Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree;;
939;Gerbert Rappaport;Drehbuch;1;17;4;0.348787;0.367077;0;0.071218;17;;
940;Hans Sturm;Drehbuch;1;14;4;0.366688;0.386517;0;0.13649;13;;
941;Georgia Lind;Darsteller;1;14;4;0.364453;0.383656;0;0.089652;14;;
942;Hans Székely;Drehbuch;1;16;5;0.312431;0.330692;0;0.033242;16;;
943;Hans Thimig;Darsteller;1;11;4;0.365273;0.383583;0;0.082507;10;;
944;Georges Van Parys;Musik;1;18;4;0.351376;0.369645;0;0.066412;17;;
945;Grete Walter;Musik;1;16;4;0.376034;0.396053;0;0.120575;15;;
946;Hans Heinrich von Twardowski;Darsteller;1;11;5;0.314507;0.331089;0;0.019499;10;;
947;Grethe Weiser;Grethe Weiser;;Darsteller;1;18;4;0.384954;0.408744;0;0.161114;18
948;Hans Gulder;Drehbuch;1;13;5;0.335896;0.353844;0;0.054313;12;;
949;Gustave Huberdeau;Darsteller;1;14;4;0.343099;0.360622;0;0.066458;13;;
950;Gustav Mülleneisen;Produzent;1;16;4;0.358699;0.379988;0;0.101771;14;;
951;Gustav Diessl;Darsteller;1;16;4;0.358247;0.378374;0;0.112642;16;;
952;Günther Krampf;Kamera;1;13;5;0.343618;0.35983;0;0.052675;12;;
953;Hanna Waag;Darsteller;1;13;4;0.348253;0.365537;0;0.052269;12;;
954;Gus Schlesinger;Produzent;1;16;4;0.349861;0.369865;0;0.080442;16;;
955;Hannes Schneider;Darsteller;1;16;5;0.318118;0.334595;0;0.028231;14;;
956;Hanns Beck-Gaden;Regie;1;1;1;1;1;0;0.00023;1;;
957;Hanns Eisler;Musik;1;14;4;0.32154;0.338615;0;0.025681;13;;
958;Guido Bagier;Produzent;1;16;4;0.349861;0.369865;0;0.080442;16;;
1183;E. A. Dupont;Regie/Drehbuch;6;72;4;0.392401;0.422242;2886.291319;0.194723;36;;
962;Grit Haid;Darsteller;1;13;4;0.336792;0.351379;0;0.036346;11;;
963;Grigori Chmara;Darsteller;1;9;5;0.330906;0.346919;0;0.033097;9;;
964;Hans Deppe;Darsteller;1;12;4;0.339003;0.356221;0;0.040404;11;;
965;Gretl Bernd;Darsteller;1;13;5;0.335896;0.353844;0;0.054313;12;;
966;Hans Wilhelm;Drehbuch;1;13;5;0.333627;0.351834;0;0.04257;13;;
967;Georges Deneubourg;Darsteller;1;14;4;0.343099;0.360622;0;0.066458;13;;
968;Fritz Greiner;Darsteller;1;13;4;0.336792;0.351379;0;0.036346;11;;
969;Fritz Klippel;Darsteller;1;15;4;0.336294;0.356001;0;0.076477;13;;
970;G. von Rigelius;Musik;1;17;4;0.348787;0.367077;0;0.071218;17;;
971;Heinrich Heilinger;Darsteller;1;12;5;0.331099;0.347785;0;0.030037;11;;
972;Fritz Stapenhorst;Schnitt;1;14;4;0.364687;0.38527;0;0.092839;14;;
973;Fritz Ley;Darsteller;1;15;4;0.383007;0.403536;0;0.14655;15;;
1203;Luis Trenker;Darsteller/Regie;4;70;4;0.356001;0.3761;50.231077;0.072057;21;;
978;Heinz Ritter;Schnitt;1;16;4;0.37591;0.395833;0;0.121376;15;;
979;Hansheinrich Dransmann;Musik;1;14;4;0.364687;0.38527;0;0.092839;14;;
980;Fritz Kerten;Musik;1;16;4;0.32;0.336048;0;0.036949;15;;
981;Heinz Wagner;Darsteller;1;14;4;0.348787;0.367224;0;0.075835;13;;
982;Helen Haye;Darsteller;1;13;4;0.34772;0.365537;0;0.097024;13;;
983;Helen Simpson;Drehbuch;1;14;4;0.336992;0.355267;0;0.039793;14;;
984;Helene Bursek;Schnitt;1;14;4;0.365039;0.384536;0;0.122614;14;;
985;Helene Fehdmer;Darsteller;1;14;4;0.356113;0.373606;0;0.072275;13;;
986;Hella Moja;Drehbuch;1;13;4;0.349646;0.366491;0;0.047534;13;;
987;Helmut Krauss;Darsteller;1;15;5;0.264309;0.276585;0;0.006927;10;;
988;Heinrich Fuchs;Darsteller;1;14;4;0.376658;0.39708;0;0.175446;14;;
989;Heinrich Fraenkel;Drehbuch;1;11;5;0.314507;0.331089;0;0.019499;10;;
990;Gabriel Gabrio;Darsteller;1;17;4;0.341449;0.360475;0;0.066894;17;;
991;Hedy Lamarr;Darsteller;1;15;4;0.358812;0.377567;0;0.069293;14;;
992;Georges Charlia;Darsteller;1;15;4;0.378793;0.398914;0;0.125506;15;;
993;Hansi Niese;Darsteller;1;12;4;0.351268;0.368031;0;0.062457;12;;
994;George Gee;Darsteller;1;12;5;0.28987;0.304328;0;0.033075;11;;
995;Georg Ebner;Musik;1;13;4;0.336792;0.351379;0;0.036346;11;;
996;Harry Baur;Darsteller;1;10;5;0.296606;0.311033;0;0.02165;9;;
997;Harry Frank;Darsteller;1;16;4;0.32;0.336048;0;0.036949;15;;
998;Harry Halm;Darsteller;1;13;4;0.368233;0.389158;0;0.138897;13;;
999;Georg Asagaroff;Regie;1;12;4;0.363171;0.381529;0;0.097351;12;;
1000;Gennaro Righelli;Drehbuch;1;17;4;0.330041;0.346391;0;0.038822;16;;
1001;Gene Gerrard;Darsteller;1;12;5;0.28987;0.304328;0;0.033075;11;;
1002;Gastone Medin;Bauten;1;17;4;0.330041;0.346391;0;0.038822;16;;
1003;Gaston Modot;Darsteller;1;17;4;0.347613;0.368104;0;0.077569;17;;
1004;Gaston Jacquet;Darsteller;1;15;4;0.378793;0.398914;0;0.125506;15;;
1005;Gabriel Scognamillo;Bauten;1;13;4;0.315556;0.33194;0;0.030747;13;;
1006;Heather Angel;Darsteller;1;16;5;0.312431;0.330692;0;0.033242;16;;
1007;Hedwig Schlichter;Darsteller;1;14;5;0.337192;0.353697;0;0.035414;14;;
1008;Gabriel Pascal;Produzent;1;13;4;0.353014;0.372579;0;0.066319;12;;
1009;Florian C. Reithner;Musik;1;16;4;0.37591;0.395833;0;0.121376;15;;
1010;Jean Périer;Darsteller;1;12;4;0.327283;0.345217;0;0.076919;12;;
1011;Edmond Willard;Edmond Willard;;Darsteller;1;10;5;0.296606;0.311033;0;0.02165;9
1012;Louis Verneuil;Drehbuch;1;14;4;0.350077;0.369278;0;0.106911;14;;
1013;Lothar Ebersberg jun.Kleiner Lothar;Darsteller;1;16;5;0.318118;0.334595;0;0.028231;14;;
1014;Lothar Müthel;Darsteller;1;15;4;0.35203;0.371846;0;0.097236;15;;
1015;Elza Temáry;Darsteller;1;13;5;0.335896;0.353844;0;0.054313;12;;
1016;Lotte Lenja;Darsteller;1;16;4;0.349861;0.369865;0;0.080442;16;;
1017;Lotte Lorring;Darsteller;1;11;4;0.368592;0.38681;0;0.086092;11;;
1018;Lotte Neumann;Darsteller;1;16;4;0.354889;0.375513;0;0.122298;16;;
1019;Louis Douglas;Darsteller;1;14;4;0.32154;0.338615;0;0.025681;13;;
1020;Louis Ralph;Darsteller;1;16;4;0.377785;0.398768;0;0.139574;16;;
1021;Louise Lagrange;Darsteller;1;14;4;0.340936;0.359082;0;0.07787;13;;
1022;Ludwig Scheer;Produzent;1;14;4;0.360063;0.377641;0;0.074971;14;;
1023;Luciano Albertini;Darsteller;1;13;5;0.335896;0.353844;0;0.054313;12;;
1024;Else Bassermann;Darsteller;1;14;5;0.349323;0.367165;0;0.060922;13;;
1025;Ellen Widmann;Darsteller;1;12;4;0.354557;0.372506;0;0.062999;11;;
1026;Lucy de Matha;Darsteller;1;17;4;0.347613;0.368104;0;0.077569;17;;
1027;Ludwig Andersen;Darsteller;1;12;4;0.356448;0.373973;0;0.103975;12;;
1028;Ludwig Gottschalk;Produzent;1;14;4;0.369191;0.389451;0;0.088598;14;;
1029;Ludwig Hirschfeld;Drehbuch;1;17;4;0.350077;0.371332;0;0.110747;15;;
1030;Ellen Richter;Darsteller;1;14;4;0.352467;0.371992;0;0.073431;13;;
1031;Lothar Bühle;Schnitt;1;12;4;0.358812;0.375807;0;0.082633;12;;
1032;Lola Kreutzberg;Produzent;1;14;4;0.383137;0.403683;0;0.145647;14;;
1033;Lola Chlud;Darsteller;1;12;4;0.366097;0.385637;0;0.086462;12;;
1034;Lizzi Waldmüller;Darsteller;1;8;4;0.361553;0.378815;0;0.080903;8;;
1036;Lazare Meerson;Bauten;1;15;4;0.351921;0.371112;0;0.075712;15;;
1037;Leni Riefenstahl;Darsteller;1;16;5;0.318118;0.334595;0;0.028231;14;;
1038;Erich Engel;Regie;1;13;4;0.359494;0.377861;0;0.067651;13;;
1211;Akos Farkas;Kamera/Bauten;5;81;4;0.438441;0.474178;4285.95118;0.435691;68;;
1040;Leo Peukert;Darsteller;1;13;4;0.336792;0.351379;0;0.036346;11;;
1041;Leo Witt;Musik;1;18;4;0.354667;0.37456;0;0.089059;17;;
1042;Leontine Sagan;Regie;1;14;5;0.337192;0.353697;0;0.035414;14;;
1043;Enrico Benfer;Darsteller;1;5;4;0.339206;0.350646;0;0.029855;5;;
1044;Lewis Ruth;Darsteller;1;13;4;0.359494;0.377861;0;0.067651;13;;
1045;Liddy Hegewald;Produzent;1;14;4;0.364219;0.384023;0;0.090975;13;;
1046;Emil Wabschke;Darsteller;1;13;4;0.353014;0.372579;0;0.066319;12;;
1047;Emil Stepanek;Bauten;1;9;4;0.333333;0.348225;0;0.029808;9;;
1048;Emil Schünemann;Kamera;1;14;4;0.352467;0.371992;0;0.073431;13;;
1049;Emil Guttmann;Darsteller;1;15;4;0.359835;0.378374;0;0.119361;14;;
1050;Liselotte Schaak;Darsteller;1;13;4;0.361208;0.379475;0;0.081336;13;;
1051;Emil Berna;Kamera;1;15;5;0.264309;0.276585;0;0.006927;10;;
1052;Ludwig Reiber;Bauten;1;13;4;0.344034;0.361429;0;0.04994;13;;
1053;Elisabeth Wendt;Darsteller;1;17;4;0.348787;0.367077;0;0.071218;17;;
1054;Erich Fejer;Drehbuch;1;14;4;0.371485;0.392092;0;0.116589;14;;
1055;Margarete Hruby;Darsteller;1;13;5;0.328039;0.344968;0;0.03584;13;;
1056;Marc Dantzer;Darsteller;1;14;4;0.343099;0.360622;0;0.066458;13;;
1057;Marcel Merminod;Darsteller;1;14;5;0.328989;0.347799;0;0.092929;14;;
1058;Marcel Vallée;Darsteller;1;14;4;0.351703;0.370819;0;0.088629;14;;
1059;Eduard Künneke;Musik;1;14;4;0.36236;0.381749;0;0.099393;13;;
1060;Gustav Waldau;Darsteller;1;14;4;0.354778;0.375367;0;0.107417;14;;
1061;Marcelle Praince;Darsteller;1;8;5;0.266167;0.277641;0;0.007873;8;;
1062;Marcelle Romée;Darsteller;1;10;5;0.296606;0.311033;0;0.02165;9;;
1063;Marek Lieven-Belorussoff;Musik;1;18;4;0.354667;0.37456;0;0.089059;17;;
1064;Margarete Kupfer;Darsteller;1;15;5;0.264309;0.276585;0;0.006927;10;;
1065;Luggi Föger;Darsteller;1;16;5;0.318118;0.334595;0;0.028231;14;;
1066;Margarete M. Langen;Drehbuch;1;16;4;0.377785;0.398768;0;0.139574;16;;
1067;Margarete Schlegel;Darsteller;1;13;5;0.333627;0.351834;0;0.04257;13;;
1068;Eduard Behrens;Drehbuch;1;16;4;0.358699;0.379988;0;0.101771;14;;
1069;Edmund Heuberger;Regie;1;3;5;0.31982;0.331001;0;0.014745;3;;
1070;Marguerite Debos;Darsteller;1;17;4;0.348787;0.367077;0;0.071218;17;;
1071;Maria Bard;Darsteller;1;13;5;0.333627;0.351834;0;0.04257;13;;
1072;Maria Elsner;Darsteller;1;6;5;0.342169;0.359126;0;0.059665;6;;
1073;Maria Koppenhöfer;Darsteller;1;16;4;0.376034;0.39708;0;0.111088;15;;
1074;Marc Allégret;Regie;1;13;4;0.315556;0.33194;0;0.030747;13;;
1075;Manfred Noa;Regie;1;16;4;0.377785;0.398768;0;0.139574;16;;
1076;Eduardo Lamberti;Kamera;1;13;5;0.335896;0.353844;0;0.054313;12;;
1077;Magnus Stifter;Darsteller;1;9;4;0.333333;0.348225;0;0.029808;9;;
1078;Luigi Serventi;Darsteller;1;19;4;0.339003;0.357101;0;0.052872;16;;
1079;Elisabeth Vaughan;Darsteller;1;8;5;0.262538;0.272565;0;0.009012;7;;
1080;Elisabeth Neumann-Viertel;Darsteller;1;17;4;0.359494;0.378081;0;0.069364;14;;
1081;Luitpold Nusser;Regie;1;1;1;1;1;0;0.00023;1;;
1195;Eugen Thiele;Regie/Drehbuch;6;81;4;0.400141;0.430678;1321.345498;0.237699;43;;
1083;Lya Mara;Darsteller;1;16;4;0.376034;0.396053;0;0.120575;15;;
1084;Léo Courtois;Darsteller;1;13;4;0.339408;0.356661;0;0.066079;13;;
1085;Léo Joannon;Regie;1;14;5;0.3354;0.352421;0;0.054787;14;;
1086;Elfriede Jerra;Darsteller;1;13;4;0.360406;0.378301;0;0.08427;13;;
1087;Léon Roger-Maxime;Darsteller;1;18;4;0.373684;0.396127;0;0.131631;18;;
1088;Léonce Corneadvocat;Darsteller;1;14;4;0.351703;0.370819;0;0.088629;14;;
1089;Mabel Hariot;Darsteller;1;16;4;0.32;0.336048;0;0.036949;15;;
1090;Madeleine Bréville;Darsteller;1;13;4;0.328894;0.345584;0;0.031266;12;;
1091;Madeleine Lambert;Darsteller;1;13;4;0.363869;0.382409;0;0.087483;13;;
1092;Edward Schroeder;Schnitt;1;11;5;0.314507;0.331089;0;0.019499;10;;
1093;Mady Christians;Darsteller;1;12;4;0.35757;0.375734;0;0.080188;12;;
1094;Magda Sonja;Darsteller;1;12;5;0.330329;0.345217;0;0.028281;9;;
1185;Joe Hamman;Darsteller/Regie;2;34;4;0.344556;0.361869;0;0.053854;15;;
1096;Lajos Biró;Drehbuch;1;17;4;0.367044;0.387177;0;0.121433;16;;
1097;Jean Sinoël;Darsteller;1;14;4;0.349002;0.367004;0;0.107786;14;;
1098;Joseph Candolini;Produzent;1;13;4;0.349646;0.366491;0;0.047534;13;;
1099;John Maxwell;Produzent;1;14;4;0.336992;0.355267;0;0.039793;14;;
1100;John Reynders;Musik;1;14;4;0.336992;0.355267;0;0.039793;14;;
1101;Josef Fenneker;Bauten;1;12;5;0.328039;0.345965;0;0.033006;12;;
1102;Josef Gumboldt;Darsteller;1;16;5;0.318118;0.334595;0;0.028231;14;;
1103;Josef Plaut;Darsteller;1;13;4;0.365626;0.38615;0;0.101508;13;;
1104;Josef Somlo;Produzent;1;13;4;0.346236;0.365317;0;0.055061;12;;
1105;Felice Montagnini;Musik;1;12;4;0.353234;0.370599;0;0.069323;12;;
1106;Josefine Dora;Darsteller;1;13;5;0.343618;0.35983;0;0.052675;12;;
1107;Joseph Dalmann;Drehbuch;1;13;4;0.336792;0.351379;0;0.036346;11;;
1108;Kapelle Gebrüder Walters;Musik;1;14;4;0.360063;0.377641;0;0.074971;14;;
1109;Joseph Schmidt;Darsteller;1;13;4;0.344034;0.361429;0;0.04994;13;;
1110;Josseline Gael;Josseline Gael;;Darsteller;1;18;4;0.351376;0.369645;0;0.066412;17
1111;José Wedorn;Darsteller;1;13;4;0.378793;0.397814;0;0.098721;11;;
1112;Julius Brandt;Julius Brandt;;Darsteller;1;14;4;0.331582;0.347858;0;0.031407;12
1113;Julius E. Herrmann;Darsteller;1;15;4;0.362476;0.381822;0;0.113302;14;;
1190;Johannes Meyer;Regie/Drehbuch;4;52;4;0.386526;0.412705;301.405889;0.193342;32;;
1115;Fay Compton;Darsteller;1;10;5;0.296606;0.311033;0;0.02165;9;;
1116;Jára Beneš;Musik;1;16;4;0.32;0.336048;0;0.036949;15;;
1117;John Deverell;Darsteller;1;13;4;0.34772;0.365537;0;0.097024;13;;
1118;Felix Fitzner;Produzent;1;17;4;0.367044;0.387177;0;0.121433;16;;
1119;Felix Joachimson;Drehbuch;1;18;4;0.369311;0.390258;0;0.140252;17;;
1191;Carl Lamač;Regie/Produzent/Schnitt;11;127;4;0.404127;0.437793;5249.518292;0.219808;54;;
1121;Jean Tarride;Regie;1;17;4;0.341449;0.360475;0;0.066894;17;;
1122;Ferry Gyulai;Musik;1;16;4;0.32;0.336048;0;0.036949;15;;
1123;Jean d'Yd;Darsteller;1;13;4;0.328894;0.345584;0;0.031266;12;;
1124;Jeanne Boitel;Darsteller;1;14;4;0.340936;0.359082;0;0.07787;13;;
1125;Jeanne Helbling;Darsteller;1;14;5;0.3354;0.352421;0;0.054787;14;;
1126;Ferry Bellon;Bauten;1;14;4;0.368592;0.386517;0;0.095887;13;;
1127;Jenny Kiefe;Darsteller;1;14;4;0.379046;0.400015;0;0.164958;14;;
1128;Ferruccio Biancini;Produzent;1;14;4;0.363753;0.385343;0;0.119306;14;;
1129;Joan Matheson;Darsteller;1;8;5;0.262538;0.272565;0;0.009012;7;;
1186;Joe May;Produzent/Regie;4;52;4;0.386921;0.411532;196.779112;0.150507;23;;
1132;Joe Lederer;Drehbuch;1;13;4;0.346236;0.365317;0;0.055061;12;;
1133;Ferenc Farkas;Kamera;1;15;4;0.362592;0.381382;0;0.098274;14;;
1134;Ferdinand Bonn;Darsteller;1;13;4;0.35938;0.379548;0;0.078923;13;;
1135;Johann Strauß jr.;Musik;1;13;4;0.35938;0.379548;0;0.078923;13;;
1136;Ferdinand Bellan;Bauten;1;12;4;0.363171;0.381529;0;0.097351;12;;
1137;Felix Mendelssohn-Bartholdy;Musik;1;15;4;0.376533;0.397521;0;0.115856;14;;
1138;K. J. Fritzsche;Produzent;1;15;5;0.347082;0.364847;0;0.062256;14;;
1139;Karl Anton;Regie;1;9;4;0.333333;0.348225;0;0.029808;9;;
1140;Erich Kästner;Drehbuch;1;14;4;0.348787;0.367224;0;0.075835;13;;
1141;Ernst Dernburg;Darsteller;1;13;4;0.353014;0.372579;0;0.066319;12;;
1142;Ernst Pröckl;Darsteller;1;12;4;0.332164;0.348151;0;0.04113;11;;
1143;Ernst Nölle;Produzent;1;15;4;0.358812;0.377567;0;0.069293;14;;
1144;Kurt Bleynes;Schnitt;1;12;4;0.367757;0.386444;0;0.120989;12;;
1145;Ernst Morgan;Darsteller;1;13;5;0.305952;0.321714;0;0.019436;12;;
1197;Wilhelm Thiele;Regie/Drehbuch;6;87;3;0.421521;0.454665;2122.212798;0.328188;57;;
1147;Ernst Hugo Correll;Produzent;1;15;4;0.35203;0.371846;0;0.097236;15;;
1148;Kurt Neubert;Kamera;1;16;5;0.318118;0.334595;0;0.028231;14;;
1149;Ernst Erich Buder;Musik;1;13;4;0.349646;0.366491;0;0.047534;13;;
1150;Erika Glässner;Darsteller;1;14;4;0.365039;0.384536;0;0.122614;14;;
1151;Karl Attenberger;Kamera;1;5;5;0.295295;0.306763;0;0.010385;5;;
1152;Erika Dannhoff;Darsteller;1;19;4;0.339003;0.357101;0;0.052872;16;;
1153;Käte Haack;Darsteller;1;11;4;0.345814;0.362969;0;0.052952;11;;
1154;Käthe Dorsch;Darsteller;1;13;4;0.346236;0.365317;0;0.055061;12;;
1155;L. Kish;Schnitt;1;12;4;0.339003;0.356221;0;0.040404;11;;
1156;La Jana;Darsteller;1;9;5;0.330906;0.346919;0;0.033097;9;;
1157;Erich Schicker;Produzent;1;16;4;0.354115;0.373019;0;0.082631;16;;
1158;Erich Morawsky;Produzent;1;14;4;0.372581;0.391799;0;0.111144;13;;
1159;Ladislas Fodor;Drehbuch;1;15;4;0.351921;0.371112;0;0.075712;15;;
1160;Konstantin Mick;Schnitt;1;16;4;0.365862;0.387764;0;0.116144;16;;
1161;Kitty Berger;Darsteller;1;17;4;0.330041;0.346391;0;0.038822;16;;
1162;Kitty Aschenbach;Darsteller;1;13;5;0.328039;0.344968;0;0.03584;13;;
1163;Ernst Senesch;Darsteller;1;14;4;0.363753;0.385343;0;0.119306;14;;
1164;Karl Baumann;Darsteller;1;13;4;0.344034;0.361429;0;0.04994;13;;
1165;F.W. Krohn;Bauten;1;16;4;0.354889;0.375513;0;0.122298;16;;
1166;F. D. Andam;Drehbuch;1;14;5;0.337192;0.353697;0;0.035414;14;;
1167;Evi Eva;Darsteller;1;13;4;0.360406;0.378301;0;0.08427;13;;
1207;Harry Piel;Regie/Produzent/Darsteller/Drehbuch;14;154;4;0.369311;0.389745;178.113683;0.090997;20;;
1205;Anny Ondra;Darsteller/Produzent;6;68;4;0.366688;0.396494;1648.369461;0.121609;42;;
1170;Eugen Klöpfer;Darsteller;1;12;4;0.353234;0.370599;0;0.069323;12;;
1171;Karl Löb;Kamera;1;8;4;0.361553;0.378815;0;0.080903;8;;
1172;Karl M. May;Musik;1;17;4;0.367044;0.387177;0;0.121433;16;;
1173;Eugen Jensen;Darsteller;1;16;4;0.32;0.336048;0;0.036949;15;;
1174;Karl Otten;Drehbuch;1;17;4;0.348787;0.367077;0;0.071218;17;;
1175;Karl Peter Gillmann;Drehbuch;1;14;4;0.331582;0.347858;0;0.031407;12;;
1201;Willi Wolff;Regie/Drehbuch;4;52;4;0.376533;0.400822;130.907028;0.150852;24;;
1177;Karl Swinburne;Darsteller;1;16;4;0.354115;0.373019;0;0.082631;16;;
1178;Karl Vass;Kamera;1;13;4;0.368353;0.390185;0;0.11889;13;;
1179;Karl Vollbrecht;Bauten;1;17;4;0.348787;0.367077;0;0.071218;17;;
1180;Karl Wilczynski;Drehbuch;1;14;4;0.362823;0.382556;0;0.129273;14;;
1181;Édouard Hardoux;Darsteller;1;13;4;0.339408;0.356661;0;0.066079;13;;
1182;Grock;Produzent/Musik/Drehbuch;3;42;4;0.358699;0.379988;0;0.101771;14;;
