Source,Target,Type,Id,Label,Weight
31,74,Undirected,9801,,3
146,324,Undirected,9802,,1
871,472,Undirected,9803,,1
1061,68,Undirected,9804,,2
27,1,Undirected,9805,,2
116,345,Undirected,9806,,1
401,885,Undirected,9807,,1
268,304,Undirected,9808,,1
395,187,Undirected,9809,,1
0,106,Undirected,9810,,1
869,118,Undirected,9811,,1
159,48,Undirected,9812,,1
205,66,Undirected,9813,,1
561,205,Undirected,9814,,1
893,1083,Undirected,9815,,4
63,62,Undirected,9816,,1
22,90,Undirected,9817,,1
15,182,Undirected,9818,,1
82,135,Undirected,9819,,1
208,36,Undirected,9820,,1
437,78,Undirected,9821,,1
0,36,Undirected,9822,,1
1069,665,Undirected,9823,,2
15,710,Undirected,9824,,1
56,151,Undirected,9825,,1
1079,124,Undirected,9826,,2
15,26,Undirected,9827,,1
395,44,Undirected,9828,,1
85,135,Undirected,9829,,1
1046,367,Undirected,9830,,2
253,55,Undirected,9831,,1
756,34,Undirected,9832,,1
887,247,Undirected,9833,,1
75,506,Undirected,9834,,1
200,14,Undirected,9835,,1
965,3,Undirected,9836,,1
276,157,Undirected,9837,,1
112,281,Undirected,9838,,1
67,956,Undirected,9839,,1
709,624,Undirected,9840,,1
146,80,Undirected,9841,,1
10,1091,Undirected,9842,,4
256,168,Undirected,9843,,1
1048,107,Undirected,9844,,1
112,613,Undirected,9845,,1
371,69,Undirected,9846,,1
871,692,Undirected,9847,,1
249,855,Undirected,9848,,2
161,373,Undirected,9849,,1
43,146,Undirected,9850,,2
848,182,Undirected,9851,,1
226,21,Undirected,9852,,1
203,1077,Undirected,9853,,1
122,16,Undirected,9854,,5
864,270,Undirected,9855,,1
577,222,Undirected,9856,,1
791,483,Undirected,9857,,1
17,180,Undirected,9858,,1
156,117,Undirected,9859,,1
483,491,Undirected,9860,,1
83,382,Undirected,9861,,1
185,478,Undirected,9862,,1
217,62,Undirected,9863,,1
830,30,Undirected,9864,,1
183,195,Undirected,9865,,1
475,609,Undirected,9866,,1
37,115,Undirected,9867,,1
94,378,Undirected,9868,,1
121,198,Undirected,9869,,1
97,210,Undirected,9870,,1
447,391,Undirected,9871,,1
87,127,Undirected,9872,,1
95,1078,Undirected,9873,,1
996,19,Undirected,9874,,1
267,280,Undirected,9875,,3
405,173,Undirected,9876,,1
58,1091,Undirected,9877,,2
1011,115,Undirected,9878,,1
411,455,Undirected,9879,,1
82,148,Undirected,9880,,1
32,934,Undirected,9881,,1
941,528,Undirected,9882,,1
946,1022,Undirected,9883,,1
676,122,Undirected,9884,,1
125,582,Undirected,9885,,1
121,694,Undirected,9886,,1
229,168,Undirected,9887,,1
22,431,Undirected,9888,,1
460,241,Undirected,9889,,2
135,339,Undirected,9890,,1
734,343,Undirected,9891,,1
205,355,Undirected,9892,,1
229,376,Undirected,9893,,1
235,128,Undirected,9894,,1
59,215,Undirected,9895,,1
87,119,Undirected,9896,,1
863,737,Undirected,9897,,1
18,776,Undirected,9898,,1
59,355,Undirected,9899,,1
192,995,Undirected,9900,,1
373,710,Undirected,9901,,1
541,485,Undirected,9902,,1
26,132,Undirected,9903,,1
27,961,Undirected,9904,,1
854,856,Undirected,9905,,1
536,1084,Undirected,9906,,1
167,62,Undirected,9907,,1
82,17,Undirected,9908,,1
429,8,Undirected,9909,,1
189,0,Undirected,9910,,1
496,269,Undirected,9911,,1
6,547,Undirected,9912,,1
6,584,Undirected,9913,,1
231,222,Undirected,9914,,2
914,812,Undirected,9915,,1
726,595,Undirected,9916,,1
430,24,Undirected,9917,,1
1050,784,Undirected,9918,,2
300,9,Undirected,9919,,1
428,1078,Undirected,9920,,1
82,23,Undirected,9921,,1
236,44,Undirected,9922,,1
20,103,Undirected,9923,,1
261,99,Undirected,9924,,2
25,1081,Undirected,9925,,4
69,587,Undirected,9926,,1
298,514,Undirected,9927,,1
30,613,Undirected,9928,,1
845,945,Undirected,9929,,1
282,104,Undirected,9930,,1
395,83,Undirected,9931,,1
235,27,Undirected,9932,,1
64,205,Undirected,9933,,1
975,809,Undirected,9934,,1
822,812,Undirected,9935,,1
593,89,Undirected,9936,,1
401,49,Undirected,9937,,1
5,135,Undirected,9938,,2
439,149,Undirected,9939,,1
243,13,Undirected,9940,,1
1091,97,Undirected,9941,,1
707,649,Undirected,9942,,1
240,40,Undirected,9943,,1
226,138,Undirected,9944,,2
923,257,Undirected,9945,,1
1085,7,Undirected,9946,,2
256,1023,Undirected,9947,,1
949,258,Undirected,9948,,1
582,612,Undirected,9949,,1
53,83,Undirected,9950,,1
222,80,Undirected,9951,,1
818,49,Undirected,9952,,1
678,600,Undirected,9953,,1
242,69,Undirected,9954,,2
916,115,Undirected,9955,,1
272,320,Undirected,9956,,1
79,328,Undirected,9957,,1
1091,123,Undirected,9958,,1
629,335,Undirected,9959,,1
637,7,Undirected,9960,,1
913,321,Undirected,9961,,1
