Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree;;
945;István Székely;Regie;1;14;4;0.357485;0.378187;0;0.078992;14;;
946;Ivan Mosjoukine;Darsteller;1;4;5;0.294648;0.30674;0;0.008296;4;;
947;Iwan Kowal-Samborskij;Darsteller;1;14;4;0.360441;0.37986;0;0.071958;14;;
948;Jaap Speyer;Regie;1;2;5;0.296822;0.308891;0;0.007596;2;;
949;Jack Mylong-Münz;Darsteller;1;15;4;0.37424;0.395236;0;0.100665;14;;
950;Jean Worms;Darsteller;1;14;4;0.350536;0.367511;0;0.117098;14;;
951;Jean-Pierre Aumont;Darsteller;1;18;4;0.341718;0.362412;0;0.105877;16;;
952;Jeanne Cheirel;Darsteller;1;14;4;0.356875;0.376593;0;0.088336;14;;
953;Kurt Appel;Darsteller;1;11;5;0.295313;0.308779;0;0.011264;10;;
954;Karl Grune;Produzent;1;13;4;0.368829;0.389022;0;0.087772;12;;
955;Karl Harbacher;Darsteller;1;13;4;0.36844;0.387827;0;0.073215;11;;
1116;Julien Duvivier;Drehbuch/Regie;2;22;4;0.335579;0.352852;0;0.036291;11;;
957;Karl Huszar-Puffy;Darsteller;1;9;4;0.358219;0.376354;0;0.062265;9;;
958;Karl Platen;Darsteller;1;17;4;0.339831;0.35819;0;0.051183;17;;
959;Karl Vass;Kamera;1;10;4;0.349132;0.365838;0;0.042533;10;;
960;Kenneth Rive;Darsteller;1;15;4;0.359697;0.379222;0;0.081546;15;;
961;Knut Borries;Drehbuch;1;16;4;0.340717;0.359385;0;0.065699;15;;
962;Knut Langgaard;Darsteller;1;7;5;0.275336;0.2866;0;0.005884;6;;
963;Kurt Bernhardt;Regie;1;21;4;0.371845;0.395315;0;0.110474;20;;
964;Karl Etlinger;Darsteller;1;12;4;0.358219;0.375319;0;0.066061;11;;
965;Kurt Krüger;Musik;1;15;4;0.365862;0.38703;0;0.077495;14;;
966;Kurt Levaal;Musik;1;11;5;0.295313;0.308779;0;0.011264;10;;
967;Kurt Reichmann;Produzent;1;13;4;0.38245;0.404238;0;0.13064;13;;
968;Kurt Stanke;Kamera;1;10;5;0.31402;0.327502;0;0.014077;9;;
969;Käte Haack;Darsteller;1;13;4;0.328208;0.343133;0;0.032678;12;;
970;Käte Hüter;Darsteller;1;11;5;0.295313;0.308779;0;0.011264;10;;
971;Lady Tree;Darsteller;1;12;4;0.357362;0.376115;0;0.077718;12;;
972;Laslo Benedek;Schnitt;1;19;4;0.33895;0.357871;0;0.052774;16;;
973;Lau Lauritzen Jr.;Drehbuch;1;18;4;0.356997;0.376992;0;0.089929;18;;
974;Karl Forest;Darsteller;1;18;4;0.347278;0.36767;0;0.113786;16;;
975;Karl Böhm;Bauten;1;14;4;0.357485;0.378187;0;0.078992;14;;
976;Jeannette Ferney;Darsteller;1;15;5;0.354096;0.376338;0;0.120677;15;;
977;Josef Somlo;Produzent;1;14;4;0.360193;0.377549;0;0.083049;14;;
978;Jessie Vihrog;Darsteller;1;14;4;0.370004;0.389659;0;0.076953;14;;
1098;Heinz Paul;Drehbuch/Regie;6;78;4;0.413439;0.441045;1257.341074;0.182557;33;;
981;Joe Stöckel;Drehbuch;1;13;4;0.33928;0.356198;0;0.041613;12;;
982;John H. Kafka;Drehbuch;1;17;4;0.339831;0.35819;0;0.051183;17;;
983;John Stuart;Darsteller;1;14;5;0.34183;0.359178;0;0.047543;14;;
984;Josef Almas;Darsteller;1;13;4;0.378027;0.398184;0;0.089792;13;;
985;Josef Danegger;Darsteller;1;16;4;0.365351;0.386154;0;0.091267;16;;
986;Josef Peterhans;Darsteller;1;12;4;0.362817;0.382091;0;0.077316;11;;
987;Joseph Barth;Kamera;1;15;5;0.332803;0.350255;0;0.041542;15;;
988;Karl Blume;Musik;1;11;4;0.356267;0.373008;0;0.051976;11;;
989;Josette Day;Darsteller;1;12;4;0.335579;0.352852;0;0.036291;11;;
990;José Davert;Darsteller;1;5;1;1;1;0;0.000811;3;;
991;Jules Berry;Darsteller;1;15;5;0.327592;0.348853;0;0.102965;15;;
992;Julia Serda;Darsteller;1;10;4;0.366246;0.384003;0;0.094739;10;;
1117;Edwin H. Knopf;Regie/Drehbuch;2;34;4;0.365223;0.386552;0;0.083847;15;;
995;Julius Außenberg;Produzent;1;19;4;0.3847;0.406549;0;0.133478;17;;
996;Jutta Sauer;Darsteller;1;13;4;0.328208;0.343133;0;0.032678;12;;
997;Jára Beneš;Musik;1;16;4;0.340717;0.359385;0;0.065699;15;;
998;Holger-Madsen;Regie;1;0;0;0;0;0;0;0;;
999;Hilde Koller;Darsteller;1;10;4;0.366246;0.384003;0;0.094739;10;;
1000;Hilde Gebühr;Darsteller;1;19;4;0.33895;0.357871;0;0.052774;16;;
1001;Günther Hadank;Darsteller;1;10;5;0.31402;0.327502;0;0.014077;9;;
1002;Grit Haid;Darsteller;1;14;4;0.359945;0.379939;0;0.077599;14;;
1003;Gudrun Ady;Darsteller;1;13;4;0.373438;0.395554;0;0.112682;13;;
1004;Gustav Oechsle;Produzent;1;14;4;0.368569;0.389101;0;0.086694;13;;
1005;Gustav Waldau;Darsteller;1;12;4;0.361063;0.381294;0;0.078274;12;;
1006;Gustav Weiss;Kamera;1;14;5;0.31506;0.331198;0;0.022953;12;;
1007;Gustav von Seyffertitz;Darsteller;1;18;4;0.323539;0.34138;0;0.042832;17;;
1008;Gusztáv Vándory;Darsteller;1;14;4;0.349833;0.368706;0;0.062446;14;;
1009;Guy Sloux;Darsteller;1;14;4;0.363194;0.381294;0;0.108933;14;;
1010;Guzzi Lantschner;Darsteller;1;18;4;0.341384;0.36058;0;0.055414;18;;
1011;Günther Krampf;Kamera;1;15;5;0.309834;0.326801;0;0.020428;15;;
1012;Grete Natzler;Darsteller;1;14;4;0.351125;0.369344;0;0.078932;14;;
1013;Hanna Waag;Darsteller;1;10;5;0.31402;0.327502;0;0.014077;9;;
1014;Hannelore Benzinger;Darsteller;1;13;4;0.328208;0.343133;0;0.032678;12;;
1015;Hanns Eisler;Musik;1;15;5;0.309834;0.326801;0;0.020428;15;;
1016;Hans Behal;Darsteller;1;15;4;0.372906;0.394359;0;0.10933;14;;
1019;Hans Deppe;Darsteller;1;14;5;0.335795;0.355226;0;0.085961;14;;
1020;Hans Erdmann;Musik;1;9;4;0.358219;0.376354;0;0.062265;9;;
1021;Hans Friedländer;Produzent;1;15;4;0.38245;0.402645;0;0.115114;14;;
1022;Grete Reinwald;Darsteller;1;9;4;0.332063;0.347514;0;0.026801;9;;
1023;Gottlieb Madl;Schnitt;1;14;5;0.31506;0.331198;0;0.022953;12;;
1024;Hans Heinz Bollmann;Darsteller;1;12;4;0.344873;0.359704;0;0.038081;11;;
1025;Gerda Maurus;Darsteller;1;13;4;0.359945;0.377788;0;0.116983;13;;
1026;Georg Henrich;Darsteller;1;12;4;0.361063;0.381294;0;0.078274;12;;
1027;Georg Muschner;Kamera;1;13;5;0.351833;0.370682;0;0.063665;12;;
1028;Georg Witt;Produzent;1;13;4;0.367018;0.386711;0;0.088686;13;;
1029;Georg von Viebahn;Drehbuch;1;13;4;0.328208;0.343133;0;0.032678;12;;
1030;Georges Colin;Darsteller;1;15;5;0.298943;0.316587;0;0.020185;14;;
1031;Georges Morton;Darsteller;1;14;4;0.322939;0.341061;0;0.037682;14;;
1032;Georges Péclet;Darsteller;1;15;4;0.354456;0.374203;0;0.072617;15;;
1033;Georges Tourreil;Darsteller;1;15;5;0.332803;0.350255;0;0.041542;15;;
1034;Georgia Lind;Darsteller;1;13;4;0.372906;0.391173;0;0.100762;12;;
1035;Gerhard Hoffmann;Musik;1;9;4;0.335364;0.350223;0;0.031099;9;;
1036;Gotthardt Wolf;Kamera;1;9;4;0.332063;0.347514;0;0.026801;9;;
1037;Gerhard Lamprecht;Regie;1;13;4;0.361188;0.380895;0;0.091966;13;;
1038;Germaine Aussey;Darsteller;1;12;4;0.335579;0.352852;0;0.036291;11;;
1039;Gertrud Keitzschner;Produzent;1;15;4;0.368051;0.387508;0;0.070871;14;;
1040;Ghislaine Bru;Darsteller;1;12;4;0.330281;0.34855;0;0.052073;12;;
1041;Gianfranco Giachetti;Gianfranco Giachetti;;Darsteller;1;15;4;0.360939;0.382091;0;0.091025;15
1042;Gigotte Walter;Drehbuch;1;16;4;0.340717;0.359385;0;0.065699;15;;
1043;Gina Falckenberg;Darsteller;1;11;5;0.295313;0.308779;0;0.011264;10;;
1044;Ginette d'Yd;Darsteller;1;14;4;0.356875;0.376593;0;0.088336;14;;
1045;Giovanni Vitrotti;Kamera;1;18;4;0.323539;0.34138;0;0.042832;17;;
1046;Hans Hammer;Produzent;1;13;4;0.329864;0.347514;0;0.039673;12;;
1047;Hans Henninger;Darsteller;1;12;4;0.335579;0.352852;0;0.036291;11;;
1048;Hilde Boenisch;Darsteller;1;14;4;0.348318;0.365679;0;0.044463;13;;
1049;Henri-Georges Clouzot;Regie;1;14;4;0.356025;0.374203;0;0.085027;14;;
1050;Helen Schoener;Darsteller;1;14;4;0.36909;0.38711;0;0.069205;13;;
1051;Helene Fehdmer;Darsteller;1;13;4;0.353498;0.370698;0;0.057061;13;;
1052;Helene Thimig;Darsteller;1;11;4;0.362691;0.382011;0;0.075717;11;;
1053;Hella Hartwich;Darsteller;1;18;4;0.341384;0.36058;0;0.055414;18;;
1054;Hella Moja;Drehbuch;1;14;4;0.36909;0.38711;0;0.069205;13;;
1055;Helmuth Ortmann;Drehbuch;1;18;4;0.341384;0.36058;0;0.055414;18;;
1056;Helmuth Otto;Darsteller;1;10;4;0.354336;0.372212;0;0.056949;10;;
1057;Henki Kolstad;Darsteller;1;7;5;0.275336;0.2866;0;0.005884;6;;
1058;Henri Kernyinspecteur;Darsteller;1;18;4;0.341718;0.362412;0;0.105877;16;;
1059;Henry Armetta;Darsteller;1;18;4;0.323539;0.34138;0;0.042832;17;;
1060;Heinz Goedecke;Darsteller;1;12;4;0.351007;0.368149;0;0.045722;11;;
1061;Henry Bender;Darsteller;1;18;4;0.356997;0.376992;0;0.089929;18;;
1062;Henry Gilbert;Drehbuch;1;14;4;0.360193;0.377549;0;0.083049;14;;
1063;Herbert Ephraim;Produzent;1;17;4;0.339831;0.35819;0;0.051183;17;;
1064;Hermann Fellner;Produzent;1;14;4;0.360193;0.377549;0;0.083049;14;;
1065;Hermann Grund;Produzent;1;12;4;0.351007;0.368149;0;0.045722;11;;
1066;Hermann Job;Darsteller;1;16;4;0.365351;0.386154;0;0.091267;16;;
1067;Hermann Kner;Darsteller;1;15;4;0.367921;0.388703;0;0.082359;14;;
1068;Adolf Essek;Kamera;1;15;4;0.384135;0.40615;0;0.115994;13;;
1069;Hermine Sterler;Darsteller;1;15;4;0.359697;0.379222;0;0.081546;15;;
1070;Heinz Schall;Produzent;1;14;4;0.368569;0.389101;0;0.086694;13;;
1071;Heinz G. Janson;Schnitt;1;15;4;0.367275;0.387827;0;0.112707;15;;
1072;Hans Hyan;Drehbuch;1;14;4;0.354817;0.373327;0;0.087034;14;;
1073;Hansi Arnstaedt;Darsteller;1;10;4;0.349132;0.365838;0;0.042533;10;;
1074;Hans Leibelt;Darsteller;1;9;4;0.335364;0.350223;0;0.031099;9;;
1075;Hans Marr;Darsteller;1;14;4;0.359945;0.379939;0;0.077599;14;;
1076;Hans Mierendorff;Darsteller;1;15;4;0.365862;0.38703;0;0.077495;14;;
1077;Hans Minzloff;Bauten;1;14;4;0.370004;0.389659;0;0.076953;14;;
1078;Hans Vietzke;Drehbuch;1;13;4;0.358097;0.376514;0;0.062104;13;;
1079;Hans Waßmann;Darsteller;1;10;4;0.345785;0.363129;0;0.058802;10;;
1080;Hans Werner;Musik;1;15;4;0.38245;0.402645;0;0.115114;14;;
1081;Hans von Schwerin;Darsteller;1;14;4;0.36909;0.38711;0;0.069205;13;;
1082;Hans-Joachim Wilke;Produzent;1;15;4;0.38245;0.402645;0;0.115114;14;;
1083;Hansi Dege;Darsteller;1;11;4;0.362063;0.381533;0;0.080722;11;;
1084;Hedy Lamarr;Darsteller;1;13;4;0.38315;0.404318;0;0.135262;13;;
1085;Harald Madsen;Darsteller;1;18;4;0.356997;0.376992;0;0.089929;18;;
1086;Harald Paulsen;Darsteller;1;17;4;0.360441;0.383206;0;0.105102;16;;
1087;Harold S. Neuberger;Schnitt;1;7;4;0.333652;0.34847;0;0.025769;7;;
1088;Harry Berber;Darsteller;1;10;4;0.345785;0.363129;0;0.058802;10;;
1089;Harry Frank;Darsteller;1;14;4;0.348318;0.365679;0;0.044463;13;;
1090;Harry Liedtke;Darsteller;1;5;4;0.344079;0.357951;0;0.033871;5;;
1091;Heather Angel;Darsteller;1;12;4;0.357362;0.376115;0;0.077718;12;;
1092;Hedwig Bleibtreu;Darsteller;1;17;4;0.386977;0.408381;0;0.158921;17;;
1093;Hedwig Schlichter;Darsteller;1;13;4;0.353498;0.370698;0;0.057061;13;;
1094;Yvonne Hébert;Darsteller;1;12;4;0.330281;0.34855;0;0.052073;12;;
1095;Anton Kutter;Schnitt/Drehbuch/Regie;3;36;5;0.31506;0.331198;0;0.022953;12;;
