Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Heilige und ihr Narr,https://www.filmportal.de/film/die-heilige-und-ihr-narr_fca2b88bb6cc44b09b0151292b02f900,Spielfilm,1935,Deutschland,Günther Grau,,"Hanns H. Kuhnert, Artur Günther",,"Friedrich Ulmer: Georg, Fürst von Brauneck, Lola Chlud: Charlotte, Fürstin von Brauneck, Hansi Knoteck: Prinzessin Rosmarie, Hans Stüwe: Graf Harro Thorstein, Carl Ehrhardt-Hardt: Musiker Hans Friedrich, Franz W. Schröder-Schrom: Medizinalrat, Werner Pledath: Domprobst, Beppo Brem: Christoph, Faktotum bei Thorstein, Petra Unkel: Rosemarie als Kind, Erika Nymgau-Odemar: Wirtschafterin, William Huch: Diener bei Brauneck, Georg Irmer: Diener, Hanni Weisse, Hilde Muth?, Erika Raphael?, Erich Dunskus?, Jeanette Bethge?, Lilian Berley?",,,,Peter Francke,,"Berta Schindler, Fritz Schilling",Alfred Zeisler,,Hugo von Kaweczynski,Georg Leschke,,,Peter Francke,"Arthur Schramm, Arnold Jenssen",Franz R. Friedl,,Franz R. Friedl,,"Tonlicht-Film Gmb: H, Peter Ostermayr (Berlin)",Peter Ostermayr,Peter Ostermayr,Hans Deppe,Paul May,"Paul Gaeble, Max Klar",Paul May,,Eugen Klagemann,,Ludwig Ruhe,Agnes Günther (Roman),,82 min,35mm,"s/w, Tobis-Klangfilm",,
Heinzelmännchen [Archivtitel],https://www.filmportal.de/film/heinzelmaennchen-archivtitel_cf36696263514574b259df052e9a7684,Spielfilm,1935,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Henker, Frauen und Soldaten",https://www.filmportal.de/film/henker-frauen-und-soldaten_8a6564da2d3d4e53b4960bfeed915dc8,Spielfilm,1935,Deutschland,,,"Max Seefelder, Josef Franz Strobl",,"Hans Albers: Rittmeister Michael von Prack / General Alexej Ale, Charlotte Susa: Vera Iwanowna, Jack Trevor: Captain Mac: Callum, Ernst Dumcke: Hauptmann Eckau, Hubert von Meyerinck: Rittmeister Lensberg, Annie Markart: Marianne, genannt Mary, Otto Wernicke: Pieter Timm, Gustav Püttjer: Tetje Eckers, Fritz Genschow: Buschke, Gerhard Bienert: Kossmann, Max Weydner: Oberst Kolynoff, Generalstabschef, Bernhard Minetti: Hauptkommissar, Oskar Marion: Leutnant Lessen, Zehra Achmed: Arabermädchen, Paul Rehkopf: Gärtner, Fita Benkhoffdie Kesse, Charlotte Radspielerdie Lustige, Vera Schwarz: Naive, Hans Imhof: Stabswachtmeister, Georg Irmer: Wachtmeister, Lydia Schulenburg: Bardame, Wilhelm Vogtherrenglischer Soldat, Friedrich Gnaß, Theodor Loos, Ilse Palm, Ena Plieth, Karl Schaidler, Werner Schott, Willi Schur",Jacob Geis,,,Max W. Kimmich,,"Hermann Dor, Frieda Saumweber",,,Franz Koch,Josef Illig,,,Jacob Geis,"Heinrich Beckmann, Max Rauffer",Peter Kreuder Jr.,,,,Bavaria Film AG (München-Geiselgasteig),Otto Ernst Lubitz,,Johannes Meyer,,,Gottlieb Madl,,Rudolf Reißner,,Friedrich Wilhelm Dustmann,,,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Herbstmanöver,https://www.filmportal.de/film/herbstmanoever_599a794c20134174aa98f5c39e238757,Spielfilm,1935,Deutschland,"Otto Lehmann, Wolfgang Schubert",,"Erich Czerwonski, Karl Böhm",,"Hans Söhnker: Oberleutnant Viktor von Randau, Susi Lanner: Juristin Vilma Materna, Leo Slezak: Gutsbesitzer Josef von Randau, Ida Wüst: Gutsbesitzerin Therese Materna, Herta Worell: Tochter Jutta Materna, Jupp Hussels: Leutnant Ferry, Ernst Dumcke: Oberst Leyden, Ewald Wenck: Kammerdiener Zillinger, Tilly Lauenstein: Magd, Erich Dunskus: Wachtmeister Prassneg, Viktor Gehring: Gutsinspektor Pander, Ludwig Bien, Ralph Biron, Hans Eilers, Fred Goebel, Peter C. Leska, Ferdinand Robert",,,,Franz Rauch,,,,,Hugo von Kaweczynski,,,,,"Adolf Doelle, Charlotte Pfefferkorn",Robert Stolz,,Paul Hühn,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),Hans von Wolzogen,,Georg Jacoby,Wenzel Lüdecke,,"Arnfried Heyne, Walter Wischniewsky",,Kurt Wunsch,,Bruno Suckau,"Hans Ritter (Novelle), Eberhard Storch",,"2317 m, 85 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Hilde Petersen postlagernd,https://www.filmportal.de/film/hilde-petersen-postlagernd_3896ad2541dd446db4fd9e14f4beac49,Spielfilm,1935,Deutschland,,,"Otto Gülstorff, Hans Minzloff",Heinz Lingen,"Jakob Tiedtke, Paul Heidemann, Alice Treff, Rolf Wanka, Ralph Arthur Roberts, Hans Richter",,,,,,,,,"Carl Drews, Georg Bruckbauer",,,,Rudolf Perak,,"Ludwig Schmidseder, Rudolf Perak",,,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",,,Victor Janson,,,,,,,,,,,,,,
Der höhere Befehl,https://www.filmportal.de/film/der-hoehere-befehl_05c4cba5f0c9461ab598f3321d778c32,Spielfilm,1935,Deutschland,Ernst Körner,,"Hans Sohnle, Otto Erdmann",,"Lil Dagover: Madame Martin, Karl Ludwig Diehl: Rittmeister von Droste, Heli Finkenzeller: Käte Traß, Friedrich Kayßler: General, Eduard von Winterstein: Major, Aribert Wäscher: Advokat Menecke, Hans Leibelt: Bürgermeister Stappenbeck, Hans Mierendorff: Earl of Beckhurst, Gertrud de Lalsky: Majorin Traß, Karl Dannemann: Drostes Bursche Wenzel Lukas, Siegfried Schürenberg: Lord Beckhurst, Günther Ballier: Premierleutnant von Bodenheim, Johannes Bergfeldt: Mitarbeiter des Magistrats, Gertrud Wolle: Frau Barth, Walter Schramm-Duncker: Meneckes Kutscher Florian, Heinz Könecke: Leutnant Eckartsberg, Friedrichfranz Stampe: Wachtmeister Krim, Arnim Süssenguth: Kreisgerichtsdirektor Barth, Till Klockow: Tochter Barth, Otti Dietze: Hotelwirtin, Walter von Allwörden: Vertrauter des Earls, Berthold Reissig: Mitarbeiter des Magistrats, Robert Forsch: Apotheker Riggert, Karl Hannemann: Holzhändler Miesling, Leopold von Ledebur: Offizier, Theodor Loos: Meneckes Mitarbeiter, Werner Pledath: Kammerpräsident, Volker von Collande: Bürger, Claire Reigbert: Dame beim Empfang, Wolfram Anschütz, Ernst Behmer, Rudolf Biebrach, Toni Bonsch, Barbara Boot, Gerhard Dammann, Kurt Kramer, Hermann Mayer-Falkow, Willy Meyer-Sanden, Arne Molander, Joe Münch-Harris, Harry Nelson-Kleinschmidt, Lotte Rokoll, Ernst Rückert, Paul Salzmann, Edgar Nollet, Helene Nordländer, Leo Reiter, Olga Rumland",,,,"Lothar Philipp August Mayring, Philipp Lothar Othello Mayring, Kurt Kluge, Karl Lerbs",,"Eduard Weinert, Ernst Zimmermann, Wilhelmine Spindler",Bruno Duday,,"Robert Baberske, Curt Courant",Walter Pindter,,,,Waldemar Jabs,"Werner Eisbrenner, Hermann Schulenburg",,Werner Eisbrenner,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),Erich Holder,,Gerhard Lamprecht,Erich Kobler,"Alfred Schmidt, Hans Meerwald",Milo Harbich,,Heinz Ritter,,Dr. Fritz Seidel,,,"9 Akte, 2593 m, 95 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Un homme de trop à bord,https://www.filmportal.de/film/un-homme-de-trop-a-bord_47ede143a187470aaf6a3b6fb2cd0e6c,Spielfilm,1935,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Annie Ducaux: Suzanne Egert, Suzanne Dantès: Frau Shelf, Nicole de Rouves: Lou, Rosa Hay, Georgette Lamoureux, Thomy Bourdelle: Werner, Jacques Dumesnil: Clay, Roger Karl: Petersen, Jean Toulout: Muller, Fred Pasquali: Wresky, Auguste Bovério: Spontini, Henry Bonvallet: Konsul Shelf, Bill-Bocketts, José Sergy, Abel Tarride, Edmond Beauchamp, Didier Rozaffy",Georges Neveux,,,"Fred Andreas, Philipp Lothar Othello Mayring, Kurt Heuser, Lothar Philipp August Mayring",,,Bruno Duday,,Robert Baberske,"Walter Pindter, Hans Georg Fehdmer",,,,,Werner Bochmann,,,,Universum-Film AG (UFA) (Berlin),Bruno Duday,,"Gerhard Lamprecht, Roger Le Bon",,,,,Heinz Ritter,Raoul Ploquin,Dr. Fritz Seidel,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
Hundert Tage,https://www.filmportal.de/film/hundert-tage_53e5be4426ed407eac2ab12839cff0c3,Spielfilm,1935,Italien/Deutschland,,,,,,,,,"Karl Vollmoeller, Franz Wenzler",,,,,"Mario Albertelli, Augusto Tiezzi",,,,,,Giuseppe Becce,,,,,,,Franz Wenzler,,,Carl Otto Bartning,,,,,"Giovacchino Forzano (Bühnenstück), Benito Mussolini (Bühnenstück)",,90 min,"35mm, 1:1,37","s/w, Ton",,
Ich liebe alle Frauen,https://www.filmportal.de/film/ich-liebe-alle-frauen_a6e26918bcbc4786960a14bc07967e7b,Spielfilm,1935,Deutschland,Walter Lehmann,,"Hermann Warm, Carl Haacker",,"Jan Kiepura: Jan Morena, Mitglied der Mailänder Scala / Edi Jaw, Lien Deyers: Susi, Inge List: Camilla Weismaier, Adele Sandrock: Fürstin Loridowska, Theo Lingen: Hans Heinz Hinz, Morenas Sekretär, Rudolf Platte: Bernhard, Morenas Gardrobier, Fritz Imhoff: Sebastian Weismaier, Gurkenhändler en gros, Margarete Kupfer: Frau Schmidt, Inhaberin eines Delikatessengeschäft, Hans Hermann SchaufußGraf Hartenstein, Heinz Salfner: H. G. Benfield, Zeitungsinhaber, Paul Beckers: Taschenspieler, Karin Lüsebrink: Blumenverkäuferin, Paul Bildt: Ladeninhaber, Maria von Sokol, Inka Adrian, Lieselotte Aureden, Vera von Gronau, Arthur Grosse, Annely Reichau, Marie-Luise Schilp, Willi Schur, Norma Wellhoff",,,,Ernst Marischka,,"Walter Leder, Hans Dupke, Elisabeth Massary",,,Friedl Behn-Grund,Franz von Klepacki,,,Ernst Marischka,"Waldemar Gericke, Willi Grabow, Adolf Doelle",Robert Stolz,,Werner Schmidt-Boelcke,"Giuseppe Verdi (Arien), Friedrich von Flotow (Arien)",Cine-Allianz Tonfilm Gmb: H (Berlin),Fritz Klotzsch,"Arnold Pressburger, Gregor Rabinowitsch",Carl Lamač,Herbert Grünewald,"Georg Maier, Alfred Schmidt",Ella Ensink,,Richard Wesel,,Erich Leistner,"Giuseppe Verdi (Arien), Friedrich von Flotow (Arien)",Universum-Film AG (UFA) (Berlin) (nicht als Prod in Z?),,"35mm, 1:1,37","s/w, Klangfilm",,
Ich war Jack Mortimer,https://www.filmportal.de/film/ich-war-jack-mortimer_4e401d0643884025bd6d546306e9aa5e,Spielfilm,1935,Deutschland,Arno Winckler,,Franz Schroedter,,"Adolf Wohlbrück: Taxifahrer Ferdinand ""Fred"" Sponer, Eugen Klöpfer: Dirigent Pedro Montemayor, Sybille Schmitz: Winifred Montemayor, Marieluise Claudius: Marie Polikow, Max Gülstorff: Vater Polikow, Maria Loja: Mutter Polikow, Hilde Hildebrand: Daisy, Heinz Salfner: Daisys Freund Andrassy, Jochen Hauer: Taxifahrer Doering, Georg A. ProféJack Mortimer, Hugo Drahower, Sophie Eschenbach, Rudolf Essek, Erich Fiedler, Aribert Grimmer, Otto Grüneberg, Albert von Kersten, Jochen Kuhlmey, Michael von Newlinski, Gerda Preiß, Josef Reithofer, Eugen Wallrath, Hans Waschatko, Peter Lau, Manfred Meurer",,,,"Thea von Harbou, Robert A. Stemmle",,"Edwin Stempel, Fritz Schilling, Elise Bollenhagen",,,Reimar Kuntze,Benno Stinauer,,,,"Max Patyna, Bruno Cieslewicz",Harald Böhmelt,,,,Froelich-Film Gmb: H (FFG) (Berlin),"Friedrich Pflughaupt, Rolf Hansen (Assistenz)",Carl Froelich,Carl Froelich,Rolf Hansen,Robert Bahr,Gustav Lohse,,Alexander Schmoll,,Hans Grimm,Alexander Lernet-Holenia (Roman),,"5 Akte, 2332 m, 85 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 17.10.1935, Hamburg",
Ein idealer Gatte,https://www.filmportal.de/film/ein-idealer-gatte_da4182095fca448e911975a1fdbb63f8,Spielfilm,1935,Deutschland,"Erich Frisch, Karl Buchholz",,"Benno von Arent, Artur Günther",,"Brigitte Helm: Lady Gertrud Chiltern, Sybille Schmitz: Gloria Cheveley, Karl Ludwig Diehl: Lord Robert Chiltern, Georg Alexander: Lord Arthur Goring, Annie Markart: Mabel Chiltern, Paul Henckels: Lord Caversham, Werner Scharf: Vicomte de Nanjac, Karl Dannemann: Oberingenieur Parker, Heinz Förster-Ludwig: Chilterns Diener Mason, Karl Platen: Gorings Diener Phips, Erich Walter: Chilterns Sekretär Montfort, Hermann Frick: Buchhalter Vickers, Babette Jensen: Miss Harriet, Eva Schmid-Kayser: Lady Chilterns Zofe Betty, Toni Tetzlaff: Lady Markby, Hilde Maroff: Telefonistin, Lutz Götz: Etagenchef im Hotel Berkeley, Valy Arnheim: Angestellte im Palladium, Arthur Reinhardt: Logenschließer im Palladium, Max Moll: Lehrling in Chilterns Werk, Ernst Rückert: Angestellter in Chilterns Werk, Hardy Vogdt: Angestellter in Chilterns Werk, Adi Soltau: Arbeiter in Chilterns Werk, Hedy Swedenburg: Sekretärin in Chilterns Werk, Walter Bechmann: Butler bei Chilterns, Willi Tholen: Butler bei Chilterns, William Huch: Butler bei Chilterns, Rio Nobile: Butler bei Chilterns, Charles Willy Kayser: Chilterns Gast, Ludwig Trautmann: Chilterns Gast, Rudolf Essek: Chilterns Gast, Anita Düvel: Chilterns Gast, Edith von Ebeling: Chilterns Gast, Kurt Felden: Chilterns Gast, Gretel Hartmann: Chilterns Gast, Annemarie Korff: Chilterns Gast, Annely Reichau: Chilterns Gast, Lucie Rhoden: Chilterns Gast, Elisabeth von Rüts: Chilterns Gast, Hans Schneider: Chilterns Gast, Maria-Louise von Strantz: Chilterns Gast, Irmgard Krüger, Sybille von Lerchenfeld, Elfriede Wiere, Franz Klebusch, Irmgard Michael, Wilhelm H. König, Alfred Pussert",,,,Thea von Harbou,,"Friedrich Wilhelm Großmann, Anni Loretto",,,Emil Schünemann,Bernhard Hellmund,,,,"Franz Siebert, Richard Timm",Werner Bochmann,,Werner Bochmann,,Terra-Film AG (Berlin),Harry Dettmann,,Herbert Selpin,Herbert Maisch,"Max Klar, Paul Gaeble",Lena Neumann,,Rudolf Brix,,Erich Lange,"Oscar Wilde (Bühnenstück ""An Ideal Husband"")",,"7 Akte, 2330 m, 85 min","35mm, 1:1,37","s/w, Ton",,
Im Trommelfeuer der Westfront. Ein Film vom Heldenkampf unbekannter Soldaten [UT],https://www.filmportal.de/film/im-trommelfeuer-der-westfront-ein-film-vom-heldenkampf-unbekannter-soldaten-ut,Spielfilm,1935,Deutschland,,,,,Viggo Larsen,,,,,,,,,Günther Anders (Nachaufnahmen für Kompilations-Dokumentarfilm),,,,,,,,,,,,,Charles Willy Kayser,,,,,,,,,,,,,,
Im weißen Rößl,https://www.filmportal.de/film/im-weissen-roessl_f0ce76c63b944b78b17a14dd9331bf83,Spielfilm,1935,Österreich/Deutschland,,,"Julius von Borsody, Max Seefelder",,"Christl Mardayn: Josefa Gabriele Voglhuber, Wirtin, Hermann Thimig: Leopold, Oberkellner, Willy Schaeffers: Wilhelm Giesecke, Trikotagenfabrikant, Annie Markart: Ottilie, seine Tochter, Theo Lingen: Kommerzienrat Fürst, Fritz Odemar: Dr. Siedler, Rechtsanwalt, Marianne Stanior: Klärchen, Hans Obonya: Gustl, Piccolo, Fritz Imhoff: Bürgermeister, Erwin Dressler, Josef Egger, Karl Ehmann, Eduard Loibner, Georg Schmieter, Traudl Stark",,,,"Ralph Benatzky, Max Wallner",,,,,"Eduard Hoesch, Ludwig Zahn",,,,"Robert Gilbert, Ralph Benatzky",,Ralph Benatzky,Frank Fox (mit seinem Orchester),Ralph Benatzky,"Robert Stolz (Operette), Ralph Benatzky (Operette), Bruno Granichstaedten (Operette), Hans Frankowski (Operette)","Hade-Film Gmb: H (Wien), Ondra-Lamac-Film Gmb: H (Berlin)",Robert Leistenschneider,"Carl Lamač, Arthur Hohenberg",Carl Lamač,,,Else Baum,,"Hermann Buchrucker, Ludwig Schaschek",,"Herbert Janeczka,  Schwarz, Friedrich Wilhelm Dustmann","Hans Müller (Operette - Libretto), Erik Charell (Operette - Libretto)",,,,,,
J'aime toutes les femmes,https://www.filmportal.de/film/jaime-toutes-les-femmes_418e3b1e108548d3a13ecd692ffbac0b,Spielfilm,1935,Deutschland,Walter Lehmann,,"Hermann Warm, Carl Haacker",,"Jan Kiepura: Jean Morena / Eugène, Danielle Darrieux: Danielle, Marcelle Praince: Mme Durand, Marfa Dhervilly: Prinzessin Loridowska, Hélène Robert: Camille, Charles Dechamps: J. J. Suret, Louis Blanche: Garderobier von Morena	, Pierre Finaly: Taschenspieler, Georges Prieur: Mr. G. Bonfield, Pierre Larquey: Wessmaier, Henry Houry, Serge Grave, Eugène Dumas",Serge Véber,,,Ernst Marischka,,"Walter Leder, Hans Dupke, Elisabeth Massary",,,Friedl Behn-Grund,Franz von Klepacki,,,,"Waldemar Gericke, Willi Grabow, Adolf Doelle",Robert Stolz,,Werner Schmidt-Boelcke,"Giuseppe Verdi (Arien), Friedrich von Flotow (Arien)",Cine-Allianz Tonfilm Gmb: H (Berlin),Fritz Klotzsch,"Arnold Pressburger, Gregor Rabinowitsch",Carl Lamač,"Herbert Grünewald, Henri Decoin (Supervision)","Georg Maier, Alfred Schmidt",Ella Ensink,,Richard Wesel,,Erich Leistner,"Giuseppe Verdi (Arien), Friedrich von Flotow (Arien)",Alliance Cinématographique Européenne (A.C.E.) (Paris),95 min,"35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Jonny Haute Couture,https://www.filmportal.de/film/jonny-haute-couture_ab2369653b8944fc8d864c2f07191c47,Spielfilm,1935,Deutschland,,,"Erich Kettelhut, Max Mellin",,"Mona Goya: Liliane, Yvonne Hébert: Yvonne, Magdeleine Bérubet: Madame Augazon, Colette Darfeuil: Margot Desprès, Germaine Ausseyla vedette, Alsoniamannequin, Nicole de Rouves, Evelyne Maye, Léon Bélières: Rocaille, Adrien Le Gallo: Dupont de Saint-Jean, Pierre Brasseur: Jonny, Georges Bever: Durandel, Roger Puilagarde: Parovski, Joseph Nossent: Ravignan, Pierre Athon: Doudou, Pierre Sergeolle danseur mondain, Jean Brochard, Fred Pasquali","André Legrand (französische Dialoge), André-Paul Antoine (französische Dialoge), Georges Neveux (französische Dialoge)",,,"Philipp Lothar Othello Mayring, Lothar Philipp August Mayring",,"Heinrich Przygodda, Gertrud Wendt",,,Bruno Mondi,,,,Serge Véber,Waldemar Jabs,Franz R. Friedl,,Franz R. Friedl,,Universum-Film AG (UFA) (Berlin),,,Serge de Poligny,Raoul Ploquin (Supervision),"Emil Freude, Max Linde",Eduard von Borsody,,Heinz Ritter,,Hermann Fritzsching,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
Der junge Graf,https://www.filmportal.de/film/der-junge-graf_b7d72a4775b640c0abd7c62f9326a9b8,Spielfilm,1935,Deutschland,Otto Jahn,,"Erich Zander, Willi Depenau",,"Anny Ondra: Billy, Hans Söhnker: Sportlehrer Hans Flint, Fritz Odemar: Diener Josua, Hans Junkermann: Graf Prießnitz, Jakob Tiedtke: Notar, Karl Platen: Prof. Dodereit, Irmgard Nowak: Marianne Dodereit, Paul Heidemann: Billys Vater, Josef Reithofer: Hotelportier, Lilian BergöSchlangenmädchen Rigoletto, Walter von Allwörden, Ernst Behmer: Zirkusangestellter, Erwin Biegel: Saxofonspieler, Carl Jönsson: Jäger, Paul Rehkopf, Peter Lau: Gärtner, Heinrich Kalnberg, Ruth Fischer: Solotänzerin",,,,"Dinah Nelken, Hans H. Zerlett",,"Dora Gruner, Walter Leder",Alfred Zeisler,,"Otto Heller, Otto Martini",Gustav Weiss,,,Hans H. Zerlett,Adolf Doelle,Leo Leux,,Leo Leux,,Ondra-Lamac-Film Gmb: H (Berlin),Robert Leistenschneider,"Anny Ondra, Carl Lamač, Arthur Hohenberg",Carl Lamač,Herbert Grünewald,"Eduard Brenner, Walter Dettmann",Ella Ensink,,Reinhold Draber,,Carlheinz Becker,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Alfred Zeisler),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Kampf mit dem Drachen,https://www.filmportal.de/film/der-kampf-mit-dem-drachen_6012d5d5c9bf4e339eb0e677ed02edf7,Spielfilm,1935,Deutschland,,,"Max Seefelder, Josef Franz Strobl",,"Adele Sandrock: Gräfin Drachenstein, Joe Stöckel: Bachmeier, Hans Schlenck: Fritz Carsten, Lucie Englisch: Trude Carsten, Gretl Theimer: Komteß Helene, Walter Lantzsch: Carsten sen., Josef Eichheim: Nickelmann, Fritz Odemar: Bihold, Theodor Auzinger: Stelzer, Maria Byk: Wirtschafterin, Justus Paris: Karl, Karl Elzer: Spange, Jola Jobst, Franz Loskarn",,,,"Joseph Dalmann, Joe Stöckel",,"Hermann Dor, Dorothea Saumweber",,,Franz Koch,"Josef Illig, Josef Koch",,,,"Heinrich Beckmann, Max Rauffer",Toni Thoms,,Toni Thoms,,Bavaria Film AG (München-Geiselgasteig),Otto Ernst Lubitz,,Franz Seitz Sr.,,Wilhelm Lanz,Gottlieb Madl,,Rudolf Reißner,,Friedrich Wilhelm Dustmann,,,,,,,
La Kermesse héroïque,https://www.filmportal.de/film/la-kermesse-heroique_cb639a80c560416fa5382b46594b85d7,Spielfilm,1935,Frankreich/Deutschland,,,"Lazare Meerson, Georges Wakhévitch, Alexandre Trauner",,"André Alerme: Bürgermeister der Stadt Boom, Françoise Rosay: Cornelia, die Frau des Bürgermeisters, Micheline Cheirel: Tochter Siska, Jean Murat: Der Herzog von Olivarez, Bernard Lancret: Kunstmaler Johann Brueghel, Alfred Adam: Schlächtermeister, Marcel Carpentier: Bäckermeister, Maryse Wendling: Frau des Bäckermeisters, Arthur Devère: Fischhändler, Lyne Clevers: Frau des Fischhändlers, Pierre Labry: Gastwirt, Ginette Gaubert: Frau des Gastwirts, Louis Jouvet: Kaplan, Alexander D'Arcy1. spanischer Offizier, Claude Sainval2. spanischer Offizier, Marguerite Docouret: Frau des Bierbrauers, Roger Legris: Flame, Delphin: Zwerg",Bernard Zimmer,,,"Charles Spaak, Jacques Feyder",,,,,"Louis Page, Harry Stradling, André Thomas",,"J. Muelle, Georges K. Benda",,,,Louis Beydts,,,,Société des Films Gibé S.A. (Paris),,,Jacques Feyder,"Marcel Carné, Charles Barrois",,Jacques Brillouin,,,,Hermann Stör,"Charles Spaak (Novelle ""Le 17 septembre 1616"")",,120 min,"35mm, 1:1,33","s/w, Tobis Klangfilm",,
Kirschen in Nachbars Garten,https://www.filmportal.de/film/kirschen-in-nachbars-garten_4dc768a346154b2699471a75b1f394bf,Spielfilm,1935,Deutschland,,,"Heinrich Richter, Paul Markwitz",,"Adele Sandrock: Adele Hecht, Theo Shall: Theo, ihr Neffe, Liesl Karlstadt: Lisl, ihre Magd, Max Gülstorff: Warrenheim, Hofrat a. D., Iris Arlan: Hansi, seine Tochter, Karl Valentin: Valentin, sein Gärtner, Reinhold Bernt: Gottfried Berger, Rotraut Richter: Irma Fiedler, Kindergärtnerin, Albert Florath: Anton Huber, Lehrer, Margot Höpfner, Hedi Höpfner",,,,"Erich Engels, Reinhold Bernt, Gernot Bock-Stieber",,,,,Ernst W. Fiedler,,,,,,Werner Bochmann,,,,N.F.K. Neue Film KG Erich Engels (Berlin),,Erich Engels,Erich Engels,,,"René Métain, Axel von Werner",,,,,,,"2553 m, 93 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Der Klosterjäger,https://www.filmportal.de/film/der-klosterjaeger_d5caff6d715249de843f637b3d2e0c00,Spielfilm,1935,Deutschland,,,"Carl Ludwig Kirmse, Hanns H. Kuhnert",,"Paul Richter: Klosterjäger Haymo, Charlotte Radspieler: Gittli, Erna Fentsch: Zenza, Olga Schaub: Josepha, Friedrich Ulmer: Probst Heinrich von Inzing, Hermann Erhardt: Lehnsbauer Wolfrat, Viktor Gehring: Dietwald von Falkenau, Josef Eichheim: Klostervogt Schluttemann, Hansi Thomas: Schreiberlehrling Walti, Willy Rösner: Eggebauer, Charlotte Diehl, R. Hofmeister, Magda Lena, Franz Lichtenauer, Karin Lüsebrink, Franz Weilhammer",,,,Peter Francke,,,"Ernst Krüger, Hans Herbert Ulrich",,Karl Attenberger,,,Peter Ostermayr,Peter Francke,,Marc Roland,,,,"Tonlicht-Film Gmb: H, Peter Ostermayr (Berlin)",,Peter Ostermayr,Max Obal,,,Helene Bursek,,,,Walter Rühland,,Universum-Film AG (UFA) (Berlin),,,,,
Die klugen Frauen,https://www.filmportal.de/film/die-klugen-frauen_0005de9afb2d43d2829f9603026fbb9c,Spielfilm,1935,Frankreich/Deutschland,,,"Alexandre Trauner, Lazare Meerson, Georges Wakhévitch",,"Will Dohm: Bürgermeister der Stadt Boom, Françoise Rosay: Cornelia, die Frau des Bürgermeisters, Charlott Daudert: Tochter Siska, Paul Hartmann: Der Herzog von Olivarez, Albert Lieven: Kunstmaler Johann Brueghel, Paul Westermeier: Schlächtermeister, Heinz Förster-Ludwig: Bäckermeister, Erika Helmke: Frau des Bäckermeisters, Hans Henninger: Fischhändler, Carsta Löck: Frau des Fischhändlers, Wilhelm Gombert: Gastwirt, Trude Marlen: Frau des Gastwirts, Willem Holsboer: Kaplan, Werner Scharf1. spanischer Offizier, Wolfgang Klein2. spanischer Offizier, Maryse Wendling: Frau des Bierbrauers, Paul Walker: Zwerg","Robert A. Stemmle, Bernard Zimmer",,,"Charles Spaak, Jacques Feyder",,,,,"Harry Stradling, André Thomas, Louis Page",,"Georges K. Benda, J. Muelle",,,,Louis Beydts,,,,Société des Films Sonores Tobis (Paris),,,Jacques Feyder,,,Wolfgang Wehrum,,,,Hermann Stör,"Charles Spaak (Novelle ""Le 17 septembre 1616"")",,"5 Akte, 2814 m, 103 min","35mm, 1:1,33","s/w, Tobis Klangfilm",,
