Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Nju,https://www.filmportal.de/film/nju_3026c4c101aa4c12aeff1af3e936a48d,Spielfilm,1924,Deutschland,,,"Paul Rieth (Entwurf), Bohumil Heš (Ausführung)",,"Elisabeth Bergner: Nju, Emil Jannings: Ehemann, Conrad Veidt: Liebhaber, Nils Edwall: Kind, Maria Bard: Kindermädchen, Margarete Kupfer, Grete Lundt, Aenne Röttgen, Maria Forescu, Karl Platen, Walter Werner, Max Kronert, Fritz Ley",,,,Paul Czinner,,,,,"Axel Graatkjær, Reimar Kuntze",,,,,,"Bruno Schulz (1924 - Alhambra, Berlin)",,,,Rimax-Film AG (Berlin),,Paul Czinner,Paul Czinner,,,,,,,,"Ossip Dymow (Bühnenstück ""Nju"")",,,"35mm, 1:1,33","s/w, stumm",,
Orient,https://www.filmportal.de/film/orient_3ab38bd5e00842599a5644b12d27177e,Spielfilm,1924,Deutschland,,,"Stefan Lhotka, Leo Goldberger",,"Harry Liedtke: Harry Russin, Viggo Larsen: Bob, sein Freund, Magnus Stifter: Scheich, Maria Jacobini: Katja / Yamile, Arthur Wellin: Mohand, Leopold von Ledebur: Mifud, Louis Ralph: Max, Sergio Mari: Izzet",,,,"Nunzio Malasomma, Gennaro Righelli",,,,,"Arpad Viragh, Julius Reinwald",,,,,,,,,,,,,Gennaro Righelli,,,,,Walter Lichtenstein,,,,,,,,,
Die Perlen des Dr. Talmadge,https://www.filmportal.de/film/die-perlen-des-dr-talmadge_730ba4075bb5411db14b2ff54f9dd9fa,Spielfilm,1924,Deutschland,,,Max Heilbronner,,"Ernst Reicher: Stuart Webbs, Hermann Pfanz, Jack Mylong-Münz, Alexandra Sorina, Fritz Greiner, Claire Kronburger",,,,,,,,,Alfons Brümmer,,,,,,,,,,,,,Max Obal,,,,,,,,,,2180 m,"35mm, 1:1,33",s/w,,
Die Perücke,https://www.filmportal.de/film/die-peruecke_423ebc8d7a1348f8818b7750ef48c288,Spielfilm,1924,Deutschland,,,Walter Reimann,,"Otto Gebühr: Querulin und Fürst, Jenny Hasselqvist: Fürstin, Henry Stuart: Julian, Karl Platender alte Diener, Fred Goebel: Der junge Dichter, Jaro Fürth: Nervenarzt, Lilian Järnefeld: Zofe",,,,Berthold Viertel,,,,,Helmar Lerski,,,,,,,,,,Westi-Film Gmb: H (Berlin),,,Berthold Viertel,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Prater. Die Erlebnisse zweier Nähmädchen,https://www.filmportal.de/film/prater-die-erlebnisse-zweier-naehmaedchen_920a7d288b5f475d88ac327664aef24e,Spielfilm,1924,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Henny Porten: Annemarie, Claire Lotto: Franzi, Ossip Runitsch: Graf Rynon, Angelo Ferrari: Marquis de Monroir, Gertrud de Lalsky: Mutter des Marquis, Lilian Järnefeld: Gräfin Wy, Friedrich Lobe: Diurnist, Johannes Riemann: Fritz, Lokomotivführer, Carl de Vogt: Martin, Matrose, Auguste Prasch-Grevenberg: Amme, Friedrich Kühne: Strolch",,,,Peter Paul Felner,,,,C. Lyn,"Gustave Preiß, Mutz Greenbaum",,,,,,,,,,Atlantic-Film Gesellschaft der Westi-Film Gmb: H (Berlin),Julius Wachtel,,Peter Paul Felner,,,,,,,,,,,,,,
Professor Nardi,https://www.filmportal.de/film/professor-nardi_045b6d345e004ede97f1525afb279cf0,Spielfilm,1924,Deutschland,,,,,"Ludwig Trautmann, Adolf Wenter, Stella Harf, Reinhold Eichacker",,,,,,,,,,,,,,,,,,,,,,Adolf Wenter,,,,,,,,,,"6 Akte, 2991 m",,stumm,,
Die Puppe vom Lunapark,https://www.filmportal.de/film/die-puppe-vom-lunapark_d0b9918b17c740279be18e0da856a313,Spielfilm,1924,Deutschland,,,Franz Schroedter,,"Alice Hechy, Fritz Rasp, Anna von Palen, Peter Berneis, Hermann Vallentin, Eugen Rex, Adolphe Engers, Jenny Jugo, Walter Rilla",,,,Hans Brennert,,,,,"Paul Holzki, Karl Koennecke",,,,,,,,,,Westi-Film Gmb: H (Berlin),,,Jaap Speyer,,,,,,,,,,"6 Akte, 1761 m","35mm, 1:1.33","s/w, stumm",,"Zensur (DE): 23.12.1924, B.09585, Jugendverbot"
Die Puppenkönigin,https://www.filmportal.de/film/die-puppenkoenigin_f351da44716a4eaaaa89c563825227cf,Spielfilm,1924,Deutschland,,,"Stefan Lhotka, Leo Goldberger",,"Maria Jacobini, Harry Liedtke, Viggo Larsen, Margarete Kupfer, Hans Waßmann, Erra Bognar, Hugo Döblin, Ida Wüst",,,,"Nunzio Malasomma, Gennaro Righelli",,,,,"Arpad Viragh, Julius Reinwald",,,,,,,,,,,,,Gennaro Righelli,,,,,,,,,,,,,,
Die Radio-Heirat,https://www.filmportal.de/film/die-radio-heirat_83fc377dfcc74887bab4a76f6bb3cd7c,Spielfilm,1924,Deutschland,,,Paul Rieth,,"Maria Bard, Eduard von Winterstein, Hermann Thimig, Albert Paulig, Erna Bahls, Ferdinand von Alten, Konstanze Grobe, Paul Biensfeldt, Hans Waßmann, Alexander Granach, Jakob Tiedtke, Adele Sandrock, Hans Behrendt, Josef Dischner, Max Pohl, Franz Schönfeld, Hans Junkermann, Ernst Pittschau, Erwin Kopp, Karl Platen, Alfred Paster",,,,"Wilhelm Prager, Willy Rath",,,,,Vilmos Fényes,,,,,,,,,,,,,Wilhelm Prager,,,,,,,,,,,,,,
Das Rennen des Todes,https://www.filmportal.de/film/das-rennen-des-todes_c0682bbb8d7a49f99551258d8d418341,Spielfilm,1924,Deutschland,,,Gustav A. Knauer,,"Grete Reinwald, Ferdinand von Alten, Wilhelm Diegelmann, Josef Commer, Carlos Ruiz, Ralph Mathari: Fred Blad, Karl Peter Gillmann: Charly Cooper, Nico Zeh: Willy Dinn, sein Freund",,,,,,,,,"Ivar Petersen, Otto Hermann",,,,,,,,,,,,,Nico Zeh,,,,,,,,,,"5 Akte, 1370 m",,stumm,,"Zensur (DE): 11.08.1924, B.08809, Verbot"
Der Roman der Lilian Hawley,https://www.filmportal.de/film/der-roman-der-lilian-hawley_97ee04385cd640aca319b8d49930951a,Spielfilm,1924,Deutschland,,,Robert Neppach,,"Livio C. Pavanelli: Mr. Hawley, Lantelme Durrer: Mr. Hawley, seine Frau, Lotte Neumann: Lilian, deren Schwester, Luigi Serventi: Jonny",,,,Paul Helwig,,,,,Emil Schünemann,,,,,,,,,,,,,Franz W. Koebner,,,,,,,,,,,"35mm, 1:1.33","s/w, stumm",,
Rosenmontag,https://www.filmportal.de/film/rosenmontag_004ae0ab447c43ec8f03ce5865e8c83d,Spielfilm,1924,Deutschland,,,"Hermann Warm, General Albert von Voss (Beratung)",,"Gerd Briese, Helga Thomas, Maria Reisenhofer, Franz Schönfeld, Franz W. Schröder-Schrom, Charles Willy Kayser, Alfred Braun, Rio Nobile, Otto Reinwald, Ernst Nessler, Jutta Jol, Adele Reuter-Eichberg, Rudolf Maaß",,,,Emanuel Alfieri,,,,,Otto Kanturek,,,,,,Bruno Gellert (Kino-Musik),,,,Internationale Film-AG (Ifa) (Berlin),,Rudolf Meinert,Rudolf Meinert,,,,,,,,,,,,,,
Sabotage,https://www.filmportal.de/film/sabotage_73ee968294a64326bbcf48930fc0a12e,Spielfilm,1924,Deutschland,,,,,"Otto Kronburger: Daniel Freyhart, Fabrikbesitzer, Fritz Greiner: Alf, sein älterer Sohn, Jack Mylong-Münz: Holger, sein jüngerer Sohn, Bertl Schultes: Arno Marling, Bürgermeister und Hammerschmied, Hanna Lierke: Sibyll, seine Tochter, Max Kleber: Hannes, ihr Stiefbruder, ein Blöder, Wilhelm Diegelmann: Fischmeister",,,,Robert Heymann,,,,,"Otto Trippel, Franz Dittmann",,,,,,,,,,Hegewald-Film Gmb: H (Leipzig),,,Wolfgang Neff,,,,,,,,,,,,,,
Der Scheck aufs Leben,https://www.filmportal.de/film/der-scheck-aufs-leben_30abf538504148b9b258452bebfc1b6a,Spielfilm,1924,Deutschland,,,,,Camilla von Hollay,,,,William Kahn,,,,,,,,,,,,,,,William Kahn-Film Gmb: H (Berlin),,,William Kahn,,,,,,,,,,,,,,
Die Schmetterlingsschlacht,https://www.filmportal.de/film/die-schmetterlingsschlacht_82f7e426ef984c418f868c91e1c440d7,Spielfilm,1924,Deutschland,,,Max Frick,,"Asta Nielsen: Rosi Hergentheim, Adele Sandrock: Verwitwete Regierungsrätin Frau Hergentheim, Lori Leux: Rosis Schwester Else, Mary Parker: Rosis Schwester Laura, Hans Brausewetter: Apothekerlehrling Wilhelm Vogel, Paul Bildt: C.  Winkelmann, Grigori Chmara: Max Winkelmann, Reinhold Schünzel: Reisender Richard Keßler, Werner Funck: Graf Kratinsky, Karl Elzer: Hauswirt",,,,"Rosa Porten, Willy Rath",,,,,Franz Stein,,,,,Arnold Jenssen,,,,,,,,Franz Eckstein,,,,,,,,Hermann Sudermann (Komödie),,"6 Akte, 2635 m","35mm, 1:1,33","s/w, stumm",,
Die Schmiede,https://www.filmportal.de/film/die-schmiede_1ff24e2a70d3470a992e936f60dab064,Spielfilm,1924,Deutschland,,,,,Kurt Gerron,,,,,,,,,,,,,,,,,,,Georg H. A. Müter Abtlg. Reichmannfilm,,,Martin Berger,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Schmuggler von Bernina,https://www.filmportal.de/film/die-schmuggler-von-bernina_a2fff324acae4696b97d81ddbef19f9a,Spielfilm,1924,Deutschland,,,,,"Peter Berneis: Kind, Laurenz Ruppert, Oskar Marion, Grete Reinwald",,,,,,,,,,,,,,,,,,,,,,Walther Zürn,,,,,,,,,,,,,,
Das schöne Abenteuer,https://www.filmportal.de/film/das-schoene-abenteuer_d09ef102644042dd8710a3cede44a0a3,Spielfilm,1924,Deutschland,,,Oskar Friedrich Werndorff,,"Vilma Bánky: Bessy Ferguson, Georg Alexander, Ernst Reicher: Micky, Hans Unterkircherseine Hoheit, der Prinz, Wolfgang von Schwindt, Hans Albers: Henry Valescu, verbrecherischer Verwandlungskünstl, Anna Führing, Loni Pyrmont, Eugen Burg: Kriminalinspektor",,,,Robert Liebmann,,,,,Karl Vass,,,,,,Giuseppe Becce (Kino-Musik),,,,Gloria-Film Gmb: H (Berlin),,,Manfred Noa,,,,,,,,,,2689 m,"35mm, 1:1,33","s/w, stumm",,
Die schönste Frau der Welt,https://www.filmportal.de/film/die-schoenste-frau-der-welt_8c48319a27454a91a7cc3755eeae3f12,Spielfilm,1924,Deutschland,,,"Jacek Rotmil, Willi Depenau",,"Lee Parry: Lucia Sarlo, Livio C. Pavanelli: Henry Garrick, ein englischer Offizier, Olaf Fjord: Fred Holm, sein Neffe und Pflegesohn, Chefredakteur, Inge Colette: Bob, sein Söhnchen, Mary Parker: Lilian Mervil, eine junge Dame, Georg Alexander: Mario Sarlo, ihr Freund, ein junger Maler, Henry Bender: Robin Cray, Maler",,,,"Helmuth Ortmann, Hans Behrendt",,,,,"Heinrich Gärtner, Erich Grimmler",,Benno von Arent,,,,,,,,Eichberg-Film Gmb: H (Berlin),,Richard Eichberg,Richard Eichberg,,,,,,,,Hugo Bettauer (Nach einem Roman von),Südfilm AG (Berlin),6 Akte,"35mm, 1:1 ,33",s/w,,
Der Schrecken des Meeres,https://www.filmportal.de/film/der-schrecken-des-meeres_e1b5bfb5e9cf4f1f9c25519ea3590388,Spielfilm,1924,Deutschland,,,Max Heilbronner,,"Carl de Vogt, Helena Makowska, Lilian Gray, Jack Mylong-Münz, Claire Lotto, Irma Socha, Georg Heinrich Schnell",,,,Jack Mylong-Münz,,,,,Franz Koch,,,,,,,,,,,,,Franz Osten,,,,,,,,,,,,,,
Der Schrei in der Wüste,https://www.filmportal.de/film/der-schrei-in-der-wueste_298e4028bd6f48a9b966ad3422b5a7c8,Spielfilm,1924,Deutschland,,,Willy Reiber,,"Joe Stöckel: Marcco, Victor Colani: Hal Milton, Karl Falkenberg: Jack Murray, Robert Basilice: Dompteur, Ferdinand Martini: Zirkusdirektor",,,,,,,,,Karl Attenberger,,,,,,,,,,,,,Joe Stöckel,,,,,,,,,,,,,,
Die Schuld,https://www.filmportal.de/film/die-schuld_da66717f95884a9db49cdfe7fc6667a6,Spielfilm,1924,Deutschland,,,Karl Machus,,"Claire Lotto, Albert Steinrück, Claire Stöckel, Anita Banet, Karl Ludwig Diehl, Ernst Schrumpf, Rolf Pinegger, Emil Courten, Anni Zesch-Ballot",,,,Robert Heymann,,,,,Franz Weihmayr,,,,,,,,,,,,,Josef Berger,,,,,,,,,,,,,,
Sklaven der Liebe,https://www.filmportal.de/film/sklaven-der-liebe_8844684a07784398b73453db0afc254e,Spielfilm,1924,Deutschland,,,"Otto Voelckers, Peter Rochelsberg",,"Claire Lotto, Olga Engl, Clementine Plessner, Albert Steinrück, Charles Willy Kayser, Karl Falkenberg, Ludwig Rex, Ellen Kürty, Leopold von Ledebur, Emil Höfer, Julius Stettner, Julius Stetter",,,,"Margarete M. Langen, Carl Boese",,,,,"Hans Karl Gottschalk, Franz Bertl Seyr",,Leo Pasetti (Entwürfe),,,,,,,,,,,Carl Boese,,,,,,,,,,"5 Akte, 1937 m",,stumm,,"Zensur (DE): 04.06.1924, M.00555, Jugendverbot"
So ist das Leben,https://www.filmportal.de/film/so-ist-das-leben_554670798a204ee48b9dbd4c84f3b7b5,Spielfilm,1924,Deutschland,,,Karl Machus,,"Erna Morena: Isabell Godesholm, Margit Barnay: Eve Steven, Sekretärin, Hans Adalbert Schlettow: Erwin Frobenius, Robert Scholz: Olaf Godesholm, ein reicher Sonderling, Höfler-Basil: Hüttenbesitzer Eugen Romasen, Fritz Greiner: Peter Stollen, Chauffeur, Lotte Treumann: Margit, Peter Stollens Freundin, Ferdinand Martini",,,,Robert Heymann,,,,,Rudolf Schlesinger,,,,,,,,,,,,,Otto Rippert,,,,,,,,,,,,,,
Soll und Haben,https://www.filmportal.de/film/soll-und-haben_54b50d3a693247c89d742d53f4b190b6,Spielfilm,1924,Deutschland,,,Robert A. Dietrich,,"Bruno Kastner: Fritz von Fink, Paul Graetz: Veitel Itzig, Theodor Loos: Freiherr von Rothensattel, Robert Garrison: Makler Hirsch Ehrenthal, Olga Tschechowa: Sabine, Hans Brausewetter: Anton Wohlfahrt, Mady Christians: Baroneß Leonore vin Rothensattel, Gertrud de Lalsky: Baronin von Rothsattel, Ilka Grüning: Madame Sidonie Ehrenthal, Heinrich George: Hippus, Winkeladvokat, Aenne Röttgen: Rosalie, Ernst Deutsch: Bernhard, Margarete Kupfer: Tante, Berthold RoséJordan, Kanzlist, Max Zilzer: Liebold, Buchhalter, Hans Mierendorff: T. O. Schröter, vornehmer Herr, Gustav Trautschold: Purzel, Kassierer, Hermann Picha: Pix, Signierer, Karl Harbacher: Specht, Theo Siegmund: Baumann, Karl Fenz: Birnbaum, Zollkommis, Karl Etlinger: Balbus, Magazineur, Hugo Döblin: Löbel Pinkus, Wirt, Ellen Plessow: Frau von Baldereck, Lissi Kazar: Eugenie, ihre Tochter, Fritz Sattler: Schmaje Tinkeles, Karl Platen: Diener des Barons",,,,"Karl Figdor, Carl Wilhelm",,,,,Sophus Wangøe,,Ali Hubert,,,,,,,,Carwil-Film Gmbh (Berlin),,,Carl Wilhelm,,,,,,,,Gustav Freytag (Roman),,,,,,
"Sonja, Sonja, Du bist mein Glück",https://www.filmportal.de/film/sonja-sonja-du-bist-mein-glueck_1c990788650c4abe96acb9d286d04052,Spielfilm,1924,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Ludwig Stein,,,,,,,,,,,,,,
Das sonnige Märchen vom Glück,https://www.filmportal.de/film/das-sonnige-maerchen-vom-glueck_52209c429e494b668f402726762ac48b,Spielfilm,1924,Deutschland,,,,,"Leo Leux: Kommerzienrat Holmes, Fabrikant, Hela Marco: Helene, dessen Tochter, Alfred Braun: Dr. Ing. Waldemar Hassenstein, Karl Geppert: Theobald Pipe, Luftschiffer, Tilly Feiner: Charlotte Renief, Zirkusreiterin, Maria Grimm-Einödshofer, Walter Herling: Edi, deren Sohn, Lotte Anders: Resl, Magd",,,,"M. Linhart, Karl Geppert (Bearbeitung)",,,,,Toni Mülleneisen,,,,,,,,,,,,,Otto Arnold,,,,,,,,,,,,,,
Spanische Gluten,https://www.filmportal.de/film/spanische-gluten_4180e6baacbc462f8f3dc8775987dae1,Spielfilm,1924,Deutschland,,,Botho Höfer,,"Elvira Amaya, Maria Cuevas: Teresita, Wilhelm Diegelmann: Don Alejandro Romero, Javier de Rivera: José, sein Sohn, Dary Holm: Helene, dessen Frau, Harry Hardt: Fernandez",,,,Joseph Delmont,,,,,Raymond Agnel,,,,,,,,,,,,,Arthur Günsburg,,,,,,,,,,,,,,
Das Spiel mit dem Schicksal,https://www.filmportal.de/film/das-spiel-mit-dem-schicksal_7e354c4f52574a4eb26cfc46f85d91be,Spielfilm,1924,Deutschland,,,Robert A. Dietrich,,"Alfred Abel: Albert Unna, Sascha Gura: Eva Loray, Schauspielerin, Olga Engl: Alberts Mutter, Claire Rommer: Elena, Margarete Kupfer: Mittenzweys Freundin, Charles Willy Kayser: Friedrich Bessel, Fritz Schulz: Heinrich Höther, Rudolf Lettinger: Ortsgeistlicher, Jakob Tiedtke: Redakteur Mittenzwey, Frida Richard: Dessen Frau, Vera Skidelsky: Beider Tochter, Leopold von Ledebur: Theaterdirektor, Hermann Picha: Jerusalem, Fritz Beckmann, Paul Rehkopf",,,,Paul Beyer,,,,,Marius Holdt,,,,,,,,,,Berliner Film-AG (Berlin),,,Siegfried Philippi,,,,,,,,Paul Frank (Roman),,"6 Akte, 1931 m","35mm, 1:1,33","s/w, stumm",,
Die sterbende Erde,https://www.filmportal.de/film/die-sterbende-erde_d4b7f585d5f54de6ba55ffd61db5fe1f,Spielfilm,1924,Deutschland,,,Gustav A. Knauer,,"Artur Retzbach-Erasiny: Salvati, Frank Lynel: Malori, Thea Becker: Sylvia, Josef Peterhans: Hindrich, Fischer, Vera Hall: Tydell, Friedrich Kühneein alter Geolit",,,,Vera Hall,,,,,"Siegfried Hold, Toni Mülleneisen",,Ernst Meiwers,,,,,,,,,,,Hubert Moest,,,,,,,,,,,,,,
Steuerlos,https://www.filmportal.de/film/steuerlos_b5a236b73f484fe18daa6d1e26261ca2,Spielfilm,1924,Deutschland,,,Fritz Kraencke,,"Maria Jacobini, Rosa Valetti, Charles Willy Kayser, Heinrich George, Olga Engl, Karl Platen, Philipp Manning, Clementine Plessner, Joseph Kustendi, Victor Senger",,,,"Gennaro Righelli, Nunzio Malasomma",,,,,"Arpad Viragh, Julius Reinwald",,,,,,,,,,,,,Gennaro Righelli,,,,,,,,,,"6 Akte, 2468 m",,,,
Die Stimme des Herzens,https://www.filmportal.de/film/die-stimme-des-herzens_83edf512dc1f4b00a5655b2ce7404ce7,Spielfilm,1924,Deutschland,,,"Franz Schroedter, Hans Flemming (Assistenz)",,"Mary Johnson: Helga Pettersen, Meinhardt Maurihr Vater, Wilhelm Kaiser-Heyl: Tompson, Reeder, Gräfin Agnes Esterhazy: Ebba, seine Tochter, Mario Cusmich: Viktor Lindquist, Olaf Storm: Harald Nielsen, Sekretär bei Tomsohn, Fritz Kampers: Arne Mikkelsen, Jenny Marbaseine Mutter, Louis Ralph: Carle, Arnes Freund, Margarete Kupfer: Nachbarin, Einar Rød: Dr. Axel Wyborg, Arzt, Clementine Plessner, Hans Brausewetter",,,,"Max Jungk, Julius Urgiß",,,,,"Axel Graatkjær, Hans Scheib",,,,,,Willy Schmidt-Gentner,,,,,,,Hanns Schwarz,,,,,Karl Lindner,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Sturz ins Glück,https://www.filmportal.de/film/der-sturz-ins-glueck_50ff6a244e1c48f8ba3d64b48d611ef3,Spielfilm,1924,Deutschland,,,Botho Höfer,,"Barbara von Annenkoff, Hanni Reinwald, Werner Schott, Hans Sternberg",,,,"Max Jungk, Julius Urgiß",,,,,Willibald Gaebel,,,,,,,,,,,,,Adolf Edgar Licho,,,,,,,,,,,,,,
Sylvester,https://www.filmportal.de/film/sylvester_47d75fe51f5146a4b7adb6cebc485c7c,Spielfilm,1924,Deutschland,,,Klaus Richter,,"Edith Posca: Die Frau, Eugen Klöpfer: Der Mann, Frida Richard: Die Mutter, Karl Harbacher, Julius E. Herrmann, Rudolf Blümner",,,,Carl Mayer,,,,,"Karl Hasselmann (Innen), Guido Seeber (Straßen)",,,,,,Klaus Pringsheim (Kino-Musik),,,,Rex-Film AG (Berlin),,,Lupu Pick,,,Luise Heilborn-Körbitz (Mitarbeit),,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Taras Bulba,https://www.filmportal.de/film/taras-bulba_07651998707f4bc28bd360aabc975ca3,Spielfilm,1924,Deutschland,,,"Willy Reiber, Kurt Dürnhöfer",,"I. E. Davan-Torzoff: Taras Bulba, Helena Makowska: Panotschka, Ossip Runitsch: Ostap, Sohn des Taras Bulba, Clementine Plessner: Bulbas Frau, Oskar Marion: Antry, Sohn des Taras Bulba, N. N. Novitzky: Woiwode, Alexander S. Polonsky: Jankel, Wirt, Lia Tschung Tsching: Dienerin, August Junker, Rudolf Raab",,,,Vladimir Striževskij,,,,,"Rudolf Schlesinger, Fritz Biller",,"Willi Ernst, Kostümhaus Willi Ernst (Berlin), F. & A. Diringer (München)",,,,Felix Bartsch (Kino-Musik),,,,Ermolieff-Film Gmb: H (München),,,Vladimir Striževskij,Joseph N. Ermolieff,,,,,,,Nikolaj Gogol' (Roman),,,,,,
"Thamar, das Kind der Berge",https://www.filmportal.de/film/thamar-das-kind-der-berge_912507bfe5de4ae6a097370464797cf2,Spielfilm,1924,Deutschland,,,Willi A. Herrmann,,"Paul Otto: Graf Daniloff, Lya de Putti: Thamar, Graf Daniloffs Schwester, Alfred Haase: Graf Menschikeff, Anton Pointner: Frank Bondy, Ingenieur, Harry Hardt: Taegar, Ingenieur, Sylvia Torff: Minka, Alfred Kern: Diener",,,,"Curt J. Braun, Rolf E. Vanloo",,,,,Sophus Wangøe,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Phoebus-Film AG (Berlin),,,Robert Dinesen,,,,,,,,,,,"35mm, 1:1,33","s/w, Ohne Ton",,
Tiefen der Großstadt,https://www.filmportal.de/film/tiefen-der-grossstadt_7ba13ee9106049e0884ddb5cb6ff52ab,Spielfilm,1924,Deutschland,,,Kurt Dürnhöfer,,"Olga Juschakowa, Oskar Marion, Alexander S. Polonsky",,,,Vladimir Striževskij,,,,,Fritz Biller,,,,,,,,,,,,,Vladimir Striževskij,,,,,,,,,,,,,,
Die Todgeweihten,https://www.filmportal.de/film/die-todgeweihten_8dc29805df904312866025a2c13346fd,Spielfilm,1924,Deutschland,,,"Artur Günther, Eugen Illés (Technische Entwüfe)",,"Bernd Aldorder Großindustrielle Artur Rhys, Sascha Guraseine Schwester Gladys, Erich Kaiser-Titz: Ingenieur Ohlson, Arthur Kraußneck: Mathematiker Robin, Maria Zelenkaseine Tochter Renate, Eugen Rex: Prinz d’Orlando, Jaro Fürthder Abgeordnete Korell, Franz Schönfeld: Kriegsminister",,,,Eugen Illés,,,,,Franz Stein,,,,,,,,,,,,,Eugen Illés,,,,,,,,,,,,,,
Die Tragödie der Entehrten,https://www.filmportal.de/film/die-tragoedie-der-entehrten_855daba9e2f1409caf33dbd989e49a78,Spielfilm,1924,Deutschland,,,Karl Machus,,"Claire Lotto, Albert Steinrück, Clementine Plessner, Jack Mylong-Münz, Walter Lantzsch, Julius Stettner, Lotte Treumann, Karl Ludwig Diehl",,,,Robert Heymann,,,,,Arthur von Schwertführer,,,,,,,,,,,,,Josef Berger,,,,,,,,,,,,,,
Die Tragödie einer alternden Frau,https://www.filmportal.de/film/die-tragoedie-einer-alternden-frau_46bca38711d14d92b71cd6d8ebafafd6,Spielfilm,1924,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Tragödie eines Staatsanwalts,https://www.filmportal.de/film/die-tragoedie-eines-staatsanwalts_140e10eaa9e345ce98f5c574f5449a9f,Spielfilm,1924,Deutschland,,,Karl Machus,,"Margit Piller, Lilo Baum: Kind, Anny Frey, Rudolf Basil, Ernst Schrumpf, Josef Berger, Lausch?, Cäsar Beck, Kurt Pfeiffer",,,,Josef Berger,,,,,Karl Attenberger,,,,,,,,,,,,,Josef Berger,,,,,,,,,,,,,,
Tragödie im Hause Habsburg,https://www.filmportal.de/film/tragoedie-im-hause-habsburg_0aa02df9daf9434bb2082a4b1ced2208,Spielfilm,1924,Deutschland,,,"Heinrich Richter, Hans Flemming",,"Maria Korda, Kálmán Zátony, Emil Fenyvessy, Mathilde Sussin, Friedrich Kayßler, Werner Schott, Jakob Tiedtke, Ferdinand von Alten, Louis Ralph, Arthur Bergen, Hans Brausewetter",,,,Lajos Biró,,,,,Akos Farkas,,,,,,,,,,Korda-Film Gmb: H (Berlin),,,Alexander Korda,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Ein Traum ein Leben,https://www.filmportal.de/film/ein-traum-ein-leben_d504c7847f9d4687ad8bb48d549a8800,Spielfilm,1924,Deutschland,,,,,"Ada van Roon: Die schwarze Christa, Die Lust, Hanni Reinwald: Gera, Die Freude, Grete Reinwald: Lucie, Die Liebe, Ludwig Rex: Lucas von Lutovice, Erner Hübsch: Der gelahrte Medici Dr. Claudi, Alexander von Antalffy: Marcus von Ludovice",,,,Gernot Bock-Stieber,,,,,,,,,,,,,,,,,,Gernot Bock-Stieber,,,,,,,,,,,,,,
Ein Traum vom Glück,https://www.filmportal.de/film/ein-traum-vom-glueck_705bc0aee02b48bd983d5bcc0df1ef3e,Spielfilm,1924,Deutschland,,,Stefan Lhotka,,"Harry Liedtke, Ferdinand von Alten, Uschi Elleot, Gräfin Agnes Esterhazy, Fritz Kampers, Harry Hardt, Camilla von Hollay, Claire Rommer, Max Kronert, Hans Junkermann, Jakob Tiedtke",,,,Bobby E. Lüthge,,,,,"Frederik Fuglsang, Hans Scheib",,,,,,,,,,,,,Paul Ludwig Stein,,,,,Walter Lichtenstein,,,,,,,,,
Übers Meer gehetzt,https://www.filmportal.de/film/uebers-meer-gehetzt_71b8d4cc38a34718b946c1e4ee02c673,Spielfilm,1924,Deutschland,,,Gustav A. Knauer,,"Vera Polly: Ayesha Carter, Margarete Lanner: Gaby Milton, reiche Amerikanerin, Rio Nobile, Herbert Stranz: Ben Tompson, Julius Mézsarôs: Oliver Tompson, Kurt Hallenstein: Juan, Steuermann, Willi Halm: Kapitän Carter, Siegfried Tittert: Aja, Waisenkind",,,,Curt J. Braun,,,,,Otto Kanturek,,,,,,,,,,Stranz-Film Gmb: H (Berlin),,,Fred Stranz,,,,,,,,,,,,,,
Um eine Million,https://www.filmportal.de/film/um-eine-million_1f9467423e204d2695991754835037c8,Spielfilm,1924,Deutschland,,,,,"Harry Hardt, Dary Holm, Wilhelm Diegelmann, Betty Ross Clark, Madge Stuart, Lewis Dayton",,,,Joseph Delmont,,,,,,,,,,,,,,,,,,"Arthur Günsburg, Joseph Delmont",,,,,,,,,,,,,,
