Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Im Banne der Berge,https://www.filmportal.de/film/im-banne-der-berge_6c12c88dbb424d7d84cfc576a203cbf5,Spielfilm,1931,Deutschland,,,,,"Gustl Stark-Gstettenbaur, Max Schreck, Elga Brink",,,,,,,,,Karl Attenberger,,,,,,Bernhard Eichhorn,,,,Peter Ostermayr-Filmproduktion (München),,,Franz Osten,,,,,,,,,,,,,,
Im Geheimdienst,https://www.filmportal.de/film/im-geheimdienst_77d2eecaf5224c448e103df41866ae0a,Spielfilm,1931,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Brigitte Helm: Vera Lanskaja, Willy Fritsch: Thomas Higgins, Oskar Homolka: Generalmajor Lanskoi, Theodor Loos: Agent Dubbin, Karl Ludwig Diehl: Wassilieff, Harry Hardt: Kaulwitz, Ferdinand Hart: Tomilin, Tamara Desni: Natalie, Eduard von Winterstein: Chef des Nachrichtendienstes, Friedrich Kayßler: Reichskanzler, Alfred Beierle: Sekaluck, Aenne Görling, Ferdinand Bonn, Paul Mederow, Alexander Murski, Georg Heinrich Schnell, Walter Steinbeck",,,,Walter Reisch,,,,,Carl Hoffmann,,,,,"Alfred Lehmann, Oscar Schmidt",Werner Schmidt-Boelcke,,,,Universum-Film AG (UFA) (Berlin),Gregor Rabinowitsch,"Noé Bloch, Gregor Rabinowitsch",Gustav Ucicky,,,,,,,Hermann Fritzsching,,,"11 Akte, 2902 m, 106 min","35mm, 1:1,33","s/w, Ton",,"Zensur (DE): 03.08.1931, B.29552"
L'Inconstante. Je sors et tu restes là,https://www.filmportal.de/film/linconstante-je-sors-et-tu-restes-la_6bd283f123324fde9c0ea16d31d14fe1,Spielfilm,1931,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Daniela Parola: Gaby, Georges Charlia: Georges, Silvio de Pedrelli: Comte Constantin de Haller, Georges Péclet: Walter, Gaston Jacquet: Baron Max de Weissbourg, Margo Lion, Serge Allard, Minnie Brown, Yvette Darnys, Marcel Merminod, Theodor Thony","André Rigaud, Georges Root",,,"Hans H. Zerlett, Wilhelm Speyer",,,,,Willy Goldberger,,,,André Rigaud,,"Theo Mackeben, Otto Stransky",,Theo Mackeben,,"Cicero-Film Gmb: H (Berlin), Universal Pictures Corp. mb: H (Berlin)",,Felix Pfitzner,"Hans Behrendt, André Rigaud",,,,,,,Charles Métain,,,95 min,"35mm, 1:1.19","s/w, Tobis-Klangfilm",,
Die Jagd nach der Million,https://www.filmportal.de/film/die-jagd-nach-der-million_cb7461c22c2c42549b0c4ddac4119fef,Spielfilm,1931,Deutschland,,,"Botho Höfer, Bernhard Schwidewski",,"Luciano Albertini: Conte Luciano Sandolo, Raimondo van Riel: Baron Falcone, Gretl Bernd: Irina Grassini, Harry Hardt: Graf Sandolo, Elza Temáry: Juanita Agosta, Ernö Verebes: Carlos, Robert Fuchs-Liska: Kommissar Pronto, Robert Staerk, Angelo Rossi",,,,"Hans Gulder, Max Obal",,,,,"Guido Seeber, Eduardo Lamberti",,,Rudolf Walther-Fein,,,Bernhard Homola,,,,Aafa-Film AG (Berlin),Rudolf Walther-Fein,,Max Obal,,,,,,,,"Ludwig von Wohl (Roman ""Lord Spleen"")",,2500 m,"35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 28.03.1930, B.25510, Jugendverbot"
Jeder fragt nach Erika,https://www.filmportal.de/film/jeder-fragt-nach-erika_95b20c24108346c1bd0af38ab705488f,Spielfilm,1931,Deutschland,,,"Robert Neppach, Erwin Scharf",,"Lya Mara: Erika Poliakoff, Alexander Murski: Ihr Vater, Walter Janssen: Kurt von Zeillern, Ernö Verebes: Redakteur Otto Rebes, Ralph Arthur Roberts, Berthe Ostyn, Fritz Ley, Max Gülstorff, Paul Westermeier, Adele Sandrock, Charles Willy Kayser, Gretl Theimer, Viktor Franz, Karl Harbacher",,,,Fritz Grünbaum,,,,,Friedl Behn-Grund,,,,Fritz Grünbaum,Richard Timm,"Grete Walter, Mihály Eisemann, Dajos Bela (Orchester), Paul Hühn (Musikalische Illustration), Willy Schmidt-Gentner (Musikalische Illustration)",,Willy Schmidt-Gentner,,D.L.S. Deutsches Lichtspiel-Syndikat AG (Berlin),,Friedrich Zelnik,Friedrich Zelnik,Louis Domke,,,,Josef Höfer,,Hans Grimm,,,96 min,"35mm, 1:1,20","s/w, Ton",,
Kadetten,https://www.filmportal.de/film/kadetten_05d1fa5a0b1142248014848ccde4e6f4,Spielfilm,1931,Deutschland,,,Max Heilbronner,,"Albert Bassermann: General von Seddin, Trude von Molo: Helene, seine Frau, Franz Fiedler: Rudolf, sein Sohn aus erster Ehe, Ellen Schwanneke: Hilde, Rudolfs Jugendfreundin, Johannes Riemann: Rittmeister von Malzahn, Reinhold Bernt: Hennig, sein Bursche, Friedrich Kayßler: Vorsitzender des Schwurgerichts, Else Bassermann: Gräfin Kleist, Paul Otto: Oberst Berra, Hans Zesch-Ballot: Oberleutnant von Brünning, Erzieher, Jack Mylong-Münz: Hauptmann Müller, Carl Balhaus: Von Zerbitz, Kadettenunteroffizier, Erik Ode: Kadett von Brenken, Gerhard Ritterband: Kadett Burig, Paul Henckels: Verteidiger, Walter Steinbeck: Staatsanwalt, Alfred Beierle: Kommissar, Philipp Manning, Gerti Ober, Carl Walther Meyer, Olga Engl",,,,Alfred Schirokauer,,"Fritz Pietsch, Senta Schlick",,,Eduard Hoesch,Karl Hoesch,Willi Ernst,,Artur Rebner,"Hermann Rosenthal, Oscar Schmidt","Peter Kreuder Jr., Kapelle Gebrüder Walters (DE)",Eva Staar (Violin-Solo),Peter Kreuder Jr.,,Reichsliga-Film Gmb: H (München),Helmut Schreiber,"Ludwig Scheer, Hermann Rosenfeld",Georg Jacoby,,,Paul May,,Josef Höfer,,Eugen Hrich,"Peter Murr (Roman ""Hinter den roten Mauern von Lichterfelde"")",,,,,,"Zensur (DE): 17.12.1931, B.30663, Jugendfrei"
Kameradschaft,https://www.filmportal.de/film/kameradschaft_fd9e6f4480c94274980bbe8d16d27f5d,Spielfilm,1931,Deutschland/Frankreich,"Walter Jacks, Gustav Rathje",,"Ernö Metzner, Karl Vollbrecht",,"Alexander Granach: Kasper, Fritz Kampers: Wilderer, Ernst Busch: Wittkopp, Daniel Mendaille: Jean Leclerc, Marguerite Debos: Jeans Mutter, Elisabeth Wendt: Wittkopps Frau, Gustav Püttjer: Kaplan, Hélèna Manson: Alberts Frau, Oskar Höcker: Obersteiger, Andrée Ducret: Françoise Leclerc, Alex Bernard: Großvater Jacques, Pierre-Louis: Jacques Enkel Georges, Georges Charlia: Emile, Marcel Lesieur: Albert, Fritz Wendhausen: Direktor der deutschen Grube, Max Holsboer: Ingenieur der deutschen Grube, Gerhard Bienert: Zollbeamter, Felix Bressart: Türsteher des Cafés - ungenannt, Palmyre Levasseur?, Claudie Carter?, Teddy Michaud, Rortais, Maurice Rémy, Marcel Merminod, Männe Weichert, Georges Tourreil, Adolf Fischer, Theodor Thony, Franz Josef Gürtler, Hugo Weber, Naupel, Hermann Weichert, Friedrich Gnaß, Gouminy, Reinhardt, Schlere, Philippe Janvier",Léon Werth (Französische Dialoge),,,"Peter Martin Lampel, Ladislaus Vajda, Gerbert Rappaport, Karl Otten, Anna Gmeyner (ungenannt)",,,,Karl Otten,Fritz Arno Wagner,,,,,Paul Dannenberg,G. von Rigelius,,,,"Nero-Film AG (Berlin), Gaumont-Franco-Film Aubert (Paris)","Wilhelm Löwenberg, Georges Root",Seymour Nebenzahl,G. W. Pabst,"Gerbert Rappaport, Robert Beaudoin (Beratung für die französischen Szenen)",,Hans Oser,,Richard Wesel,,Adolf Jansen,,,"10 Akte, 2520 m, 92 min","35mm, 1:1,19","s/w, Tobis-Klangfilm","Uraufführung (DE): 17.11.1931, Berlin, Capitol",
Keine Feier ohne Meyer,https://www.filmportal.de/film/keine-feier-ohne-meyer_604a42ee355c4bf3ae4b31fab39e6fe8,Spielfilm,1931,Deutschland,,,"Willi A. Herrmann, W. Günther",,"Siegfried Arno: Siegmund Meyer, Heiratsvermittler, Ralph Arthur Roberts: Stadtrat Goebel, Vater von Mary, Maly Delschaft: Fräulein Krauss, seine Sekretärin, Dina Gralla: Mary, seine Tochter, Adele Sandrock: Frau Konsul, Mutter des Stadtrats, Lucie Englisch: Stenotypistin vom Arbeitsnachweis, Kurt Vespermann: Marys heimlicher Bräutigam, Gaston Brieseheiratslustiger Witwer, Albert Karchowcholerischer Vater, Herbert Kiperunzufriedener Ehemann, Gerhard Dammann1. Direktor, Eugen Neufeld2. Direktor, Siegfried Berisch: Ehemann in Scheidung, Else Reval: Ehefrau in Scheidung, Hermann Krehan: Standesbeamter, Ernst Behmer: Büroangestellter, Karl Harbacher: Heiratskandidat",,,,"Fritz Falkenstein, Curt J. Braun",,,,,"Willy Hameister, Hans Karl Gottschalk",Willy-Peter Bloch,,,"Karl Wilczynski, Gustav Althoff","Karl Weitschat, Georg Brabec",Artur Guttmann,,Artur Guttmann,,Aco-Film Gmb: H (Berlin),Gustav Althoff,,Carl Boese,,,Hildegard Grebner,,Reinhold Draber,,Dr. Fritz Seidel,,,"8 Akte, 2245 m","35mm, 1:1,33","s/w, Ton",,"Zensur (DE): 05.03.1934, O.07251, Verbot"
Kinder vor Gericht,https://www.filmportal.de/film/kinder-vor-gericht_5101aa5f96bd43ebb38152400ae64371,Spielfilm,1931,Deutschland,,,Mathieu Oostermann,,"Hermann Speelmans: August Schulze, Carla Bartheel: Frieda, seine zweite Frau, Ellen Schwanneke: Hete, seine Tochter aus erster Ehe, Aribert Mog: Paule, der Schlafbursche, Carl Balhaus: Ewald, der Zeitungsjunge, Ernst Pröckl: Der Lumpensammler, Else Krill: Die Nachbarin, Lilly Molnar: Eine alte Dirne, Paul Otto: Der Kriminalrat, Otto Waldis: Ein Gefangener, Ernst Karchow: Der Gerichtsvorsitzende, Walter Steinbeck: Der Staatsanwalt, Martin Kettner: Der Verteidiger, Dr. Röhn: Ein Reporter, Henry PleßEin Gefängnisbeamter, Franz Klebusch: Ein Justizbeamter",,,,Georg C. Klaren,,,,,Adolf Otto Weitzenberg,,,,,"Oskar Georgi, Friedrich Havenstein",,,,,Excelsior-Film Gmb: H (Berlin),,"Hans Friedländer, Hans-Joachim Wilke",Georg C. Klaren,,,Herbert Selpin,,Werner Samson,,Eugen Hrich,Georg C. Klaren (Roman),,"7 Akte, 2111 m",,Ton,,"Zensur (DE): 22.05.1931, B.29025, Jugendverbot"
Der kleine Seitensprung,https://www.filmportal.de/film/der-kleine-seitensprung_5e1204098bdc4ddb928dd5e1de377fed,Spielfilm,1931,Deutschland,,,"Robert Herlth, Walter Röhrig, Werner Schlichting",,"Hermann Thimig: Walter Heller, Rechtsanwalt, Renate Müller: Erika, seine Frau, Hans Brausewetter: Dr. Max Eppmann, Verkehrsdezernent, Otto Wallburg: August Wernecke, Fabrikant, Hilde Hildebrand: Lona, seine Frau, Hermann BlaßKlavierspieler, Oscar Sabo: Lohndiener, Martha Ziegler: Zofe, Paul Westermeier: Tänzer in der Bar, Dinah: Wahrsagerin, Otti Dietze, Olga Engl, Bertha Gast, Hildegard Kohnert, Ruth Jacobsen, Michael von Newlinski, Gertrud Wolle, Louise Lagrange",,,,"Reinhold Schünzel, Emeric Pressburger",,,,,Werner Brandes,,,,Robert Gilbert,Ernst Schülke,Ralph Erwin,,Curt Lewinnek,,Universum-Film AG (UFA) (Berlin),,,Reinhold Schünzel,,,,,,,Erich Leistner,,,88 min,"35mm, 1:1,33","s/w, Ton",,
Die Koffer des Herrn O. F.,https://www.filmportal.de/film/die-koffer-des-herrn-o-f_611c084e8a23460aaa3a8be4a3c14e8a,Spielfilm,1931,Deutschland,Erich Frisch,,Erich Czerwonski,,"Alfred Abel: Bürgermeister, Peter Lorre: Redakteur Stix, Harald Paulsen: Baumeister Stark, Ludwig Stössel: Hotelier Brunn, Hedy Lamarr: Helene, Margo Lion: Viola Volant, Ilse Korseck: Sekretärin, Liska March: Eve Lune, Gaby Karpeles: Gehilfin von Eve Lune, Hadrian Maria Netto: Friseur Jean, Hertha von Walther: Jeans Frau, Franz Weber: Schneider Dorn, Maria Karsten: Dorns Frau, Fred Döderlein: Alexander, Bernhard Goetzke: Prof. Smith, Josefine Dora: Jeans Schwiegermutter, Friedrich Ettel: Apotheker, Aenne Görling: Zimmervermieterin Beck, Rudolf Hofbauer: Filmregisseur, Arthur Mainzer: Filmdirektor, Meinhardt Maur: Arzt, Aribert Mog: Gehilfe des Baumeisters, Max Ralf Ostermann: Maître d’Hôtel, Henry PleßBankdirektor, Gerti Ober: Sekretärin des Bankdirektors, Eduard Rothauser: Reisebürodirektor, Elsa Wagner: Sekretärin des Reisebürodirektors, Hans Hermann SchaufußHausdiener Peter, Franz Schönemann: Agenturdirektor, Trude Rosen1. Sekretärin des Agenturdirektors, Ursula Urdang2. Sekretärin des Agenturdirektors, Fanny Schreck: Dorns Schwiegermutter, Franz Stein: Gesangslehrer, Ernst Wurmser: Dirigent der Feuerwehrkapelle, Hans Waschatko: Parfümeriefabrikant, Eva L'Arronge: Sekretärin des Parfümeriefabrikanten, Maria Forescu: Strafende Mutter, Hans Adolfi, Ernst Behmer, Ernst Busch, Eduard Bornträger, Walter Eckard, Lilly Claus, Alexander Fernoff, Edgar Hellwald, Lydia Kindermann, Ursula Kastner, F. Klein, Fritz Klippel, Frank Lothar, J. Lenggl, Marcel Merminod, Paul Moleska, Menonon, Edmund Pouch, Valerie Hofbauer, Franz Schrecker, Gad Shelaso, Mara Spiegel, Hans Otto Stern, Kurt Thormann",,,,"Léo Lania, Alexis Granowsky",,,"Mark Asarow, Hans Conradi",Hans Hömberg,"Reimar Kuntze, Heinrich Balasch",,Edward Suhr,,Erich Kästner,"Karl Holek, Bruno Cieslewicz",Karol Rathaus,"Barnabas von Géczy (Orchester), Lewis Ruth",Kurt Schröder,,Tonbild-Syndikat AG (Tobis) (Berlin) (?),"Mark Asarow, Hans Conradi",Ernst Nölle,Alexis Granowsky,Jacob Gärtner,,"Paul Falkenberg, Curt von Molo",,Eugen Klagemann,,"Hans Grimm, Hans Bittmann",,,"2187 m, 80 min","35mm, 1:1,20","s/w, Tobis-Klangfilm",,
Der Kongreß tanzt,https://www.filmportal.de/film/der-kongress-tanzt_48ab403c7db34d98b2cb11e7bddd24ec,Spielfilm,1931,Deutschland,Eduard Kubat,,"Robert Herlth, Walter Röhrig",Boris Romanoff,"Lilian Harvey: Handschuhmacherin Christel Weinzinger, Willy Fritsch: Zar Alexander von Rußland / Sein Doppelgänger Uralsky, Otto Wallburg: Adjutant des Zaren Bibikoff, Conrad Veidt: Staatskanzler Fürst Metternich, Carl-Heinz Schroth: Metternichs Geheimsekretär Pepi, Lil Dagover: Komtesse, Alfred Abel: König von Sachsen, Eugen Rex: Schwäbischer Gesandter, Alfred Gerasch: Französischer Gesandter, Adele Sandrock: Fürstin, Margarete Kupfer: Gräfin, Julius Falkenstein: Finanzminister, Max Gülstorff: Bürgermeister von Wien, Paul Hörbiger: Heurigensänger, Ernst Stahl-Nachbaur: Napoleon I., Sergius Sax: Russischer Diener, Trude Brionne, Franz Nicklisch, Hermann Blaß",,,,"Norbert Falk, Robert Liebmann",UFA-Filmverleih Gmb: H (Berlin),,,,Carl Hoffmann,,Ernst Stern,,Robert Gilbert,"Emil Neumann, Maria Jamitzky, Oscar Schmidt, Hermann Rosenthal",Werner Richard Heymann,,Werner Richard Heymann,"Franz Schubert (Deutsche Tänze), Aram Iljitsch Chatschaturjan (Säbeltanz aus ""Gajane"")",Universum-Film AG (UFA) (Berlin),Eberhard Klagemann,Erich Pommer,Erik Charell,"Paul Martin, Basil Ruminow",,Viktor Gertler,,Horst von Harbou,,Fritz Thiery,"Franz Schubert (Deutsche Tänze), Aram Iljitsch Chatschaturjan (Säbeltanz aus ""Gajane"")",,"2764 m, 101 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Kopfüber ins Glück,https://www.filmportal.de/film/kopfueber-ins-glueck_38fe3dfb1f9a47b5a137b750dae07aec,Spielfilm,1931,Deutschland,,,,,"Jenny Jugo: Madeleine, Fritz Schulz: Marcel Durant, Alexa von Engström: Baronin Clairisse Monteuil, Szöke Szakall: Baron Monteuil, Berthe Ostyn: Jvonne Linné, Truus van Aalten: Lily, Kurt Lilien, Austin Egen, Gisa Bergmann, Albert Paulig, Luigi Bernauer, Eugen Rex",,,,"Charlie K. Roellinghoff, Richard Arvay",,,,,"Karl Puth, Vittore Armenise",,,,,,"Nico Dostal, Walter Kollo",,,,Marcel Hellmann Film (Berlin),,,Hans Steinhoff,,,,,,,,Bruno Hardt-Warden (Erzählung),,"2244 m, 86 min","35mm, 1:1,33","s/w, RCA Photophone Recording",,
Kyritz - Pyritz,https://www.filmportal.de/film/kyritz-pyritz_4d4c1829375f4da9bf454fc58705b9c9,Spielfilm,1931,Deutschland,,,,,"Gustl Stark-Gstettenbaur, Eugen Rex, Paul Hörbiger, Paul Westermeier, Max Adalbert",,,,,,,,,,,,,,,,,,,,,,Carl Heinz Wolff,,,,,,,,,,,,,,
"Der Landwirtschaftliche Hausfrauenverein, die Berufsorganisation der Landfrau",https://www.filmportal.de/film/der-landwirtschaftliche-hausfrauenverein-die-berufsorganisation-der-landfrau,Spielfilm,1931,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"590 m, 54 min","16mm, 1:1.33",s/w,,
Le capitaine Craddock,https://www.filmportal.de/film/le-capitaine-craddock_49bb3701130a4cb9838d4064ecd4f2af,Spielfilm,1931,Deutschland/Frankreich,,,Erich Kettelhut,,"Jean Murat: Kapitän Craddock, Käthe von Nagy: Königin Yola, Charles Redgie: Pierre, Alice Tissot: Isabelle, Jean Sinoël: Konsul, Rachel Devirys: Diane, Paul Ollivier: Casino-Manager, Lucien Callamand: Brégaillon, Nicolas Redelsperger: Finanzminister, Vony Myriame, Marie-Antoinette Buzet, Tarquini d'Or, Comedian Harmonists",Rowland V. Lee,,,"Hans Müller, Franz Schulz",,,,,"Günther Rittau (Bildleitung), Konstantin Tschet",Karl Plintzner,,,Jean Boyer,,Werner Richard Heymann,,Werner Richard Heymann,,Universum-Film AG (UFA) (Berlin),,Erich Pommer,"Hanns Schwarz, Max de Vaucorbeil",,,,,,,Hermann Fritzsching,,,87 min,"35mm, 1:1.20","s/w, Tobis-Klangfilm",,
Let's Love and Laugh,https://www.filmportal.de/film/lets-love-and-laugh_e754248fd12f41938db57d4a5030ab68,Spielfilm,1931,Großbritannien/Deutschland,,,Clarence Elder,,"Gene Gerrard: Bridegroom, Muriel Angelus: Bride, Dennis Wyndham: Fiance, Rita Page: Bride-who-wasn't, Henry Wenman: Butler, George Gee: Detective, Ronald Frankau: Father, Frank Stanmore: Father, Margaret Yarde: Mother",,,,"Frederick J. Jackson, Walter C. Mycroft",,,,,"Heinrich Gärtner, Bruno Mondi",,,,,,,,,,"British International Pictures Ltd. (B.I.P.) (London), Eichberg-Film Gmb: H (Berlin)",,Richard Eichberg,Richard Eichberg,Géza von Cziffra,,,,,,Cecil V. Thornton,"Fred Thompson (nach dem Bühnenstück ""The Unwelcome Wife"" von)",,"9 Akte, 2323 m, 85 min","35mm, 1:1.19","s/w, RCA Photophone","Trade Show (GB): 12.05.1931, London",
Der Liebesarzt,https://www.filmportal.de/film/der-liebesarzt_2da4589b509b4c70825a212d807637ee,Spielfilm,1931,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Harry Liedtke, Eugen Rex",,,,,,,,,"Friedl Behn-Grund, Hermann Böttcher, Willy Winterstein",,,,,,,,,,Hegewald-Film Gmb: H (Berlin),,,Erich Schönfelder,,,,,,,,,,,,,,
Der Liebesexpreß,https://www.filmportal.de/film/der-liebesexpress_f9a02a70ba7e4fa9813783640c602b21,Spielfilm,1931,Deutschland,,,Ludwig Reiber,,"Dina Gralla: Annie, Georg Alexander: Kurt Weidingen, Karl Baumann: Williams, sein Diener, Joseph Schmidt: Enrico Tonelli, Angelo Ferrari: Conte Orsino, Therese Giehse: Frau Mayer, Wilhelm Marx",,,,"Ladislaus Vajda, Andor Zsoldos, Alexander Engel",,,,,Carl Drews,,,,Robert Gilbert,,Max Niederberger,,,,Emelka-Konzern (München),Fred Lyssa,Hermann Millakowsky,Robert Wiene,,,,,,,Erich Lange,,,,,,,
Die Liebesfiliale,https://www.filmportal.de/film/die-liebesfiliale_5b3dbfec1fdc4ddc84582de63ec86732,Spielfilm,1931,Deutschland,,,"Artur Günther, Willi A. Herrmann, F.W. Krohn",,"Hans Schüren, Anny Ahlers, Lotte Neumann, Johannes Riemann, Paul Westermeier, Max Schipper, Curt Fuß, Hermann Picha, Max Wilmsen, Yvonne Albinus",,,,"Walter Wassermann, Walter Schlee",,,,,"Georg Muschner, Alfred Hansen",,,,,,"Austin Egen, Bert Reisfeld, Felix Günther",,,,Carl Heinz Wolff Produktion Gmb: H (Berlin),,,Carl Heinz Wolff,,,,,,,,,,,,,,
Liebeskommando,https://www.filmportal.de/film/liebeskommando_7d5271501fa149f6a53d1a2c8bf70e40,Spielfilm,1931,Deutschland,,,"Robert A. Dietrich, Andrej Andrejew",Tibor von Halmay,"Dolly Haas: Antonia, Gustav Fröhlich: Leutnant von Lorenz, Walter Edthofer: Francesco, Anton Pointner: Der General, Yvette Rodin: Elisabeth, Tibor von Halmay: Leutnant Schreck, Mary Losseff: Mia Fleuron, Marcel Wittrisch: Der Sänger, Paul Morgan: Der Arzt, Harry Hardt, Fritz Odemar, Gerhard Ritterband, Wilhelm Bendow, Livio C. Pavanelli, Waldemar Pottier, Hermann Pittschau, Victor Carter, Leopold von Ledebur, Fritz Greiner, Ernst Pröckl, Paul Wagner",,,,"Fritz Grünbaum, Alexander Roda-Roda, Walter Reisch (ungenannt)",,,,,Willy Goldberger,,,,"Robert Gilbert, Armin Robinson","Willi Grabow, Oskar Georgi",,,Robert Stolz,,Super-Film Gmb: H (Berlin),,Julius Haimann,Géza von Bolváry,Josef von Baky,,Hermann Haller,,Rudolf Brix,,Fritz Seeger,,,101 min,"35mm, 1:1,20","s/w, Ton",,
Das Liebeslied,https://www.filmportal.de/film/das-liebeslied_e3da7801353d45ebb22789efe0e9b5e3,Spielfilm,1931,Italien/Deutschland,,,"Gastone Medin, Alfredo Montori, Franz Koehn, Max Mellin",,"Gustav Fröhlich: Heinrich Brandt, Renate Müller: Maria Körner, Fritz Alberti: Paul, Kitty Berger: Helga, Frigga Braut: Wirtschafterin, Carl Walther Meyer: Geheimrat Mansfeld, Toni Tetzlaff",,,,"Gennaro Righelli, Constantin J. David",,,Gennaro Righelli,,"Ubaldo Arata, Massimo Terzano",,,Gennaro Righelli,,,"Cesare Andrea Bixio, Armando Fragna, Pietro Sassoli",,,,"Cinès Pittaluga Produzione S.A. (Rom), Itala-Film Gmb: H (Berlin)",,,Constantin J. David,,,,,,,"Piero Cavazutti, Vittorio Trentino, Giovanni Paris",Luigi Pirandello (Novelle),,,"35mm, 1:1,37","s/w, RCA-Photophone",,
The Loves of Ariane,https://www.filmportal.de/film/the-loves-of-ariane_6b5d311a9bd94f2da64212b70836ee81,Spielfilm,1931,Deutschland/Frankreich,,,,,"Elisabeth Bergner: Ariane, Percy Marmont: Anthony Fraser, Oriel Ross: Baroness, Warwick Ward: Doktor, Joan Matheson: Olga, Elisabeth Vaughan: Waravara, Arianes Tante, Charles Carson: Professor",,,,"Carl Mayer, Paul Czinner",,,,,,,,,,,,,,,,,,Paul Czinner,,,,,,,,"Claude Anet (Roman ""Ariane"")",,70 min,"35mm, 1:1,20",s/w,,
"Luise, Königin von Preußen",https://www.filmportal.de/film/luise-koenigin-von-preussen_acc23ca0b2da496885122b2ffb91baf3,Spielfilm,1931,Deutschland,,,Franz Schroedter,,"Henny Porten: Königin Luise, Gustaf Gründgens: König Friedrich Wilhelm III., Friedrich Kayßler: Freiherr vom Stein, Wladimir Gaidarow: Zar Alexander, Ekkehard Arendt: Prinz Louis Ferdinand, Helene Fehdmer: Gräfin Voss, Paul Günther: Napoleon, Friedrich Ettel, Friedrich Gnaß, Bernhard Goetzke, Ferdinand Hart, Eva L'Arronge, Aribert Mog, Jack Mylong-Münz, Veronika Nargo, Walter Steinbeck, Hugo Werner-Kahle, Paul Westermeier, Christian Grautof, Marianne Grautof, Inge Landgut",,Walter Supper,,"Fred Hildenbrandt, Friedrich Raff, Julius Urgiß",,,,,Friedl Behn-Grund,,Ali Hubert,,,,Hansom Milde-Meißner,,,,Henny Porten-Film Gmb: H (Berlin),,"Henny Porten, Wilhelm von Kaufmann",Carl Froelich,,,,,,,Walter Jansen,,,,,,,
Die lustigen Weiber von Wien,https://www.filmportal.de/film/die-lustigen-weiber-von-wien_8d6570fd29444f689589d76ff4187a29,Spielfilm,1931,Deutschland,,,"Andrej Andrejew, Gabriel Pellon",,"Willi Forst: Augustin Tuschinger, Tanzlehrer, Paul Hörbiger: Hofrat Anselm Leitner, Irene Eisinger: Leopoldine, Evi Eva: Adolphine, Elfriede Jerra: Hermine, Lilian Ellis: Christine, Edith Hermann-Röder: Alvine, Molino von Kluck: Wilhelmine, Camilla Fiebig: Pauline, Lola Werner: Josephine, Jaggi Graßmann: Ernestine, Bimmy Rowland: Philippine, Ernst Wurmser: Alois Stanigl, Besitzer des Cafés ""Zur alten Baste, Oskar Sima: Exzellenz Waldmüller, Kultusminister, Cordy Millowitsch: Therese Zelenka, die ""flotte Motte"", Tibor von Halmay: Jean, Oberkellner, Fritz Odemar: Johann, Kammerdiener, Bitza Mühlau: Köchin",,,,Walter Reisch,,,,,Willy Goldberger,,,,"Walter Reisch, Armin Robinson, Fritz Grünbaum","Willi Grabow, Oskar Georgi, Walter Pantzer, Adolf Arnold, Heinrich Heitfeld, Friedrich Havenstein","Robert Stolz, Peter Kreuder Jr.",Lewis Ruth,Robert Stolz,,Super-Film Gmb: H (Berlin),Julius Haimann,Julius Haimann,Géza von Bolváry,Josef von Baky,,,,Rudolf Brix,,"Fritz Seeger, Andrew Marton (Tonmontage)",,,,,,,
