Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Une jeune fille et un million,https://www.filmportal.de/film/une-jeune-fille-et-un-million_5882a0922ae74086b9cb6737f104e8ea,Spielfilm,1932,Deutschland,,,Artur Berger,,"Madeleine Ozeray: Magda, Christiane Delyne: Kitty, Claude Dauphin: Bobby, Daniel Lecourtois: Jacques, Robert Moor: Pimpant, Camille Solangela mère de Kitty, Marfa Dhervillyla tante de Kitty, Robert Le Viganl'employé brouillon, Jean Arbuleau: Hesse, Marthe Derminy, Alexandre Dréan, Raymond Leboursier","Serge Véber, Fred Ellis",,,"Irma von Cube, Emeric Pressburger, Karl Farkas",,,,,"Otto Kanturek, Anton Pucher",,,,Serge Véber,,Richard Fall,,"Willy Schmidt-Gentner, Frank Fox",,Cine-Allianz Tonfilm Gmb: H (Berlin),,"Arnold Pressburger, Gregor Rabinowitsch","Max Neufeld, Fred Ellis",Franz Hoffermann,,Else Baum,,,,Alfred Norkus,,La Société des Films Osso (Paris),84 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
"Johann Strauß, K.u.K. Hofballmusikdirektor",https://www.filmportal.de/film/johann-strauss-kuk-hofballmusikdirektor_83c1a84eb51e4469844ee1fb2802dc37,Spielfilm,1932,Deutschland,,,,,Paul Hörbiger,,,,,,,,,,,,,,,,,,,,,,Conrad Wiene,,,,,,,,,,,,,,
Jonny stiehlt Europa,https://www.filmportal.de/film/jonny-stiehlt-europa_3f4432a4454f4b63b4a7a0d7f93680f5,Spielfilm,1932,Deutschland,,,"Gustav A. Knauer, Arnold Jenssen (Mitarbeit)",,"Harry Piel: Jonny Burk, Dary Holm: Ursel Matting, Alfred Abel: Jack Matting, Walter Steinbeck: Generaldirektor Max Dievenak, Margarete Sachse: Miß Pepson, Sekretärin, Hermann BlaßSiegfried Hagelberg, 2. Direktor, Carl Balhaus: Monk, Jockey, Charly Berger: Frontz, Kurt Lilien: Laberkow, Milchhändler, Wolfgang von Schwindt: Rückers, Schwerathlet, Gerhard Dammann: Gerichtsvollzieher Wilke, Hans Wallner: Altkleiderhändler, Fritz Spira: Labinger, Journalist, Bruno Ziener: Rittmeister",,,,"Werner Scheff, Harry Piel",,,,,Ewald Daub,,Luise Lehmann,,,,Fritz Wenneis,,,,Ariel-Film Gmb: H (Berlin),Joe Pasternak,Harry Piel,Harry Piel,,,Andrew Marton,,Eigil Wangoe,,Charles Métain,Werner Scheff (Roman),,,"35mm, 1:1,37","s/w, Mono",,
Kaiserwalzer,https://www.filmportal.de/film/kaiserwalzer_695c4281eac6472e9d54b6af3411f06a,Spielfilm,1932,Deutschland,,,Franz Schroedter,,"Marta Eggerth: Mizzi Schlaghofer, Paul Hörbiger: Graf Eggersdorf, Carl Esmond: Viktor, sein Sohn, Fritz Kampers: Dr. Scharfinger, Hansi Niese: Großmagd Stasi, Szöke Szakall: Leitner, Fabrikant aus Budapest, Trude Berliner: Annemarie Schulz aus Berlin, Olly Gebauer: Lori Stübinger, Soubrette, Arthur Bergen, Fritz Spira, Helmut Krauss, Ernst Pröckl, Josef Reithofer, Wera Schultz, Rudolf Weinmann, Betty Bird, Fritz Greiner, Julius E. Herrmann, Fritz Odemar, Lotte Lorring, Maria-Louise von Strantz, Elisabeth von Rüts",,,,"Alfred Halm, Friedrich Zelnik",,"Edwin Stempel, Jenny Pieper",,,Reimar Kuntze,,,,Robert Gilbert,"Adolf Braun, Frieda Lehmann","Nico Dostal, Oscar Joost (Orchester)",,Nico Dostal,"Johann Strauß jr., Johann Strauß Sr., Carl Millöcker, Franz von Suppé","Efzet-Film Gmb: H, Friedrich Zelnik (Berlin)",Fred Lyssa,Friedrich Zelnik,Friedrich Zelnik,,,Carl Otto Bartning,,Kurt Wunsch,,Eugen Hrich,"Johann Strauß jr., Johann Strauß Sr., Carl Millöcker, Franz von Suppé",,91 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Kampf,https://www.filmportal.de/film/kampf_aee84fab960f49479ac229d65b8c0721,Spielfilm,1932,Deutschland,,,,,"Manfred von Brauchitsch: Robert Wenck, Lucie Höflich: Fran Wenck, seine Mutter, Kurt Vespermann: Steppke, sein Monteur, Georg Heinrich Schnell: Kurt Harder, Alfred Abel, Hans Leibelt, Hubert von Meyerinck, Blandine Ebinger, Evelyn Holt, Jessie Vihrog",,,,,,,,,Willy Winterstein,,,,,,"Marc Roland, Gerhard Hoffmann (Orchester)",,,,,,,Erich Schönfelder,,,,,,,,,,"8 Akte, 2216 m",,Ton,,"Zensur (DE): 28.12.1932, B.32814, Jugendverbot"
"Kampf um Blond. Mädchen, die spurlos verschwinden",https://www.filmportal.de/film/kampf-um-blond-maedchen-die-spurlos-verschwinden_942cf0b6e0414ec88912ba0902295def,Spielfilm,1932,Deutschland,,,,,"Hertha von Walther, Ursula Grabley",,,,,,,,,,,,,,,,,,,Deitz-Union-Film (Berlin-München),,,Jaap Speyer,,,,,,,,,,,,,,
Kavaliere vom Kurfürstendamm,https://www.filmportal.de/film/kavaliere-vom-kurfuerstendamm_e014ae7acbc14b998faa7b23ed201c2d,Spielfilm,1932,Deutschland,,,Heinrich Richter,,"Olaf Fjord: André Carlson, Friedl Haerlin: Elena, seine Frau, Harry Frank: Georg Landner, Paul Otto: Dannhoff, Industrieller, Hilde Boenisch: Ilse, seine Tochter, Emmy Wyda: Frau Kraschinsky, Heinrich Heilinger: Plüschke, Barbesitzer, Ali Ghito: Dame, Angelo Ferrarivon Poponowsky, Reinhold Bernt: Gorritz, Erik Ode: Niske, Albert von Kersten: Dr. Berg, Kommissar, Friedrich Ettelzweiter Kommissar",,,,"Walter Lesch, Hans Fritz Köllner",,,,,"Georg Krause, Edgar S. Ziesemer",,,,,,Werner Schmidt-Boelcke,,Werner Schmidt-Boelcke,,Mengon-Film Gmb: H (Berlin),,Romano Mengon,Romano Mengon,Fritz Kramp,,Conrad von Molo,,,,Hermann Birkhofer,,,,,,,
Kiki,https://www.filmportal.de/film/kiki_4bf1b1622b8b4bd6bd4d2ef9c90f9f6c,Spielfilm,1932,Deutschland,,,Heinz Fenchel,,"Anny Ondra: Kiki, Hermann Thimig: Leroy, Theaterdirektor, Berthe Ostyn: Cervinette, seine Freundin, Paul Otto: Baron Péron, Willy Schaeffers: Arzt, Josef Eichheim: Diener, Edith Schultze-Westrum, Edith d'Amara, Walther Pittschau",,,,Hans H. Zerlett,,,,,Otto Heller,,,,"Rolf Marbot, Bert Reisfeld",Heinrich Beckmann,"Rolf Marbot, Bert Reisfeld",Curt Lewinnek (Kapelle),Curt Lewinnek,,"Vandor-Film (Paris), Ondra-Lamac-Film Gmb: H (Berlin)",,"Anny Ondra, Carl Lamač",Carl Lamač,,,,,,,Helmuth Neumann,,,,,Ton,,
Kiki. [Fr. V.],https://www.filmportal.de/film/kiki-fr-v_47a24de4f3c642658adf2be64bb96a26,Spielfilm,1932,Deutschland/Frankreich,,,Heinz Fenchel,,"Anny Ondra: Kiki, Pierre Richard-Willm: Raymond Leroy, Danièle Brégis: Blanche Pigalle, Jean Gobet: Napoléon, domestique, Jean Dax: Baron de Beaucastel, Léon Larive",Jacques Deval,,,Hans H. Zerlett,,,,,Otto Heller,,,,,,"Rolf Marbot, Bert Reisfeld",Curt Lewinnek (Kapelle),Curt Lewinnek,,"Ondra-Lamac-Film Gmb: H (Berlin), Vandor-Film (Paris)",,,"Carl Lamač, Pierre Billon",,,,,,,,,,85 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm","Uraufführung (FR): 05.10.1932, Paris, Moulin-Rouge [Présentation corporative]",
Kitty schwindelt sich ins Glück,https://www.filmportal.de/film/kitty-schwindelt-sich-ins-glueck_4e1017b8e657428db7c7e631fb7b43fc,Spielfilm,1932,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Toni van Eyck: Kitty, Paul Otto: Brock, Fabrikant, Willy Stettner: Paul, sein Neffe, Blandine Ebinger: Edith, seine Freundin, Margarete Kupfer: Frau Müller, Zimmervermieterin, Oskar Sima: Karl, ihr Sohn, Berthold Reissig: Diener",,,,Herbert Juttke,,Else Roehl,,,Carl Drews,,,,"Rolf Herzog, I. Renio","Heinrich Heitfeld, Willy Roloff, Friedrich Havenstein, Charlotte Pfefferkorn","Joe Hajos, Hans Werner (Musikalische Illustrationen)",Bernard Etté (Orchester),R. J. von Amberg,,Excelsior-Film Gmb: H (Berlin),,"Hans Friedländer, Hans-Joachim Wilke",Herbert Juttke,,,Lothar Bühle,,Werner Teschendorf,,Alfred Norkus,,,,,,,
Kriminalreporter Holm,https://www.filmportal.de/film/kriminalreporter-holm_7b4bf4cc2f324f0dbf70d4358f4d639e,Spielfilm,1932,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Hermann Speelmans: Peter Holm, Julius Falkenstein: Prof. Caesar Cicero Nebelthau, Elga Brink: Carla Garden, Tänzerin, Anny Schwarz: Marie, Gerhard Dammann, Gerhard Bienert",,,,Arnold Lippschitz,,,,,Miles Mander,,,,,,Heinz Letton,,,,Engels & Schmidt Tonfilm Gmb: H (Berlin),,,Erich Engels,,,,,,,,,,"8 Akte, 2174 m",,Ton,,"Zensur (DE): 12.05.1932, B.21309, Verbot"
Kuhle Wampe oder Wem gehört die Welt?,https://www.filmportal.de/film/kuhle-wampe-oder-wem-gehoert-die-welt_23ec058d94eb4b8e88a87fa6f6f8c9b1,Spielfilm,1932,Deutschland,Karl Ehrlich,,"Robert Scharfenberg, Carl Haacker",,"Hertha Thiele: Anni Bönike, Ernst Busch: Fritz, Martha Wolter: Gerda, Adolf Fischer: Kurt, Lilli Schoenborn: Mutter Bönike, Max Sablotzki: Vater Bönike, Gerhard Bienert: Zeitungsleser in der S-Bahn, Erwin Geschonneck: Arbeitersportler, Willi Schur: Verlobungsgast Otto, Alfred Schäfer: Junger Arbeitsloser, Anna Müller-Lincke: Sängerin, Carlheinz Carell, Carl Dahmen, Fritz Erpenbeck, Josef Hanoszek, Richard Hilgert, Hugo Werner-Kahle, Hermann Krehan, Paul Kretzburg, Martha Burchardi, Rudolf Nehls, Erich Peters, Olly Rummel, Martha Seemann, Hans Sternberg, Karl Wagner, Hans Stern",,,,"Bertolt Brecht, Ernst Ottwalt",,,,,Günther Krampf,,,,Bertolt Brecht,,Hanns Eisler,Lewis Ruth,Josef Schmid,,Prometheus Film-Verleih und Vertrieb Gmb: H (Berlin),"Georg M. Höllering, Robert Scharfenberg","Willi Münzenberg, Lazar Wechsler",Slatan Dudow,,,Peter Meyrowitz,,,,"Carl-Erich Kroschke, Fritz Michelis",,,,"35mm, 1:1,37","s/w, Tobis-Klangfilm","Voraufführung (SU): 14.05.1932, Moskau",Zensur (DE): 26.04.1932
Liebe auf den ersten Ton,https://www.filmportal.de/film/liebe-auf-den-ersten-ton_54a2454bc8c24f3aa97e8d09d51d896b,Spielfilm,1932,Deutschland,,,Franz Schroedter,,"Rudolf Platte, Adele Sandrock, Lizzi Waldmüller",,,,Walter Supper,,,,,,,,,,,,,,,Froelich-Film Gmb: H (FFG) (Berlin),,,Carl Froelich,,,,,,,,,,,,,,
Liebe in Uniform,https://www.filmportal.de/film/liebe-in-uniform_e3eca63e6e6743278006336b78feab95,Spielfilm,1932,Deutschland,,,,,"Gerhard Dammann, Hans Junkermann, Fritz Kampers, Harry Liedtke, Eugen Rex",,,,,,,,,,,,,,,,,,,,,,Georg Jacoby,,,,,,,,,,,,,,
"Liebe, Scherz und Ernst",https://www.filmportal.de/film/liebe-scherz-und-ernst_35d9a45bcc10410fa72312441a5c5237,Spielfilm,1932,Deutschland,,,,,"Gerhard Dammann, Georg Alexander, Julius Falkenstein, Adele Sandrock, Gustav Püttjer, Hilde Hildebrand",,,,,,,,,,,,Georg Jacoby,,,,,,,,,,Franz Wenzler,,,,,Walter Lichtenstein,,,,,,,,,
Das Lied einer Nacht,https://www.filmportal.de/film/das-lied-einer-nacht_8248f722bd4745c6903374af1a63253a,Spielfilm,1932,Deutschland,,,Werner Schlichting,,"Jan Kiepura: Ferraro, Fritz Schulz: Koretzky, Magda Schneider: Mathilde, Otto Wallburg: Pategg, Ida Wüst: Seine Frau, Margo Lion: Ferraros Managerin, Julius Falkenstein: Balthasar, Ferraros Diener",,,,"Irma von Cube, Albrecht Joseph",,"Walter Leder, Otto Sucrow, Gertrud Wendt",,,Fritz Arno Wagner,"Ekkehard Kyrath, Igor Oberberg",,,Marcellus Schiffer,"Oscar Schmidt, Martin Gericke",Mischa Spoliansky (unter Verwendung fremder Kompositionen),,Willy Schmidt-Gentner,,Cine-Allianz Tonfilm Gmb: H (Berlin),Wilhelm Székely,"Arnold Pressburger, Gregor Rabinowitsch",Anatole Litvak,,,,,Emanuel Loewenthal,,Hermann Fritzsching,,Universum-Film AG (UFA) (Berlin),"2317 m, 113 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
"Ein Lied, ein Kuß, ein Mädel",https://www.filmportal.de/film/ein-lied-ein-kuss-ein-maedel_f6ec1add3f374195ad88f8d0ddc5f69b,Spielfilm,1932,Deutschland,,,"Robert A. Dietrich, Bruno Lutz",,"Gustav Fröhlich: Peter Franke, Chef der Supraphon-Werke, Marta Eggerth: Wally Sommer, Schallplattenverkäuferin, Fritz Grünbaum: Adolph Münzer, Prokurist, Tibor von Halmay: Paul Koch, Schallplattenverkäufer, Anton Pointner: Fritz Sturm, Inhaber der Lyraphon-Werke, Oskar Sima: Burger, Filialleiter, Paul Morgan: Kurländer, Theaterdirektor, Gerhard Ritterband: Krakauer, Inspizient, Grace Chiang: Aice Chiang, chinesische Tänzerin, Gretl Theimer: Asta Walden, Teilhaberin der Supraphon-Werke, Gerti Klemm: Sängerin, Hugo Döblinnervöser Herr, Werner Finck: Autor",,,,"Fritz Grünbaum, Friedrich Kohner",,,,,Willy Goldberger,,,,Robert Gilbert,"Oskar Georgi, Willi Grabow",Robert Stolz,Dajos Bela (Orchester),Robert Stolz,,Super-Film Gmb: H (Berlin),Julius Haimann,Julius Haimann,Géza von Bolváry,Josef von Baky,,Hermann Haller,,Hans Natge,,Fritz Seeger,,,,,,,
Lügen auf Rügen,https://www.filmportal.de/film/luegen-auf-ruegen_c43ede87f5ad4e86bb5c68ec33f9b846,Spielfilm,1932,Deutschland,,,Jacek Rotmil,,"Paul Hörbiger: Fritz Garreis, Julius Falkensteinihr Vater, Otto Wallburg: Abeles, Inhaber der Dändarin-Gesellschaft, Leopold von Ledebur, Claire Lotto, Hansi Dege, Olga Limburg, Emmy Wyda, Kenneth Rive, Maria Matray, Kitty Meinhardt, Ralph Arthur Roberts, Heinz Wagner",,,,Heinz Goldberg,,,,,Guido Seeber,,,,,,Marc Roland,,Marc Roland,,Aafa-Film AG (Berlin),,Gabriel Levy,Victor Janson,,,,,,,,,,"9 Akte, 2272 m, 83 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 27.11.1931, B.30486, Jugendverbot"
Lumpenkavaliere,https://www.filmportal.de/film/lumpenkavaliere_d4958f7cee04489bb777ec8650cb5926,Spielfilm,1932,Deutschland/Österreich,,,"Artur Berger, Emil Stepanek",,"Carl Schenstrøm: Pat, Wandermusikant, Harald Madsen: Patachon, Wandermusikant, Ingeborg Grahn: Kitty, ihre Pflegetochter, Henry Bender: Herr von Hagen, Annie Rosar: Frau von Hagen, Attila Hörbiger: Otto, der Ringkämpfer, Carl Goetz: Trödler, Wera Engels: Diebin, Lizzi Holzschuh: Paula, Richard Waldemar: Gefängnisdirektor, Otto Schmöle: Generaldirektor, Karl Farkas: Schiedsrichter, Viktor Franz: Herr, Emmy Flemmich: Vorsteherin, Karl Matuna1. Varietédirektor, Walter Brandt2. Varietédirektor",,,,"Alice O'Fredericks, Lau Lauritzen Jr.",,,,,"Karl Hasselmann, Maximilian Nekut, Franz Hoffermann",,,,Karl Farkas,,Frank Fox,,,,Cine-Allianz Tonfilm Gmb: H (Berlin),Wilhelm Székely,"Arnold Pressburger, Gregor Rabinowitsch",Carl Boese,,,"Else Baum, Emeric Pressburger",,,,Alfred Norkus,,Universum-Film AG (UFA) (Berlin),"2230 m, 81 min",35mm,"s/w, Ton",,
Madame ne veut pas d'enfants,https://www.filmportal.de/film/madame-ne-veut-pas-denfants_4a58a02ef43a4bbb9b06889036312c53,Spielfilm,1932,Deutschland/Frankreich,,,"Hans Sohnle, Otto Erdmann",,"Robert Arnoux: Félix Le Barrois, Marie Glory: Elyane, Marguerite Templey: Mme Parizot, Irène Brillant: Louise Boisvin, Adrien Le Gallooncle Prosper, Lucien Callamandemployé des wagon-lits, Guy Sloux: Adolphe",Georges Dolley,,,"Billy Wilder, Max Kolpé",,,,,"Willy Goldberger, Hans Androschin",,,,"Jacques Monteux, Roger Féral",,"Bronislau Kaper, Walter Jurmann",,Hans J. Salter,,"Lothar Stark-Film Gmb: H (Berlin), Vandor-Film (Paris)",,,"Hans Steinhoff, Constantin Landau",,,,,,,,Clément Vautel (Roman),,75 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Mädchen zum Heiraten,https://www.filmportal.de/film/maedchen-zum-heiraten_52f92f9658e1416e9e3e472fab0930c7,Spielfilm,1932,Deutschland,,,Hans Jacoby,,"Renate Müller: Gerda Arnhold, Tonmeisterin, Hermann Thimig: Robert Goll, Wolf Albach-Retty: Paul, sein Bruder, Gustl Stark-Gstettenbaur: Willi, sein Bruder, Fritz Grünbaum: Sigurd Bernstein, Heiratsvermittler, Willy Grill: Meyer, sein Sekretär, Szöke Szakall: Alois Novak aus Lobowitz, Gertrud Wolle: Frau Krause, Oskar Sima: Direktor Korten, Margita Alfvén, Ludwig Donath, Ilse Fürstenberg, Else Ward",,,,"Henry Gilbert, Franz Schulz",,,,,"Otto Kanturek, Bruno Timm",,,,"Robert Gilbert, Armin Robinson","Hermann Rosenthal, Adolf Arnold",Michael Krausz,,Paul Hühn,,Felsom-Film Gmb: H Fellner & Somlo (Berlin),Josef Somlo,"Hermann Fellner, Josef Somlo",Wilhelm Thiele,Julius B. Salter,,,,Karl Ewald,,Erich Leistner,,,"2778 m, 102 min","35mm, 1:1,37","s/w, Klangfilm",,
Das Mädel vom Montparnasse,https://www.filmportal.de/film/das-maedel-vom-montparnasse_e0e80e8f1acd40c1888efd4d4a68e593,Spielfilm,1932,Frankreich/Deutschland,,,"Emil Hasler, Otto Hunte, Jean Lafitte",,"Fritz Schulz: André Labourdèle, Ehmi Bessel: Nicolette, Alfred Abel: Graf Labourdèle, Julius Falkenstein: Fanfarel, Gerichtsvollzieher, Jakob Tiedtke: Herr Ravin, Erika Glässner: Frau Ravin, Assia Noris, Harry Berber: Gaston, Diener, Gerhard Dammann: Herr Brun, ein Kaufmann",,,,"Franz Schulz, Louis Verneuil",,,,,Werner Brandes,,,,Robert Gilbert,,Franz Wachsmann,,,,"Dr. V. Badal-Filmproduktion Gmb: H (Berlin), Gaumont-Franco-Film Aubert (Paris)",,Vahayn Badal,Hanns Schwarz,,,Herbert B. Fredersdorf,,,,,,,,,,,
Man braucht kein Geld,https://www.filmportal.de/film/man-braucht-kein-geld_b9ec1d9bfc2b4bf4b9ce2a322821e73c,Spielfilm,1932,Deutschland,,,Julius von Borsody,,"Hedy Lamarr: Käthe Brandt, Heinz Rühmann: Schmidt, Bankangestellter, Hans Moser: Thomas Hoffmann aus Amerika, Ida Wüst: Frau Brandt, Hans Junkermann: Brandt, Kaufmann, Kurt Gerron: Binder, Bankdirektor, Paul Henckels: Bürgermeister von Groditzkirchen, Hans Hermann SchaufußHotelier, Albert Florath: Sparkassenvorsteher, Hugo Fischer-Köppe, Ludwig Stössel, Siegfried Berisch, Wolfgang von Schwindt, Heinrich Schroth, Fritz Odemar, Karl Hannemann, Leopold von Ledebur, Gerhard Dammann, Sigi Hofer, Lilia Skala",,,,"Karl Noti, Hans Wilhelm",,"Walter Schröder, Margarete Scholz",,,Willy Goldberger,,,,,"Bruno Heckmann, Franz Siebert",Artur Guttmann,,,,Allianz-Tonfilm Gmb: H (Berlin),Wilhelm Székely,Arnold Pressburger,Carl Boese,,,Géza Pollatschik,,Rudolf Brix,,Erich Lange,,,92 min,"35mm, 1:1,20","s/w, Ton",,
Ein Mann mit Herz,https://www.filmportal.de/film/ein-mann-mit-herz_24ce88bc83684c4d869a1162c736fb50,Spielfilm,1932,Deutschland,,,"Ludwig Reiber, Willy Reiber",,"Gustav Fröhlich: Paul Ritter, Angestellter der Unionbank, Gustav Waldau: Theodor Monti, Präsident der Unionbank, Maria Matray, Paul Kemp: Rochus Sperling, Graphologe, Georg Henrich: Direktor Haber, Chef der Personalabteilung, Kurt Horwitz: Direktor Sieber, Vorstand der Auslandskorresponden, Ali Ghito: Fräulein Keller, Erna Fentsch: Fräulein John, Gina Falckenberg: Fräulein Kleinschmidt, Max Weydner, Hans Schlenck, Beppo Benz",,,,Hans H. Zerlett,,Dorothea Saumweber,,,Willy Goldberger,Herbert Illig,,,"Robert Gilbert, Armin Robinson","Walter Dettmann, Max Rauffer",Robert Stolz,,Robert Stolz,,Super-Film Gmb: H (Berlin),Julius Haimann,Julius Haimann,Géza von Bolváry,,,,,Hermann Buchrucker,,,,,,,,,
Marschall Vorwärts,https://www.filmportal.de/film/marschall-vorwaerts_1f4dd13100bf40d59a755e585a8015c9,Spielfilm,1932,Deutschland,"Harry Dettmann, Willi Habantz",,"Robert A. Dietrich, Bruno Lutz",,"Paul Wegener: Blücher, Helen Schoener: Blüchers Frau Malchen, Hans von Schwerin: Sohn von Malchen und Blücher, Elga Brink: Franz' Frau Friederike, Theodor Loos: König Friedrich Wilhelm III., Friedrich Kayßler: Scharnhorst, Paul Richter: Gneisenau, Fritz Alberti: Hardenberg, Josef Peterhans: York, Eduard Rothauser: Kaiser Franz I., Carl Auen: Zar Alexander I., Alfred Durra: Napoleon, Anton Pointner: Schwarzenberg, W. von Herwarth: Nostiz, Hans Adalbert Schlettow: Rittmeister von Oppen, Michael von Newlinski: Rittmeister von Horn, Oskar Marion: Goltz, Alfred Gerasch: Metternich, Paul Biensfeldt: Kalckreuth, Bruno Ziener: Humboldt, Franz W. Schröder-Schrom: Nesselroth, Herbert von Einsiedel: Adjutant des Königs, Ernst Rückert: Adjutant Napoleons, Philipp Manning: Bürgermeister von Leipzig, Ferdinand von Alten: Französischer Gesandter, Fred Goebel: Französischer Parlamentär, Arthur Reinhardt: Blüchers Bursche Wilhelm, Heinrich Schroth",,,,"Arsen von Cserépy, Hella Moja, Heinz Paul",,"Hans Dupke, Fritz Pietsch, Ida Revelli",,,"Viktor Gluck, Carl Hoffmann",,,,,"Willy Wollschläger, Oscar Schmidt",Willy Schmidt-Gentner,,Willy Schmidt-Gentner,,"Biograph-Film Gmb: H (Berlin), Tobis-Melofilm Gmb: H (Berlin)",August Müller,,Heinz Paul,,,,,Josef Höfer,,Hermann Birkhofer,,,"10 Akte, 2780 m",,Ton,,
Mélo,https://www.filmportal.de/film/melo_78535121a262416ebc04116089ee8a9c,Spielfilm,1932,Frankreich/Deutschland,,,"Erich Zander, Karl Weber",,"Gaby Morlay: Romaine, Victor Francen: Marcel, l'amant, Pierre Blanchar: Pierre, le mari, Maria Fromet: L´amie, Jean Bara: Le petit garçon, Georges Colin, Henry Bonvallet, Blanche Denège, Guy Favières",,,,"Paul Czinner, Carl Mayer",,,,,"Jules Krüger, René Ribault",,,,,Paul Dannenberg,"Ludwig van Beethoven, Richard Wagner",,,,"Pathé-Natan Cinéma (Paris), Matador-Film Gmb: H (Berlin)",,,Paul Czinner,,,Erich Schmidt,,,,Louis Bogé,,,95 min,"35mm, 1:1,37","s/w, Ton",,
Melodie der Liebe,https://www.filmportal.de/film/melodie-der-liebe_e795f975773f41ef8793b6469f005040,Spielfilm,1932,Deutschland,Walter Jurmann,,Max Heilbronner,,"Richard Tauber: Kammersänger R.Hoffmann, Petra Unkel: Gloria, Hoffmanns Töchterchen, Szöke Szakall: Bernhard, Hoffmanns Schwager, Lien Deyers: Escha, Bildhauerin, Alice Treff: Lilli, Grete Natzler: Hella, Lillis Freundin, Adolf Wohlbrück: Erwin Richter, Kapellmeister, Karl Etlinger: Lillis Vater, Ida Wüst: Lillis Mutter, Lilian Berley: Glorias Nurse, Yuonling Tschang: Hoffmanns chinesischer Diener, Angelo Ferrari: Ein Freund Lillis, Carl de Vogt: Wirt ""Zum schmalen Handtuch"", Gerhard Dammann: Gerichtsvollzieher, Max Wilmsen: Hotel-Oberkellner, Wilhelm Schmidt: Erboster Herr, Greta Keller: Sängerin, Die Parkers (DE)Vier Barsänger",Fritz Friedmann-Frederich,,,Fred Hildenbrandt,,"Senta Schlick, Willi Schlick, Bruno Hettwer",Helmut Schreiber,,Friedl Behn-Grund,Franz von Klepacki,,,Fritz Rotter,Carl Eduard Schulz,"Bronislau Kaper (unter Verwendung von Opernmelodien), Walter Jurmann (Lied ""Schade, daß Liebe ein Märchen ist"")",,Paul Dessau,,Reichsliga-Film Gmb: H (München),Karl Ritter,"Ludwig Scheer, Hermann Rosenfeld",Georg Jacoby,Ernö Meller,,Alwin Elling,,Heinz Ritter,,Erich Lange,,,,"35mm, 1:1,37","s/w, Ton",,
Mensch ohne Namen,https://www.filmportal.de/film/mensch-ohne-namen_e02305c0b47b4c9483b7d4b6ed5bf2ce,Spielfilm,1932,Deutschland,Eduard Kubat,,"Robert Herlth, Walter Röhrig",,"Werner KraußHeinrich Martin, Helene Thimig: Eva-Maria Sander, Maria Bard: Sekretärin Grete Schulze, Mathias Wieman: Dr. Alfred Sander, Hertha Thiele: Tochter Helene Martin, Julius Falkenstein: Julius Hanke, genannt Jule, Fritz Grünbaum: Winkeladvokat Gablinsky, Eduard von Winterstein: Amtsrichter, Max Gülstorff: Amtsgerichtspräsident, Hans Brausewetter: Referendar, Carl Balhaus, Ernst Behmer, Alfred Beierle, Grigori Chmara, Artur Menzel, Hermann Picha, Heinrich Schroth, Gerhard Bienert",,,,Robert Liebmann,,"Ida Ravelly, Adolf Kempler, Ida Revelli",,,Carl Hoffmann,Günther Anders,,,,"Wilhelm Weber, Emil Neumann, Oscar Schmidt",Allan Gray,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,,Gustav Ucicky,,,,,Horst von Harbou,,Erich Leistner,"Honoré de Balzac (Roman ""Le Colonel Chabert"")",,"2371 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Mieter Schulze gegen Alle,https://www.filmportal.de/film/mieter-schulze-gegen-alle_ca3a8c6bcf0a4ce59751590535415893,Spielfilm,1932,Deutschland,,,,,"Paul Kemp, Ida Wüst, Friedrich Karl, Leonard Steckel, Trude Hesterberg, Helmuth Otto, Hermine Sterler, Christiane Grautoff, Heinz Welzel, Trude Brionne, Hadrian Maria Netto, Sigurd Lohde, Paul Henckels, Ernst Karchow, Rudolf Biebrach, Rudolf Blümner, Frieda Reschke, Hugo Froelich, Lilli Schoenborn",,,,"Ossip Dymow, Adolf Lantz",,,,,Adolf Otto Weitzenberg,,,,,,Hansom Milde-Meißner,,,,,,,Carl Froelich,,,,,,,,,,,,,,
