Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
La folle aventure,https://www.filmportal.de/film/la-folle-aventure_723062155aa942dfb0745d2c2c42ef7b,Spielfilm,1930,Deutschland,,,Franz Schroedter,,"Jean Murat: Fred Stubert, Marie Glory: Elisabeth, Marie Bell: Nelly Irwin, Silvio de Pedrelli: Sorenzo, Colette Jell: Mado Irwin, Jim Gérald: Jubine, Georges Tréville: Girier, George Douglas, Theodor Thony",,,,Rudolf Frank,,,,,Franz Planer,,,,,,"Erwin Bootz, Hansom Milde-Meißner",,Hansom Milde-Meißner,,Froelich-Film Gmb: H (FFG) (Berlin),,,"Carl Froelich, André-Paul Antoine",,,Walter Supper,,,,"Carlo Paganini, Joseph Massolle (Tontechnische Oberleitung)",,Films P. J. de Venloo (Paris),103 min,"35mm, 1:1.19","s/w, Tobis-Klangfilm",,
Die Fremde,https://www.filmportal.de/film/die-fremde_eab096f4b0e247b6a56c82f7de247845,Spielfilm,1930,Frankreich/Deutschland,,,Lazare Meerson,,"Harry Hardt, Alfred Beierle, Gerda Maurus, Peter Voss, Heinz Salfner, Grete Natzler","Walter Wassermann (dt.), Walter Schlee (dt.)",,,Gaston Ravel,,,,,Léonce-Henri Burel,,,,,,,,,,"Jean de la Cour Films (Paris), Hegewald-Film Gmb: H (Berlin)",,,Fred Sauer,,,,,,,,,,,,,,
Eine Freundin so goldig wie du,https://www.filmportal.de/film/eine-freundin-so-goldig-wie-du_540dd2b679d64cf2bdb9fd737ebaa712,Spielfilm,1930,Deutschland,,,"Jacek Rotmil, Heinz Fenchel",,"Anny Ondra: Anny, André Pilot: Dr. Jack Braun, Felix Bressart: Richard, sein Freund, Siegfried Arno: Detektiv, Adele Sandrock: Tante Frieda, Helen von Münchhofen: Renate Braun, Edith Meinhard: Zofe, Fritz Steiner: Diener, Fritz Alberti, Wilhelm Bendow, Teddy Bill, Johanna Ewald, Max Fromm, Henry Lorenzen, Julius von Szöreghy",,,,"Bobby E. Lüthge, Karl Noti, Václav Wasserman",,,,,Otto Heller,,,,"Willy Rosen, Marcel Lion",,"Jára Beneš, Will Meisel",Otto Stenzeel (mit seinem Orchester),,,Ondra-Lamac-Film Gmb: H (Berlin),Arthur Hohenberg,"Carl Lamač, Anny Ondra","Artur Rebner (Dialog-Überwachung), Carl Lamač",Lothar Wolff,,Teddy Seeger,,,,Alfred Norkus,,,85 min,"35mm, 1:1,20","s/w, Ton",,
Fundvogel,https://www.filmportal.de/film/fundvogel_12bc2d3939a94eceb1b467de1bf1108e,Spielfilm,1930,Deutschland,,,"Hermann Warm, Mathieu Oostermann",,"Camilla Horn, Franz Lederer, Paul Wegener, Gertrud de Lalsky, Clifford Mc: Laglen, Elizza La Porta",,,,Hans Steinhoff,,,,,"Karl Puth, Guido Seeber (Spezialaufnahmen)",,,,,,,,,,,,,Wolfgang Hoffmann-Harnisch,,,,,,,,Hanns Heinz Ewers (Roman),,,,,,
Gaukler,https://www.filmportal.de/film/gaukler_e43bcb3050f540e7bd7e520b01b8d647,Spielfilm,1930,Deutschland/Frankreich,,,Julius von Borsody,,"Hermine Sterler: Stella Daniela, Käthe von Nagy: Suzanne Daniela, Anni Nowerowskaja: Suzanne als Kind, Nikolaj Kolin: Rigolo, Clown - Pailasse, Louis Ralph: Malicorne, Zirkusdirektor, Max Hansen: Max - André, Marthe Ferrare: Elida - La femme canon, Krafft-Raschig: Ommeletti, Clown, Georges Melchior: Bankier d'Herbes - Comte des Etiquettes, Nastia Latka: Daisy, seine Tochter, Otto Hartmann: Armand, Suzanne Gouts: Marion",,,,Herbert Brown,,,,,"Willy Goldberger, Gotthardt Wolf",,,,,,Louis Ganne (Französische Tonfassung),,,,"Nero-Film AG (Berlin), Lauzin (Paris)",Georg C. Horsetzky,Seymour Nebenzahl,"Robert Land, Jaquelux (Französische Fassung)",,,,,,,,"Maurice Ordonneau (Libretto - Operette ""Les saltimbanques"")",,,"35mm, 1:1,33","s/w, Ton + stumm",,
Das Geheimnis der Martha Lüders (Du sollst nicht töten),https://www.filmportal.de/film/das-geheimnis-der-martha-lueders-du-sollst-nicht-toeten_9bfab491fd284b728a94bdd5af84bb8b,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Akte, 2433 m","35mm, 1:1.33","s/w, stumm",,
Geld auf der Straße,https://www.filmportal.de/film/geld-auf-der-strasse_d639d6ca4148413ba79b687857707d7f,Spielfilm,1930,Österreich/Deutschland,,,"Hans Jacoby, Emil Stepanek",,"Lydia Pollmann, Georg Alexander, Franz Schafheitlin, Leopold Kramer, Rosa Albach-Retty, Hans Moser, Karl Ziegler, Alfred Neugebauer, Harry Payer, Ernst Arnold, Rose Mathe, Wilhelm Heim, Hermann Wawra, Franz Kammauf, Karl Kneidinger, Hedy Lamarr",,,,"Friedrich Raff, Julius Urgiß, Peter Herz",,,,,Nicolas Farkas,,,,,,"Stefan Weiß, Frank Fox",,,,,,,Georg Jacoby,,,Else Baum,,,,Alfred Norkus,,,,,,,
Das gestohlene Gesicht,https://www.filmportal.de/film/das-gestohlene-gesicht_d5f912846742480bb2e4a86f256c0544,Spielfilm,1930,Deutschland,,,Werner Schlichting,Jens Keith,"Hans Otto: Bill Breithen, Fritz Lequis: Keller, Kriminalrat, Edith Edwards: Lore Falk, Friedl Haerlin: Roselle, Max Adalbert: Murrjahn, Museumsdiener, Hermann BlaßLewinsohn, Frigga Braut: Fräulein Tausendschön, Paul Henckels: Professor Wrede, Fritz Odemar: Hempel, Otto Laubinger: Bellamico, Julius E. Herrmann: Kommissar Knägge, Heinz Glahn: Dr. Steffensohn, Erika Unruh: Lehrerin, Olivia Fried: Cölestine, Theodor Thony: Franzose, Ernst Pröckl: Reporter, Erich Kestin: Fotograf, Hermann Vallentin: Wirt, Margitta Zonewa: Zigeunerin, Ferdinand Hart: Wachtmeister Enke, Paul Rehkopf: Museumsführer, Molly Ondeyna",,,,"Philipp Lothar Othello Mayring, Lothar Philipp August Mayring, Irma von Cube",,,,,"Eugen Schüfftan, Werner Bohne",,,,"Anton Lothar Philipp August Mayring, Menne Freudenberg",,Hans May,,Hans May,,Universum-Film AG (UFA) (Berlin),,,"Erich Schmidt, Philipp Lothar Othello Mayring",,,,,,,Walter Tjaden,,,84 min,"35mm, 1:1,33","s/w, Ton",,
"Gigolo. Der schöne, arme Tanzleutnant",https://www.filmportal.de/film/gigolo-der-schoene-arme-tanzleutnant_80856697fda44dfc93df57e5b4fda852,Spielfilm,1930,Deutschland,"Gustav Lorenz, Julius Markov",,"Erich Zander, Karl Weber",,"Erna Morena: Baronin von Dokonal, Igo Sym: Rudi von Dokonal, Anita Dorris: Olivia Riedl, Ernst Reicher: Oberstleutnant Riedl, Oskar Marion: Rittmeister Valberg, Hans Mierendorff: Christian Dokonla, Rudis Onkel, Betty Astor: Babette Dokonal, Harry Nestor: Major von Kelety, Marcel Wittrisch: Sänger im ""Trocadero"", Adanos: Ein Jongleur, Julius E. Herrmann, Karl Falkenberg, Louis Treumann, Gerhard Dammann, Max Mothes, Leo Peukert, Georg John, Maria Forescu, Fred Immler, Leo Sachs, Hanna Maierzak, Maria Stein, Peter Busse",,,,"Emmerich Hanus, Gustav Mai-Rodegg",,,,Erwin Werner,Emil Schünemann,,"Leopold Verch, Willi Ernst",,"Gustav Mai-Rodegg, Julius Brammer","Karl Weitschat, L. Jerkmann","Ferdy Kaufmann, Fritz Hemman, Leonello Casucci",Ferdy Kaufmann (mit seinem Orchester),Fritz Hemman,,Haase-Film Gmb: H (Berlin),Arthur Haase,,Emmerich Hanus,,,,,,,Kurt Breusing,,,"12 Akte, 2788 m","35mm, 1:1,33","s/w, Lignose-Hörfilm System Breusing",,
Glühende Berge - flammendes Herz,https://www.filmportal.de/film/gluehende-berge-flammendes-herz_c7fc2269c4bb40bfa186454b27053789,Spielfilm,1930,Deutschland,,,,,"Gritta Ley, Hanns Beck-Gaden, Dominik Löscher, Marga Lindt, Walter Grüters, Adolf Gondrell, Franz Loskarn, Philipp Weichand, Theo Kaspar, Ernst Firnholzer",,,,Franz Seitz Sr.,,,,,Karl Attenberger,,,,,,,,,,Kopp-Filmwerke (München),,,Franz Seitz Sr.,,,,,,,,,,,,,,
Der Greifer,https://www.filmportal.de/film/der-greifer_34490c0e05b94f74880c82b0a23fedbf,Spielfilm,1930,Großbritannien/Deutschland,,,Clarence Elder,Alexander Oumansky,"Hans Albers: Harry Cross, Sergeant bei Scottland Yard, Eugen Burg: Chefinspektor Warrington, Harry Hardt: Inspektor Sinclair, Margot Walter: Alice, Harrys Frau, Charlotte Susa: Dolly Mooreland, Revuesängerin, Karl Ludwig Diehl: Snorry, Nachtklubbesitzer, Hermann BlaßPrater-Pepi, Erich Schönfelder: Barker, Kriminalreporter, Jack Mylong-Münz: Zahnstocher-Jeff, Hugo Fischer-Köppe: Schrammen-Dick, Milo de Sabo: Tänzer-Jonny, Senta Söneland: Frau im Gefängnis, Hertha von Walther: Flossie, Wera Engels: Mabel, Leo Monosson: Stimmungssänger, Charlie K. Roellinghoff: Hausherr, Lotte Stein: Hausfrau, Peggy White: Zigarettenmädchen",,,,"Rudolf Katscher, Egon Eis, Curt J. Braun, Max Ehrlich, Géza von Cziffra",,,,Victor Kendall,"Heinrich Gärtner, Bruno Mondi",,,,"Artur Rebner (""In meinem Herzen ist nur Platz für Eine"", ""Was machen die Mädchen, wenn der Frühling erwacht?""), Armin Robinson (""In meinem Herzen ist nur Platz für Eine"", ""Kannst Du mir sagen, wie spät es ist?""), Robert Gilbert (""Kannst Du mir sagen, wie spät es ist?""), Fritz Rotter (""Ich sag Dir heimlich Du"")",,Hans May,,John Reynders,,"British International Pictures Ltd. (B.I.P.) (London), Eichberg-Film Gmb: H (Berlin)",,Richard Eichberg,Richard Eichberg,Géza von Cziffra,,S. Simmonds,,,,Alec Murray,,,"9 Akte, 2390 m, 87 min","35mm, 1:1,19",,"Uraufführung (DE): 10.09.1930, Leipzig, Königspavillon, Alberthalle",
Die große Fahrt,https://www.filmportal.de/film/die-grosse-fahrt_bc8a299c54ef47b3b6b083b1cf1bc613,Spielfilm,1930,Deutschland/USA,,,,,"Theo Shall: Bill Coleman, Marion Lessing: Ruth Winter, Ullrich Haupt: Thorpe, Arnold Korff: Peter, Anders Van Haden: Bull Flack, Peter Erkelenz: Fichte, Paul Panzer: Lopez",,,,"Marie Boyle, Jack Peabody, Florence Postal, Hans Tintner (Deutsche Bearbeitung)",,,,,"Lucien N. Andriot, Arthur Edeson",,,,,,Arthur Kay,,,,,,,"Raoul Walsh, Lewis Seiler",,,,,,,,"Hal G. Evarts (Novelle ""The Big Trail"")",,"2157 m, 79 min","35mm, 1:1,20","s/w, Mono",,"Zensur (DE): 17.03.1931, B.28497, Jugendverbot"
Die große Sehnsucht [stumm],https://www.filmportal.de/film/die-grosse-sehnsucht-stumm_07d96ebbe14146bebe3616df1bc5d645,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,István Székely,,,,,,,,,,,,,,
Die große Sehnsucht,https://www.filmportal.de/film/die-grosse-sehnsucht_87dcdba020dd457f8cead9761484ae2e,Spielfilm,1930,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Camilla Horn: Eva von Loe, Komparsin, Theodor Loos: Hall, Regisseur, Harry Frank: Paul Wessel, Komparse, Paul Kemp: Mopp, Regieassistent, Paul Henckels: Klieht, Aufnahmeleiter, Berthe Ostyn: Carla Marventa, Schauspielerin, Irma Godau: Mary, Evas Freundin, Anna Müller-Lincke: Frau Bluhmann, Garderobiere, Erwin van Roy: Berg, Regisseur, Karl Platen: Fridericus Rex, Ferdinand Bonn: Cornelius, Walter Steinbeck: Filmdirektor, Otto Fassel, Alfred Braun, Jenny Jugo, Iván Petrovich, Maria Korda, Michael Varkonyi, Ludwig von Wohl, Paul Dessau, Bruno Arno, Betty Amann, Elga Brink, Lil Dagover, Liane Haid, Anny Ondra, Camilla von Hollay, Maria Paudler, Charlotte Susa, Olga Tschechowa, Adele Sandrock, Wilhelmine Sandrock, Gustav Diessl, Paul Heidemann, Karl Huszar-Puffy, Walter Janssen, Fritz Kortner, Franz Lederer, Harry Liedtke, Fritz Rasp, Hans Adalbert Schlettow, Luis Trenker, Jack Trevor, Conrad Veidt, Ernö Verebes, Hans H. Zerlett",,,,"Hans H. Zerlett, Emeric Pressburger, István Székely",,,,,Mutz Greenbaum,,Tihamér Varady,,"Friedrich Hollaender, Karl Brüll, Rudolf Eisner, Erwin W. Spahn","Alfred Lehmann, Adolf Arnold","Friedrich Hollaender, Joe Alex, Frank Strip",,Paul Dessau,,Cicero-Film Gmb: H (Berlin),"Joe Pasternak, Eugen Tuscherer",Eugen Tuscherer,István Székely,Laslo Benedek,,Willy Zeunert,,Otto Stein,,"Alfred Norkus, Victor Behrens (Leitung der Tonaufnahmen)",,,2400 m,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Großstadtpiraten,https://www.filmportal.de/film/grossstadtpiraten_649012ea4a4d43caa9d5ce844d27935a,Spielfilm,1930,Deutschland,,,Mathieu Oostermann,,"Elizza La Porta, Clifford Mc: Laglen",,,,Hans Schönlank,,,,,"Guido Seeber, Sophus Wangøe",,,,,,,,,,,,,Hans Schönlank,,,,,,,,,,,,,,
Die grüne Laterne,https://www.filmportal.de/film/die-gruene-laterne_f6d2e33777204d01a748a9752e2d2fa4,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Edmund Heuberger,,,,,,,,,,,,,,
Hai-Tang,https://www.filmportal.de/film/hai-tang_47eb895fee5f4608a25a504fd299ca30,Spielfilm,1930,Großbritannien/Deutschland/Frankreich,Willy Melas,,"Willi A. Herrmann, Clarence Elder",Alexander Oumansky,"Anna May Wong: Hai-tang, Robert Ancelin: Lieutenant Boris Ivanoff, Marcel Vibert: Le grand duc, Hélène Darly: Yvette, Chansonette, Gaston Dupray: Pierre Baron, le chanteur, François Viguier: Viguier, Armand Lurville: Le colonel Mouraview, Charles Lincoln, Hai Yung: Dschung Dschou, Mona Goya, Claire Roman, Ley On: Wang-Hu, Hai-Tangs Bruder, Gaston Jacquet",Pierre Maudru,,,"Ludwig Wolff, Monckton Hoffe",,,,W. Goldschmidt,"Heinrich Gärtner, Bruno Mondi",,Leopold Verch (Uniformen),,,,Hans May,,John Reynders,,"British International Pictures Ltd. (B.I.P.) (London), Eichberg-Film Gmb: H (Berlin)",,"Richard Eichberg, Jacques Haïk","Richard Eichberg, Jean Kemm",,,,,,,Cecil V. Thornton,,,,"35mm, 1:1.19","s/w, RCA Photophone",,
Hai-Tang. Der Weg zur Schande,https://www.filmportal.de/film/hai-tang-der-weg-zur-schande_fefe2f8dff334d54a25ff96b56b379ec,Spielfilm,1930,Großbritannien/Deutschland/Frankreich,Willy Melas,,"Willi A. Herrmann, Clarence Elder",Alexander Oumansky,"Anna May Wong: Hai-Tang, Star einer chinesischen Gruppe, Franz Lederer: Leutnant Boris Borrisoff, Adjutant, Georg Heinrich Schnell: Großfürst Pawel, General-Gouverneur, Edith d'Amara: Yvette, Chansonette, Ley On: Wang-Hu, Hai-Tangs Bruder, Hugo Werner-Kahle: Oberst Morawjoff, Regimentskommandeur, Hermann BlaßBirnbaum, Klavierspieler, Hay Yung: Dschung Dschou, der Älteste der Truppe, Charles Lincoln",,,,"Ludwig Wolff, Monckton Hoffe",,,,W. Goldschmidt,"Heinrich Gärtner, Bruno Mondi",,Leopold Verch (Uniformen),,Fritz Rotter,,Hans May,,John Reynders,,"British International Pictures Ltd. (B.I.P.) (London), Eichberg-Film Gmb: H (Berlin)",Richard Eichberg,Richard Eichberg,Richard Eichberg,,,,,,,Cecil V. Thornton,,,"8 Akte, 2210 m, 81 min","35mm, 1:1.19","s/w, RCA Photophone",,
Der Hampelmann,https://www.filmportal.de/film/der-hampelmann_957c8fc0d3784e139fc7442e7f00d485,Spielfilm,1930,Deutschland,,,Heinrich Richter,,"Max Hansen: Baron Max von Storch, Lien Deyers: Lissy Eickmeyer, Szöke Szakall: Parfümfabrikant Eickmeyer, Paul Heidemann: Abteilungschef Werner Frank, Otto Wallburg: Clamotte, Direktor des Warenhauses, Lotte Werkmeister: Zofe, Oscar Sabo: Diener, Hugo Fischer-Köppe, Ernst Behmer, Ernst Morgan, Cäcilie Lvovsky, Wolfgang von Schwindt",,,,Hans H. Zerlett,,,,,"Curt Courant, Friedl Behn-Grund",,,,Gustav Beer,,Robert Stolz,"Oscar Joost (Kapelle), Lewis Ruth",Kurt Schröder,,Terra-United Artists (Berlin),Eugen Tuscherer,,E. W. Emo,,,,,,,Victor Behrens (Tonkamera),Fritz Lunzer (Libretto),,"1988 m, 73 min","35mm, 1:1,20","s/w, Ton",,
Hans in allen Gassen,https://www.filmportal.de/film/hans-in-allen-gassen_6c0b37cbf82d4a74b2649ce94ce81958,Spielfilm,1930,Deutschland,,,Franz Schroedter,,"Hans Albers: Hans Steindecker, Reporter, Camilla Horn: Elisabeth, seine Verlobte, Betty Amann: Nelly, Gustav Diessl: Soranzo, Max Adalbert: Vater Steindecker, Toni Tetzlaff: Mutter Steindecker, Paul Heidemann1. Mann von der Zeitung, Heinz Sarnow2. Mann von der Zeitung, Hermann Böttcher, Erich Kober, Colette Jell, Max Wilmsen, Heinz Wagner, Otto Wallburg",,,,Rudolf Frank,,,,,Franz Planer,,,,Rudolf Frank,,"Erwin Bootz, Hansom Milde-Meißner",,Hansom Milde-Meißner,,Froelich-Film Gmb: H (FFG) (Berlin),,,Carl Froelich,,,Walter Supper,,,,"Carlo Paganini, Joseph Massolle (Tontechnische Oberleitung)","Ludwig Wolff (Roman ""Smarra"")",,"2722 m, 100 min","35mm, 1:1,19","s/w, Tobis-Klangfilm",,
"Harry Piel, der König der Sensationen",https://www.filmportal.de/film/harry-piel-der-koenig-der-sensationen_4a445b4f4a654b1db3e697a60800c56a,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Akte, 1438 m","35mm, 1:1.33","s/w, stumm",,"Zensur (DE): , B.07187"
Das heilige Schweigen,https://www.filmportal.de/film/das-heilige-schweigen_47f0bed97b4747c5bb000036157f76b6,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanns Beck-Gaden,,,,,,,,,,,,,,
Die heiligen drei Brunnen,https://www.filmportal.de/film/die-heiligen-drei-brunnen_6ca28daa23e043df820bcc6187532b24,Spielfilm,1930,Deutschland,,,Heinrich Richter,,"Luis Trenker: Christomanus, Ingenieur, Betty Bird: Pia, Boris de Fast: Louis, Gastwirt, ihr Mann, Albert Karchow, Ernst Winar, Eva Schmid-Kayser",,,,Hans H. Zerlett,,,,,"Willy Winterstein, Richard Angst, Viktor Gluck",,,,,,Otto Stenzeel (Kino-Musik),,Paul Dessau (Tonfilm-Fassung - Musik),,Hom AG für Filmfabrikation (Berlin),Viktor Skutetzky,,Mario Bonnard,,,,,,,,,,,,,,
Der Herr auf Bestellung,https://www.filmportal.de/film/der-herr-auf-bestellung_2c67c01d6116449a8bca0a312eb6d57a,Spielfilm,1930,Deutschland,,,Robert Neppach,,"Wilhelm Bendow, Paul Hörbiger, Paul Otto, Fee Malten, Willi Forst: Carry Clips",,,,Walter Reisch,,,,,Willy Goldberger,,,,,,"Robert Stolz, Lewis Ruth (Band)",,Robert Stolz,,Super-Film Gmb: H (Berlin),,,Géza von Bolváry,Josef von Baky,,,,Walter Lichtenstein,,,,,,,,,
Der Herrgottschnitzer von Oberammergau,https://www.filmportal.de/film/der-herrgottschnitzer-von-oberammergau_281ff53823ef424f8452d639d3aeac46,Spielfilm,1930,Deutschland,,,Peter Rochelsberg,,"Gritta Ley, Hanns Beck-Gaden",,,,Joseph Dalmann,,,,,Karl Attenberger,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Heute Nacht - eventuell,https://www.filmportal.de/film/heute-nacht-eventuell_99bb546572df488ab01132edbe2d2c7b,Spielfilm,1930,Deutschland,,,,,"Johannes Riemann: Dr. Jürgen, Nervenarzt, Jenny Jugo: Jenny, seine Frau, Fritz Schulz: Teddy, Komponist, Siegfried Arno: Emilio Edler von Meikovici, Otto Wallburg: Rechtsanwalt, Hermann Picha, Ludwig Stössel",,,,"Walter Wassermann, Walter Schlee, Fritz Falkenstein, Charlie K. Roellinghoff",,,,,Franz Planer,,,,Fritz Rotter,,Robert Stolz,Lewis Ruth,Fritz Schulz,,Allianz-Tonfilm Gmb: H (Berlin),,Arnold Pressburger,E. W. Emo,,,,,,,,,,"9 Akte, 2349 m, 70 min","35mm, 1:1,20","s/w, Ton",,"Zensur (DE): 23.01.1930, B.18549, Verbot"
Hokuspokus,https://www.filmportal.de/film/hokuspokus_2a07c4f61cb24c29bc78095642fd14e1,Spielfilm,1930,Deutschland,Erich von Neusser,,"Robert Herlth, Walter Röhrig",,"Lilian Harvey: Kitty Kellermann, Willy Fritsch: Peter Bille, Oskar Homolka: Grandt, Gustaf Gründgens: Staatsanwalt Dr. Wilke, Otto Wallburg: Rechtsanwalt Dr. Schüler, Fritz Schmuck: Landgerichtsrat Hartmann, Ferdinand von Alten: Landgerichtsrat Lindborg, Harry Halm: Referendar Kolbe, Rudolf Biebrach: Morchen, René Hubert: Loiret, Kurt Lilien: Kulicke, Ruth Albu: Anny Sedal, Max Ehrlich: Kuhnen, Paul Biensfeldt: John, Johannes Roth: Schneidermeister, Ernst Behmer: Alter Gerichtsdiener, Erich Kestin: Junger Gerichtsdiener, Adolf Schröder: Justizsoldat, Albert Karchow: Obmann der Geschworenen, Margarethe Schön: Geschworene, Julius E. Herrmann: Geschworener, Wilhelm Bendow: Pressemann, Géza L. Weiss",,,,"Karl Hartl, Walter Reisch",,,,,Carl Hoffmann,,Maria Jamitzky,,Walter Reisch,"Maria Jamitzky, Emil Neumann",Willy Schmidt-Gentner,,Robert Stolz,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,Erich Pommer,Gustav Ucicky,,,,,,,Gerhard Goldbaum,Curt Goetz (Bühnenstück),,"7 Akte, 2276 m","35mm, 1:1,37","s/w, Ton",,
Ich glaub' nie mehr an eine Frau,https://www.filmportal.de/film/ich-glaub-nie-mehr-an-eine-frau_6a66bda58b0941f189181107ede0e710,Spielfilm,1930,Deutschland,,,Erich Czerwonski,,"Richard Tauber: Stefan, Paul Hörbiger: Joachim, Werner Fuetterer: Peter, Maria Matray: Katja, Agnes Schulz-Lichterfeld: Mutter, Gustaf Gründgens: Jean, Edith Karinrote Finna, Sven Sandberg: Sänger","Anton Kuh, Werner Scheff",,,"Curt J. Braun, Walter Reisch",,,,,"Reimar Kuntze, Charles Métain",,,,"Fritz Rotter, Fritz Löhner-Beda, Curt J. Braun, Paul Dessau",Carl Eduard Schulz,"Paul Dessau, Hermann Krome, Otto Stransky, Henry Lowe, Walter Jurmann (Lied ""Deine Mutter bleibt immer bei Dir"")",,Paul Dessau,,Emelka-Konzern (München),Erik Lund,,Max Reichmann,,,,,,,"Karl Brodmerkel, Erich Lange, Guido Bagier (Leitung)",,,"2740 m, 100 min","35mm, 1:1,20","s/w, Ton",,
Im Kampf mit der Unterwelt,https://www.filmportal.de/film/im-kampf-mit-der-unterwelt_912885fb88c7475695c16b43dd6cab1d,Spielfilm,1930,Deutschland,,,Max Heilbronner,,"Carlo Aldini: Carlo, Ruth Weyher: Bessie, Siegfried Arno: Detektiv Puzzle, Ferdinand von Alten: Murphy, Grit Haid: Maria Bendley, Lydia Newerowskaja: Töchterchen von Maria Bendley, Fritz Greiner: Watts, Philipp Manning: Direktor der Corbett-Bank, Siegfried Berisch: Vorstand des Vereins gefallener Mädchen, Ellen Plessow: Wirtschafterin bei Puzzle, Maria Forescu: Kindermädchen, M. Breitmann: Altwarenhändler, Raimondo van Riel: Verbrecher, Mammey Terja-Basa",,,,Walter Jonas,,,,,"Georg Krause, Ewald Sudrow",,,,Willy Rosen,Christian Köring,"Michael Buchstab, Will Meisel (Tango-Musik), Krauss-Elka (Boston-Musik)",,Michael Buchstab,,Aldini-Film Gmb: H (Berlin),Jacob Brodsky,Carlo Aldini,Carlo Aldini,,,,,"Werner Teschendorf, Eugen Rubin",,,,,,,,,
In der Nacht vor dem heiligen Abend,https://www.filmportal.de/film/in-der-nacht-vor-dem-heiligen-abend_9ba6ab1d1ce84a168433a6d000a4967f,Spielfilm,1930,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Fürst (?),,,,,,,,,,,,"s/w, Ton",,
In Wien hab' ich einmal ein Mädel geliebt,https://www.filmportal.de/film/in-wien-hab-ich-einmal-ein-maedel-geliebt_5d78b5b091c64d46a7f58dec444a37a8,Spielfilm,1930,Deutschland,,,"Artur Günther, Willi A. Herrmann",,"Werner Fuetterer: Franz von Wergenthin, Gretl Theimer: Annerl, seine Tochter, Ernö Verebes: Imre von Kövesháza, Fähnrich, Hans Junkermann: Oberhofkämmerer von Wergenthin, Trude Hesterberg: Marchesa Giuseppina Savigliani, Ludwig Stössel: Valentin Rainer, Souffleur, Hermann BlaßBrandstetter, Juwelier, Eugen Rex: Wenzel, Max Ehrlich: Ein Film-Regisseur, Rudolf Lettinger, Fritz Spira, Senta Liberty, Erwin van Roy, Karl Geppert",,,,,,,,,,,,,,,"Robert Stolz (Lied), Fred Raymond, Lewis Ruth (Band)",,,,Hegewald-Film Gmb: H (Berlin),,,Erich Schönfelder,,,,,,,,,,"9 Akte, 2295 m, 84 min","35mm, 1:1,20","s/w, Ton",,Zensur (DE): 19.12.1930
Der Jäger von der Riß. Der Schuß im Morgengrauen,https://www.filmportal.de/film/der-jaeger-von-der-riss-der-schuss-im-morgengrauen_147328c8eef3401c98b563ed3c57554d,Spielfilm,1930,Deutschland,,,Peter Rochelsberg,,"Grit Haid, Ludwig Ruppert",,,,Joseph Dalmann,,,,,Franz Weihmayr,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Die Jagd nach dem Glück,https://www.filmportal.de/film/die-jagd-nach-dem-glueck_22914af7b9f447a49acd96510703e10e,Spielfilm,1930,Deutschland,,,"Rochus Gliese, Arno Richter",,"Alexander Murski: Marquant, Schaubudenbesitzer, Amy Wells: Jeanne, seine Tochter, Berthold Bartosch: Mario, sein Gehilfe, Cathérine Hessling: Catherine, Fräulein von der Schießbude, Lionel Royce, Hilde Körber: Wells, Hans Rehmann: Bartosch, Felicitas Niedermeyer: Hessling, Werner Hollmann: Renoir",,,,"Rochus Gliese, Lotte Reiniger, Carl Koch",,,,,Fritz Arno Wagner,,,,Karl Brüll,,Theo Mackeben,,,,Comenius-Film Gmb: H (Berlin),Carl Koch,,Rochus Gliese,"Lotte Reiniger (Ton-Regie), Carl Koch (Ton-Regie)",,,,Alex Strasser,,Richard Masseck,,,,,,,
