Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Kinder der Straße,https://www.filmportal.de/film/kinder-der-strasse_e6f3bd68b47a41f4abde655e22f2180f,Spielfilm,1928,Deutschland,,,Karl Machus,,"Lissy Arna: Lucie, Heinrich George: Jacob Rust, Erika Glässner: Pauline Rust, Jack Mylong-Münz: Wachtmeister Barduschek, Karl Falkenberg: Micke, Rudolf Biebrach: Bernstein, Lilly Flohr: Frieda, Gerhard Dammann: Alex, Paulines Bruder, Maria West: Frau Ehrlich, Hannelore Benzingerihre Köchin, Martha Seemann: Fischhändlerin, Sylvia Torff",,,,Heinz Goldberg,,,,,Karl Hasselmann,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Carl Boese-Film Gmb: H (Berlin),,Carl Boese,Carl Boese,,,,,,,,,,,,,,
Die kleine Sklavin,https://www.filmportal.de/film/die-kleine-sklavin_b40f049d01d24f9d980f73c3920178f9,Spielfilm,1928,Deutschland,,,Erich Zander,,"Grete Mosheim, Fred Louis Lerch, Fritz Richard, Gina Manès, Trude Hesterberg: Zimmervermieterin, Walter Janssen, Louis Ralph: Liebeshändler",,,,"Hans Rehfisch, Heinz Goldberg",,,,,Eduard Hoesch,,,,,,,,,,,,,"Jakob Fleck, Luise Fleck",,,,,,,,,,,,,,
Königin Luise. 2. Teil,https://www.filmportal.de/film/koenigin-luise-2-teil_e239eadf07cd43728880f45517182b8f,Spielfilm,1928,Deutschland,,,Hans Jacoby,,"Mady Christians: Königin Luise von Preußen, Mathias Wieman: König Friedrich Wilhelm III. von Preußen, Helga Molander: Prinzessin Luise Radziwill, Adele Sandrock: Oberhofmeisterin Gräfin Voß, Hans Adalbert Schlettow: Prinz Louis Ferdinand von Preußen, Hedwig Wangel: Prinzessin von Hessen-Darmstadt, Theodor Loos: Graf Hardenberg, Charles Vanel: Kaiser Napoleon, Anita Dorris: Prinzessin Friederike von Preußen, Karl Elzer: Adjutant Köckeritz, Hans Waßmann: Graf Haugwitz, Alfred Gerasch: Minister Talleyrand, Emil Heyse: Arzt Dr. Hufeland, Egon von Jordan: Zar Alexander, Ferdinand von Alten: Bertrand, Eduard Rothauser: Herzog von Mecklenburg, Max Pohl: Fürst Blücher, Hans Mierendorff",,,,"Ludwig Berger, Max Glass (ungenannt)",,,Max Glass,,Arpad Viragh,,,,,,Walter Ulfig (Kino-Musik),,,,Terra-Film AG (Berlin),Max Glass,,Karl Grune,,,,,,,,,,,"35mm, 1:1,37","s/w, stumm",,
Die Königin seines Herzens,https://www.filmportal.de/film/die-koenigin-seines-herzens_1ba7e70762654f3b8e46bd21ebc308ab,Spielfilm,1928,Deutschland,,,Robert Neppach,,"Liane Haid: Königin Viviane I., Luigi Serventi: Prinzgemahl, Käthe von Nagy: Gräfin Mizzi Lichtenau, Kurt Vespermann: Graf Wetterstein, Adjutant, Adolphe Engers: Manager, Ferdinand von Alten: Hofmarschall, Ida Wüst: Hofdame, Ernst Hofmann, Antonie Jaeckel",,,,"Jane Bess, Eddy Bussche",,,,,"Mutz Greenbaum (Fotografische Leitung), Giovanni Vitrotti",,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Greenbaum-Film Gmb: H (Berlin),,,Victor Janson,,,,,George Greenbaum,,,,,,,,,
"Küsse, die man nie vergißt",https://www.filmportal.de/film/kuesse-die-man-nie-vergisst_3adec5e26ed645d1b3d9b488666baab6,Spielfilm,1928,Deutschland,,,Franz Schroedter,,"Maria Paudler, Werner Fuetterer, Kurt Vespermann, Willy Schaeffers, Hans Junkermann",,,,Friedrich Stein,,,,,Nicolas Farkas,,,,,,Walter Ulfig (Kino-Musik),,,,,,,Georg Jacoby,,,,,,,,,,,,,,
Der Ladenprinz,https://www.filmportal.de/film/der-ladenprinz_30b2437605254d7aa94edd8fe27401e3,Spielfilm,1928,Deutschland,,,Andrej Andrejew,,"Harry Halm: Lucian, La Jana: Prinzessin Tatjana, Paul Henckels: Martin Flamm, Hermine Sterler: Rosanna, Betty Bird: Lucians Kusine, Adele Sandrock: Tatjanas Tante, Ralph Arthur Roberts: J. Berggrün, Siegfried Arnosein Prokurist, Ida Perry: Madame Charlotte",,,,Curt J. Braun,,,,,Frederik Fuglsang,,,,,,,,,,Deutsche Film-Union AG (Defu) (Berlin),,,Erich Schönfelder,Edgar Schall,,,,,,,,,,,,,
Ledige Mütter,https://www.filmportal.de/film/ledige-muetter_28886f85cf1e40d7a6b601f9a3a38812,Spielfilm,1928,Deutschland,,,Willi A. Herrmann,,"Helga Thomas, Margarete Schlegel, Werner Fuetterer, Frida Richard, Hertha von Walther, Margot Walter, Hermann Vallentin, Paul Henckels, Lydia Potechina, Eberhard Leithoff, Ellen Plessow, Victor Colani, Lilian Hardt",,,,"Fred Sauer, Walter Wassermann",,,,,Arpad Viragh,,,,,,,,,,Orplid-Film Gmb: H (Berlin),Georg Jacoby,,Fred Sauer,,,,,,,,,,,,,,
Lemkes sel. Witwe,https://www.filmportal.de/film/lemkes-sel-witwe_7d4f7ab431b54112b74391b3cd9c8a4d,Spielfilm,1928,Deutschland,,,Karl Machus,,"Gustav Rickeltder alte Lemke, Frida Richard: Frau Lemke, Fritz Kampers: Wilhelm, ihr Sohn, Lissy Arna: Anna, Margarete Kupferihre Tante Marie, Gerhard Dammann: Onkel Karl, Paul Westermeier: Onkel August, Wolfgang Zilzer: Hahn, Klaviervirtuose, Hermann Picha: Herr Kuhlicke, Hauswart, Josefine Dora: Frau Kuhlicke, Emmy Wyda: Frau Kufahl, eine Nachbarin, Sophie Pagay: Großmutter, Hannelore Benzinger: Dienstmagd, Max Maximilian: Drehorgelmann, Harry Grunwald: Bierkutscher",,,,"Luise Heilborn-Körbitz, Carl Boese",,,,,Karl Hasselmann,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Carl Boese-Film Gmb: H (Berlin),,,Carl Boese,,,,,,,,,,,,,,
Leontines Ehemänner,https://www.filmportal.de/film/leontines-ehemaenner_50a49a2daa974a03bc288c72c4e07286,Spielfilm,1928,Deutschland,,,Alexander Ferenczy,,"Claire Rommer: Leontine, Georg Alexander: François Dubois, Adele Sandrock: Marquise von Versac, Oskar Sima: Professor Grimard, Carl Walther Meyerder junge Marquis, Truus van Aaltenseine Schwester, Lotte Stein: Virgénie, Haushälterin, Luigi Serventi: Abgeordneter Plantin, Alexa von Porembsky: Tänzerin, Betty Astor: Tänzerin",,,,Max Glass,,,,,Giovanni Vitrotti,,,,,,Giuseppe Becce (Kino-Musik),,,,,,,Robert Wiene,,,,,,,,,,,,,,
Das letzte Fort,https://www.filmportal.de/film/das-letzte-fort_dda98b61acdc409295fca6eaafe0a6fe,Spielfilm,1928,Deutschland,,,Julius von Borsody,,"Rolla Norman: Major Leblanc, Maria Paudler: Yvonne, seine Tochter, Albert Steinrück: Lensky, Kommandant, Fritz Odemar: Leutnant Brant, Heinrich George: Croff, Alexander Granach: Gestino, Alfred Goerdel: Capitain Andrieux",,,,"Hans Wilhelm, Henry Kosterlitz",,,,"Marcel Hellmann, Curt J. Braun","Fritz Arno Wagner, Arthur von Schwertführer",V. Arnoux,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Nero-Film AG (Berlin),,"Gustav Schwab, Seymour Nebenzahl",Kurt Bernhardt,Robert Siodmak,,,,,,,,,"6 Akte, 2264 m","35mm, 1:1,33",stumm,,"Zensur (DE): 24.11.1928, O.00919, Jugendverbot"
Die letzte Galavorstellung des Zirkus Wolfsohn,https://www.filmportal.de/film/die-letzte-galavorstellung-des-zirkus-wolfsohn_4c88ddf0c2ee4286bf29013d568322cc,Spielfilm,1928,Deutschland,,,"F.W. Krohn, Willi A. Herrmann",,"Hermann Vallentin: Direktor Wolfson, Hellen Allan: Eva, seine Tochter, Domenico Gambino: Gaston Serato, Adelmo Burini: Garrigan, Artist, Mario Cusmich: Sekretär, Fritz Russ: Clown Polidor, Lydia Potechina: Dame mit heißem Herzen, Johanna Ewalddie gestrenge Gattin, Oreste Bilanciader Herr Gemahl, Ernst Hofmann: Jüngling, Pantomime, Hilde Jennings: Mädchen, Pantomime, Raimondo van Riel: Satan, Pantomime, Xenia Ledolf: Tänzerin, Pantomime",,,,Domenico Gambino,,,,,"Franz Meinecke, Paul Holzki, Giovanni Vitrotti, Erich Nitzschmann, László Schäffer",,,,,,Bernhard Homola,,,,Rosenfeld Film-Produktion Gmb: H (Berlin),,,Domenico Gambino,,,,,,,,,,,,,,
Das letzte Souper,https://www.filmportal.de/film/das-letzte-souper_3e516f062c92415f86df762401489c20,Spielfilm,1928,Deutschland,,,Julius von Borsody,,"Marcella Albani: Viola Suroff, Heinrich George: Stroganoff, Jean Bradin: Sadi, Evi Eva: Margot, Siegfried Arno: Gaston, Ita Rina: Maria, Wolfgang von Schwindt: Dombrowsky, Corry Bell: Elsa, Valerie Boothby: Gräfin Geschow, Paul Hörbiger: Ballettmeister, Raimondo van Riel: Zemikoff, Otto Kronburger: Kommissar, Otto Wallburg: Tenas, Eduardo D'Accursio: Paschkin",,,,Curt J. Braun,,,,,Günther Krampf,,,,,,,,,,"Nero-Film AG (Berlin), Jakob Karol-Film Gmb: H (Berlin)",,Seymour Nebenzahl,Mario Bonnard,,,,,,,,Otto Rung (Roman),,,"35mm, 1:1,33","s/w, stumm",,
Liebe im Kuhstall,https://www.filmportal.de/film/liebe-im-kuhstall_aeb82541ae8342ff869a737d95fcd2d7,Spielfilm,1928,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Henny Porten: Marischka, Toni Tetzlaff: Gräfin Koritowska, ihre Mutter, Eugen Neufeld: Albrecht, Ritter von Holodronz, Iwan Kowal-Samborskij: Janos, sein Neffe, Wolf Beneckendorff: Herzog Leopold Maria, Hadrian Maria Netto: Von Palleske, Rittmeister a.D., Oskar Karlweis: Wedelski, Oberleutnant a.D., Otto Wallburg: Wenzel, Seifenschneider, Felix Bressart: Gerichtsvollzieher, Helga Klein: Die Kellnerin, Anton Pointner",,,,"Fritz Friedmann-Frederich, Walter Supper",,,,,Gustave Preiß,,Hans Baluschek,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,Henny Porten-Froelich Produktion Gmb: H (Berlin),,"Henny Porten, Carl Froelich, Wilhelm von Kaufmann",Carl Froelich,,,,,Hans Natge,,,,,,"35mm, 1:1,33","s/w, stumm",,
Liebe im Schnee,https://www.filmportal.de/film/liebe-im-schnee_5f26ce642040427893c9fb8676c48cbf,Spielfilm,1928,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Maria Paudler, Livio C. Pavanelli, Georg Alexander, Steffi Vida, Jakob Tiedtke, Iwa Wanja",,,,Alfred Halm,,,,,"Guido Seeber, Eduardo Lamberti",,,Rudolf Walther-Fein,,,Bernhard Homola (Kino-Musik),,,,Aafa-Film AG (Berlin),,,Max Obal,,,,,,,,,,,,,,
Liebe und Diebe,https://www.filmportal.de/film/liebe-und-diebe_f1d695f283394ad296f66e46fec16d61,Spielfilm,1928,Deutschland,,,Franz Schroedter (Gesamtausstattung),,"Henny Porten: Anna von Belling / Anna Magdalena Kaludrigkeit, Anton Pointner: Gerd von Langen, Kriminalkommissar, Kurt Gerron: Hüsgens, Paul Bildt: Smirnoff, Adolphe Engers: Mertens, Kriminalassistent, Karl Geppert1. Ehemann, Oreste Bilancia2. Ehemann, Hubert von Meyerinck3. Ehemann, Max Ralf-Ostermann: Der Polizeichef, Michael Mar: Der Hoteldirektor",,,,"Walter Wassermann, Fred Sauer",,,,,Gustave Preiß,,,,,,Artur Guttmann (Kino-Musik),,,,Henny Porten-Froelich Produktion Gmb: H (Berlin),,"Henny Porten, Carl Froelich, Wilhelm von Kaufmann",Carl Froelich,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Liebeskarneval,https://www.filmportal.de/film/liebeskarneval_729bef2ac52f4c48942d59a789281d3d,Spielfilm,1928,Deutschland,,,Robert Neppach,,"Carmen Boni: Jacqueline, junge Gräfin, Hans Junkermannalter Graf, Olga Englalte Gräfin, Jack Trevor: Schriftsteller, Asta Gundt: Geliebte des Schriftstellers, Karl Platen: Diener, Camilla Spira: Zofe, Teddy Bill: Herr im Auto, Oreste Bilancia: Freund des Schriftstellers, Heinrich Gotho",,,,"Augusto Genina, Franz Schulz",,,,,"Theodor Sparkuhl, Friedrich Weinmann",,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Nero-Film AG (Berlin),Georg C. Horsetzky,Seymour Nebenzahl,Augusto Genina,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
"Das Lied, das meine Mutter sang",https://www.filmportal.de/film/das-lied-das-meine-mutter-sang_88c9c6a6f8d242bc9726e9dcdb8d6924,Spielfilm,1928,Deutschland,,,August Rinaldi,,"Maly Delschaft, Carl Auen, Gerhard Dammann",,,,Ludwig Hamburger,,,,,Otto Tober,,,,,,,,,,,,,Erich Eriksen,,,,,,,,,,,,,,
Lockendes Gift,https://www.filmportal.de/film/lockendes-gift_a99c4045d9094164ab164c51365da46f,Spielfilm,1928,Deutschland,,,Franz Schroedter,,"Paul Richter, Warwick Ward, Ressel Orla, Eve Gray, Margit Manstad",,,,"Jane Bess, Fred Sauer",,,,,Karl Vass,,,,,,Walter Ulfig (Kino-Musik),,,,,,,Fred Sauer,,,,,,,,,,2266 m,,,,"Zensur (DE): 05.11.1928, B.20653, Jugendverbot"
Looping the Loop,https://www.filmportal.de/film/looping-the-loop_537b7d99c1ab4f8fb7195710e4b86000,Spielfilm,1928,Deutschland,Max Wogritsch,,"Robert Herlth, Walter Röhrig",,"Werner KraußClown Botto, Jenny Jugo: Blanche Valette, Warwick Ward: Artist André Melton, Gina Manès: Kunstschützin Hanna, Siegfried Arno: Hannas Partner Sigi, Max Gülstorff: Blanches Verwandter, Lydia Potechina: Blanches Verwandte, Julius von Szöreghy: Agent, Harry Grunwald",,,,"Robert Reinert, Artur Robison, Robert Liebmann",,,,,Carl Hoffmann,,,,,,Artur Guttmann (1928),,,,Universum-Film AG (UFA) (Berlin),,Gregor Rabinowitsch,Artur Robison,Erich Holder,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Lotte,https://www.filmportal.de/film/lotte_110f8994bd9a445786458509cc637141,Spielfilm,1928,Deutschland,,,Franz Schroedter (Gesamtausstattung),,"Henny Porten: Lotte, Walter Jankuhn: Harald von Lindenberg, Hermann Vallentin: Burgkastellan Süßkind, Lotte Werkmeister: Amalie, seine zweite Frau, Elsa Wagner: Anita Negrelli, Hofschauspielerin a.D., Alexandra Schmitt: Frau Wehmut, Hebamme a.D., Ralph Arthur Roberts: Möricke, Schlosser a.D., Paul Passarge",,,,"Fred Hildenbrandt, Walter Supper",,,,,Gustave Preiß,,,,,,Walter Winnig (Kino-Musik),,,,Henny Porten-Froelich Produktion Gmb: H (Berlin),,"Henny Porten, Carl Froelich, Wilhelm von Kaufmann",Carl Froelich,,,,,Alexander Schmoll,,,,,,,,,
Die lustigen Vagabunden,https://www.filmportal.de/film/die-lustigen-vagabunden_1d70361459434f23a86da752de35b0d0,Spielfilm,1928,Deutschland,,,Jacek Rotmil,,"Georg Alexander: Fürst Adolar Gilka, Lotte Lorring: Revuestar Tütü, Ernö Verebes: Landstreicher August Fliederbusch, Truus van Aalten: Bertha, seine Weggenossin, Julius von Szöreghy: Lajos von Geletnecky, Adolphe Engers: Wirt  Alois Gradwohl, Leo Peukert: Hotelbesitzer Ferdinand Niggerl, Hilde Maroff: Seine Tochter Anna, Willi Forst: Richter Roland, Hermann Picha: Gerichtsdiener Kampl, Karl Falkenberg",,,,"Ida Jenbach, Bobby E. Lüthge, Max Ehrlich (Zwischentitel)",,,,,Eduard Hoesch,,,,,,,,,,Hegewald-Film Gmb: H (Berlin),Liddy Hegewald,,"Luise Fleck, Jakob Fleck",,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Luther,https://www.filmportal.de/film/luther_e9373e960ce94e44a0809c34ee6dd517,Spielfilm,1928,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Eugen Klöpfer: Luther, Theodor Loos: Melanchthon, Bruno Kastner: Ulrich von Hutten, Karl Elzer: Friedrich der Weise, Max Maximilian: Hans Sachs, Max Grünberg: Albrecht Dürer, Rudolf Lettinger: Luthers Vater, Livio C. Pavanelli: Luthers Freund Alexius, Elsa Wagner: Luthers Mutter, Heinz Salfner: Schloßhauptmann Berlepsch, Mary Parker: Edelpage, Karl Platen: Bruder Franziskus, Ferdinand von Alten: Miltitz, Leopold von Ledebur: Sickingen, Jakob Tiedtke: Tetzel, Alexander Murski: Drucker Hans Luft, Ernst Rückert: Reichsherold Caspar Sturm, Werner Schott: Johann der Beständige, Hans Carl Müller: Karl V., Hermann Vallentin: Karlstadt, Georg Schmieter: Georg v. Frundsberg, Hans Waßmann: Raubritter, Georg John: Krüppel, Julius von Szöreghy, Heinrich Lisson, Harry Lamberts-Paulsen, Wilhelm Bendow, Aruth Wartan, Lotte Stein, Arnold Korff, Fritz Greiner, Hugo Döblin, Lydia Potechina, Adolf Edgar Licho, Leo Connard, Wilhelm Diegelmann, Franz Stein, Paul Rehkopf, Magnus Stifter, Max Zilzer",,,,"Hans Kyser, D. Döring",,,,,"Otto Ewald, Sophus Wangøe",,,,,,"Wolfgang Zeller (Kino-Musik, Original-Komposition)",,,,Cob-Film Gmb: H (Berlin),,Joseph Coböken,Hans Kyser,"Rudolf Sieber, Uwe Jens Krafft (Technische Oberleitung)",,,,,,,,,3308 m,,"s/w, stumm",,
Das Mädchen der Straße,https://www.filmportal.de/film/das-maedchen-der-strasse_901946586cdf4cf9a9eef88b9453bc6a,Spielfilm,1928,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Carmen Boni: Römisches Bettelmädchen, genannt ""Scampolo"", Livio C. Pavanelli: Tito Sacchi, Ingenieur, Hans Junkermann: Bertini, sein Freund, Lya Christie: Lia Bertini, seine Frau, Carla Bartheel: Franka, Carl Goetz: Professor Giglioli, Karl Platen: Hotelportier",,,,Augusto Genina,,,,,"Axel Graatkjær, Vittore Armenise",,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Nero-Film AG (Berlin),,Seymour Nebenzahl,Augusto Genina,,,,,,,,,,80 min,"35mm, 1:1,37","s/w, stumm",,
"Mädchen, hütet Euch!",https://www.filmportal.de/film/maedchen-huetet-euch_939324e46b7347fd9ccb843bc689c843,Spielfilm,1928,Deutschland,,,August Rinaldi,,"Gritta Ley, Egon von Jordan, Iwa Wanja, Olga Engl, Tony Ebärg, Rudolf Lettinger, Eugen Burg, Valy Arnheim, Hanni Weisse",,,,"William Kahn, Hans Tintner",,,,,Eugen Hamm,,,William Kahn,,,,,,,William Kahn-Film Gmb: H (Berlin),,,Valy Arnheim,,,,,,,,,,,,,,
Mädchenschicksale,https://www.filmportal.de/film/maedchenschicksale_50cdd270f9244312a6c196f5da7ee478,Spielfilm,1928,Deutschland,,,"Erich Zander, Bruno Lutz",,"Vera Schmiterlöw: Irina, Eugen Burg: Irinas Vater, Hermine Sterler: Irinas Mutter, Fred Louis Lerch: Lutz, Kurt Vespermann: Architekt Drews, Gina Manès: Frau Dr. Henriette Kalm, Rudolf Klein-Rogge: Lormand, Helene von Bolváry: Denise, Henriettes Gehilfin, Valeska Stock: Hebamme, Sybil Moholy-Nagy: Gärtnerstochter Lene",,,,Irma von Cube,,,,,"Axel Graatkjær, Arthur von Schwertführer",,,,,,,,,,Sternheim-Film Gmb: H (Berlin),Julius Sternheim,,Richard Löwenbein,,,,,,,,,Nero-Film AG (Berlin),,"35mm, 1:1,33","s/w, stumm",,
Ein Mädel mit Temperament,https://www.filmportal.de/film/ein-maedel-mit-temperament_ccde05b705524574bae58b1b67912adb,Spielfilm,1928,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Maria Paudler: Lillebil, Eugen Neufeld: Tobias Budd, Luigi Serventi: Prinz Solm, Paul Biensfeldt: Take Millescu, Grit Haid: Prinzessin Gaby, Margot Walter: Rita, Kurt Vespermann: Bela Körlecz, Harry Gondi: Werner Straaten, Dana Morel: Charlie Toddle, Gertrud de Lalsky: Minchen Minding",,,,"Jane Bess, Josef Than",,,,,Giovanni Vitrotti,,,,,,,,,,Erda-Film Gmb: H (Berlin),,,Victor Janson,,,,,Walter Lichtenstein,,,,,,,,,
Ein Mädel und drei Clowns,https://www.filmportal.de/film/ein-maedel-und-drei-clowns_22a82e86349b42ffbef54b7eedbc372f,Spielfilm,1928,Deutschland/Großbritannien,,,Franz Schroedter,,"Evelyn Holt, Henry Edwards, Warwick Ward, John Hamilton, Clifford Mc: Laglen",,,,"Curt J. Braun, Henry Edwards",,,,,Nicolas Farkas,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,,,,Hans Steinhoff,,,,,,,,,,,,,,
Majestät schneidet Bubiköpfe. Romeo und Julia von heute,https://www.filmportal.de/film/majestaet-schneidet-bubikoepfe-romeo-und-julia-von-heute_babedcc87f8446158066e202724c42a4,Spielfilm,1928,Deutschland/Schweden,,,"Victor Trivas, Vilhelm Bryde",,"Hans Junkermann: André Gregory, Friseur, Enrique Rivero: Nicolo, Brita Apelgreen: Astrid Svensson, Karin Swanström: Sophie Svensson, Maria Paudler: Karin, Fritz Alberti: Allyhr, Georg Blomstedt: Kylman, Julius Falkenstein: Graf Ragnar Edelstjerna, Albert Steinrück: Handwerker, Curt Bois, Ernö Verebes, Géza L. Weiss, Luizi Bussoni",,,,Paul Merzbach,,,,,"Axel Lindblom, Gustav A. Gustafson",,,,,,Pasquale Perris (Kino-Musik),,,,"A.B. Isepa (Stockholm), National-Film AG (Berlin)",,Oscar Hemberg,Ragnar Hyltén-Cavallius,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Manege,https://www.filmportal.de/film/manege_e1dea337a08d4545b37ed39c19a5b246,Spielfilm,1928,Deutschland,,,Leopold Blonder,,"Raimondo van Riel: Gaston Flamngo, Ernst von Düren: Ralf Flamingo, Kurt Gerron: Bela Garay, Lucie Höflichseine Frau, Mary Johnson: Eve, Valerie Boothby: Frau im Nordexpreß, Valy Arnheim: Stellmeister, Alexander Murski: Direktor",,,,Curt J. Braun,,,,,"Friedrich Weinmann, Herbert Körner",,,,,,,,,,Deutsche Film-Union AG (Defu) (Berlin),,,Max Reichmann,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Mann gegen Mann,https://www.filmportal.de/film/mann-gegen-mann_c06ec9890d774a00bb4042cd408e7b0b,Spielfilm,1928,Deutschland,,,Willi A. Herrmann,,"Harry Piel: Harry Paulsen, ein Vielgesuchter, Dary Holm: Miss Gladys Norton, Detektivin, Hertha von Walther: Emilie, Tochter des Wirts, Fritz Beckmann: Bartholomeo, Wirt der Schmugglerschenke, Philipp Manning: Fuessli, Generaldirektor der Schweizer Zentralbank, Eugen Burg: Berner, Hauptkassierer, Georg John: Zamok, Erfinder, Charly Berger: Portier, Charles  François: Kanzow",,,,"Herbert Nossen, Robert Liebmann, Harry Piel",,,,,"Gotthardt Wolf, Ewald Daub",,,,,,Artur Guttmann (Kino-Musik),,,,Ring-Film AG (Berlin),,,Harry Piel,Rudolf Sieber,,,,,,,,,2268 m,"35mm, 1:1,33","s/w, stumm",,
Der Mann mit dem Laubfrosch,https://www.filmportal.de/film/der-mann-mit-dem-laubfrosch_25110fa64769451a8cfe177ab56c7d1d,Spielfilm,1928,Deutschland,,,Otto Moldenhauer,,"Heinrich George: Der Mann mit dem Laubfrosch, Hans Junkermann: Kunsthändler Bruneaux, Evelyn Holt: Yvette, seine Tochter, Walter Rilla: Henri Vallencours, Olga Limburg: Lou, Harry Nestor: René, Alexander Murski: Henris Vater, Hugo Werner-Kahle: Polizeipräfekt, Rudolf Biebrach: Kommissar, Karl Hannemann: Hausdiener, Hilde Schewior: Zimmermädchen, Maria Forescu: Die Wirtin ""Au lapin agile"", Johannes Bergfeldt: Zimmerkellner, Julia Serda, Gerhard Bienert, Heinrich Gretler, Franz Schönfeld, Wolfram Anschütz, Erika Dannhoff, Harry Grunwald",,,,"Luise Heilborn-Körbitz, Gerhard Lamprecht",,,,,Karl Hasselmann,,,,,Carl Eduard Schulz,Artur Guttmann (Kino-Musik),,,,Gerhard-Lamprecht-Film Produktion Gmb: H (Berlin),,Gerhard Lamprecht,Gerhard Lamprecht,,,,,Walter Lichtenstein,,,,National-Warner Programm,2434 m,"35mm, 1:1,33","s/w, stumm",,
"Marquis d'Eon, der Spion der Pompadour",https://www.filmportal.de/film/marquis-deon-der-spion-der-pompadour_28996dc7135b4ca2bdd43999b58d4f6d,Spielfilm,1928,Deutschland,,,Willy Reiber,,"Liane Haid: Marquis d'Eon, Alfred Gerasch: König von Frankreich, Gräfin Agnes Esterhazy: Madame Pompadour, Fritz Kortner: Zar von Rußland, Mona Maris: Zarin, Dene Morel: Lord Hatfield, Carl Graumann: Prinz Conti, Nikolai Malikoff: Russischer Gesandter, Philipp Manning: Großfürst, Will Dohm",,,,"Max Ferner, Bobby E. Lüthge",,,,,Fritz Arno Wagner,,Werner Boehm,,,,,,,,Emelka-Konzern (München),,,Karl Grune,,,,,,,,,,"2637 m, 97 min","35mm, 1:1,33","s/w, stumm",,
Marter der Liebe,https://www.filmportal.de/film/marter-der-liebe_28dbbcc3ddd3482abc77299511bcc18a,Spielfilm,1928,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Olga Tschechowa: Suminska, Harry Frankihr Mann, Offizier, Hans Stüwe: Bruno Bronek, Maler, Henri Baudin: Pierre, Offizier, Oreste Bilancia: Jean, Bildhauer, Angelo Ferrari: Robert, Maler, Helmut Krauss: Viktor, Maler, Max Maximilian: Bauer, Mlle. Josyane: Lolotte, Modell, Sylvia Torff: Bäuerin",,,,Norbert Falk,,,,,"Mutz Greenbaum, Vittore Armenise",,,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,,,,Carmine Gallone,,,,,Walter Lichtenstein,,,,,,,,,
Mary Lou,https://www.filmportal.de/film/mary-lou_1a6f6c299929461092def1aa21309929,Spielfilm,1928,Deutschland,,,Andrej Andrejew,,"Lya Mara, Fred Louis Lerch, Iwan Kowal-Samborskij, Fritz Kampers, Adele Sandrock, Hans Mierendorff, Rudolf Biebrach: Kapitän Lund, Szöke Szakall: Jongleur, Harry Grunwald, Max Maximilianein Strolch, Paul Rehkopfein Strolch, Bobby Burns: Bobby",,,,Fanny Carlsen,,,,,Arthur Martinelli,,,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,Deutsche Film-Union AG (Defu) (Berlin),,Friedrich Zelnik,Friedrich Zelnik,Louis Domke,,,,,,,,,2773 m,,"s/w, Stumm",,
