Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Hast du geliebt am schönen Rhein,https://www.filmportal.de/film/hast-du-geliebt-am-schoenen-rhein_33776284367b41a4bdddde1b81d133ef,Spielfilm,1927,Deutschland,,,Ludwig Reiber,,"Oskar Marion: Hans Günther, Wera Engels: Ellen Shiffer, Harry Hardt: Mr. Dillon, Karl Platen: Dr. Birkel, Georg Heinrich Schnell: Mr. Shiffer, New York, Weras Vater, Charles Willy Kayser: Reinhold Werner, Globetrotter, Philipp Manning: Weingutsbesitzer Günther, Hans’ Vater",,,,Ritter von Eberlein,,,,,Curt Helling,,,,,,,,,,,,,James Bauer,,,,,,,,,,,,,,
Das Haus am Krögel,https://www.filmportal.de/film/das-haus-am-kroegel_12dfa0698a2c42578fdd5214f56f669f,Spielfilm,1927,Deutschland,,,Mathieu Oostermann,,"Colette Brettel, Gerhard Ritterband, Nico Turoff, Paul Samson-Körner",,,,,,,,Alexander Bela,Otto Tober,,,,,,,,,,Film-Produktion Löw & Co. Gmb: H (Berlin),,,Ernst Winar,,,,,,,,,,"6 Akte, 2272 m","35mm, 1","s/w, ohne Ton",,
Die heilige Lüge,https://www.filmportal.de/film/die-heilige-luege_135715c83c1d4256af50485c42e1d73b,Spielfilm,1927,Deutschland,,,Max Knaake,,"Sybil Morel, Otto Gebühr: Kapitän Möller, Margarete Schlegel: Ingrid, Paul Bildt: Dr. Gustav Flemming, Eduard Rothauser: Professor Johanssen, Margarete Kupfer: Mrs. Kennan, Alexander Murski: Mr. Kennan, Julius von Szöreghy, Maria Minzenti: Helga, Hans Brausewetter: Erik, Oskar Homolka: Jack, Rudolf Lettinger: Landarzt, Erik Hanson: Bill",,,,"Bobby E. Lüthge, Karin Michaelis",,,,,Karl Hasselmann,,,,,,Werner Richard Heymann (Kino-Musik),,,,Carl Boese-Film Gmb: H (Berlin),,Carl Boese,Holger-Madsen,,,,,,,,,,,,,,
Heimweh,https://www.filmportal.de/film/heimweh_330c8c8c50c4454c96b696aaee1eb3b1,Spielfilm,1927,Deutschland,,,Hans Jacoby,,"Mady Christians: Fürstin Lydia Trubezkoj, Wilhelm Dieterle: Iwan Bogdanow, Verwalter, Livio C. Pavanelli: Prinz Stanislaus Oginsky, Alexander Murski: General Fürst Nikolaj Trubezkoj, Jean Murat: Grillot, Ida Wüst: Madame Kamenskaja, Lydia Potechina: Madame Lorrain, Simone Vaudry: Jeanette, ihre Tochter, Auguste Prasch-Grevenbergalte russische Baronin",,,,Max Glass,,,,,Arpad Viragh,,,,,,Walter Ulfig (Kino-Musik),,,,,,,Gennaro Righelli,,,,,,,,,,,,,,
Die Heiratsfalle,https://www.filmportal.de/film/die-heiratsfalle_9c1ac724d78d44d2806580edadec7d4d,Spielfilm,1927,Deutschland,,,Bernhard Schwidewski,,"Claire Kronburger, Robert Garrison, Hilde Maroff, G. Huber",,,,Rosa Porten,,,,,"Hans Bloch, Hugo Urban",,,,,,,,,,,,,"Rosa Porten, Franz Eckstein",,,,,,,,,,"6 Akte, 1856 m",,,,
Das Heiratsnest,https://www.filmportal.de/film/das-heiratsnest_08a6a4c3e4f447a992930f64ec7fd52c,Spielfilm,1927,Deutschland,,,"Botho Höfer, August Rinaldi",,"Hans Tost: Prinz August, Hans Junkermann: Kriegsminister Graf Henkstein, Livio C. Pavanelli: Oberst v. Grodicki, Harry Liedtke: Rittmeister von Derfling, Wolfgang Zilzer: Leutnant Wranow, Victor Senger: General a.D. v. Bialkonsky, Julia Serda: Generalin, Gritta Ley: Helene, deren Tochter, Iwa Wanja: Emmy, deren Tochter, Margarete Lanner: Frau von Sorner, Ida Wüst: Madame Rosa, Sophie Pagay: Wirtin, Hermann Picha: Bürgermeister, Maria Grimm-Einödshofer: Bürgermeisterin, Claire Lotto: Kati, Stubenmädchen, Hugo Fischer-Köppe: Toni, Bursche des Rittmeisters, Max Madsen: Stanislaw, Bursche des Obersten, Anni Litschauernervöse Dame",,,,Walter Reisch,,,,,Guido Seeber,,,Rudolf Dworsky,,,Felix Bartsch (Kino-Musik),,,,Aafa-Film AG (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Der Himmel auf Erden,https://www.filmportal.de/film/der-himmel-auf-erden_3ed27561fc7d4a31b96487481d84e0ea,Spielfilm,1927,Deutschland,,,Oskar Friedrich Werndorff,,"Reinhold Schünzel: Traugott Bellmann, Charlotte Ander: Juliette, Adele Sandrock: Sittlichkeits-Präsidentin, Otto Wallburg: Louis Martiny, Erich Kaiser-Titz: Dr. Dresdner, Paul Morgan: Herr Kippel, Szöke Szakall: Geschäftsführer, Ellen Plessow: Frau Kippel, Ida Perry: Frau Martiny, Johanna Ewald, Maria Kamradek, Frigga Braut, Emmy Wyda",,,,"Alfred Schirokauer, Reinhold Schünzel",,,,,Edgar S. Ziesemer,,,Reinhold Schünzel,,,Giuseppe Becce (Kino-Musik),,,,Reinhold-Schünzel-Film Gmb: H (Berlin),,Reinhold Schünzel,Alfred Schirokauer,,,,,,,,"Dr. Arthur Lippschitz (Bühnenstück ""Der Doppelmensch""), Wilhelm Jacoby (Bühnenstück ""Der Doppelmensch"")",,91 min,"35mm, 1:1,33","s/w, stumm",,
Die Hochstaplerin,https://www.filmportal.de/film/die-hochstaplerin_a7bfa4c218d341f5a725ecba2fbd4fca,Spielfilm,1927,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Ruth Weyher: Die Hochstaplerin Baronin Neruda, Anton Pointner: Ihr Freund ""von"" Torelli, Philipp Manning: Sein langjähriger Geschäftsfreund, Theodor Loos: Professor Gehrsdorf, Margarete Lanner: Edith Bernau, seine Lieblingsschülerin, Ernst Rückert: Gutsbesitzer Wothe, Fritz Alberti: Förster, Bruno Arno: Ein vorsichtiger Zuhörer, Sophie Pagay: Gehrsdorfs Wirtschafterin, Erna Rima: Kellnerin, Dagmar Murzewa: Frau des Förters, Paul Graetz: Juwelier",,,,Walter Wassermann,,,,,Rudolph Maté,,,,,,Hans May (Kino-Musik),,,,Hermes-Film Gmb: H (Berlin),,,Martin Berger,,,,,,,,"Hugo Landsberger (Roman ""Der Fall Gehrsdorf"")",,,,,,
Höhere Töchter,https://www.filmportal.de/film/hoehere-toechter_836ecee94bb14766acddd8fb2454a22b,Spielfilm,1927,Deutschland,,,Carl Ludwig Kirmse,,"Arnold Korff: Prof. Otto Hartung, Asta Gundt: Hanna, seine Frau, Grete Mosheim: Maria, beider Tochter, Barbara von Annenkoff: Cristine, eine Jugendfreundin Hartungs, Angelo Ferrari: Rechtsanwalt Dr. Falla, Margarete Lanner: Clementine Neugebauer, Vorsteherin eines Instituts, Paul Otto: Dr. Henrici, Literaturlehrer, Ellen Douglas: Fräulein Borkmann, Lehrerin, Hedda Costa: Fräulein Hellwig, Hilfslehrerin, Valerie Boothby: Olga, Margarete Stengriff: Molly von Baddenkorff, Hans Brausewetter: Lothar von Baddenkorff, ihr Bruder, Max Neufeld: Herr von Baddenkorff, Emmy Fleming: Frau von Baddenkorff",,,,"Hans H. Zerlett, Richard Rillo, Fritz Oppenheimer (Drehbuch-Bearbeitung)",,,,,Eduard von Borsody,,,,,,Hans May (Kino-Musik),,,,,,,Richard Löwenbein,,,,,,,,,,,,,,
Die Hölle der Jungfrauen,https://www.filmportal.de/film/die-hoelle-der-jungfrauen_0a979eb9f09a43b2b6a09396a652479a,Spielfilm,1927,Deutschland,,,Willi A. Herrmann,,"Werner KraußMystkowski, André Nox: Skuretzki, Elizza La Porta: Stasa, Dagny Servaes: Julka, Jules Massaro: Dr. Gwosdetzki, Maria Forescu: Vorsteherin, Louise Woldera: Jusika, Hermann Picha, Achmed Beh, Sylvia Torff: Franka, Ivy Close, Rovadie Rael, Dillo Lombardi: Mystkowskis Vater, Renate Brausewetter, Helene von Bolváry: Hauptlehrerin, Yesta Berg: Strengste der Gestrengen",,,,"Max Jungk, Klaus Fery",,,,,Giovanni Vitrotti,,,,,,Gustav Gold (Kino-Musik),,,,Fery-Film Gmb: H (Berlin),,,Robert Dinesen,,,,,,,,,Universum-Film AG (UFA) (Berlin),"7 Akte, 2454 m","35mm, 1:1.33","s/w, stumm",,
Die Hose,https://www.filmportal.de/film/die-hose_4ae369b103f34c02bae2fcf8e21e8136,Spielfilm,1927,Deutschland,,,"Heinrich Richter, Franz Schroedter",,"Werner KraußStadtsekretär Theobald Maske, Jenny Jugo: Luise Maske, Rudolf Forster: Bohémien Scarron, Veit Harlan: Friseur Mandelstam, Christian Bummerstedt: Fürst, Olga Limburg: Jungfer von vis-à-vis, Joop von Hülsen, Martin Held",,,,Franz Schulz,,,,,Carl Drews,,,,,,Willy Schmidt-Gentner (Bei der Uraufführung),,,,Phoebus-Film AG (Berlin),,,Hans Behrendt,,,,,,,,Carl Sternheim (B),,"2165 m, 79 min",35mm,"s/w, stumm","Uraufführung (DE): 20.08.1927, Capitol",
Hotelratten,https://www.filmportal.de/film/hotelratten_689b8cb8474145399da4ccc4dbab5ecf,Spielfilm,1927,Deutschland,,,"Otto Völkers, Peter Rochelsberg",,"Julius von Szöreghy: Ober, Hans Mierendorff: Mister Bellmann, Mia Pankau: Lilian Bellmann, Helene Hallier: Ethel Bellmann, Alfred Gerasch: Jenkins, Karl Fenz: Professor Behlings, Nils Asther: Fürst Ladrone, Ellen Kürty: Fürstin Ladrone",,,,Johannes Brandt,,,,,Hans Karl Gottschalk,,Walter Wesener,,,Walter Wesener,Hans May (Kino-Musik),,,,Ewe-Film Gmb: H (München),,,Jaap Speyer,,,,,,,,,,,,,,
Ich habe im Mai von der Liebe geträumt,https://www.filmportal.de/film/ich-habe-im-mai-von-der-liebe-getraeumt_b68085a175eb4840863b8128331b5949,Spielfilm,1927,Deutschland,,,Jacek Rotmil,,"Wilhelm Dieterle: Peter, Grete Reinwald: Liesel, Fred Louis Lerch: Fritz, Fritz Kampers: Findelkind des Dorfes, Wilhelm Diegelmann: Sägemüller, Auguste Prasch-Grevenbergseine Frau, Julius Brandt: Dorflehrer, Tala Birell, Margarete Lanner",,,,Franz Doelle,,,,,"Eduardo Lamberti, Giovanni Vitrotti",,,Wilhelm Dieterle,,Paul Dannenberg,Willy Schmidt-Gentner (Kino-Musik),,,,Charha-Film Gmb: H (Berlin),,Wilhelm Dieterle,Franz Seitz Sr.,,,,,,,,,,,,,,
Ich hatte einst ein schönes Vaterland,https://www.filmportal.de/film/ich-hatte-einst-ein-schoenes-vaterland_7c807f4e789447cb8a4f6c7d1e364580,Spielfilm,1927,Deutschland,,,August Rinaldi,,"Leo Peukert: Kantinenwirt Bergmann, Feldwebel a.D., Grete Reinwald: Grete Bergmann, seine Tochter, Ernst Rückert: Leutnant Bernhard von Degow, Alexander Granach: Pollaczek, sein Bursche, Carl Auen: Unteroffizier Zielke, Max Tobien: Sergeant, Charles Willy Kaysersüdamerikanischer Kaufmann, Helene von Bolváryseine Frau, Gerd Briesebeider Sohn, Hella Gier: Brasillianerin, Vicky Werckmeister: Yvette, Viktor Schwanneke: Besitzer eines Hafengasthauses, Robby Robertssein Kind, Gustav Püttjer: Matrose Hein, Paul Strathmann: Trunkenbold, Mathilde Sussin",,,,Willy Rath,,,,,Theodor Sparkuhl,,,,,,,,,,Aco-Film Gmb: H (Berlin),,,Max Mack,,,,,,,,,,,,,,
Ich war zu Heidelberg Student,https://www.filmportal.de/film/ich-war-zu-heidelberg-student_1031012d3038424b85b7891e782ec244,Spielfilm,1927,Deutschland,,,Gustav A. Knauer,,"Mary Kid, Eva Speyer, Franz Baumann, Werner Fuetterer, Lotte Werkmeister, Alice Kempen, Charles Willy Kayser, Hermann Picha, Hugo Döblin, Wilhelm Diegelmann, Robert Garrison, Fritz Greiner, Enrico Benfer",,,,Paul Beyer,,,,,Emil Schünemann,,,,,,"Walter Bransen (Kino-Musik), Gustav Gold (Kino-Musik)",,,,,,,Wolfgang Neff,,,,,,,,,,"6 Akte, 2164 m",,"s/w, stumm",,
Ihr letztes Liebesabenteuer. Achtung - Ehe in Gefahr!,https://www.filmportal.de/film/ihr-letztes-liebesabenteuer-achtung-ehe-in-gefahr_f42c3fc959354c71b40fcddac8aa7b68,Spielfilm,1927,Deutschland,,,Robert Basilice,,"Vera Schmiterlöw: Mary, Gustav Fröhlich: Ihr Mann, Carmen Boni: Marys Tante, Hugo Döblin, Robert Leffler, Henry de Vries, Ellen Douglas, Max Nosseck, Paul Selig, Ernst Dernburg",,,,Curt J. Braun,,,,,Edgar S. Ziesemer,,,,,,Hans May (Kino-Musik),,,,"Arthur Ziehm, Internationale Film Exchange (Berlin)",,,Max Reichmann,,,,,,,,,,,,,,
Ihr täglicher Traum,https://www.filmportal.de/film/ihr-taeglicher-traum_4608e8f3f81e4e58899359e2731996c2,Spielfilm,1927,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47 m, 1 min",35mm,,,
Illusion zu Dritt,https://www.filmportal.de/film/illusion-zu-dritt_b7b3ac9ac752480989cd1647969455e2,Spielfilm,1927,Deutschland,,,,,"Georg Lengbach, Ruth Rickelt, Frank Arnau",,,,,,,,,Jack Hermann,,,,,,,,,,,,,Heinz Heitau,,,,,,,,,,"5 Akte, 1593 m",,stumm,,
Im Luxuszug,https://www.filmportal.de/film/im-luxuszug_3bdb95da62ea4d3e8280724d5b84cbb2,Spielfilm,1927,Deutschland,,,"Andrej Andrejew, Erich Zander",,"Adele Sandrock: Prinzessin Anastasia, Dina Gralla: Hedwig, ihre Tochter, Leopold von Ledebur: Präsident Don Louis, Lotte Spira: Hortensia, seine Frau, Ernö Verebes: Manuel, Ida Wüst: Infantin Elvira, Wilhelm Bendow: Marquis de la Huerta, Julius Falkenstein: Großfürst Nikita, Henry Bender: Schlafwagenkontrolleur",,,,Robert Liebmann,,,,,"Sepp Allgeier, Arthur Martinelli",,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Deutsche Film-Union AG (Defu) (Berlin),,,Erich Schönfelder,Edgar Schall,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Im Wirbel der Weltstadt,https://www.filmportal.de/film/im-wirbel-der-weltstadt_55f9546ca22d49938d2b1b3a0a331f8d,Spielfilm,1927,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,William Kahn-Film Gmb: H (Berlin),,,,,,,,,,,,,,,,,
Die indiskrete Frau,https://www.filmportal.de/film/die-indiskrete-frau_a51f648ea6414b1e8330307bf694fa52,Spielfilm,1927,Deutschland,,,Franz Schroedter,,"Georg Alexander: Herr Marschall, Jenny Jugo: Frau Marschall, Kurt Vespermann: Herr Leon, Maria Paudler: Frau Leon, Julius Falkenstein: Der Baron, Paul Graetz: Noel, Sinaida Korolenko: Tänzerin, Jaro Fürth: Herr Hofrat",,,,Walter Reisch,,,,,Carl Drews,,,,,,,,,,,,,Carl Boese,,,,,,,,,,,,,,
Irrwege der Liebe,https://www.filmportal.de/film/irrwege-der-liebe_e229ee342697491aa8ae3fee37fa1fef,Spielfilm,1927,Deutschland,,,Gustav A. Knauer,,"Käte Haack, Erich Kaiser-Titz",,,,Hans Felsing,,,,,Gotthardt Wolf,,,,,,,,,,Georg Enders-Film Gmb: H (Berlin),,,Heinrich Lisson,,,,,,,,,,,,,,
Die Jagd nach der Braut,https://www.filmportal.de/film/die-jagd-nach-der-braut_dadf11de21114661874f5c7553a86f32,Spielfilm,1927,Deutschland,,,"Franz Schroedter, Hermann Warm",,"Georg Alexander: Robert Brook, Paul Otto: Albert Brook, sein Vater, Stewart Rome: Jeremias Ronald, Elga Brink: Florence, Marietta Millner: Elinor Mall, Jack Trevor: Bill Hoot, Eugen Burg: Thomas Atkins, Paula Eberty: Frau Booth",,,,Alfred Schirokauer,,,,,"Emil Schünemann, Karl Vass",,,,,,Walter Ulfig (Kino-Musik),,,,,,,Georg Jacoby,,,,,,,,,,,,,,
Jahrmarkt des Lebens,https://www.filmportal.de/film/jahrmarkt-des-lebens_d84a3794e15b4e5cb75d275fbcd34d50,Spielfilm,1927,Deutschland,,,Karl Machus,,"Gustav Fröhlich, Egon von Jordan, Arnold Korff, Alfred Abel, Hans Mierendorff, Robert Scholz, Gerhard Ritterband, Wilhelm Diegelmann, Hermann Picha, Vera Schmiterlöw, Eva Speyer, Hertha von Walther, Maria Hofen",,,,Béla Balogh,,,,,Axel Graatkjær,,,,,,,,,,,,,Béla Balogh,,,,,,,,,,,,,,
Jazz-Band-Lotte,https://www.filmportal.de/film/jazz-band-lotte_b602a847d8b841958684ccae065ae8c9,Spielfilm,1927,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jugendrausch,https://www.filmportal.de/film/jugendrausch_95e6fd13c80a4862845b5922d69514e7,Spielfilm,1927,Deutschland,,,Erich Czerwonski,,"Camilla Horn: Eva, Hertha von Walther: Mary, Gustav Fröhlich: Armand, Warwick Ward, Hans Mierendorff, Maria Andrejewa, Lydia Potechina, Bruno Kastner, Karl Platen, Robert Scholz, Rudolf Biebrach, Philipp Manning, Alice Kempen, Gustav Adolf Semler",,,,"Robert Reinert, Wilhelm Thiele",,,,,"Carl Hoffmann, Theodor Sparkuhl",,,,,,Werner Richard Heymann (Bei der Uraufführung),,,,Saturn-Film AG (Berlin),,,"Georg Asagaroff, Ladislas Starewitsch (Tieranimation)",,,,,,,,"Jean de la Fontaine (Fabel ""Die Grille und die Ameise"")",Universum-Film AG (UFA) (Berlin),,"35mm, 1:1,33","s/w, stumm",,
Der Kampf des Donald Westhof,https://www.filmportal.de/film/der-kampf-des-donald-westhof_73bf3ec46b2a439fba1ab14f3c1eca61,Spielfilm,1927,Deutschland,,,Robert Neppach,,"Imre Ráday: Donald Westhof, Elizza La Porta: Bertha Spieß, Oskar Homolka: Justizrat Lessing, Karin Evans: Olga Wolgast, Erna Morena: Thea Lessing, Hermann Vallentin: Gastwirt Spieß, Paul Henckels: Professor Westhof, Nikolai Malikoff: S. Kußmaul, Lina Lossen: Leni Westhof, Valeska Stock: Frau Busse, Emilie Kurz: Frau Spieß, Emil Heyse: Oberlehrer, Paul Otto: Vorsitzender, Max Gülstorff: Verteidiger, Erich Kaiser-Titz: Staatsanwalt",,,,Fritz Wendhausen,,,,,"Curt Courant, Günther Rittau",,,,,,Artur Guttmann (Kino-Musik),,,,,,,Fritz Wendhausen,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Kampf um den Mann,https://www.filmportal.de/film/der-kampf-um-den-mann_3b911e2f80de4961bf9c6f160519d49c,Spielfilm,1927,Deutschland,,,Heinrich Richter,,"Maria Korda, Georg Alexander",,,,Julius Urgiß,,,,,Reimar Kuntze,,,,,,Felix Bartsch (Kino-Musik),,,,,,,Hans Werckmeister,,,,,,,,,,,,,,
Der Katzensteg,https://www.filmportal.de/film/der-katzensteg_573c3da9b09d4d2d84c8db2a0db195dd,Spielfilm,1927,Deutschland,,,Otto Moldenhauer,,"Lissy Arna: Regine, Jack Trevor: Bronislav, Andreas Behrens-Klausen: Pfarrer Götz, Louise Woldera: Helene, seine Tochter, Max Maximilian: Hackelberg, Sargtischler, Regines Vater, Rudolf Lettinger: Merkel, Ortsschulze, Jack Mylong-Münz: Felix, sein Sohn, Gustav Rodegg: Eberhard Baron von Schranden, Bronislavs Vater, Franz Stein: Landrat von Krotkeim, Ekkehard Arendt: Engelbert, Ernst Behmer, Berthold Reissig, Egon Kleyersburg, Johannes Bergfeldt, Käte Haack",,,,"Gerhard Lamprecht, Luise Heilborn-Körbitz",,,,,Karl Hasselmann,,"Herbert Knötel, Änne Willkomm",,,Carl Eduard Schulz,Giuseppe Becce (Kino-Musik),,,,Gerhard-Lamprecht-Film Produktion Gmb: H (Berlin),Franz Vogel,Gerhard Lamprecht,Gerhard Lamprecht,,,,,"Walter Lichtenstein, Rudolf Krabe",,,Hermann Sudermann (Roman),,,"35mm, 1:1,33","s/w, stumm",,
Kinderseelen klagen euch an,https://www.filmportal.de/film/kinderseelen-klagen-euch-an_7fb34b0f769a4199bad071c1d8aed51a,Spielfilm,1927,Deutschland,,,Heinrich Richter,,"Albert Steinrück: Kommerzienrat Enzenberg, Natalja Lisenko: Luise, seine Frau, Claire Rommer: Annemarie Trebisch, Fritz Rasp: Heinrich Voss, Enzenbergs Sekretär, Carla Bartheel: Hilde, Heinrichs Schwester, Harry Hardt: Buchhalter Banthler, Bruno Ziener: Josef, Diener, Evi Moog: Der kleine Helmuth, Walter Rilla",,,,"Henry Kosterlitz, Luitpold Nusser",,,,,"Willy Goldberger, Charles Métain",,,,,,"Hans May (Kino-Musik, UA, Alhambra)",,,,Leo-Film AG (München),,,Kurt Bernhardt,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Kindertragödie,https://www.filmportal.de/film/kindertragoedie_b7b4e72bea5e45adad545aedfb6bd0f8,Spielfilm,1927,Deutschland,,,,,"Maria Zelenka, Jaro Fürth, Hermann Picha, Hermi Lutz, Holmes Zimmermann",,,,Stuart Josef Lutz,,,,,"Karl Attenberger, Franz Koch",,,,,,,,,,Prometheus Film-Verleih und Vertrieb Gmb: H (Berlin),,,"Phil Jutzi, Karl Lutz",,,,,,,,,,"6 Akte, 1989 m","35mm, 1:1,33",s/w,,"Zensur (DE): 10.10.1927, B.16814, Jugendverbot"
Eine kleine Freundin braucht ein jeder Mann,https://www.filmportal.de/film/eine-kleine-freundin-braucht-ein-jeder-mann_fe0e51625d0942049394cc8d181f432c,Spielfilm,1927,Deutschland,,,Willi A. Herrmann,,"Paul Heidemann: Dr. Wilhelm Hellwig, Julius Falkenstein: Prof. Thomas Hellwig, sein Onkel, Vera Schmiterlöw: Käte Schlicht, Assistentin, Carla Bartheel: Typistin, Anna von Strantz-Führing: Frau Karthaune, Wirtschafterin, Siegfried Arno: Wilhelm Bumberg, Charlotte Anderseine Freundin Lolott, Hans Albers: Boxmeister Otto-Otto, Paul Morgan: Boxmanager",,,,Paul Heidemann,,,,,Willy Winterstein,,,,,,Pasquale Perris (Kino-Musik),,,,Heidemann-Film-Vertrieb Gmb: H (Berlin),,Paul Heidemann,Paul Heidemann,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Kleinstadtsünder,https://www.filmportal.de/film/kleinstadtsuender_f3873f93b757482692f727abcf600859,Spielfilm,1927,Deutschland,Heinz Büthe,,Carl Ludwig Kirmse,,"Asta Nielsen: Selma Karchow, Hans Waßmann: August Karchow, ihr Mann, Ferdinand von Alten: Assessor Arthur Danisius, Max Maximilian: Herr Rohde, Maria Paudler: Tochter Hedwig Rohde, Hermann Picha: Meiseken, Hans Adalbert Schlettow: Wilhelm Bostelmann, Henry Bender: Versicherungsagent, Julietta Brandt: Wandervogel, Emmy Wyda, Bobby Bender, Alexandra Schmitt",,,,"Herbert Juttke, Georg C. Klaren",,,,,Guido Seeber,,,,,,Felix Bartsch (Kino-Musik),,,,Rahn-Film-Produktion Gmb: H (Berlin),,Bruno Rahn,Bruno Rahn,,,,,,,,"Hans Alfred Kihn (Bühnenstück ""Meiseken"")",,"7 Akte, 2555m","35mm, 1:1,33","s/w, stumm",,
Klettermaxe,https://www.filmportal.de/film/klettermaxe_71090f9d6df246348d5b1f02bcca1563,Spielfilm,1927,Deutschland,,,Max Heilbronner,,"Corry Bell, Paul Heidemann, Carl Walther Meyer, Margarete Kupfer, Hans Adalbert Schlettow, Robert Garrison, Neumann-Schüler, Philipp Manning, Harry Hardt, Albert Paulig, Lilian Weiß, Fritz Greiner, Mösslacher",,,,"Hans Possendorf, Hermanna Barkhausen",,,,,"Karl Attenberger, Arthur von Schwertführer",,,,,,Hans May (Kino-Musik),,,,,,,Willy Reiber,,,,,,,,,,,,,,
Der König der Mittelstürmer,https://www.filmportal.de/film/der-koenig-der-mittelstuermer_a7ee17e83874440eae9d8278438eabe0,Spielfilm,1927,Deutschland,,,"Franz Seemann, Bruno Lutz",,"Paul Richter: Tull Harper, Aud Egede-Nissen: Miss Mabel Douglas, eine Amerikanerin, Fritz Alberti: Konsul Harper, Tulls Vater, Colette Brettel: Margit Harper, seine Tochter, Rudolf Lettinger: Jakob Meelig, Lederfabrikant, Carl Walther Meyer: Klaus Meelig, sein Sohn, Teddy Bill: Mr. Jonas Ripton, Miss Mabels Begleiter, Gustav Trautschold",,,,"Hugo Huxhol, Curt Lauermann",,,,,"Günther Krampf, Arthur von Schwertführer",,,,,,,,,,,,,Fritz Freisler,E. W. Emo,,,,,,,,,95 min,"35mm, 1:1,33","s/w, stumm",,
König für einen Tag,https://www.filmportal.de/film/koenig-fuer-einen-tag_00a4ef4e53924cda94fc344fef295671,Spielfilm,1927,Deutschland,,,,,Wilhelm Dieterleder Fischer,,,,"Wilhelm Dieterle, Paul Wolf (deutsche Bearbeitung)",,,,,,,,,,,,,,,"Charha-Film Gmb: H (Berlin), Glanz-Film AG (Berlin-Köpenick)",,,Wilhelm Dieterle,,,,,,,,,,,"35mm, 1:1.33",,,
Die Königin des Varietés,https://www.filmportal.de/film/die-koenigin-des-varietes_61968d5790e444b8b51a32602f567910,Spielfilm,1927,Deutschland,,,"Peter Rochelsberg, Otto Voelckers",,"Harry Halm: Teddy Holl, Bobby Bender: Walter Steiner, sein Freund, Julius von Szöreghy, Ferdinand Martini: Heinrich Arndt, Rentier, Helene Hallier: Helga, seine Tochter, Ellen Kürty: Lola Carelli",,,,Walter Jerven,,,,,Hans Karl Gottschalk,,,,,,Hans May (Kino-Musik),,,,,,,Johannes Guter,,,,,,,,,,,,,,
Königin Luise. 1. Teil: Die Jugend der Königin Luise,https://www.filmportal.de/film/koenigin-luise-1-teil-die-jugend-der-koenigin-luise_60170abca1f54e149247801ee95b7130,Spielfilm,1927,Deutschland,,,Hans Jacoby,,"Mady Christians: Luise von Mecklenburg, Mathias Wieman: Kronprinz Friedrich Wilhelm von Preußen, Anita Dorris: Friederike von Mecklenburg, Helga Molander: Prinzessin Radziwill, Adele Sandrock: Oberhofmeisterin Gräfin Voß, Hans Adalbert Schlettow: Prinz Louis Ferdinand von Preußen, Hedwig Wangel: Prinzessin von Hessen-Darmstadt, Theodor Loos: Graf Hardenberg, Charles Vanel: Kaiser Napoleon, Hans Mierendorff: König Friedrich Wilhelm II. von Preußen, Ida Wüst: Königin Friederike von Preußen, Auguste Prasch-Grevenberg: Witwe des Königs Friedrich II. von Preußen, Fred Döderlein: Prinz Louis von Preußen, Lotte Lorring: Madame Ritz Gräfin von Lichtenau, Antonie Jaeckel: Erzieherin Gelieu, Karl Elzer: Adjutant Köckeritz",,,,Ludwig Berger,,,Max Glass,,Arpad Viragh,,,,,,Walter Ulfig (Kino-Musik),,,,Terra-Film AG (Berlin),Max Glass,,Karl Grune,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Lady ohne Schleier,https://www.filmportal.de/film/die-lady-ohne-schleier_cb4e4e00e0d84fdda6afe8e40247567e,Spielfilm,1927,Schweden/Deutschland,,,Vilhelm Bryde,,"Lil Dagover, Stina Berg, Vilhelm Bryde, Karin Swanström, Gösta Ekman Sr., La Jana: Tanz-Auftritt",,,,Paul Merzbach,,,,,Julius Jaenzon,,,,,,,,,,"Wengeroff (Berlin), A.B. Isepa (Stockholm)",,,Gustaf Molander,,,,,,,,,,,,,,
