Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
IA in Oberbayern,https://www.filmportal.de/film/ia-in-oberbayern_a3aca82fbf5d47fdafe227977e848af0,Spielfilm,1936,Deutschland,,,"Max Seefelder, Josef Franz Strobl",,"Ursula Grabley: Greta Martius, Franz Schafheitlin: Dr. Hans Hemann, Rechtsanwalt, Harald Paulsen: Fred Amling, Journalist, Joe Stöckel: Oberförster Kürnberger, Walter Lantzsch: Geheimrat Martius, Herbert Weißbach: Fritz, Diener bei Martius, Vicky Werckmeister: Rosa, Köchin bei Martius, Willem Holsboer: Schulze, Detektiv, Georg Bauer: Martl, Forstgehilfe, Elise Aulinger: Gschwentnerbäuerin, Bertl Aldinger: Anni, ihre Tochter, Beppo Brem: Lenz, Knecht, Maria Stadler: Kuni, Magd, Julius Frey: Holdenried, Gendarmeriewachtmeister, Helma Rückert: Emerenzia, Haushälterin, Diana Althoff, Mali Eberl, Elsa Miori, Maria Weixner",,,,"Hans Fitz, Franz Seitz Sr.",,,,,Franz Koch,,Hildegard Bornkessel,,,,Hans Carste,,,,Bavaria Film AG (München-Geiselgasteig),,,Franz Seitz Sr.,,,Gottlieb Madl,,Rudolf Reißner,,Karl-Albert Keller,,,,,,,
Inkognito,https://www.filmportal.de/film/inkognito_70fe731c6c28444c86c8056c1badf896,Spielfilm,1936,Deutschland,Alexander Schneider-Desnitzky,,"Willi A. Herrmann, Alfred Bütow",,"Gustav Fröhlich: Severin Matthias, Hansi Knoteck: Friedel Reimer, Hans Leibelt: Severins Diener Hannibald Williges, Hilde Krüger: Severins Freundin Alexa Brandt, Claire Reigbert: Mutter Brandt, Ernst Waldow: Arbeitsloser Verkäufer Fritz Schulze, Erich Fiedler: Maler Max Braun, Maria Krahn: Tante Röschen, Otto Stoeckel: Generaldirektor Weiner, Hans Richter: Lehrling Ewald Panse, Eugen Rex: Geschäftsführer Birr, Ewald Wenck: Verkäufer Binsel, Rudolf Biebrach: Vater Reimer, Hans Meyer-Hanno: Schlachtermeister Kulcke, Achim von Biel: Weiners Sekretär, Eduard Bornträger: Notar, Erich Dunskus: Kriminalbeamter, Michael von Newlinski: Taxifahrer, Gustav Püttjer: Wanderverkäufer, Berthold Reissig: Gastwirt, Alfred Karen: Direktor, Martha Ziegler: Zimmerfrau bei Max Braun, Erika Biebrach: Brandts Dienstmädchen, Hilde Heinrich: Kundin, Hella Tornegg: Kundin, Karl Morvilius: Aktionär, Reinhold Gronert: Aktionär, Walter Steinweg: Aktionär, Otto Sauter-Sarto, Irene Andor",,,,Richard Schneider-Edenkoben,,"Erwin Rosentreter, Anna Balzer",Ulrich Mohrbutter,,"Robert Baberske, Walter Pindter (ungenannt)",Herbert Stephan,,,Friedrich Wilhelm Rust,,Friedrich Wilhelm Rust,,Friedrich Wilhelm Rust,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Ulrich Mohrbutter),Ulrich Mohrbutter,,Richard Schneider-Edenkoben,,"Erich Düring, Karl Mühlberger",Walter Fredersdorf,,Otto Schulz,,Walter Rühland,,,"9 Akte, 2406 m, 88 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Intermezzo,https://www.filmportal.de/film/intermezzo_bebe0df30a7542f486993f5a137c343e,Spielfilm,1936,Deutschland,,,"Erich Zander, Karl Weber",,"Tresi Rudolph: Adrienne Madelon, Albrecht Schoenhals: Trent, Franz Weber: Jean Cukier, Hansi Arnstaedt: Eine Frau, Erich Fiedler: Pierre Cukier, Ernst Legal: Ballou, S. O. Schoening: Marinetti, Rudolf Klein-Rogge: Ponbiquet, Intendant, Hilde Sessak: Blanche, Zofe, Kurt Seifert: Don Ramiro, Rudolf Schündler: Rundfunk-Reporter, Henry Lorenzen: Billie, Chauffeur, Achim von Biel: Rundfunkansager, Alfred Karen1. Mann am Spieltisch, Walter Kynast: Hoteldirektor, Ferdinand Robert2. Mann am Spieltisch, Ernst Schlott: Reporter, Toni Sepp Stohr: Hausdiener, Werner von Wulfing: Spanischer Journalist, Angelo Ferrari, Ernst Rotmund, Wolfgang von Schwindt, Joe Münch-Harris, Almuth Dorowa, Eberhard Mack, Arthur Grosse, Fritz Ullrich, Grazita Hettinger, Eugen von Bongardt",,,,Karl Peter Gillmann,,,,,"Hugo von Kaweczynski, Ewald Daub",,,,Hans Fritz Beckmann,,Theo Mackeben,,Theo Mackeben,"Giuseppe Verdi (Kompositionen aus ""Aida"")",,,,Josef von Baky,,,Willy Zeyn jun.,,Rudolf Brix,,Adolf Jansen,"Giuseppe Verdi (Kompositionen aus ""Aida"")",,"2569 m, 94 min","35mm, 1:1,33","s/w, Ton",,
Der Jäger von Fall,https://www.filmportal.de/film/der-jaeger-von-fall_54b610d275764f43804914a6c03ea4f7,Spielfilm,1936,Deutschland,,,"Hanns H. Kuhnert, Mathieu Oostermann",,"Paul Richter: Jagdgehilfe Friedl, Georgia Holl: Sennerin Burgl, Betty Sedlmayr: Loni, Hans Adalbert Schlettow: Huisen Blasi, Gustl Stark-Gstettenbaur: Toni Donhart, Rolf Pinegger: Senner Lenz, Josef Eichheim: Brandtner Michl, Willy Rösner: Birkhofbauer, Marie Sera: Friedls Mutter, Thea Aichbichler: Buchnerin, Hans Hanauer: Förster Donhart, Hélène Robert: Therese, Frau des Försters, Philipp Veit: Dr. Rauch, Franz Loskarn: Jagdgehilfe Hias, Hans Henninger: Leichtl Sepp, Fritz Bölke: Obermeier Martl, Fanny Schreck: Mutter Obermeier",,,,Joseph Dalmann,,Alfred Heinke,"Ernst Krüger, Hans Herbert Ulrich",,Karl Attenberger,Peter Haller,,Peter Ostermayr,,Arthur Schramm,Albert Fischer,,,,"Tonlicht-Film Gmb: H, Peter Ostermayr (Berlin)",,Peter Ostermayr,Hans Deppe,Paul May,,Paul May,,Reinhold Draber,,Joachim Thurban,,Universum-Film AG (UFA) (Berlin),,,,,
Die Jugendsünde,https://www.filmportal.de/film/die-jugendsuende_be7d8c1c533f44669e729fa07d110b36,Spielfilm,1936,Deutschland,,,"Max Seefelder, Josef Franz Strobl",,"Max Schultes: Grillhofer, Großbauer, Maria Schwaighofer: Rosl, Wirtschafterin, Bertl Schultes: Dusterer, Rosl Kern: Crescens, sein Weib, Maria Stadler: Urschl, beider Tochter, Georg Bauer: Wastl, Großknecht bei Grillhofer, Else Elster: Horlacherlies, Elise Aulinger: Horlacherin, genannt Mahm, Anderl Kern: Poltnerbauer, Anni Horst-Berger: Poltnerin, Franz Fröhlich: Leonhard, Fuhrknecht, Ludwig Kerscher: Michl, Knecht, Hans Dengel, Ursula Neumann, Irma Ilse, Louise Löhr, Maria Sigg, Leopold Kerscher, Josef Berger, Hans Löscher",,,,"Max Wallner, Anderl Kern",,,,,Franz Koch,,,,Toni Thoms,,Toni Thoms,,,,Majestic-Film Gmb: H (Berlin),Ludwig Behrends,,Franz Seitz Sr.,,,Gottlieb Madl,,,,"Ernst Schütz, Friedrich Wilhelm Dustmann",,,,,,,
Junges Blut,https://www.filmportal.de/film/junges-blut_f41dd91ccd8949708b179c22895b43c3,Spielfilm,1936,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurt Skalden,,,,,,,,,,,,,,
Der Kaiser von Kalifornien,https://www.filmportal.de/film/der-kaiser-von-kalifornien_110b24f08ca64831b8fa4cceb01f9d78,Spielfilm,1936,Deutschland,"Rudolf Fichtner, Hugo Lehner",,"Erich Grave, Hans Minzloff",,"Luis Trenker: Johann August Suter, Viktoria von Ballasko: Anna Suter, August Eichhorn: Ganove Harper, Reinhold Pasch: Marshall, Luis Gerold: Suters Freund Ermattinger, Paul Verhoeven: Barmixer Billy, Bernhard Minetti: Fremder, Walter Franck: Adjutant Castro, Hans Zesch-Ballot: Gouverneur Alvaredo, Marcella Albani: Frau des Gouverneurs, Alexander Golling: San Franciscos Bürgermeister Kewen, Melanie Horeschovsky: Suters Schwester Amalie, Elise Aulinger: Annas Mutter Frau Dübolt, Berta Drews: Chansonette, Rudolf Klein-Rogge1. Bankier, Otto Stoeckel2. Bankier, Bruno Ziener3. Bankier, Erich Dunskus: Spielcasinobesitzer Smith, Heinrich Marlow: Gerichtspräsident Thompson, Jakob Sinn: Wachtmeister, Josef Reithofer: Polizeirat, Armin Schweizer: Fuhrknecht, Werner Kunig: Sohn Rudolf Suter, Karli Zwingmann: Sohn Emil Suter, Jim Simmons: Harpers Kumpane Brown, Michael von Newlinski: Harpers 2. Kumpane, Josef Voggenauer: Goldwäscher Jones, Walter Albrecht2. Goldwäscher, Peter Busse3. Goldwäscher, Rudolf Preuß4. Goldwäscher, Barbara von Annenkoff: Negerin in der Spielhölle, Josef Eichheim: Dorfbewohner bei Annas Abfahrt, Karl-Helge Hofstadt: Amerikanischer Gesandter, Alfred Karen: Gast beim Gouverneur, Jac Diehl1. Cowboy, Erich Meißel2. Cowboy, Friedel Towae: Barmädchen, Auguste Wanner-Kirsch: Einwohnerin von San Francisco, Wolfgang Staudte: Einwohner von San Francisco, Peter Bergin, Hendrik Bronsgeest, Willy Brüdjam, Ingeborg Carlsson, Elisabeth Kuhlmann, Karl Leander, Hugo Lehner",,,,Luis Trenker,Rota-Film Verleih AG (Berlin),"Willi Schick, Gustav Jäger",,,Albert Benitz,"Klaus von Rautenfeld, Curt Fischer",,,Hedy Knorr,"Martin Gericke, Paul Albert Lange",Giuseppe Becce,,,,Luis Trenker-Film Gmb: H (Berlin),Max G. Hüske,Luis Trenker,Luis Trenker,"Hans Brunow, Georg Hurdalek",Otto Karge,"Rudolf Schaad, Willy Zeyn jun.",,Ernst Baumann,,Adolf Jansen,,Tobis-Rota-Film AG (Berlin),"2762 m, 101 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Kater Lampe,https://www.filmportal.de/film/kater-lampe_857e38e9810c4b12bf0acbc1f89d1244,Spielfilm,1936,Deutschland,"Friedrich Kurth, Karl Pawel",,"Otto Gülstorff, Artur Günther",,"Suse Graf: Lotte Hempel, Albert Lieven: Schnitzergeselle Fritz Neumerkel, Alfred Abel: Gemeindediener Seifert, Ida Wüst: Frau Seifert, Erhard Siedel: Gemeindevorsteher Ermscher, Ilse Fürstenberg: Frau Ermscher, Ernst Legal: Spielwarenfabrikant Neubert, Lottes Onkel, Erika Glässner: Frau Neubert, Clemens Hasse: Sohn Adolf ""Dolfi"" Neubert, Gerti Ober: Magd Maari, Hans Adalbert Schlettow: Gendarm Weigel, Paul Beckers: Briefträger Ulbrich, Gerda Kuffner: Frau Ulbrich, Gothart Portloff: Schnitzermeister Schönherr, Hertha Scheel: Frau Schönherr, Arthur Fritz Eugens: Sohn der Schönherrs, Friedel Towae: Tochter der Schönherrs, Karl Harbacher: Schnitzer, Friedel Müller: Köchin, Albert Florath: Gast im Wirtshaus, Walter Schramm-Duncker: Mäschke, Erich Bartels, Annemarie Beck, Maria Koppenhöfer, Georg A. Profé",,,,Wolf Neumeister,,,,,Carl Drews,Ulrich Heiligenstedt,,,,Waldemar Jabs,Franz R. Friedl,,,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",Gerhard Tandar,Robert Neppach,Veit Harlan,,,Ella Ensink,,,,Fritz Seeger,Emil Rosenow (B),,"8 Akte, 2421 m, 88 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 19.02.1936, Dresden, Capitol",
Kinderarzt Dr. Engel,https://www.filmportal.de/film/kinderarzt-dr-engel_54bd2b0062bf4c20b791c3fe52c59294,Spielfilm,1936,Deutschland,,,,,"Paul Hörbiger: Dr. Engel, Viktoria von Ballasko: Maria Winkler, Arthur Fritz Eugens: Hans, Marias Sohn, Ilse Rose-Vollborn: Frau von Wild, Hans Leibelt: Tierarzt Dr. Baumbusch, Oskar Sima: Oskar Dillmann, Inhaber des Café Korso, Ernst Legal: Josef Boelke, Josefine Dora: Julie, Walter Steinbeck: Direktor Naumann, Clementia Egies: Schwester Anna, Elisabeth Botz: Schwester Berta, Joachim Horn: Peter, Babsi Reckewell: Inge, Ernst Behmer, Fanny Cotta, Eva Genschow, Heinz Müller, Michael von Newlinski, Hermann Pfeiffer, Louis Ralph, Josef Reithofer, Wilhelm Kaiser-Heyl",,,,"Johannes Riemann, S. S. von Varady, Harald Röbbeling",,,,,Carl Drews,,,Robert Neppach,,,Hans Sommer,,,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",,,Johannes Riemann,,,,,,,,,,,"35mm, 1:1,37","s/w, Ton",,
Der kleine Muck [Archivtitel],https://www.filmportal.de/film/der-kleine-muck-archivtitel_a24e6de4873446099cdd911b02e55ba2,Spielfilm,1936,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der Kurier des Zaren,https://www.filmportal.de/film/der-kurier-des-zaren_3647c1ca7c5a42258c3cd1e57ca05608,Spielfilm,1936,Deutschland/Frankreich,"Willy Melas, Franz Melas",,"Willi A. Herrmann, Alfred Bütow, Alexander Loschakoff (Beirat), Wladimir von Meinhardt (Beirat)",,"Adolf Wohlbrück: Michael Strogoff, der Kurier des Zaren, Lucie Höflich: Marfa, seine Mutter, Maria Andergast: Nadja, Alexander Golling: Iwan Ogareff, Tartarenführer, Hilde Hildebrand: Zangara, seine Geliebte, Kurt Vespermann: Jolivet, französischer Journalist, Theo Lingen: Blount, englischer Journalist, Olga Schaub: Mascha, eine junge Zigeunerin, Hans Zesch-Ballot: Zar, Herbert Hübner: Großfürst Fedor, Bernhard Goetzke: Emir Feofar, Heinz Wemper: Wassili, Walter Brückner: Postmeister, Else Eismann: Alte Zigeunerin, Walter Albrecht: Tartaren-Offizier, Max Rosenhauer: Wachoffizier im Zug, Walter von Allwörden: Russischer Offizier, Ernst Behmer: Zugschaffner, Jens von Hagen: Zaristischer Offizier, Carl Alson, Helmuth Bautzmann, Arthur Grosse, Carl Iban, Isolde Laugs, Artur Malkowsky, Werner Pledath, Josef Reithofer, Else Reval, Wolfgang von Schwindt, Erich Thormann, Youngling Tschang",,,,Hans Kyser,,"Hans Dopke, Fritz Pietsch, Fritz Schilling, Berta Schmidt, Marie-Luise Arndt",Pierre O'Connell (Gesamtleitung),,"Ewald Daub, Adolf Otto Weitzenberg","Willy-Peter Bloch, Hans Georg Fehdmer","Leopold Verch, Boris Bilinsky (Beratung)",,,"Karl Weitschat, Karl Hanoszek",Hans Sommer,,Hans Sommer,,"Les Productions Joseph N. Ermolieff (Paris), Eichberg-Ermolieff Produktion Gmb: H (Berlin + Paris)",Walter H. Guse,"Joseph N. Ermolieff, Richard Eichberg",Richard Eichberg,,"Erwin Hübenthal, Walter König",Roger von Norman,,Alexander Schmoll,,Eugen Hrich,"Jules Verne (Nach dem Roman ""Michel Strogoff"" von)",,"5 Akte, 2540 m, 93 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 07.02.1936, Stettin",
Kvinderøverne,https://www.filmportal.de/film/kvinderoverne_3448f32f00464c88ac7772daf26ca5ca,Spielfilm,1936,Deutschland,,,Heinrich Richter,,"Harald Madsen, Carl Schenstrøm",,,,,,,,,Georg Krause,,,,,,,,,,,,,Fred Sauer,Jürgen von Alten,,,,,,,,,,,,,
Der lachende Dritte,https://www.filmportal.de/film/der-lachende-dritte_afeae01db29d4dec9b209e08e6c1d83f,Spielfilm,1936,Deutschland,Karl Sander,,Max Seefelder,,"Lucie Englisch: Lies, Theodor Langen, Josef Eichheim: Großvater Naz, Sepp Rist: Sepp, Oskar Sima: Luxenwirt, Harald Paulsen: Martin, Carla Rust: Dienstmagd Sali, Karl Beckersachs: Direktor Schöndorf, Gina Falckenberg: Tochter Vera Schöndorf, Herbert Weißbach: Schöndorfs Kompagnon Seifert, Beppo Brem: Polterer, Justus Paris: Burgstaller, Arnulf Schröder: Prof. Lemm, Willy Cronauer: Holzfäller Bert, Walter Holten: Pfarrer, Alfons Teuber: Kunstmaler Stösser, Marga Brem: Kellnerin beim Luxenwirt, Elisabeth Oppert, Albert Parsen: Dr. Jessen, Fritz Aulinger: Prof. Lemms Mitarbeiter, Ludwig ten Kloot: Gendarm, José Tornau, Willy Bina, Ludwig Wengg, Julius Riedmüller, Max Karolus, Margarethe Henning-Roth: Korpulente Dame mit Kind, Karl Theodor Langen, Eduard Pleithner, Max Amann, Julius Königsheim: Holzfäller, Alfred Bernhard, Franz Oppenheimer, Erika Staufenberg",,,,Georg Zoch,,"Josef Dor, Maria Dor",,,Ernst W. Fiedler,Walter Chmillon,,,,"Otto Wustrak, Josephine Müller","Heinz-Friedel Heddenhausen, Eduard Künneke",,Franz Marszalek,,ABC-Film Gmb: H (Berlin),Hans Lehmann,"Walter von Ercert, Kurt Peters",Georg Zoch,Erich Teske,"Franz Dorn, Wilhelm Lanz",Marianne Behr,,Hermann Buchrucker,,"Friedrich Wilhelm Dustmann, Ferdinand Haubmann",Hans Naderer (Buch),,"5 Akte, 2505 m, 91 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die letzten Vier von Santa Cruz,https://www.filmportal.de/film/die-letzten-vier-von-santa-cruz_b641e674d2fe4181b550b2923c3a138f,Spielfilm,1936,Deutschland,Fritz Koch,,Benno Franz Moebus,,"Hermann Speelmans: Kapitän Pieter Streuvels, Irene von Meyendorff: Madeleine, Valerij Inkijinov: Reeder Alexis Aika, Françoise Rosay: Verlegerin Nadja Danouw, Erich Ponto: Alexander Ghazaroff, Josef Sieber: Jack, Max Schreck: William, Beppo Brem: Erik, Andrews Engelmann: Cairos, Bruno Hübner: Schriftsteller Bronski, Josef Dahmen: Cocteau, Harald Gloth: Hein, Walter Holten: Sklavenhalter Malherbes, Ludwig Andersen: Dunard, Babette Jensen: Borinskis Freundin, Hugo Gau-Hamm: Freibeuter Auseklis, Max Harry Ernst: Gast, Hardy Vogdt",,,,"Alois Johannes Lippl, Werner Klingler",,Paul Haupt,Karl Ritter,,Konstantin Tschet,"Hans Beierlein, Erich Rudolf Schmidtke",,,Hans Fritz Beckmann,Waldemar Jabs,Walter Gronostay,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Karl Ritter),,,Werner Klingler,Friedrich Karl von Puttkamer,Otto Rülicke,"Eduard von Borsody, Gottfried Ritter",,Willi Klitzke,,"Walter Tjaden, Ludwig Ruhe",Josef Maria Frank (Roman),,"2512 m, 92 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Die Leute mit dem Sonnenstich,https://www.filmportal.de/film/die-leute-mit-dem-sonnenstich_7cbeb3a28c4646cdbd87a4c2403c3a4c,Spielfilm,1936,Deutschland,Wilhelm Sperber,,"Bruno Lutz, Max Knaake",,"Aribert Mog: Rennfahrer Michael Lutz, Käte Merk: Sekretärin Barbara Holstein, Theo Lingen: Barbaras Chef Thomas Bruckmann, Flita von Uhl: Gwendolin Hansen, genannt Gwen, Walter Steinbeck: Chef der ""Südstern-Versicherung"" Konsul Hansen, Paul Westermeier: Wanderbursche Paul, Rudolf Platte: Wanderbursche Otto, Josef Reithofer: Gendarm Hieber, Beppo Brem: Gendarm Sturzbacher, Maria Wanck: Schwester Cordula, Klaus Pohl: Gefängniswärter Kröglmayer, Gerhard Dammann: Amtsvorsteher Riederer, Kurt Baumann: Autokonstrukteur Göllner, Rudolf Essek: Direktor des SFK-Autowerkes Herr Ribben, Viktor Gehring: Bootswart Beutelmoser, Rudolf Vones: Faltbootlehrer, Karl Harbacher: Buchhalter Neumann, Lena Haustein: Tochter Theres Hieber, Gerda Torenburg: Theres Freundin Rosl, Willy Fuhrmann: Kellner, Friedel Müller: Kellnerin, Werner Bernhardy",,,,Hanns Marschall,,,,,Karl Löb,,,,,,Theo Mackeben,,,,Meteor-Film Gmb: H (Berlin),Heinrich Jonen,"Carl Hoffmann, Heinrich Jonen",Carl Hoffmann,Alfred Stöger,,"Lothar Bühle, Lothar Buhle",,,,Fritz Seeger,Horst Biernath (Roman),,"7 Akte, 2051 m, 75 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die Liebe des Maharadscha,https://www.filmportal.de/film/die-liebe-des-maharadscha_91601498db1d4d3b9bd4a81bc4bf3e00,Spielfilm,1936,Österreich/Deutschland/Italien,,,Hans Ledersteger,,"Gustav Diessl: Maharadscha von Bathaipore, Attila Hörbiger: Berater Dr. Lawburn, Hilde von Stolz: Daisy Atkins, Isa Miranda: Pianistin Mira Salviati, Vasa Prihoda: Geiger Stefan Claudius, Rudolf Carl: Cellist Ferdi, Eduard Loibner: Bratschist Xaver, Anton Pointner: Mr. Trenchman, Marjan Lex: Daisys Zofe Uschi, Robert Valberg: Lord Winston, Mihail Xantho: Hoteldirektor",,,,"Georg C. Klaren, Corrado Alvaro",,,,,Ubaldo Arata,,Ilse Naumann,,Willy Dehmel,,Franz Grothe,,Franz Grothe,,"Horus-Film Gmb: H (Wien), Bavaria Film AG (München), Astra-Film S.A. (Rom)",Ferruccio Biancini,,Arthur Maria Rabenalt,Umberto Scarpelli,,Fernando Tropea,,,,Giovanni Paris,"Ludwig von Wohl (Roman ""Die weiße Frau des Maharadscha"")",,"2321 m, 85 min","35mm, 1:1,33","s/w, Ton","Uraufführung (AT): 13.03.1936, Wien",
Liebeserwachen,https://www.filmportal.de/film/liebeserwachen_e6229487f2b445e1aa204cb002dd37bf,Spielfilm,1936,Deutschland,,,,,"Eugen Klöpfer: Dr. Bergriedel, Karin Hardt: Hanni, Hans Schlenck: Dr. Breitner, Walter Rilla: Robert Lund, Walter Steinbeck: Dudek, Eliza Illiard: Dora Brink, Heinz Salfner: Mr. Burns, Gina Falckenberg: Lilian, Josefine Dora: Frau Schupperer, Wolfgang von Schwindt: Der Hotelportier, Anita Düvel, Franz Klebusch, Erich Dunskus, Angelo Ferrari",,Alf Teichs (Chefdramaturg),,"Fred Andreas, Philipp Lothar Othello Mayring, Lothar Philipp August Mayring",,,,Jan Fethke,Emil Schünemann,,,,,,Alois Melichar,,,,,,,Herbert Maisch,,,,,,,,,,,,,,
Ein Lied klagt an,https://www.filmportal.de/film/ein-lied-klagt-an_3c5580c0e21146708e49b0a11731213c,Spielfilm,1936,Deutschland,,,,,"Louis Graveure: Kammersänger Harden, Gina Falckenberg: Vera Harden, Walter Rilla: Bildhauer Detlef Ollmer, Walter Janssen: Justus Kramer, Hanna Waag: Maria, Fritz Odemar: Baron Brix, Margarete Lanner: Baronin Brix, Erwin Biegel: Hardens Diener Josef, Johanna Blum: Vera Hardens Zofe Anni, Carla Rust: Dienstmädchen Emma, Herbert Hübner: Kriminalkommissar Collander, Albert Probeck: Kriminalassistent Breuer, Georg A. ProféKriminalassistent Rothaus, Gerhard Dammann: Portier Krüger, Eva Tinschmann: Olga Krüger",,,,Georg Zoch,,,,,Karl Hasselmann,,,,,,Eduard Künneke,,,,Euphono-Film Gmb: H (Berlin),,,Georg Zoch,,,,,,,,,,,"1:1,37","s/w, Mono",,
Der lustige Witwenball,https://www.filmportal.de/film/der-lustige-witwenball_6f8b77217d934d8dac737049c98bdd6e,Spielfilm,1936,Deutschland,,,,,"Paul Henckels, Hans Junkermann, Rudolf Platte, Ida Wüst, Hans Richter",,,,,,,,,,,,,,,,,,,,,,Alwin Elling,,,,,,,,,,,,,,
Mädchen in Weiß,https://www.filmportal.de/film/maedchen-in-weiss_bf2396721d77459fb67ae79ea20fcd39,Spielfilm,1936,Deutschland,,,,Sabine Ress,"Maria Cebotari: Daniela, Iván Petrovich: Graf Feodor Ivanowitsch Schuwalow, Hilde von Stolz: Natalia, eine Tänzerin, Georg Alexander: Großherzog Sergej Andrejewitsch, Ernst Dumcke: Operndirektor, Hans Junkermann: General Goremkin, Danielas Onkel, Ilse Fürstenberg: Irina, seine Frau, Herta Worell: Vera, Mädchen in Weiß, Trude Haefelin: Olga, Mädchen in Weiß, Rosette Zobber: Marina, Mädchen in Weiß, Eduard Wenck: Marignano, Kapellmeister, Norberto Ardelli: Cavallini, ein berühmter Tenor, Margarethe Schön: Maria Petrowna, Blandine Ebinger: Lydia Antonowana, Erzieherin, Änne von Elms: Gilda in der Oper 'Rigoletto'",,,,Harald Bratt,,,,,Willy Hameister,,,,Hans Fritz Beckmann,,Theo Mackeben,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),,,Victor Janson,,,,,,,,,,"2327 m, 85 min","35mm, 1:1.33","s/w, Tobis-Klangfilm","Aufführung (DE): 10.09.1936, Berlin, Atrium",
Das Mädchen Irene,https://www.filmportal.de/film/das-maedchen-irene_f2950963c03d4f669f9797944fa71b64,Spielfilm,1936,Deutschland,"Herbert Junghanns, Arthur Ullmann",,"Ludwig Reiber, Walter Reimann",Jens Keith,"Lil Dagover: Modeschöpferin Jennifer Lawrence, Sabine Peters: Tochter Irene Lawrence, Geraldine Katt: Tochter Baba Lawrence, Hedwig Bleibtreu: Großmutter, Karl Schönböck: Sir John Corbett, Hans Richter: Philip, Elsa Wagner: Haushälterin Frau König, Roma Bahn: Baronin, Alice Treff: Lady Taylor, Erich Fiedler: Bobby Cut, Olga Limburg: Herzogin, Gertrud Wolle: Lehrerin, Georges Boulanger: Geiger, Hilde Scheppan: Sängerin, Ingeborg Haberecht1. Schülerin, Antonie Jaeckel2. Schülerin, Irmgard Petzold3. Schülerin, Claire Creutz, Magda Elgen",,,,"Reinhold Schünzel, Eva Leidmann",,"Erwin Rosentreter, Fritz Schilling, Berta Schindler, Wilhelmine Spindler",Erich von Neusser,,Robert Baberske,"Herbert Stephan, Walter Pindter",Ilse Fehling,,Franz Baumann,"Fredy Arnold, Cilly Didzoneit",Alois Melichar,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Erich von Neusser),,,Reinhold Schünzel,Kurt Hoffmann,"Erich Düring, Karl Mühlberger",Arnfried Heyne,,,,Hermann Fritzsching,"Aimée Stuart (Bühnenstück ""Sixteen""), Philipp Stuart (Bühnenstück ""Sixteen"")",,"5 Akte, 2602 m, 95 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
