Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Der fremde Sohn,https://www.filmportal.de/film/der-fremde-sohn_e9f0ea6d46cb4ecd83f3b96739240ddb,Spielfilm,1919,Deutschland,,,,,Theodor Loos,,,,,,,,,,,,,,,,,,,Amboß-Film Dworsky & Co (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Der Friedensreiter,https://www.filmportal.de/film/der-friedensreiter_c17666fede474d1dabd81304f81d01bf,Spielfilm,1919,Deutschland,,,,,Werner Krauß,,,,Alfred Funke,,,,,,,,,,,,,,,,,,Hans Werckmeister,,,,,,,,,,,,,,
Ein Frühlingstraum,https://www.filmportal.de/film/ein-fruehlingstraum_b8132ff3e79a4b2baa607fdf2799e9c2,Spielfilm,1919,Deutschland,,,,,"Hilde Wörner: Hilde, Hans Senius: Fürst von Atanien, Emil Birron: Prinz Otto, sein Sohn, Alexander Ekert: Der Minister von Atanien, Olga Engl: Herzogin von Isenheim, Hilde Engell: Thea, ihre Tochter, Fritz Hartwig: Graf Hans von Plessen, Magda Laubert: Witwe Hartmann, Adolf Petzold: Gärtner Greif, Grete Wiedecke: Frau Greif, Conrad Callehn: Nachbar Friesicke",,,,,,,,,,,,,,,,,,,,,,Carl Müller-Hagens,,,,,,,,,,,,,,
Der Fürst der Diebe und seine Liebe,https://www.filmportal.de/film/der-fuerst-der-diebe-und-seine-liebe_1da5509ff06b48a8aaa02dcf337f4058,Spielfilm,1919,Deutschland,,,,,"Franz Verdier, Erra Bognar, Viggo Larsen",,,,Hans Hyan,,,,,Julius Balting,,,,,,,,,,,,,Viggo Larsen,,,,,,,,,,"4 Akte, 1139 m",,stumm,,"Prüfung: 16.03.1921, [-], [-]"
Der Fürst der Nacht,https://www.filmportal.de/film/der-fuerst-der-nacht_c9663037ffe34a41af245d40fb1ea696,Spielfilm,1919,Deutschland,,,,,"Hans Albers, Ria Jende",,,,Margarethe Schmahl,,,,,,,,,,,,,,,,,,Max Maschke,,,,,,,,,,,"35mm, 1:1,33",,,
Fürstenliebe,https://www.filmportal.de/film/fuerstenliebe_8bd6b44d2b4a4657af6beea63e425d08,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1979 m, 73 min",,,,
Funken unter der Asche,https://www.filmportal.de/film/funken-unter-der-asche_da7bcc408c1e40f582f0445912f72266,Spielfilm,1919,Deutschland,,,,,"Aud Egede-Nissen, Paul Rehkopf",,,,E. A. Dupont,,,,,,,,,,,,,,,,,,Ernst Mölter,,,,,,,,,,,,,,
Der Galeerensträfling. 1. Teil,https://www.filmportal.de/film/der-galeerenstraefling-1-teil_d7ff87e26b75479c8ba87377874cae9d,Spielfilm,1919,Deutschland,,,Kurt Richter,,"Paul Wegener, Lyda Salmonova, Ernst Deutsch, Paul Hartmann, Lothar Müthel, Adele Sandrock, Armin Schweizer, Jakob Tiedtke, Elsa Berna, Sophie Pagay, Martin Lübbert, Paul Graetz",,,,Paul Wegener (Frei nach Balzac),,,,,"Frederik Fuglsang, Fritz Arno Wagner",,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,Paul Davidson,Rochus Gliese,,,,,,,,,,"5 Akte, 1742 m",,"s/w, Stumm",,
Der Galeerensträfling. 2. Teil,https://www.filmportal.de/film/der-galeerenstraefling-2-teil_89cfc65304504bd9b4a774397a88645c,Spielfilm,1919,Deutschland,,,Kurt Richter,,"Paul Wegener, Lyda Salmonova, Ernst Deutsch, Paul Hartmann, Lothar Müthel, Adele Sandrock, Armin Schweizer, Jakob Tiedtke, Elsa Berna, Sophie Pagay, Martin Lübbert, Paul Graetz",,,,Paul Wegener (Frei nach Balzac),,,,,"Frederik Fuglsang, Fritz Arno Wagner",,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,Paul Davidson,Rochus Gliese,,,,,,,,,,"5 Akte, 1905 m",,"s/w, Stumm",,
"Galeotto, der große Kuppler",https://www.filmportal.de/film/galeotto-der-grosse-kuppler_f0954577c6c8408c8b2d9f017d69bba7,Spielfilm,1919,Deutschland,,,,,"Hedda Vernon, Ernst Hofmann, Ludwig Hartau, Friedrich Kühne, Max Ruhbeck",,,,Hubert Moest,,,,,,,,,,,,,,,Eiko-Film Gmb: H (Berlin),,,Hubert Moest,,,,,,,,,,,,,,
Die Galoschen des Glücks,https://www.filmportal.de/film/die-galoschen-des-gluecks_514acf03d4c64b6787782fd3347c0348,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Eiko-Film Gmb: H (Berlin),,,Manfred Noa,,,,,,,,,,,,,,
Der Gatte der gnädigen Frau,https://www.filmportal.de/film/der-gatte-der-gnaedigen-frau_ce415641f3b141259a9527cc5bb57bb6,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der Gattenmörder,https://www.filmportal.de/film/der-gattenmoerder_87587f018d5040afa287730c80b52ca1,Spielfilm,1919,Deutschland,,,,,,,,,Oktav von Klodnicki,,,,,,,,,,,,,,,Macht-Film Conrad Tietze (Berlin),,,Oktav von Klodnicki,,,,,,,,,,,,,,
Gebannt und erlöst,https://www.filmportal.de/film/gebannt-und-erloest_5f158b39dd4d4e8695c5ff6b218ebd0c,Spielfilm,1919,Deutschland,,,,,"Fern Andra, Marga Köhler, Oskar Marion, Alice Krüger, Adele Sandrock, Victor Senger, Ernst Hofmann, Rudolf Hilberg",,,,Fern Andra,,,,,,,,,,,,,,,Fern Andra-Film-Co. Georg Bluen (Berlin),,,Georg Bluen,,,,,,,,,,"6 Akte, 2053 m",,"s/w, stumm",,
Das Gebot der Liebe,https://www.filmportal.de/film/das-gebot-der-liebe_4c7535ca320d4490b4fe700e80cd3844,Spielfilm,1919,Deutschland,,,Siegfried Wroblewsky,,"Ernst Behmer: Oskar Price, Hermann Picha: Hart, Prokurist, Herbert Apel: Bobby, Eva May, Olga Engl, Hermann Thimig, Karl Platen, Johannes Riemann, Rita Georg, Rosa Liechtenstein",,,,Ruth Goetz,,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die gefährliche Abenteurerin,https://www.filmportal.de/film/die-gefaehrliche-abenteurerin_d1bcfd6ef53e4ff49b8572524e05f742,Spielfilm,1919,Deutschland,,,,,Maria Widal,,,,Robert Heymann,,,,,,,,,,,,,,,,,,Stein,,,,,,,,,,"5 Akte, 1648 m",,stumm,,
Geflüster des Teufels,https://www.filmportal.de/film/gefluester-des-teufels_225c1288e4654719b206d79b8dc3d11c,Spielfilm,1919,Deutschland,,,Artur Günther,,"Esther Carena, Grit Hegesa",,,,Edmund Edel,,,,,,,,,,,,,,,,,,Eugen Illés,,,,,,,,,,,,,,
Das Geheimnis der alten Truhe,https://www.filmportal.de/film/das-geheimnis-der-alten-truhe_bce1565b5ea8447098a94a20b5692805,Spielfilm,1919,Deutschland,,,,,"Sibyl Smolowa, Hans Adalbert Schlettow",,,,,,,,,Kurt Lande,,,,,,,,,,,,,Robert Leffler,,,,,,,,,,,,,,
Das Geheimnis der drei Kreuze,https://www.filmportal.de/film/das-geheimnis-der-drei-kreuze_b93234e3b5034966812cac0bd4e289d6,Spielfilm,1919,Deutschland,,,,,"Curt Schreck, Conny Carstennsen, Hanns Heinz Hartt, Siegy Varena, Karl Alfred Myra",,,,Hanns Heinz Hartt,,,,,Ernst Vachenauer,,,,,,,,,,,,,Hanns Heinz Hartt,,,,,,,,,,,,,,
Das Geheimnis der Irren,https://www.filmportal.de/film/das-geheimnis-der-irren_1a209d2663a24fc281a3853c232536f7,Spielfilm,1919,Deutschland,,,,,"Dagny Servaes, Gustav Adolf Semler, Arnold Czempin, Rudolf Klein-Rogge, Agnes Straub, Meinhardt Maur",,,,Grete Massé,,,,,,,,,,,,,,,Internationaler Film-Vertrieb Deitz & Co (Berlin),,,Emmerich Hanus,,,,,,,,,,"6 Akte, 2162 m","35mm, 1:1,33","s/w, ohne Ton",,
Das Geheimnis der Wera Baranska,https://www.filmportal.de/film/das-geheimnis-der-wera-baranska_f34efed176a746bcb455bd3c1291a1c6,Spielfilm,1919,Deutschland,,,,,"Wanda Treumann, Paul Hartmann, Reinhold Schünzel, Gotthelf Pistor",,,,Robert Misch,,,,,,,,,,,,,,,Treumann-Larsen-Film-Vertriebs-Gmb: H (Berlin),,,Eugen Burg,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Das Geheimnis des Amerika-Docks,https://www.filmportal.de/film/das-geheimnis-des-amerika-docks_01a1129083034a67865e7ce1886c5514,Spielfilm,1919,Deutschland,,,Robert A. Dietrich,,"Max Landa: Detektiv, Fritz Schulz: Barnes, sein Gehilfe, Helene VoßLieschen, seine Wirtschafterin, Carl Grünwald: Robert Hatt, Inhaber der Firma Hatt & Mistoll, Gustav Botz: James Mistoll, Rosa Liechtenstein: Gertie Mistoll, seine Frau, Fritz Sterler: Clarence Mistoll, sein Neffe, Max Zilzer: Sparkes, Buchhalter, Karl Platen: Williams, Fakturist, Reinhold Schünzel: Corbett, Reisender, Max Laurence: C. Dale, Privatgelehrter, Ria Jende: Vera, seine Tochter, Albert Paul: Dr. Vaneel, Irrenarzt, Leonhard Haskel: Alter Flickschuster",,,,E. A. Dupont,,,,,Charles Paulus,,,,,,,,,,,,,E. A. Dupont,,,,,,,,,,"5 Akte, 1648 m / NZ: 1446 m","35mm, 1:1.33","s/w, stumm",,
Das Geheimnis des Fabrikanten Henderson,https://www.filmportal.de/film/das-geheimnis-des-fabrikanten-henderson_f8c1460aab0a4ebeb097eb8f9b4de774,Spielfilm,1919,Deutschland,,,,,"Rudi Oehler: Benedikt Schöps, Detektiv, Sigmund Aschenbach: Fabrikant, Antonie Jaeckel: Virginia, dessen Frau, Carl Neisser: Spielleiter",,,,"Bruno Czabanski, Carl Neisser",,,,,,,,,,,,,,,Macht-Film Conrad Tietze (Berlin),,,Carl Neisser,,,,,,,,,,,,,,
Das Geheimnis des Schafotts,https://www.filmportal.de/film/das-geheimnis-des-schafotts_b969d4e871a14e17b4f42c67ec502460,Spielfilm,1919,Deutschland,,,,,"Eugen Burg, Wanda Treumann, Oskar Marion",,,,Robert Heymann,,,,,,,,,,,,,,,Treumann-Larsen-Film-Vertriebs-Gmb: H (Berlin),,,Eugen Burg,,,,,,,,,,,,,,
Das Geheimnis von Schloß Holloway,https://www.filmportal.de/film/das-geheimnis-von-schloss-holloway_a2d9d94ba0d4480aa21d96c12f47544c,Spielfilm,1919,Deutschland,,,Kurt Lande,,"Esther Carena, Charles Willy Kayser, Beate Fink, Martin Herzberg",,,,"Armin Petersen, Alfred Mayer-Eckhardt",,,,,Hans Männling,,,,,,,,,,,,,Willy Zeyn Sr.,,,,,,,,,,,,,,
Der geheimnisvolle Fremde,https://www.filmportal.de/film/der-geheimnisvolle-fremde_f95405eee00b48c3a5e2bdf8b768774f,Spielfilm,1919,Deutschland,,,,,"Julius Brandt: John Hasting, Verbrecher, Herr Halden: Baron Goldner, ein junger Taugenichts, Leo Freund: Oberst von Remay, ein alter Taugenichts, Ida Krill: Maud Albes, Zimmervermieterin, Lotte Stein: Anny Wendtland, Witwe, Fräulein Senz: Dessy und Mary, ihre Töchter, Willy Schaeffers: Herbert Franklin, Polizeikommissar, Hans Felix: Jack Murphi, Detektiv, Frau  Bauer",,,,Leopold Bauer,,,,,,,,,,,,,,,Anker-Film Leopold Bauer (Berlin),,,Leopold Bauer,,,,,,,,,,,,,,
Die geheimnisvolle Kugel,https://www.filmportal.de/film/die-geheimnisvolle-kugel_6c458be97c984bc9980c720a96aec433,Spielfilm,1919,Deutschland,,,,,"Meg Gehrts, Otto Sauter-Sarto, Kurt Katsch",,,,Hans Schomburgk (Manuskript),,,,,,,,,,,,,,,,,,Waldemar Hecker,,,,,,,,,,,,,,
Die geheimnisvollen Briefe,https://www.filmportal.de/film/die-geheimnisvollen-briefe_0e524976556245b5a1e9312ad8d5d48c,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Stuart Webbs-Film Company Reicher und Reicher (Berlin),,,,,,,,,,,,,,,,,
Die Geisha und der Samurai,https://www.filmportal.de/film/die-geisha-und-der-samurai_b88c974e6db64bbf96f3d55af0b90012,Spielfilm,1919,Deutschland,,,Ernst Sachs,,"Sybil Morel, Werner Hollmann, Ernst Deutsch, Gertrud Welcker",,,,"Hans Brennert, Friedel Köhne",,,,,George Greenbaum,,,,,,,,,,,,,Carl Boese,,,,,,,,,,"5 Akte, 1439 m",,stumm,,Prüfung: Mai 1919
Der gelbe Domino,https://www.filmportal.de/film/der-gelbe-domino_c3bd2161435f43b298b6b99b92a648b0,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die gelbe Fratze,https://www.filmportal.de/film/die-gelbe-fratze_0be1afa3a34d4fd0a614f5ff54069e39,Spielfilm,1919,Deutschland,,,Artur Günther,,"Friedrich Zelnik, Blandine Ebinger, Irmgard Bern, Hermann Vallentin, Fred Goebel, Frida Richard, Hugo Falke, Harry Berber, Paul Graetz, Franz Cornelius",,,,Martin Zickel,,,,,,,,,,,,,,,Berliner Film-Manufaktur Gmb: H (Berlin),,,Martin Zickel,,,,,,,,,,,,,,
Der gelbe Gaukler,https://www.filmportal.de/film/der-gelbe-gaukler_069f815eed76468bac67a7f5a4ff1523,Spielfilm,1919,Deutschland,,,,,Else Bodenheim,,,,"Herbert Lewandowski, Lisa Honroth-Loewe",,,,,,,,,,,,,,,,,,Franz Osten,,,,,,,,,,,,,,
Der gelbe Tod. Kinder der Nacht. Teil 1,https://www.filmportal.de/film/der-gelbe-tod-kinder-der-nacht-teil-1_683886b419b24b768152310645672249,Spielfilm,1919,Deutschland,,,Fritz Kraencke,,"Eduard von Winterstein: Karpuschkin, Polizeimeister, Esther Hagan: Anna, dessen Tochter, Gustav Adolf Semler: Alexander, sein Sohn, Erster Staatsanwalt, Guido Herzfeld: Salomon Ascher, Juwelier, Frida Richard: Rebekka, seine Frau, Lilly Sueß-Eisenlohr: Rahel, deren Tochter, Aenderli Lebius: Graf Majewsky, Maria Wefers: Sonja, seine Frau, Fred Juncker: Leutnant Barsoleff, Rosa Valetti: Awdotja, genannt ""Großmütterchen"", Besitzerin des Varietés ""Elysium"", Rudolf Klein-Rohden: Dr. Zborowitsch, Redakteur, Wilhelm Prager: Smudra, Sanitätsrat, Margot Bourbés: Sascha, Zofe der Gräfin Majewsky, Fritz Falkner: Iwan, Bursche des Leutnants",,,,Hans Gaus,,,,,Axel Graatkjær,,,,,,,,,,"Olympia-Film-Gesellschaft (Berlin), Internationaler Film-Vertrieb Deitz & Co (Berlin)",,,Carl Wilhelm,,,,,,,,,,"6 Akte, 1946 m","35mm, 1:1.33",s/w,,
Die Geliebte des Verbrecherkönigs,https://www.filmportal.de/film/die-geliebte-des-verbrecherkoenigs_d4952861224a454b8fe5a5152b6af871,Spielfilm,1919,Deutschland,,,,,"Leo Peukert, Sabine Impekoven",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation Bolten-Baeckers (Berlin),,,,,,,,,,,,,,,,,
Der geliebte Tote,https://www.filmportal.de/film/der-geliebte-tote_9f9d9fdda6074787a3f43b931f53ce44,Spielfilm,1919,Deutschland,,,,,"Gertrud Welcker, Paul Biensfeldt, Erwin Báron, Rudolf Lettinger, Hans Kunert",,,,,,,,,Axel Graatkjær,,,,,,,,,,Erba-Film Erwin Báron & Co (Berlin),,,Erwin Báron,,,,,,,,,,,"35mm, 1:1.33","s/w, stumm",,
Das Gelübde der Keuschheit,https://www.filmportal.de/film/das-geluebde-der-keuschheit_0ba48b3d93d242a8b13236c809a421df,Spielfilm,1919,Deutschland,,,Gustav A. Knauer,,"Guido Schützendorf, Alexander Areuß, Uschi Elleot, Fritz Alten, Max Schiefer, Martha Rhema",,,,Reinhard Bruck,,,,,Karl Hasselmann,,,,,,,,,,,,,Nils Chrisander,,,,,,,,,,,"35mm, 1:1,33",,,
Gepeitscht,https://www.filmportal.de/film/gepeitscht_43be1c20fb724042a4bb85e146ce0fd0,Spielfilm,1919,Deutschland,,,Ernst Sachs (innen),,"Friedrich Kühne, Ria Jende, Fritz Achterberg, Erra Bognar, Josef Peterhans, Maria Forescu, Sadjah Gezza, Berthold Rosé, Ernst Pittschau, Sigmund Aschenbach, Eugen Herbert, Erwin Fichtner",,,,"Hans Brennert, Friedel Köhne",,,,,Hans Karl Gottschalk,,,,,,,,,,Mosch-Film Richard Mosch (Berlin),,,Carl Boese,,,,,,,,,,,,,,
Die Gespenster von Garden Hall,https://www.filmportal.de/film/die-gespenster-von-garden-hall_5a984bb9d317429b8cdf90c762ed1ae7,Spielfilm,1919,Deutschland,,,Edmund Heuberger,,"Hermann Vallentin, Erika Glässner, Bruno Eichgrün",,,,Johannes Jühling,,,,,Adolf Otto Weitzenberg,,,,,,,,,,Rekord-Film Gmb: H (Berlin),,,William Wauer,,,,,,,,,,,,,,
Gesprungene Saiten,https://www.filmportal.de/film/gesprungene-saiten_a9fadb15b1ae42298a3c80c0527a83bb,Spielfilm,1919,Deutschland,,,,,Esther Carena,,,,Georg Kaiser,,,,,,,,,,,,,,,,,,Eugen Illés,,,,,,,,,,,,,,
Ein gesunder Junge,https://www.filmportal.de/film/ein-gesunder-junge_4d2a6a336e954b1f820f2248628c7fcb,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Emil Albes,,,,,,,,,,,,,,
Die Gesunkenen,https://www.filmportal.de/film/die-gesunkenen_1557f5d6621442c481d0a02f92e4f495,Spielfilm,1919,Deutschland,,,Robert Neppach,,"Mady Christians: Reta de Lorni, Ferdinand von Alten: William Marescu, Werner Funck: Dr. Alex Born, Editha Seidel: Alice, Carl Zickner: Hansen Piert, K. Verdier: De Mortena, W. Fleßburg: Mertens",,,,Fred Sauer,,,,,"Karl Freund, Willy Goldberger",,,,,,,,,,Berliner Film-Manufaktur Gmb: H (Berlin),,,Fred Sauer,,,,,,,,,,,"35mm, 1:1.33","s/w, stumm",,
Gewalt gegen Recht,https://www.filmportal.de/film/gewalt-gegen-recht_95eabdd1233043ac9c91eefde1aee3e2,Spielfilm,1919,Deutschland,,,Eduard Peter,,"Hans Adalbert Schlettowvon, Erra Bognar, Ernst Stahl-Nachbaur, Rudolf Klein-Rohden, Ludwig Rex, Wilhelm Kaiser-Heyl, Victor Senger, Friedrich Wilhelm Kaiser, Maria Grimm-Einödshofer, Hans Lindegg, Camille Hammes, Leopold Gadiel, Hans Swoboda",,,,Hans Gaus,,,,,Ernst Krohn,,,,,,,,,,Stein-Film Gmb: H (Berlin),,,Paul Ludwig Stein,,,,,,,,,,,,,,
Gezeichnete Mädchen,https://www.filmportal.de/film/gezeichnete-maedchen_46e13d08c4fb48b2aa991477ec1816ac,Spielfilm,1919,Deutschland,,,,,Wanda Treumann: Blumenverkäuferin Madeleine,,,,,,,,,,,,,,,,,,,Treumann-Larsen-Film-Vertriebs-Gmb: H (Berlin),,,Eugen Burg,,,,,,,,,,"5 Akte, 1220 m",,stumm,,"Zensur (DE): 1919, 32319/23, Teilweise verboten"
Das Gift im Weibe,https://www.filmportal.de/film/das-gift-im-weibe_e7db1e68c23f4149a89468822d5b8308,Spielfilm,1919,Deutschland,,,Mathieu Oostermann,,"Marie Reimers, Walter Formes, Hermann Vallentin, Guido Herzfeld, Käte Haack, Bruno Decarli",,,,Leo Koffler,,,,,Bruno Czabanski,,,,,,,,,,Macht-Film Conrad Tietze (Berlin),,Conrad Tietze,Carl Neisser,,,,,,,,,,"6 Akte, 1701 m",,stumm,,
Das Glück der Irren,https://www.filmportal.de/film/das-glueck-der-irren_f32acb3f4a61442f83ef985da3f0abcf,Spielfilm,1919,Deutschland,,,,,"Marija Leiko, Gerhard Tandar",,,,,,,,,,,,,,,,,,,,,,Johannes Guter,,,,,,,,,,,,,,
Der Glücksschmied,https://www.filmportal.de/film/der-gluecksschmied_902800f2c237488aa97a7ab4930d6f0f,Spielfilm,1919,Deutschland,,,F.W. Krohn,,"Paul Hartenstein: Franz Langer, Schmiedegeselle, Richard Georg: Christian Langhofer, Ortsvorsteher, Arthur Weinschenk: Michel, sein Sohn, Ludwig Rex: Tobias Möhring, Dorfschmied, Clementine Plessner: Clementine, seine Frau, Fredel Fredy: Marie, deren Tochter, Julius Rogg: Ludwig Normann, Filmregisseur, Erwin Fichtner, Walter von Allwörden, Johannes Riemann",,,,Paul Hartenstein,,,,,Ernst Daub,,,,,,,,,,,,,Ludwig Czerny,,,,,,,,,,,,,,
"Göttin, Dirne und Weib",https://www.filmportal.de/film/goettin-dirne-und-weib_9d35d4f35b744da39016896de2b15dc7,Spielfilm,1919,Deutschland,,,,,"Hanni Weisse, Olga Desmond, Rita Esermont, Esther Hagan, Irmgard Bern, Edda Lindborg, Ernst Nootbaar",,,,,,,,,Ernst Krohn,,,,,,,,,,Edda Lindborg-Film (Berlin),,,Walter Schmidthässler,,,,,,,,,,,,,,
Der göttliche Fridolin,https://www.filmportal.de/film/der-goettliche-fridolin_21ad31ca53fe424891d04e9ecb0d4ff9,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Robert Klose (Berlin-Charlottenburg),,,,,,,,,,,,,,,,,
Das goldene Buch,https://www.filmportal.de/film/das-goldene-buch_9ea4a9e087db41c8b2f037759d683668,Spielfilm,1919,Deutschland,,,,,"Charlotte Böcklin, Ferdinand von Alten, Olga Engl, Irmgard Bern, Alexander Granach, Paul Passarge",,,,Karl Figdor,,,,,,,,,,,,,,,Bayerische Film-Gesellschaft Fett & Wiesel (München),,,Alexander von Antalffy,,,,,,,,,,,,,,
Der goldene Klub,https://www.filmportal.de/film/der-goldene-klub_4cd3de8e662946429b2898fa702cc555,Spielfilm,1919,Deutschland,,,,,"Mady Christians: Marga von Olsberg, junge Witwe, Hans Kuhnert: Paul von Büchten, ihr Verlobter, Heinz Alexander: Baron Göhl, Ernst Pröckl: Herr von Stoll, Felix Rossert: Dr. Wienstadt, Leiter eines Sanatoriums, Helene Brahms: Anna, seine Frau, Else Jaekel: Margas Kammermädchen, Marie von Bülow: Frau Runkel",,,,"Max Schönau, Alfred Halm",,,,,Karl Wieghorst,,,,,,,,,,Berliner Film-Manufaktur Gmb: H (Berlin),,,"Alfred Halm (?), Fred Sauer (?)",,,,,,,,,,,,,,
Die goldene Lüge,https://www.filmportal.de/film/die-goldene-luege_75281d3296e740218257281ce0e924b4,Spielfilm,1919,Deutschland,,,Siegfried Wroblewsky,,"Bruno Kastner, Ria Jende, Leopold von Ledebur, Hermann Picha, Lina Paulsen, Karl Platen, Max Laurence",,,,Georg Kaiser,,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Gottes Mühlen mahlen langsam,https://www.filmportal.de/film/gottes-muehlen-mahlen-langsam_3896a14b241645c5be8888f4920e4709,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Max Mack-Film Gmb: H (Berlin),,,Max Mack,,,,,,,,,,,"35mm, 1:1.33",,,
Graf Stöckels Bekenntnisse,https://www.filmportal.de/film/graf-stoeckels-bekenntnisse_4052278246544774a2984b7191d0acaa,Spielfilm,1919,Deutschland,,,,,"Viggo Larsen, Erra Bognar, Grete Reinwald, Max Maximilian, Hans Priepel",,,,Viggo Larsen,,,,,,,,,,,,,,,Viggo Larsen (Berlin),,,Viggo Larsen,,,,,,,,,,,,,,
Die graue Frau von Alençon,https://www.filmportal.de/film/die-graue-frau-von-alencon_08110986af61420c94dae3e926ea1564,Spielfilm,1919,Deutschland,,,,,"Curt Ehrle, Walter Bartholomé, Tilly Bébé, Vera Hall, Luise Werckmeister",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35mm, 1:1.33",,,
Der große Coup,https://www.filmportal.de/film/der-grosse-coup_d36ef23a0bcd44009732ca8a586f7e48,Spielfilm,1919,Deutschland,,,Albert Korell (Spezialbauten),,"Harry Piel, Erna Pabst, Paula Barra, Olga Engl, Max Laurence, Paul Fuchs, Karl Heinzius, Adolf Wenter, Friedrich Berger",,,,"Max Bauer, Harry Piel",,,,,Gotthardt Wolf,,,,,Paul Thürnagel,,,,,Metro-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,,,,,,,,,,,,,,
Große Rosinen,https://www.filmportal.de/film/grosse-rosinen_16fb9e8a1ba14e31b35e1c15c9c5c822,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Robert Klose (Berlin-Charlottenburg),,,,,,,,,,,,,,,,,
Der große Unbekannte,https://www.filmportal.de/film/der-grosse-unbekannte_c6d266982cf74e31a71ffa193e86a001,Spielfilm,1919,Deutschland,,,Albert Korell (Spezialbauten),,"Harry Piel, Carl Libesny, Erna Pabst, Paula Barra, Georg Leux, Adolf Wenter, Karl Heinzius, Guido Herzfeld",,,,"Max Bauer, Harry Piel",,,,,Gotthardt Wolf,,,,,Paul Thürnagel,,,,,Metro-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,,,,,,,,,,,,,,
Das große Wagnis,https://www.filmportal.de/film/das-grosse-wagnis_84da1c05a258400fbadb4a4ae93c8bfb,Spielfilm,1919,Deutschland,,,,,Hedda Vernon,,,,,,,,,,,,,,,,,,,Eiko-Film Gmb: H (Berlin),,,Hubert Moest,,,,,,,,,,,,,,
Der grüne Skarabäus,https://www.filmportal.de/film/der-gruene-skarabaeus_1d918684d7f64f729d58e59d0e8e5c63,Spielfilm,1919,Deutschland,,,,,Albert Paulig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der Gürtel der Vasthi,https://www.filmportal.de/film/der-guertel-der-vasthi_e20145b0187e4479b1eb4141ad562d19,Spielfilm,1919,Deutschland,,,,,"Kurt Brenkendorf, Margarete Burg, Richard Eivenack, Magda Elgen, Ferdinand Bonn",,,,Carl Heinz Wolff,,,,,,,,,,,,,,,,,,Carl Heinz Wolff,,,,,,,,,,,,,,
Haben Sie etwas gemerkt,https://www.filmportal.de/film/haben-sie-etwas-gemerkt_08453ebf905342a4908d03af34349ca1,Spielfilm,1919,Deutschland,,,,,Paul Heidemann,,,,,,,,,,,,,,,,,,,Paul Heidemann-Film Gmb: H (Berlin),,,,,,,,,,,,,,,,,
Hängezöpfchen,https://www.filmportal.de/film/haengezoepfchen_837238f73cdd4bbdab7c116dcf42975c,Spielfilm,1919,Deutschland,,,,,"Karl Platen: Professor Hahnensporn, Lia Ley: Lia, seine Tochter, Olga Engl: Frau von Adelsheim, Rudi Wehr: Rudi, ihre Tochter, Karl Elzer: Assessor Schmudicke, Karl Harbacher: Tanzlehrer Bittler, Hedwig Lehmann: Auguste, Mädchen beim Professor, Lucie Ahrens: Lehrerin Fräulein Briesemeister",,,,Franz Hofer,,,,,Ernst Krohn,,,,,,,,,,Bayerische Film-Gesellschaft Fett & Wiesel (München),,,Franz Hofer,,,,,,,,,,,,,,
