Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Das heilige Ziel,https://www.filmportal.de/film/das-heilige-ziel_fd8bd2cd93af49a8aca4ad1e3f8460b5,Spielfilm,1938,Deutschland/Japan,,,,,Sepp Rist,Wolfgang Loë-Bagier (dt.),,,,,,,,Richard Angst,,,,,,Kōsaku Yamada,,,,,,,"Kosho Nomura, Shochiku Ofuna",,,,,,,,,,,,,,
Heimat,https://www.filmportal.de/film/heimat_b454d5148fc74001b5a01f4c47a30939,Spielfilm,1938,Deutschland,Arno Winckler,,"Franz Schroedter, Walter Haag",,"Zarah Leander: Magda von Schwartze / Maddalena dall' Orto, Heinrich George: Oberst Leopold von Schwartze, Ruth Hellberg: Marie von Schwartze, Lina Carstens: Tante Fränze von Klebs, Paul Hörbiger: Domorganist Franz Heffterdingk, Georg Alexander: Prinz Ludwig von Ilmingen, Leo Slezak: Korrepetitor Rohrmoser, Hans Nielsen: Max von Wendlowsky, Franz Schafheitlin: Bankdirektor von Keller, Babsi Reckewell: Magdas Kind Poldi, Hugo Froelich: Diener Christian, Leopold von Ledebur: Exzellenz, Gertrud de Lalsky: Frau Exzellenz, Werner Pledath1. Alter Offizier beim Ballabend, Otto Henning2. Offizier beim Ballabend, Rudolf Klix: Honoratior der Residenzstadt, Charlott Daudert: Freundin des Bankdirektors von Keller, Erich Ziegel: Pastor, Claire Reigbert: Frau des Pastors, Ernst G. Schiffner: Bürgermeister vin Ilmingen, Hermann Pfeiffer: Mitglied des Empfangskommitees, Lotte Rokoll1. Tochter des Pastors, Renée Peter2. Tochter des Pastors, Wilhelm Althaus, Karl Haubenreißer",,,,Harald Braun,,"Johann Dupke, Else Roehl",,,Franz Weihmayr,"Bruno Stephan, Kurt Hasse",Manon Hahn,,"Hans Brennert, Michael Gsell",,Theo Mackeben,,,"Johann Sebastian Bach (""Matthäus-Passion""), Christoph Willibald Gluck (Oper ""Orpheus und Euridice"")",Tonfilm-Studio Carl Froelich & Co. (Berlin),Friedrich Pflughaupt,Carl Froelich,Carl Froelich,"Rolf Hansen, Harald Braun",,Gustav Lohse,,Eugen Klagemann,,Carlheinz Becker,Hermann Sudermann (Bühnenstück),Universum-Film AG (UFA) (Berlin),"2780 m, 102 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 25.06.1938, Danzig, Ufa-Palast","Zensur (DE): 31.05.1938, B.48409, Jugendfrei ab 14 Jahre"
Heiraten - aber wen?,https://www.filmportal.de/film/heiraten-aber-wen_a0d906f5d1c7490083f857a545d11a39,Spielfilm,1938,Tschechoslowakei/Deutschland/Österreich,,,,,"Paul Hörbiger: Schönheitschirurg Dr. Kramer, Karin Hardt: Usula Werndorff, Rolf Wanka: Dr. Felix Hübner, Hella Pitt: Lisa Boden, Fred Henning: Generaldirektor Werndorff, Pepi Glöckner: Paula, Rudolf Carl: Scherzartikelverkäufer Pepi Doppler",,,,Hans Regina von Nack,,,,,Ferdinand Pecenka,,,,Bruno Balz,,Jára Beneš,,,,"Elekta-Film (Prag), Donau-Film Gmb: H (Prag - Wien - Berlin)",Friedrich Wilhelm Gaik,,Carl Boese,,,,,,,,,,"5 Akte, 2388 m, 87 min",35mm,"s/w, Tobis-Klangfilm","Uraufführung: 22.04.1938, Beuthen",
Ich liebe Dich,https://www.filmportal.de/film/ich-liebe-dich_295e716840914c0c9ffa896314edf1b7,Spielfilm,1938,Deutschland,"Erich Frisch, Georg Siebert",,"Erich Zander, Karl Weber",,"Viktor de Kowa: Amerikaner Percy, Luise Ullrich: Fotografin Eva, Olga Limburg: Evas Tante, Joachim Rake: Percys Freund Max, Herbert Weißbach: Percys Freund Günther, Arthur Reinhardt: Vagabund spielender Freund, Helmut Heyne: Vagabund spielender Freund, Lothar Devaal: Vagabund spielender Freund, Max Harry Ernst: Tänzer beim Kostümball",Viktor de Kowa,,,"Viktor de Kowa, Felix von Eckardt, Herbert Selpin (ungenannt)",,Ernst Erdmann,,Karl Bachmann,Friedl Behn-Grund,Franz von Klepacki,,,,Alois Strasser,Werner Bochmann,,,,Meteor-Film Gmb: H (Berlin),Heinrich Jonen,Heinrich Jonen,Herbert Selpin,Werner K. Praefcke,,Lena Neumann,,,,Hans Grimm,Roman Niewiarowicz (Bühnenstück (ungenannt)),,"2294 m, 84 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 21.07.1938, Dresden","FSK-Prüfung (DE): 25.01.1950, 00807, Jugendfrei / nicht feiertagsfrei"
Ihr Leibhusar,https://www.filmportal.de/film/ihr-leibhusar_70f488cdc965478e939df6a132870b08,Spielfilm,1938,Deutschland/Ungarn/Österreich,Anton Takácz,,Márton Vincze,,"Leo Peukert: Michael Toldy, Paul Javor: Feri von Noszty, Otto Stoeckel: Feris Vater Paul von Noszty, Frauke Lauterbach: Feris Schwester Vilma von Noszty, Paul Kemp: Feris Faktotum Bunko, Magda Schneider: Marie Toldy, Lucie Englisch: Maries Zofe Kati, Ferdinand Maierhofer: Bürgermeister Varga, Annie Rosar: Frau Varga, Alice Brandt: Rosi Varga, Erika von Thellmann: Frau Toldy, Richard Eybner: Baron Kopereczky, Anton Pointner: Oberst Stromm, Tibor von Halmay: Oberleutnant Marinkay, Willi Schur: Kellner Jani, Hermann Pfeiffer: Kugler",,,,Axel Eggebrecht,,,,,Stefan Eiben,,,,,,Peter Fényes,,,,Hunnia-Pictura-Film Gmb: H (Budapest/Wien/Berlin),Willy Reiber,Willy Reiber,Hubert Marischka,Alfred Jungermann,,Viktor Bánky,,,,Franz Lohr,"Kálmán Mikszáth (Roman ""Die große Liebe der jungen Noszty""), Zolt von Harsány (Roman ""Die große Liebe der jungen Noszty"")",,"2606 m, 95 min",35mm,,,
In geheimer Mission,https://www.filmportal.de/film/in-geheimer-mission_c288f52f62b04a51961fc2b494976a70,Spielfilm,1938,Deutschland,,,"Alfred Bütow, Heinrich Beisenherz",,"Gustav Fröhlich: Jan Jenssen, Steuermann, Camilla Horn: Marion, Ruth Hellberg: Ruth Martens, Paul Wegener: Morrow, Erich Fiedler: Hartwig, Paul Bildt: Branting, Paul Westermeier: Reschke, Anton Pointner: Zaroff, Theodor Vogeler: General Concha, Eugen von Bongardt: Razzaro, Maria Loja: Wirtin, Fred Goebel1. Herr, Karl Jüstel2. Herr, Charles  François3. Herr, Franz Arzdorf: Chef, Otto Stoeckel: Präsident, Walter Bechmann: Professor, Ursula Deinert, Hans Kettler, Axel Monjé, Ernst Rotmund, Jac Diehl, Louis Brody, Paul Luka, Max Wilmsen, Charly Berger, Günther Brackmann, Gustav Mahncke, Hedwig Lehmann, Josef Reithofer, Wolfgang Klein, Illo Gutschwager, Hans Meyer-Hanno, Walther Suessenguth, Angelo Ferrari, S. O. Schoening, Valy Arnheim, Alfred Karen, Peter Busse, Friedrich Gnaß",Günther Weisenborn,,,"Jacob Geis, Jürgen von Alten",,,,,Oskar Schnirch,Wolfgang Hofmann,,,Hans Fritz Beckmann,,"Anton Profes, Peter Kreuder Jr.",,Anton Profes,,Cine-Allianz Tonfilm Produktion Gmb: H (Berlin),Ernst Garden,,Jürgen von Alten,Wolfgang Becker,,Wolfgang Becker,,Alexander Schmoll,,Fritz Seeger,,,,,,,
Das indische Grabmal,https://www.filmportal.de/film/das-indische-grabmal_921f5b49672c4fca8ab134d65692a3ea,Spielfilm,1938,Deutschland,"Willy Melas, Franz Melas, Georg Roethe",,"Willi A. Herrmann, Alfred Bütow (Gesamtausstattung)",Hans Gérard,"Frits van Dongen: Chandra, Maharadscha von Eschnapur, La Jana: Indira alias Sitha, indische Tänzerin, früher Maharani von Eschnapur, Alexander Golling: Prinz Ramigani, Vetter und Vertrauter des Maharadscha, Gustav Diessl: Sascha Demidoff alias Herr Kurtzow, Ingenieur, Hans Stüwe: Peter Fürbringer, Architekt, Kitty Jantzen: Irene Traven, seine Verlobte, Theo Lingen: Emil Sperling, Mitarbeiter Fürbringers, Gisela Schlüter: Lotte Sperling, seine Frau, Karl Haubenreißer: Gopal, Würdenträger in Eschnapur, Olaf Bach: Sadhu, Radjah eines Bergvolkes, Rosa Jung: Myrrha, Zofe und Vertraute der Maharani, Albert Hörrmann: Ragupati, Diener von Ramigani, Josef Düsterwald: Diener von Ramigani, Serag Monier: Diener von Ramigani, Gerhard Bienert: Ratani, Werkmeister, Valy Arnheim: Ramura, Wache Ragamaniis vor Indiras Gefängnis, Carl Auen: Indischer Nobile, Heinz Federler: Indischer Nobile, Bernd Hellmann: Indischer Nobile, Josef Peterhans: Indischer Nobile, Paul Rehkopf: Indischer Nobile, Arthur Reinhardt: Indischer Nobile, Aruth Wartan: Gefolgsmann Sadhus, Walter Brückner: Hotelportier in bombay, Rudolf Essek: Hotelgast in Bombay, Hilde Garda: Hotelgast in Bombay, Max Harry Ernst: Gast und Tänzer im Hotel in Bombay, Fred Köster: Gast und Tänzer im Hotel in Bombay, Ferdinand Robert: Gast und Tänzer im Hotel in Bombay, Fred Goebel: Indischer Ingenieur, Joe Münch-Harris: Indischer Ingenieur, Hugo Nillius: Indischer Ingenieur, Jutta Jol: Eine indische Dienerin bei Irene Traven, Irene Irskaja: Dienerin, Hildegard Kröning: Dienerin, Livia Stolp: Dienerin, Yvonne Riedjieh: Dienerin, Susi Lembach: Dienerin, Dima Detoor: Indischer Offizier, Peter Busse: Indischer Fürst, Michael Distler: Indischer Diener des Maharadscha, Otto Krieg-Helbig: Indischer Diener des Maharadscha, Charlotte Hartmann: Gast in der Bengal Bar, Egon Schömbs: Gast in der Bengal Bar, Heinz Schwamborn: Gast in der Bengal Bar, Margret Wolbrecht: Gast in der Bengal Bar, Max Wagner: Leibwache des Maharadscha, August Franz Wegener: Leibwache des Maharadscha, Paul Ludwig Frey: Geschäftsführer der Bengal Bar, Erik von Loewis: Reporter, Walter Ruesta: Pflanzer, Max Schramke: Indischer Sariverkäufer, Carl Zinser: Alter Inder, Klaus Pohl: Inder, der beim Fest nach den Gewehren fragt, Leo Auch, Eduard Wesener, Anny von Bornsdorff, Kurt Brenkendorf, Sergei Woischeff, Elsbeth Arnold",,,,"Hans Klaehr, Arthur Pohl, Richard Eichberg",,"Senta Schlick, Max Knospe, Ida Hilgert, Schündler",Herbert Engelsing,,"Ewald Daub (Studioaufnahmen), H. O. Schulze (Außenaufnahmen, Indien), Hans Schneeberger (Außenaufnahmen, Indien), W. Meyer-Bergelt (Außenaufnahmen, Indien)",Eberhard von der Heyden,,,,"Otto Wustrak, Max Große, Karl Hanoszek, Bruno Heckmann",Harald Böhmelt,,,,Richard Eichberg-Film Gmb: H (Berlin),Tr. Georg Wittuhn,Richard Eichberg,Richard Eichberg,Arthur Teuber,,Willy Zeyn jun.,,Karl Ewald,,Erich Lange,Thea von Harbou (nach dem gleichnamigen Roman von),,"5 Akte, 2570 m, 94 min","35mm, 1:1.37","s/w, Tobis-Klangfilm","Uraufführung (DE): 28.01.1938, Wuppertal-Elberfeld",
Le joueur,https://www.filmportal.de/film/le-joueur_bf884f99a68840739fff440ef7f7ae3a,Spielfilm,1938,Deutschland/Frankreich,,,"Robert Herlth, Heinrich Weidemann",,"Suzet Maïs: Nina, Roger Karl: General Kirileff, Ninas Vater, Pierre Blanchar: Alexej Nikitin, Kirileffs Sekretär, Viviane Romance: Comtesse Blanche du Placet, Marcel AndréBaron Vincent, Hochstapler, André Burgère: Dr. Tronka, Arzt, Louis Daquin: Geschäftsführer des Casinos, Berthe Bovy: Babuschka, Ninas Großmutter, Georges Malkine, Yvonne Yma, Colette Wilda, Albert Gercourt, Hugues Wanner, Géno Ferny",Bernard Zimmer,,,"Peter Hagen, Alois Johannes Lippl",,,,,Otto Baecker,,Arno Richter,,,,Giuseppe Becce,,,,"Euphono-Film Gmb: H (Berlin), Films Sonores Tobis (Paris)",,"Georges Lourau, Franz Vogel","Louis Daquin, Gerhard Lamprecht",,,Jean Feyte,,,,,Fjodor Michailowitsch Dostojewski (Roman),,95 min,"35mm, 1:1,37","s/w, Mono",,
Jugend,https://www.filmportal.de/film/jugend_656cee33f1e04d3bb960d33bd30cca09,Spielfilm,1938,Deutschland,Gerhard Tandar,,"Hermann Warm, Carl Haacker",,"Kristina Söderbaum: Annchen, Eugen Klöpfer: Pfarrer Hoppe, Hermann Braun: Hans, Werner Hinz: Kaplan Gregor von Schigorski, Elisabeth Flickenschildt: Maruschka, Ernst Behmer: Kutscher, Otto Sauter-Sarto: Fischer Ostrowski, Berta Reschke: Seine Frau, Gerhard Tandar: Fährmann, Gisela von Collande: Frau Nowososka, Günther Brackmann: Jeskow, ihr Sohn, Heiner Dugal",,,,Thea von Harbou,,"Auguste Zademach, Franz Adolf Restel",Gerhard Staab,,Bruno Mondi,Erich Grohmann,,,,Karl Weitschat,Hans-Otto Borgmann,,,,Tobis-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Gerhard Staab),Eduard Kubat,,Veit Harlan,Wolfgang Schleif,,Marianne Behr,,Erich Kilian,,Hermann Stör,Max Halbe (Bühnenstück),,"2552 m, 93 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Kameraden auf See,https://www.filmportal.de/film/kameraden-auf-see_ac4d663d0513416e8cbcdd58f047e02d,Spielfilm,1938,Deutschland,,,"Heinrich Richter, Gabriel Pellon",,"Carola Höhn: Carmita Prätorius, Theodor Loos: Konteradmiral Brackhusen, Ingeborg Hertel: Inge, seine Tochter, Paul Wagner: Kapitänleutnant Rank, Josef Sieber: Oberbootsmannsmaat Reschke, Rolf Weih: Fähnrich z. S. Prätorius, Jaspar von Oertzen: Fähnrich z. S. Fischer, Fred Döderlein: Leutnant Born, Theo Brandt: Fähnrich z. S. Lutz, Günther Vogdt: Fähnrich z. S. von Raff, Ferry Reich: Fähnrich z. S. Bern, Angelo Ferrari: Legationsrat Matassi, Heinrich Schroth: Kapitän der ""Marana"", Arthur Reinhardt: Leutnant Feldmann, Offizier des Admiralsschiffes, Hans Kettler: Steuermann Martinez, Reinhold Bernt: Kommissar Sakin, Julius Brandt: Großkaufmann Prätorius, Ellen Gutschmidt: Junge Tänzerin im Café, Maria Seidler: Anna, Wirtschafterin bei Brackhusen, Albert Hehn: Matrose, Bob Iller: Gefangener auf der ""Marana"", Annie Lorenz: Offiziersfrau, Josef Peterhans: Einer der Roten, die die ""Marana"" kapern, Gustav Püttjer: Fischer, Fritz Hoopts: Spanischer Fischer, Ernst Behmer: Ober im Café, Arthur Kühn1. Fähnrich, Charlie Albert Huber2. Fähnrich, Carl-August Dennert3. Fähnrich, Georg A. Profé4. Fähnrich",,Alf Teichs (Chefdramaturg),,"Peter Francke, Ingo Adalbert Zerbe",,,,"Toni Huppertz, Ingo Adalbert Zerbe",Hans Schneeberger,,,,,,Robert Küssel,,,,Terra-Filmkunst Gmb: H (Berlin),,Alfred Greven,Heinz Paul,,,,,,,"Fritz Seeger, Emil Specht",,,"2480 m, 91 min","35mm, 1:1,37","s/w, Ton",,
Kautschuk,https://www.filmportal.de/film/kautschuk_8ad282fe6a4a485e9bd4b1ba980e224b,Spielfilm,1938,Deutschland,"Alfred Henseler, Wilhelm Sausmikat",,"Anton Weber, Herbert Frohberg",,"René Deltgen: Henry Wickham, Vera von Langen: Mary Waverley, Gustav Diessl: Don Alonzo di Ribeira, Herbert Hübner: Konsul Waverley, Walter Franck: Gouverneur von Para, Hans Nielsen: Kapitän Murray, Roma Bahn: Lady Betty Mortimer, Valy Arnheim: Lord Reginald Mortimer, Hans Mierendorff: Lordkanzler, Paul Wagner: Sir Joseph Dalton Hocker, Karl Klüsner: Militärgerichtsvorsitzender, Werner Scharf: Anklagevertreter, Edwin Jürgensen: Untersuchungsrichter, Erich Ziegel: Prof. Hickleberry, Walther Suessenguth: Capitano des Urwaldforts, Ernst Rotmund: Capitano des Polizeibootes, Friedrich GnaßVaquero Antonio, Robert Dorsay: Fotograf, Philipp Manning: Butler, Otto Krone: Sekretär des Gouverneurs, Aribert Grimmer: Steuermann Wilkins, Peter Busse: Gummisammler, José Alcantra: José, Zehra Achmed, Katja Bennefeld, Eugen von Bongardt, Louis Brody, Melitta Howe, Eugen Pussert, Josef Stampe, Heinz Wemper",,,,"Franz Eichhorn, Ernst von Salomon, Eduard von Borsody",,,Ernst Krüger,,"Willy Winterstein, Edgar Eichhorn (Expeditionsaufnahmen 1935/36)",,Bert Hoppmann,,,Karl Hanoszek,Werner Bochmann,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Dr. Ernst Krüger),,,Eduard von Borsody,Fritz Wendel,,Ernst Nicklisch,,,,Erich Leistner,"Franz Eichhorn (Roman ""In der grünen Hölle"")",,"2851 m, 104 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die kleine und die große Liebe,https://www.filmportal.de/film/die-kleine-und-die-grosse-liebe_fc7b7cea652b41e59fe7f91fe5b2b7f4,Spielfilm,1938,Deutschland,"Fritz Schwarz, Carl Ludwig Löffert",,"Erich Zander, Karl Weber",,"Jenny Jugo: Stewardess Erika Berghoff, Gustav Fröhlich: Prinz Louis Alexander alias Dr. Alexander Bordam, Rudi Godden: Bordfunker, Maria Koppenhöfer: Königinmutter, Flockina von Platen: Dr. Bordams französische Freundin, Elisabeth Eygk: Prinzessin Irina, Gertrud de Lalsky: Mutter Berghoff, Walter Steinbeck: Ministerpräsident, Aribert Wäscher: Gast im Café, Günther Hadank: König, Walter Werner: Vater Berghoff, Kurt Seifert: Flugpassagier Heinrod, Hans Kettler: Chefpilot, Walter Lieck: Blinder Flugpassagier Peter Siebert, Hans Meyer-Hanno: Pilot, Georg Heinrich Schnell: Amerikanischer Flugpassagier, Alfred Heynisch: Flugpassagier, Hans Schneider: Co-Pilot, Walter Schenck: Italienischer Flugpassagier, Klaus Pohl: Besorgter Flugpassagier, Albert Ihle: Flugpassagier, Michele Danton: Kellner im Gartenlokal, Alfred Karen: Pokalüberreicher, Annemarie Steinsieck: Begleiterin des Pokalüberreichers, Herbert Weißbach""Kenner"" am Billardtisch, Max Mothes: Hotelportier in Zürich, Gustav Püttjer: Flugmechaniker, Jac Diehl: Bildreporter, Erika von Thellmann?, Gustav Waldau?",,,,Heinrich Oberländer,,"Anni Loretto, Walter Schreckling",Helmut Schreiber,,Friedl Behn-Grund,Franz von Klepacki,,,,"Martin Gericke, Friedrich Havenstein",Hans Sommer,,Hans Sommer,,Klagemann-Film Gmb: H (Berlin),Carl W. Tetting,Eberhard Klagemann,Josef von Baky,Wolfgang Becker,,Wolfgang Becker,,Heinz Ritter,,Emil Specht,,Tobis-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Helmut Schreiber),"2233 m, 82 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Kleiner Mann - ganz groß,https://www.filmportal.de/film/kleiner-mann-ganz-gross_dc08242a9b4a4024a89943c2598c475c,Spielfilm,1938,Deutschland,Herbert Junghanns,,"Artur Günther, Robert A. Dietrich",,"Viktor de Kowa: Peter Kolle, Gusti Huber: Sabine Kolle, Paul Hoffmann: Autovertreter Fritz Pfeffer, Hilde von Stolz: Frau Direktor Tschoppe, Georg Alexander: Alphons Linnemann, Max Gülstorff: Direktor Tschoppe, Hans Brausewetter: Plakatmaler Karl Löffler, Erich Dunskus: Kriminalrat Stuttmann, Elvira Erdmann: Sekretärin Frl. Jeschke, Robert Forsch: Geheimrat Laube, Lothar Geist: Lehrling Erwin Putzke, Käte Haack: Frau Magus, Karl Hellmer: Kanzlist Krählert, Ursula Herking: Dienstmädchen Mariechen, Walter Janssen: Direktor Magus, Ingeborg von Kusserow: Plakatmalerin Nina Würbel, Henry Lorenzen: Kammersänger Heinicke, Hans Adalbert Schlettow: Schoizengeyer, Tine Schneider: Fräulein Lattenbrecher, Lotte Spira: Frau Geheimrat Laube, Ilse Trautschold: Fräulein Uhlig, Günther Ballier: Buchhalter Hagedorn, Peter Dann: Joachim Tschoppe, Susanne Schröder: Adelheid Tschoppe, Hans Reimann: Bibliothekar Emil Wurm, Ellen Bang1. Frau im Zug, Toni von Bukovics2. Frau im Zug, Lilli Schoenborn3. Frau im Zug, Hermann Mayer-Falkow: Beamter im Patentamt",,,,"Robert A. Stemmle, Hans Reimann, Hans Fritz Beckmann",,"Max König, Maria Schilling",Erich von Neusser,,Robert Baberske,"Herbert Stephan, Hans Hauptmann",,,Hans Fritz Beckmann,"Cilly Didzoneit, Wilhelm Weber",Friedrich Schröder,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Erich von Neusser),Robert Wuellner,,Robert A. Stemmle,Boleslaw Barlog,,Milo Harbich,,Horst von Harbou,,Carlheinz Becker,"Edgar Kahn (Bühnenstück ""Spatzen in Gottes Hand""), Ludwig Bender",,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Kleines Bezirksgericht,https://www.filmportal.de/film/kleines-bezirksgericht_5e60ade097ef467e8d3d3ad04c9ccc11,Spielfilm,1938,Deutschland,,,"Heinrich Richter, Gabriel Pellon",,"Hans Moser, Ida Wüst, Lucie Englisch, Gusti Wolf, Eduard Wesener, Paul Otto, Erich Fiedler, Karl Hellmer, Jochen Hauer, Vera Hartegg, Rudolf Carl, Fritz Imhoff, Hans Wallner, Julius Eckhoff, Käte Merk, Hans Schneider, Marta Salm, Hermann Trimbur, Edmund Pouch, Michael Distler, Gerti Kammerzell",,,,"Otto Bielen, Erwin Kreker",,,Adolf Elling,,Hugo von Kaweczynski,,,,Rudolf Köller,,Will Meisel,,,,"Astra-Film, Herstellungs- und Vertriebs-Gmb: H (Berlin)",,,Alwin Elling,Günther Hess,,Putty Krafft,,,,Fritz Seeger,,,,,,,
Lachendes Glück,https://www.filmportal.de/film/lachendes-glueck_511e7726a38a47a7b30c5e9560714dbf,Spielfilm,1938,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauter Lügen,https://www.filmportal.de/film/lauter-luegen_50d4a91be5974e67855d15fa69766757,Spielfilm,1938,Deutschland,"Fritz Schwarz, Georg Kroschel",,Willi A. Herrmann,,"Albert Matterstock: Andreas von Doerr, Rennfahrer, Hertha Feiler: Garda, seine Frau, Pressefotografin, Fita Benkhoff: Elisabeth Lindpeitner, ihre Freundin, Hilde Weissner: Joan Bennet, Andreas' Freundin, Johannes Riemann: Dr. Andreas Algys, Chirurg, Just Scheu: Dr. Spitzkötter, Redakteur, Eberhard Leithoff: Theobald, Maler, Rolf von Nauckhoff: Paul, Rechtsanwalt, Ursula Ulrich: Bettina, Paul Bildt: Dr. Nägeli, Sanatoriumsarzt in Cortina, Charlotte Witthauer: Fräulein Müller, Lucie Lumera: Lina, Haushälterin bei Doerr, Wolfgang Staudte: Barmixer, Wera Schultz: Dienstmädchen von Elisabeth, Georg A. ProféTänzer",,,,"Bernd Hofmann, Erich Ebermayer (ungenannt)",,,Hans Conradi,,Carl Drews,"Ulrich Heiligenstedt, Walter Chmillon",,,,,Michael Jary,,,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Hans Conradi),Hans Conradi,,Heinz Rühmann,Kurt Hoffmann,,Gottlieb Madl,,Erich Tannigel,,Bruno Suckau,Hans Schweikart (Bühnenstück),,"2386 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Das Leben kann so schön sein,https://www.filmportal.de/film/das-leben-kann-so-schoen-sein_8519f462f735432b9aa41a31eb554681,Spielfilm,1938,Deutschland,"Kurt-Fritz Quassowski, Willy Laschinsky",,Franz Schroedter,,"Rudi Godden: Hannes Kolb, Ilse Werner: Nora Kramer, Gustav Waldau: Eduard von Klützner, Hedwig Bleibtreu: Sophie, Will Dohm: Postbeamter Meier, Leonie Duval: Fräulein Grün, Erik Ode: Reisender Dewitt, Erika Helmke: Ellen, Paul Westermeier: Brautvater, Josefine Dora: Vermieterin Mischke, Gerhard Bienert: Abteilungsleiter, Eva Tinschmann: Direktrice, Wilhelm P. Krüger: Lachender Siedler, Kurt Seifert: Generaldirektor der Versicherung, Bruno Decarli: Arzt, Marga Eckardt: Krankenschwester Marie, Erich Dunskus: Mann in der Klinik, Heinrich Krill: Hochzeitsgast, Ernst Legal: Möbelhändler",,,,Jochen Huth,Universum-Film Verleih Gmb: H (Ufa) (Berlin),,,,Reimar Kuntze,,Reingard Voigt,,,,Hansom Milde-Meißner,,,,Tonfilm-Studio Carl Froelich & Co. (Berlin),Friedrich Pflughaupt,Carl Froelich,Rolf Hansen,Ernst Mölter,,Gustav Lohse,,,,Robert Fehrmann,"Jochen Huth (Bühnenstück ""Ultimo"")",,"2314 m, 85 min","35mm, 1:1,37","s/w, Ton",,"Zensur (DE): 20.12.1938, B.50115, Jugendverbot [ungültig am 03.01.1939]"
Liebelei und Liebe,https://www.filmportal.de/film/liebelei-und-liebe_0f567aece1b8456a8db3cd60f1c27494,Spielfilm,1938,Deutschland,Ernst Mattner,,"Willi A. Herrmann, Alfred Bütow",,"Paul Hörbiger: Koch Alexander Settegast, Gisela Uhlen: Vorführdame Elsbeth Schellenbach, Carla Rust: Gina Termälen, Carl Raddatz: Ingenieur Günther Windgassen, Maria Krahn: Alexanders Schwester Helene, Marina von Ditmar: Elsbeths Kollegin Gerti, Carl Günther: Fabrikbesitzer Termälen, Franz Jan Kossak: Ingenieur Hellmuth, Paul Westermeier: Restaurantinhaber Eberhard Möhnke, Horst Birr: Kellner Fritz Sperling, Claire Reigbert: Modesalonbesitzerin Timmermann, Franz Arzdorf: Oberingenieur bei Termälen, Eduard Bornträger: Antquitätenhändler, Fred Goebel: Ingenieur bei Termälen, Irmgard Hoffmann: Küchenhilfe bei Settegast, Ida Krill: Küchenhilfe bei Settegast, Else Reval: Frau Hinke, Georg Heinrich Schnell: Direktor der Technischen Hochschule, Lotte Spira: Mutter Windgassen, Fritz Staudte: Bankdirektor Hansen, Karl Vogt: Arzt in der Mütterberatungsstelle, Erich Walter: Vater Windgassen, Borwin Walth: Zahlober Franz, Hanni Weisse: Frau Schmiedecke, Karl Jüstel: Ingenieur bei der Diplomverteilung, Walter Kunkel: Ingenieur bei der Diplomverteilung, Hans Schneider: Ingenieur bei der Diplomverteilung, Adolf Fischer: Settemanns 2. Koch, Fritz Draeger: Hotelgast, Katja Pahl",,Alf Teichs (Chefdramaturg),,"Otto Bielen, Werner P. Zibaso",,,Otto Lehmann,,Edgar S. Ziesemer,Rudolf Müller,,,,"Adolf Braun, Arnold Jenssen",Franz R. Friedl,,,,Deka-Film Gmb: H (Berlin),Rüdiger von Hirschberg,,Arthur Maria Rabenalt,Wolfgang Wehrum,,Wolfgang Wehrum,,Walter Weisse,,Robert Fehrmann,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Otto Lehmann),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
