Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Schicksalswürfel,https://www.filmportal.de/film/schicksalswuerfel_6e66091243ed403ebca68a3491428bf9,Spielfilm,1929,Deutschland/Großbritannien/Indien,,,Promode Nath,,"Seeta Devi: Sunita, Himansu Rai: König Sohar, Modhu Bose: Sohars Vertrauter Kirtikar, Charu Roy: König Ranjit, Sarada Gupta: Sunitas Vater, Sincouri Chakrabarty: Kanzler Raghunath, Lala Bizoykishen: Raghunaths Sohn Beerbal",,,,Max Jungk,UFA-Filmverleih Gmb: H (Berlin),,,,Emil Schünemann,,,,Fritz Rotter,,"Willy Schmidt-Gentner (Kino-Musik), Nitin Sawhney (DVD-Fassung)",,,,"Universum-Film AG (UFA) (Berlin), British Instructional Films Ltd. (BIF) (London), Himansu Rai Film (Delhi)",,,Franz Osten,,,,,,,,Niranjan Pal (Erzählung),,"8 Akte, 2523 m","35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 12.08.1929, B.23133, Jugendverbot"
Das Schiff der verlorenen Menschen,https://www.filmportal.de/film/das-schiff-der-verlorenen-menschen_1690b19fb55d49c5a3daa2844e7113bf,Spielfilm,1929,Deutschland,,,Franz Schroedter,,"Fritz Kortner: Kapitän Fernando Vela, Marlene Dietrich: Ethel Marley, Robin Irvine: T. W. Cheyne, Wladimir Sokoloff: Grischa, der Koch, Gaston Modot: Morain, flüchtiger Sträfling, Boris de Fast: Tätowierer, Feodor Chaliapin jr.Nick, Max Maximilian: Tom Butley, Fritz Alberti, Robert Garrison, Heinrich Gotho, Harry Grunwald, Emil Heyse, Fred Immler, Alfred Loretto, Gerhard Ritterband, Aruth Wartan, Heinz Wemper",,,,Maurice Tourneur,,,,,Nicolas Farkas,,,,,,Hans J. Salter (Kino-Musik),,,,Max Glass-Produktion Gmb: H (Berlin),,Max Glass,Maurice Tourneur,Jacques Tourneur,,,,,,,,,"6 Akte, 2593 m",35mm,s/w,,
Der Schmied von Kochel (Ein Held des Volkes),https://www.filmportal.de/film/der-schmied-von-kochel-ein-held-des-volkes_bf8a333f7e0442e0a40a4e149768c603,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernst Scheberg,,,,,,,,,,"8 Akte, 2510 m","35mm, 1:1.33","s/w, stumm",,
Der Schmuggler von St. Veit oder Gottes Wege sind wunderbar,https://www.filmportal.de/film/der-schmuggler-von-st-veit-oder-gottes-wege-sind-wunderbar_51c8b43c6e8745e991b01cb5115cbb60,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Indra-Film Rolf Raffé (München),,,,,,,,,,,,,,,,,
Die Schmugglerbraut von Mallorca,https://www.filmportal.de/film/die-schmugglerbraut-von-mallorca_8596dcec755b4331bf25b1d8906096e5,Spielfilm,1929,Deutschland,Arthur Ohme,,Willi A. Herrmann,,"Jenny Jugo: Rosita, Enrico Benfer: Fischer Pedro, Clifford Mc: Laglen: Fischer Andrea, Jutta Jol: Manuela, Raimondo van Riel: Chef der Schmugglerbande Tolomeo, Félix de Pomés: Polizeileutnant de Roya, Michael Rasumny: Taschendieb Cambero, Hans Sternberg: Wirt des ""Schwarzen Skorpion""",,,,"Victor Abel, Rudolf Katscher",,,,,Friedl Behn-Grund,,,,,,Willy Schmidt-Gentner (Bei der Uraufführung),,,,Universum-Film AG (UFA) (Berlin),Alfred Zeisler,,Hans Behrendt,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der schwarze Domino,https://www.filmportal.de/film/der-schwarze-domino_12200f319700425da205fcf9c69054f1,Spielfilm,1929,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Harry Liedtke: Horace de Massarena, Attaché, Vera Schmiterlöw: Angela, Tochter des Grafen Saint Lucar, Hans Junkermann: Graf Saint Lucar, Gesandter der Republik Morea, Hermann Picha: Pamphile, Faktotum der Gesandschaft, Max Ehrlich: Leonidas Elfort, Erster Gesandschaftssekretär, Ernö Verebes: Juliano, Valeria Blanka: Madame Elfort, Karl Platen: Jean, Massarenas Diener",,,,"Robert Liebmann, Walter Reisch",,,,,"Guido Seeber, Eduardo Lamberti",,,,,,,,,,Aafa-Film AG (Berlin),Rudolf Walther-Fein,,Victor Janson,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Schwarzwaldmädel,https://www.filmportal.de/film/schwarzwaldmaedel_33ad05730eb24f6a8faae9f0ada99e88,Spielfilm,1929,Deutschland,,,"Jacek Rotmil, Heinz Fenchel",,"Liane Haid: Hanni, Fred Louis Lerch: Paul Lubin, Walter Janssen: Domkapellmeister Römer, Mildred Wayne: Nina Field, Georg Alexander: Flips, Olga Limburg: Freifrau von Steintal, Valy Arnheim: Severin, Faktotum bei der Freifrau, Hella Tornegg, Hans Sternberg: Bürgermeister",,,,"Max Jungk, Walter Reisch",,,,,"Eduard Hoesch, Edgar S. Ziesemer",,,,,,,,,,Merkur-Film Gmb: H (Berlin),Gustav Schwab,,Victor Janson,,,,,Walter Lichtenstein,,,,,,"35mm, 1:1,33","s/w, stumm",,
Das Schweigen im Walde,https://www.filmportal.de/film/das-schweigen-im-walde_59d670b373e14eed9e43333b50fb8d3c,Spielfilm,1929,Deutschland,,,"Otto Gülstorff, Gabriel Pellon",,"Wilhelm Dieterle: Heinz von Ettingen, Rina Marsa: Baronin Prankha, seine Verlobte, Petta Frederik: Lo Petri, Karl Peter Gillmann: Kammerdiener, Julius Brandt: Förster, Emmerich Albert: Peperl, Franz Neuner: Toni Mazegger, Georg Kabus: Maler Petri, Josef Meth: Bürgermeister",,Lajos Biró,,Charlotte Hagenbruch,,,,,Charles Stumar,,,,,Paul Dannenberg,"Trauter (Kino-Musik - Gloria-Palast, Berlin), Hansheinrich Dransmann (Kino-Musik - Titania-Palast, Berlin)",,,,Universal Pictures Corp. mb: H (Berlin),Joe Pasternak,,Wilhelm Dieterle,,,,,,,,,,"7 Akte, 2416 m","35mm, 1:1.33","s/w, stumm",,
"Sei gegrüßt, Du mein schönes Sorrent",https://www.filmportal.de/film/sei-gegruesst-du-mein-schoenes-sorrent_8c988caad8bd4d28a63d5f3d5813eb19,Spielfilm,1929,Deutschland,,,"Walter Reimann, Max Heilbronner",,"Alfred Abel, Ruth Weyher",,,,,,,,,,,,,,,,,,,,,,Romano Mengon,,,,,,,,,,,,,,
Sein bester Freund. Ein Abenteuer mit 15 Hunden,https://www.filmportal.de/film/sein-bester-freund-ein-abenteuer-mit-15-hunden_e681578246f24acc9bc98544d93cc327,Spielfilm,1929,Deutschland,,,Robert Neppach,,"Harry Piel: Harry Peters, Vera Schmiterlöw: Helga Schott, Aruth Wartan: Boris Radowski, Grit Haid: Nora Sanden, Leo Sloma: Emil Grigoleit, Dary Holm: Else Kruse, Alexander Sascha: Graf Soderstrom, Philipp Manning: Meyer, Direktor der  'Gesellschaft zum Schutze des Hundes', Charly Berger: Nachtwächter, Ernst Behmer1. Hochzeitsgast, Maria Forescu2. Hochzeitsgast, Otto Wallburg",,,,"Hans Rameau, Harry Piel",,,,,"Ewald Daub, Gotthardt Wolf",,,,,Arnold Jenssen,,,,,Ariel-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,Rudolf Sieber,,,,Karl Ewald,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die seltsame Vergangenheit der Thea Carter,https://www.filmportal.de/film/die-seltsame-vergangenheit-der-thea-carter_e7024942e3b647d7880e61d21ab3a3e3,Spielfilm,1929,Deutschland,,,Franz Schroedter,,"Olaf Fønss, June Marlowe: Thea Carter, Inge Landgut: Inge Carter, Olga Engl: Oma Carter, Ernst Stahl-Nachbaur: Peter van Ruyten, Hermann Vallentin: Polizeirat Kroll, Camilla von Hollay: Zofe, Georges Charlia: Charlie Mason",,,,,,,,,"Charles Stumar, Robert L. Surtees",,,,,,,,,,Universal Pictures Corp. mb: H (Berlin),Paul Kohner,,"Joseph Levigard, Ernst Laemmle",,,,,,,,,,,,,,
Sensation im Wintergarten,https://www.filmportal.de/film/sensation-im-wintergarten_170dc2674c53444abe40fb81ee9140f0,Spielfilm,1929,Deutschland,,,"Otto Erdmann, Hans Sohnle",,"Adolphe Engers: Variete-Direktor, Alphons Schünemann: Kleiner Paul, Alexandra Nadler: Junge Madeleine, Paul Richter: Graf  Paul Mensdorf, Erna Morena: Gräfin Mensdorf, Claire Rommer: Madeleine, Ossip Runitsch: Zirkusdirektor, Wladimir Sokoloff: Berry, Gaston Jacquet: Baron von Mallock",,,,"Georg C. Klaren, Hans Jacoby",,,Nino Ottavi,,Mutz Greenbaum,,,,,,Pasquale Perris (Kino-Musik),,,,,Nino Ottavi,Lothar Stark,Gennaro Righelli,,,,,,,,"Angus Mac: Phail, A. Elton (Novelle)",,2833 m,35mm,,,
Der Sittenrichter (§ 218),https://www.filmportal.de/film/der-sittenrichter-ss-218_403d1790b72e4f8b83c8b3539e804b5b,Spielfilm,1929,Deutschland,,,Gustav A. Knauer,,"Rudolf Lettinger: Justizwachtmeister Böhm, Margarete Kupfer: Frau Böhm, Margarete Schlegel: Susi Böhm, die Tochter, Gerd Briese: Hans Herrmann, Ingenieur, Leopold von Ledebur: Dr. Lohwald, Großindustrieller, Erna Morena: Liddy Lohwald, seine Frau, Carl Auen: Hilmer, Lohwalds Vertreter in Zürich, Maria Forescudie Frau mit dem dunklen Gewerbe, Julius Falkenstein: Kriminalkommissar, Ilse Nast: Eine Verurteilte, Kurt Brenkendorf: Der Vater, Maria Kromer: Die Mutter",,,,Marie-Louise Droop,,,,,Max Grix,,,,,,Michael Buchstab (Kino-Musik),,,,Albö-Film Gmb: H (Berlin),Gustav Althoff,,Carl Heinz Wolff,,,,,,,,,,,,,,
Spiel um den Mann,https://www.filmportal.de/film/spiel-um-den-mann_f926eaf4e51849529e026ca1eba4374f,Spielfilm,1929,Deutschland,,,,,"Anna Kallina: Fürstin Prachs-Lehndorff, Liane Haid: Mizzi, ihre Enkelin, Albert Heine: Johann Riedl, Fred Louis Lerch: Dr. Paul Riedl, sein Sohn, Fred Hennings: Graf Landskron, Anton Pointner: Hochstapler, Eugen Burg: Polizeikommissar, Louis Treumannverliebter Herr, Erich Dunskus: Verbrecher, Evelyn Arden",,,,"Fanny Carlsen, Curt J. Braun",,,,,"Eduard Hoesch, Edgar S. Ziesemer",,,,,,,,,,Merkur-Film Gmb: H (Berlin),Gustav Schwab,,Robert Land,,,,,,,,,,2126 m,"35mm, 1:1,33","s/w, stumm",,
Spielereien einer Kaiserin,https://www.filmportal.de/film/spielereien-einer-kaiserin_1ae563c56ac749e0884b0d5a361aeb74,Spielfilm,1929,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Lil Dagover: Katharina I., Dmitri Smirnov, Peter Voss: Fürst Menschikoff, Feldmarschall der russischen Ar, Nikolai Malikoff: Matweitsch, Kammerdiener des Zaren, Eugen Burg: Graf de Mons, Gesandter Frankreichs, Boris de Fast: Zarewitsch Alexej, Peters Sohn aus erster Ehe, Alexander Murski: Fürst Golyzin, Jaro Fürth: Metropolit Adrian, Vera Pawlowa: Minna",,,,"Michel Linsky, Vladimir Striževskij",,,,,Mutz Greenbaum,,,,,,Pasquale Perris (Kino-Musik),,,,Greenbaum-Film Gmb: H (Berlin),Georg Witt,,Vladimir Striževskij,David Monko,,,,,,,,,,,,,
Sprengbagger 1010,https://www.filmportal.de/film/sprengbagger-1010_77f342bb6c0d4955b552ea26e1bce496,Spielfilm,1929,Deutschland,Erich Holder,,Andrej Andrejew,,"Heinrich George: Direktor March, Iwan Kowal-Samborskij: Ingenieur Karl Hartmann, Viola Garden: Assistentin Olga Lossen, Ilse Strobawa: Camilla von Einerm, Gertrud Arnold: Die alte Hartmann, Mühlenpächterin auf Nilsenhöh, Paul Biensfeldt: Inspektor Bachmann, Paul Henckels: Gemeindevorsteher, Ilse Vigdor: Zofe",,,,Carl Ludwig Achaz-Duisberg,,,,,Helmar Lerski (Fotografische Leitung),Fred Zinnemann,,,,,"Walter Gronostay, Giuseppe Becce",,,,Dr. Carl Ludwig Achaz-Duisberg (Berlin),Hans von Wolzogen,Carl Ludwig Achaz-Duisberg,Carl Ludwig Achaz-Duisberg,Erich Holder,,,,,,,,,"7 Akte, 2986 m","35mm, 1:1,33","s/w, stumm",,
Spuren im Schnee,https://www.filmportal.de/film/spuren-im-schnee_5f8a488a42a04f6d8bad1e9f1f5a3b38,Spielfilm,1929,Deutschland,,,Ludwig Reiber,,"Peter Voss: Klaus Meill, Ilse Stobrawa: Agnes Frank, Will Dohm: Victor Horn, Franz Loskarn: Obergrenzer, Hanns Beck-Gadender Freund, Hans Bauer, Walter Grüters",,,,Franz Weichenmayr,,,,,"Franz Koch, Josef Wirsching",,,Franz Seitz Sr.,,,Werner Schmidt-Boelcke (Kino-Musik),,,,,,,Willy Reiber,,,,,,,,,,,,,,
§ 173 St.G.B. Blutschande,https://www.filmportal.de/film/ss-173-stgb-blutschande_02e8eebc39fd4afea65401034793e191,Spielfilm,1929,Deutschland,Karl Ehrlich,,Max Heilbronner,,"Walter Rilla: Martin Hollmann, Erna Morena: Martins Frau Hedwig, Olga Tschechowa: Hedwigs Tochter aus erster Ehe 	Liesbeth Kröger, Olga Limburg: Margot Stein, Greta Graal: Margots Tochter Edith, Paul Otto: Rolf van Heynen, Paul Henckels: Amtmann, Theodor Loos: Pastor, Max Maximilian: Gendarm, Ekkehard Arendt: Gärtnergehilfe, Valy Arnheim",,,,"Herbert Juttke, Georg C. Klaren",,,,,Karl Hasselmann,,,,,,Pasquale Perris (Kino-Musik),,,,Ines Internationale Spielfilm-Gmb: H (Berlin),Josef Hahn (Organisation),,James Bauer,,,,,,,,,,"7 Akte, 2592 m","35mm, 1:1,33","s/w, ohne Ton",,
Die stärkere Macht,https://www.filmportal.de/film/die-staerkere-macht_8da2a89435a1493395b865be6e4a7782,Spielfilm,1929,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Theodor Loos: Gregor Wassilijewitsch Jegorow, Renée Héribel: Marfa, seine Tochter, Fritz Kortner: Dimitrij Wagarin, Militär-Gouverneur, Alma Taylor: Fürstin Ewgenia, seine Schwester, William Freshmander junge Fürst Elexej Wagarin, Alex Bernard: Lokomotivführer Bellajeff",,,,"Curt J. Braun, Berthold L. Seidenstein",,,,,Mutz Greenbaum,,,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,Erda-Film-Produktion Gmb: H (Berlin),Fred Lyssa,F. W. Kraemer (Gesamtleitung),Gennaro Righelli,,,,,,,,,,,,,,
Der Sträfling aus Stambul,https://www.filmportal.de/film/der-straefling-aus-stambul_ec3ae6f390864da18d8caffd15aaef2c,Spielfilm,1929,Deutschland,Erich von Neusser,,"Jacek Rotmil, Heinz Fenchel",,"Heinrich George: Thomas Zezi, Betty Amann: Hilde Wollwarth, Paul Hörbiger: Vlastos, Willi Forst: Manopulos, Trude Hesterberg: Jola Zezi, Lotte Lorring: Dolly, Frida Richard: Zimmerwirtin, Paul Rehkopf: Winkeladvokat, Erich Möller: Polizist, Leo Peukert, Arthur Wellin",,,,"Karl Hartl, Franz Schulz, Robert Liebmann",,,,,Karl Hasselmann,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,,Gustav Ucicky,Karl Hartl,,,,,,,"Fedor von Zobeltitz (Motive des Romans ""Das Fräulein und der Levantiner"")",,,"35mm, 1:1,37","s/w, stumm",,
Sturm auf drei Herzen,https://www.filmportal.de/film/sturm-auf-drei-herzen_38b623f530ae44309ccd28071b2ba606,Spielfilm,1929,Deutschland,,,Artur Günther,,"Betty Bird, Anita Dorris, Albert Paulig, André Mattoni, Oskar Marion, Valerie Boothby, Ernst Rückert, Trude Berliner, Henry Bender, Olga Engl, Carla Bartheel, Karl Platen, Arthur Duarte, Johanna Ewald",,,,"Marie-Louise Droop, Charlie K. Roellinghoff",,,,,Georg Bruckbauer,,,,,,,,,,Primus-Film Gmb: H (Berlin),,,Wolfgang Neff,,,,,,,,,,,,,,
Sturmflut der Liebe,https://www.filmportal.de/film/sturmflut-der-liebe_7b49f15fd436492c9f0955cf6b472c60,Spielfilm,1929,Deutschland,,,"Max Knaake, Ruthen",,"Nikolai Malikoff: Der Bojar, Marcella Albani: Ileana, die Tochter des Müllers, Boris Michailow: Der Verwalter, Werner Fuetterer: Jonel, der Sohn des Bojaren, Peter Voss: Sein Freund Matei, Sybil Morel: Balascha, Schwester des Bojaren, Marion Gerth: Dina, eine reiche Waise, Nichte des Bojaren, Ion Brezeanu: Der Müller, Ileanas Vater, Alexandra Giugaru, Marietta Deculescŭ, G. Baldovin",,,,"Marcel Romanescu, Alfred Schirokauer",,,,,"László Schäffer, Tudor Posmantir",,,,,Otto Wustrak,,,,,Mondo Film-Vertrieb Gmb: H (Berlin),"D. Portnoff, Friedrich von Maydell",,Martin Berger,Friedel Buckow,,,,,,,,,,,,,
Die Sünde einer schönen Frau,https://www.filmportal.de/film/die-suende-einer-schoenen-frau_aae34751763e4fa89cb83bd330383769,Spielfilm,1929,Tschechoslowakei/Deutschland,,,"Hanuš Gödert, Heinrich Richter",,"Josef RovenskýIvan Kristen, Marcella Albani: Sona Kristenová, Gaston Jacquet: Eduard Warren, Walter Rilla: Richard Kent, Ladislav H. Struna: Ferda Stika, Karel Schleichert: Alter Schankwirt, Alois Charvát: Direktor des Provincial Theaters, Josef Šváb-MalostranskýProvincial-Schauspieler, Bronislava Livia: Mimi Stevensová, Bohumil KovářDirektor",,,,Václav Wasserman,,,,,Otto Heller,,,,,,,,,,Bratři Deglové (Prag),,,Carl Lamač,,,,,,,,Václav Wasserman (Bühnenstück),,,"35mm, 1:1,33","s/w, Ohne Ton",,
Sünde und Moral,https://www.filmportal.de/film/suende-und-moral_3e7b873170414bde830a024d488c2876,Spielfilm,1929,Deutschland,,,August Rinaldi,,"Gerhard Dammann: Werkmeister Weber, Hilde Jennings: Lotte, seine Tochter, Leopold von Ledebur: Wiemann, Fabrikbesitzer, Charlotte Susa: Betsy, seine Tochter, Carl Auen: Eugen Klein, Rolf Rolfsein junger Arbeiter, Arthur Schwersenski: Wachtmeister Krausnik, Franz Diener",,,,Erich Kober,,,,,Otto Tober,,,,,,Heinz Rodenbusch (Kino-Musik),,,,Film-Produktion Löw & Co. Gmb: H (Berlin),,,Erich Kober,,,,,,,,,,,,,,
Sündig und süß,https://www.filmportal.de/film/suendig-und-suess_1ab224139edb4e488fdf2d99108a8d91,Spielfilm,1929,Deutschland,,,Heinrich Richter,,"Anny Ondra: Pariser Modell Musette, Toni Tetzlaff: Frau Griche, Paul Rehkopf: Herr Griche, Julius Falkenstein: Kurzsichtiger Nachbar Musettes, Eugen Rex: Bildhauer Meunier, Hans Junkermann: Kunstliebhaber Mr. de Malcomte, André Roanne: Joe Willings, Teddy Bill: Willings' Freund Gaston, Anielka Elter: Willings' Freundin Helen, Adolphe Engers: Willings' Diener Albert, Hermann Picha: Verjüngungsdoktor 	Prof. Voronoffsky, Paul Morgan1. Ausländer, Artur Hofer2. Ausländer",,,,"Hans Wilhelm, Henry Kosterlitz",,,,,Otto Heller,,,,,,"Hansheinrich Dransmann (Kino-Musik, Titania-Palast)",,,,Hom AG (Berlin),Viktor Skutetzky,,Carl Lamač,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Tagebuch einer Kokotte,https://www.filmportal.de/film/tagebuch-einer-kokotte_736a41c38e4a4e2faeec501674aa9168,Spielfilm,1929,Deutschland,,,Max Heilbronner,,"Fee Malten: Susanne Plarot, Ernst Stahl-Nachbaur: Konsul Hechenberg, Fred Döderleinsein Sohn Helmuth, Paul Henckels: Plarot, Susannes Vater, Walter Hasenclever: Sekretär des Konsuls, Ossip Runitsch: Hoteldirektor Lambert, Mary Kid: Lucie, ein Straßenmädel, Hella Kürti: Lotte, Lucies Freundin, Mathias Wieman: Arzt, Ida Wüst: Nachbarin, Alexandra Schmitt: Ladenbesitzerin, Marianne Moudjalet: Kind",,,,"Hans Wilhelm, Henry Kosterlitz",,,,,Hans Karl Gottschalk,,,,,,,,,,Nero-Film AG (Berlin),Georg C. Horsetzky,Seymour Nebenzahl,Constantin J. David,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Tagebuch einer Verlorenen,https://www.filmportal.de/film/tagebuch-einer-verlorenen_28b03724f51441e68907c257b7ca40bf,Spielfilm,1929,Deutschland,Heinz Landsmann,,"Ernö Metzner, Emil Hasler",,"Louise Brooks: Thymian Henning, Fritz Rasp: Provisor Meinert, Edith Meinhard: Erika, Vera Pawlowa: Tante Frida, Josef RovenskýApotheker Henning, André Roanne: Junger Graf Osdorff, Arnold Korff: Alter Graf Osdorff, Andrews Engelmann: Leiter der Erziehungsanstalt, Valeska Gert: Leiterin der Erziehungsanstalt, Franziska Kinz: Meta, Siegfried Arno: Bordellgast, Kurt Gerron: Dr. Vitalis, Sybille Schmitz: Elisabeth, Hans G. Casparius: Wurstmaxe, Jaro Fürth: Notar Schutz, Jean Renoir1. Bargast, Pierre Braunberger2. Bargast, Martha von Kossatzky, Sylvia Torff, M. Kassaskaja, Speedy Schlichter, Emmy Wyda, Michael von Newlinski",,,,Rudolf Leonhard,,,,,Sepp Allgeier,,,,,,Otto Stenzeel (Bei der Uraufführung),,,,"Hom-Film AG (Berlin), Pabst-Film Gmb: H (Berlin)",Viktor Skutetzky,G. W. Pabst,G. W. Pabst,"Mark Sorkin, Paul Falkenberg",,,,,,,Margarethe Böhme (Roman),,104 min,"35mm, 1:1,33","s/w, stumm","Uraufführung (AT): 27.09.1929, Wien, 12 Kinos",
Tempo! Tempo!,https://www.filmportal.de/film/tempo-tempo_573779acfa7e4c8d8f0c762a975b9b99,Spielfilm,1929,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Luciano Albertini: Lilio Lagard, Hilda Rosch: Imogen Robinson, Fritz Kampers: Jolly Baker, Trude Berliner: Mila, Hermann Picha: Tito Tartini, Oreste Bilancia: Luigi Vespa, Johannes Roth: Pot, Arthur Reppert: Pit, Angelo Rossi: Orge",,,,Max Obal,,,,,"Guido Seeber, Eduardo Lamberti",,,Rudolf Walther-Fein,,,Bernhard Homola (Kino-Musik),,,,Aafa-Film AG (Berlin),,,Max Obal,,,,,,,,,,,,,,
Der Teufelsreporter. Im Nebel der Großstadt,https://www.filmportal.de/film/der-teufelsreporter-im-nebel-der-grossstadt_4c570b3bf3b54f08857c89acbf2dbde4,Spielfilm,1929,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Eddie Polo: Stenograph der Zeitung ""Rapid"", Maria Forescu: Madame Lourdier, Gritta Ley: Lehrerin Miß Bessie, Robert Garrison: Jonas, Fred Grosser: Redaktionsjunge Maxe, Billy Wilder: Reporter auf der Avus",,,,Billy Wilder,,,,,Charles Stumar,,,,,,,,,,Universal Pictures Corp. mb: H (Berlin),Joe Pasternak,,Ernst Laemmle,,,,,,,,,,"6 Akte, 1762 m","35mm, 1:1,17","s/w, stumm",,
Teure Heimat (Drei machen ihr Glück),https://www.filmportal.de/film/teure-heimat-drei-machen-ihr-glueck_9a7b2b148a9a4e50a501eef771c68035,Spielfilm,1929,Deutschland,,,Max Heilbronner,,"Renate Müller: Gretchen Jürgen, Hans Brausewetter: Karl Alder, Else Reval: Zimmervermieterin, Hans Albers: Verbrecher, Jakob Tiedtke: Großvater von Gretchen Jürgen, Iwa Wanja, Annemarie Steinsieck, Fritz Schulz, Paul Westermeier, Henry Bender, Hugo Werner-Kahle, Lotte Werkmeister, Bruno Ziener",,,,"Ada van Roon, Gernot Bock-Stieber",,,,,Max Grix,,,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,Erich Engels-Film Gmb: H (Berlin),,,Carl Wilhelm,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Die Todesfahrt im Weltrekord,https://www.filmportal.de/film/die-todesfahrt-im-weltrekord_e4d9e79284774396b5c8355c678f7aa9,Spielfilm,1929,Deutschland,,,Leopold Blonder,,"Hermann Stetza, Claire Rommer: Evelyn Hall, Valerie Boothby: Ellen Montis, Carl Auen: Graf Thierry, Bernhard Goetzke: Kommisar Wolter, Gerhard Dammann: Zirkusdirektor, Louis Brody, Fanny Reichwald, Gustave Preiß",,,,Fanny Reichwald,,,,,"Gustave Preiß, Bernhard Hellmund",,,,,,A. Wensten (Kino-Musik),,,,Eisbär-Film Gmb: H (Berlin),Paul Drewniak,,Curt Blachnitzky,,,,,,,,,,,,,,
Treason,https://www.filmportal.de/film/treason_8b3e48e269144f6496e1e0ff841fafc8,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm,,,
Trust der Diebe,https://www.filmportal.de/film/trust-der-diebe_584e03cc4d2044b2bc0dcc8b9fe9d053,Spielfilm,1929,Deutschland,,,Karl Görge,,"Gräfin Agnes Esterhazy: Lady Rollonay, Paul Otto: Juwelier Voilson, Eva von Berne: Miss Smith, Kriminalassistentin, Oskar Marion: Charly, Kurt Vespermann: Einbrecher, Paul Graetz: Einbrecher, Krafft-Raschig: Einbrecher, Carl Goetz: Bankier Greimann, Otto Wallburg: Kriminalkommissar Warren, Philipp Manning: Untersuchungsrichter, Louis Treumann: Aufsichtsmitglied, Ernst Pittschau: Aufsichtsmitglied, Arthur Duarte: Aufsichtsmitglied",,,,Richard Royce,,,,,Willy Goldberger,,,,,,"Allan Bjerne (Kino-Musik, Babylon), A. Wensten (Kino-Musik, Colosseum)",,,,Nero-Film AG (Berlin),Georg C. Horsetzky,Seymour Nebenzahl,Erich Schönfelder,Richard Royce,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Um's tägliche Brot,https://www.filmportal.de/film/ums-taegliche-brot_18f1f14d523646d3a2e584aa3ef8d115,Spielfilm,1929,Deutschland,,,,,"Sybille Schloß, Holmes Zimmermann",,,,Léo Lania,,,,,Phil Jutzi,,,,,,,,,,Filmkartell »Weltfilm« Gmb: H (Berlin),,,Phil Jutzi,,,,,,,,,Volksverband für Filmkunst e.V. (Volksfilmverband) (Berlin),"5 Akte, 1298 m",,stumm,,"Zensur (DE): 13.03.1929, B.21937, Jugendverbot"
Vater und Sohn,https://www.filmportal.de/film/vater-und-sohn_dbd247a06c5446fd8b0253ec03383c57,Spielfilm,1929,Deutschland,Fritz Brunn,,"Robert Neppach (Entwurf), Erwin Scharf (Ausführung)",,"Harry Liedtke: Rechtsanwalt Jean Bonnard, Rolf von Goth: Sohn Marcel Bonnard, Karl Huszar-Puffy: Jean Bonnards Kompagnon Epstein, Marie Glory: Medizinstudentin Stella Valéry, Ruth Weyher: Madame Tibot, Anton Pointner: Monsieur Tibot, Ida Wüst: Jean Bonnards Wirtschafterin, Yvette Darnys: Fifi, Charlotte Susa: Nanon, Jim Gérald: Monsieur Tibots Rechsanwalt",,,,Franz Schulz,,,,,Willy Goldberger,,,,,,Pasquale Perris (Bei der Uraufführung),,,,D.L.S. Deutsches Lichtspiel-Syndikat AG (Berlin),Marcel Hellmann,,Géza von Bolváry,Josef von Baky,,,,,,,,,,35mm,"s/w, stumm",,
