Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Ich bin Sebastian Ott,https://www.filmportal.de/film/ich-bin-sebastian-ott_efaf0e929a1a4de7ac4394415f2eab0a,Spielfilm,1939,Deutschland,Josef A. Vesely,,"Kurt Herlth, Werner Schlichting",,"Willi Forst: Sebastian Ott / Ludwig Ott, Trude Marlen: Erika, Paul Hörbiger: Kriminalrat a.D. Hugo Baumann, Otto Tressler: Oberst Julius Holzapfel, Gustav Diessl: Kunstmaler Strobl, Werner Scharf: Ganove Paolini, Richard Eybner: Ganove Schmiedl, Eduard Köck: Faktotum Eberle, Robert Valberg: Staatsanwalt in Kopenhagen, Wilhelm Schich: Schneider, Alfred Neugebauer: Kriminalrat Dr. Nemetz, Pepi Glöckner: Dienstmädchen Marie, Ferdinand Maierhofer: Kriminalkommissar Hellriegel, Felix Dombrowsky: Kommissar, Reinhold Häussermann: Prof. Nissen, Adi Berber: Ganove Meinhardt, Hanns Hitzinger: Justizrat Norden, Otto Storm: Bankdirektor, Fritz Puchstein: Sekretär des Bankdirektors, Walter Kuhle",,,,"Eberhard Keindorff, Axel Eggebrecht",,,,Eberhard Keindorff,"Carl Hoffmann (Bildtechnische Leitung), Karl Löb","Anton Pucher, Herbert Thallmayer",,,,,Theo Mackeben,,Theo Mackeben,,Deutsche Forst-Film-Produktion Gmb: H (Berlin),Hans L. Somborn,Willi Forst,"Willi Forst, Viktor Becker",,,Hans Wolff,,Ferdinand Rotzinger,,Herbert Janeczka,,Bavaria Filmkunst Gmb: H (München-Geiselgasteig),"2757 m, 101 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Ich verweigere die Aussage,https://www.filmportal.de/film/ich-verweigere-die-aussage_6666e12ff4214830bfca922361dea3da,Spielfilm,1939,Deutschland,,,"Fritz Maurischat, Paul Markwitz",,"Olga Tschechowa: Nora Ottendorf, Albrecht Schoenhals: Architekt  Heinz Ottendorf, Curt Lukas: Staatsanwalt, Gustav Diessl: Robert Lerart, Hanne Mertens: Marianne Lenart, Herbert Hübner: Paul Ottendorf, Hertha von Walther: Lisbeth Ottendorff, Hans Brausewetter: Dr. Hans Rodeck, Else von Möllendorff: Inge Rodeck, seine Frau, Frida Richard: Frau Lenart, Tina Eilers: Kläre Steffani, Paul Otto: Vorsitzender, Carl Lucas: Staatsanwalt, Ewald Wenck: Hausmeister Stanecke, Valeska Stock: Frau Stanecke, Doris Krüger: Anny, Erik Ode, Fritz Staudte, Eduard Wenck, Otto Braml, Erich Walter, Ellinor Büller, Max Wilmsen, Ernst Stimmel, Hugo Flink, Ernst G. Schiffner, Rudolf Schündler, Ingolf Kuntze, Hermann Mayer-Falkow",,,,"Helmut Brandis, Otto Linnekogel",,,,,Georg Bruckbauer,Hans Bühring,Ilse Naumann,,,,Werner Bochmann,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),Hans von Wolzogen,,Otto Linnekogel,Hans Schönmetzler,,Walter von Bonhorst,,Karl Lindner,,Martin Müller,,,"2696 m , 100 min",35mm,"s/w, Ton",,
Ihr erstes Erlebnis,https://www.filmportal.de/film/ihr-erstes-erlebnis_6da71afb52e041fe9e7ee77cce42f8f0,Spielfilm,1939,Deutschland,"Horst Kyrath, Willi Teichmann",,Willy Schiller,,"Ilse Werner: Marianne Schäfer, Johannes Riemann: Prof. Brenner, Volker von Collande: Jochen, Charlott Daudert: Brenners Schülerin Josephine, Elisabeth Lennartz: Lore Brenner, Marjan Lex: Else, Walter Ladengast: Brenners Schüler Gohlke, Tonio Riedl: Brenners Schüler Paul, Margarethe Schön: Mutter Schäfer, Franz Weber: Vater Georg Schäfer, Elsa Wagner: Mariannes Großmutter, Georg Thomalla: Otto, Käte Pontow: Fränze, Maria Loja: Pensionswirtin Frau Meyer, Karl Harbacher: Herr Bohlemann",,,,Juliane Kay,,"Dora Gruner, Georg Paersch",Eberhard Schmidt,,"Robert Baberske, Werner Bohne","Kurt Goldsche, Werner Lehmann-Tandar",Gertrud Steckler,,Juliane Kay,Waldemar Jabs,Georg Haentzschel,,Georg Haentzschel,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Eberhard Schmidt),,,Josef von Baky,Joachim Kampf,,Berndt von Tyszka,,Willi Klitzke,,Ernst Otto Hoppe,"Susanne Kerckhoff (Roman ""Tochter aus gutem Hause"")",,"2466 m, 90 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Im Namen des Volkes,https://www.filmportal.de/film/im-namen-des-volkes_5e746f96aac54b51aaa3a6007937d99f,Spielfilm,1939,Deutschland,"Hans Naundorf, Georg Siebert",,"Hans Sohnle, Wilhelm Vorwerg",,"Rudolf Fernau: Verbrecher Alfred Hübner alias Wenzel und Neuhaser, Christine Grabe: Kellnerin Barbara, Reinhold Bernt: Automechaniker & Ganove Bruno Mielke, Fritz Kampers: Geschäftsmann Fritz Hartmann, Ellen Bang: Hartmanns Freundin Lola Larsen, Ilse Fürstenberg: Elise Hartmann, Rolf Weih: Kriminalkommissar Werner, Christian Gollong: Kriminalassistent Schmittchen, Berthold Ebbecke: Kriminalassistent, Walter Steinbeck: Kriminalrat Brüning, Erich Dunskus: Kriminalkommissar Weber, Albert Florath: Gastwirt Buggisch, Franz Nicklisch: Sohn Franz Buggisch, Rudolf Platte: Ganove Max, Aribert Grimmer: Ganove Oskar, Walter Gross: Egon, der Autofahrer, dem die Brieftasche geraubt wird, Else Reval: Egons Beifahrerin, Georg A. ProféJunger Mann, der auf der Parkbank beraubt wird, Ethel Reschke: Begleiterin des jungen Mannes, Knut Hartwig: Bayerischer Wachtmeister, Otto Klopsch: Bayerischer Wachtmeister, Albert Venohr: Wachtmeister, Werner Pledath: Bayerischer Polizeibeamter, Oskar Höcker: Zuschauer bei der Großrazzia, Lucie Euler: Zuschauer bei der Großrazzia, Gerda Kuffner: Zuschauer bei der Großrazzia, Paul Mederow: Jurist, der die Ablehnung des Gnadengesuchs vorliest, Fred Köster: Assistent des Juristen, Karl Münch: Polizeibeamter, Fred Goebel: Schupo, Walter Schramm-Duncker: Hehler Hulke, Berndt Werner: Postbeamte, Eduard von Winterstein: Gerichtsvorsitzender, Gerhard Dammann: Gastwirt Franz, Käte Jöken-König: Frau, die Diebstahl meldet, Wilhelm Kaiser-Heyl: Amerikanischer Geschäftsmann, Marianne Kiwitt: Bardame im Café Metropol, Otto Kronburger: Kriminalbeamter, Sepp Rederer: Gast an der Theke bei Buggisch, Hans Schneider: Gast bei Buggisch, Richard Senius: Gefängniswächter, Wilfried Seyferth: Sohn des bayerischen Holzschnitzers, Willy Witte: Barmann im Tauentzien-Palast, Hans Meyer-Hanno: Wachtmeister in Mielkes Wohnung, Dorothea Thies: Portiersfrau bei Mielke, Otto Henning: Englischer Kriminalinspektor, Hansjakob Gröblinghoff: Junger Mechaniker, Hans Hernes, Edgar Nollet, Clementia Egies, Herbert Morris",,Alf Teichs (Chefdramaturg),,"Erich Engels, Walter Maisch",Terra-Filmkunst Gmb: H (Berlin),,"Hans Tost, Walter Tost",,Walter Riml,,,,"Klaus S. Richter (""Er erste Kuß"", ""Rote Orchideen"")",,Carl G. von Bazant,,,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Walter Tost),Walter Tost,Alfred Greven,Erich Engels,Reinhold Bernt,,"Anna Höllering, Kammerknecht",,Kurt Schlawe,,Robert Fehrmann,,,"9 Akte, 2311 m, 84 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
In letzter Minute,https://www.filmportal.de/film/in-letzter-minute_05244660c06d4769b6b71c741a00248b,Spielfilm,1939,Deutschland,,,"Bruno Lutz, Carl Roys",,"Walter Steinbeck: Guido Temme, Elga Brink: Lydia, seine Frau, Erich Ponto: Alexander Piepenbrink, Annemarie Holtz: Amalie, Ingeborg von Kusserow: Maria, Ewald Wenck: Emil Lieblich, Ilse Fürstenberg: Minna, Else von Möllendorff: Else, Hans Richter: Peter Pelle, Günther Lüders: Karl Plischke, Günther Ballier: Verkäufer, Herta Worell: Vorführdame im Modesalon, Werner Pledath: Kriminalkommissar, Georg Heinrich Schnell: Kriminalbeamter, Fred Goebel: Zollbeamter, Max Wilmsen: Zugschaffner, Eduard Bornträger: Mann im Zugabteil, Maria Hofen: Frau im Zugabteil, Gaston Briese1. Zuschauer beim Radrennen, Carl-August Dennert2. Zuschauer beim Radrennen, Fritz Draeger3. Zuschauer beim Radrennen, Tommy Thomas4 Zuschauer beim Radrennen, Walter Steinweg: Anfeuernder Zuschauer, Lothar Geist1. junge Stehplatzzuschauer, Illo Gutschwager2. junge Stehplatzzuschauer, Rudolf Essek: Geschäftsführer im Restaureant, Adolf Fischer1. Mann am Ausstellungswagen, Oscar Sabo2. Mann am Ausstellungswagen, Egon Stief3. Mann am Ausstellungswagen",,,,Erwin Biswanger,,,,,Franz Koch,"Josef Illig, Josef Koch",,,,,Ernst Erich Buder,,,,Tobis-Filmkunst Gmb: H (Berlin),,,Fritz Kirchhoff,Erich Kobler,,Erich Kobler,,,,Oskar Haarbrandt,,,,35mm,"s/w, Ton",,
Irrtum des Herzens,https://www.filmportal.de/film/irrtum-des-herzens_6a66cd27a46f4435bd6093dc5e0ce0ea,Spielfilm,1939,Deutschland,William Zeiske,,"Robert A. Dietrich, Artur Günther",,"Paul Hartmann: Prof. Reimers, Leni Marenbach: Angelika, Käthe Dorsch: Oberin, Hans Söhnker: Flugkapitän van Santen, Karl Ludwig Schreiber: Konrad Reimers, Walter Janssen: Dr. Erwin Büttner, Alice Treff: Erika Büttner, Arthur Fritz Eugens: Helmuth, Grethe Weiser: Therese, Albert Florath: Steinmeyer, Josefine Dora: Nikolaus, Werner Pledath: Dr. Eickstädt, Reinhold Bernt: Dr. Reithofer, Wolf Ackva: Dr. Smolny, Ilse Fürstenberg: Haushälterin, Elfriede Jaene: Maria, Karl Etlinger: Dr. Leitgerber, Ewald Wenck: Kutscher, Willi Schur: Kantinenwirt, Wilhelm Bendow: Straßenbahnschaffner, Carl-August Dennert: Silvestergast im Sonnhof",,,,"Alexander Lix, Bernd Hofmann",,,,"Alexander Lix, Walter Forster",Georg Bruckbauer,,,,,,Clemens Schmalstich,,,,Bavaria Filmkunst Gmb: H (München-Geiselgasteig),Karl Schulz,,"Bernd Hofmann, Alfred Stöger",Cay-Dietrich Voss (auch: Kay Dietrich Voss),,Carl Forcht,,,,Fritz Seeger,,,"2369 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Johannisfeuer,https://www.filmportal.de/film/johannisfeuer_723c96fb411d416d963d2231a42969a8,Spielfilm,1939,Deutschland,"Willi Herrmann-Balz, Herbert Sennewald",,"Erich Czerwonski, Karl Böhm",,"Otto Wernicke: Gutsbesitzer Vogelreuter, Gertrud Meyen: Tochter Trude Vogelreuter, Ernst von Klipstein: Pflegekind Georg, Anna Dammann: Pflegekind Marikke, Maria Koppenhöfer: Weszkalnene, Hans Brausewetter: Prediger Haffke, Erich Dunskus: Inspektor Plötz, Charlott Daudert: Dienstmagd Elise, Jeanette Bethge: Mamsell, Erich Ziegel: Schäfer Magerdick, Lilo Bergen, Änne Bruck, Kurt Dremel, Ruth von Enkevort, Constanze von Eyck, Christine Großmann, Herbert Klatt, Karin Mairlechner, Armin Münch, Hellmuth Passarge, Heinz Rippert, Annemarie Schäfer, Willi Schwarz, Theodor Vogeler",,Alf Teichs (Chefdramaturg),,Kurt Heuser,,Elisabeth Massary,E. G. Techow,,Willy Winterstein,Gustav Weiss (?),Reingard Voigt,,,"Willi Grabow, Adolf Doelle",Herbert Windt,,Herbert Windt,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe E. G. Techow),E. G. Techow,,Arthur Maria Rabenalt,"Hans Müller, Götz Mauermann",,Alice Ludwig,,Erich Tannigel,,Gustav Bellers,Hermann Sudermann (Bühnenstück),,"2195 m, 80 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Das jüngste Gericht,https://www.filmportal.de/film/das-juengste-gericht_928e741c5e4046ec99f5544f2031b644,Spielfilm,1939,Deutschland,,,"Hans Ledersteger, Ernst Richter",,"Karl Skraup: Ferdinand Strubel, Gisa Wurm: Elisabeth Strubel, Susi Nicoletti: Marianne Strubel, Wolf Floderer: Peter Strubel, Anton Pointner: Maximilian von Schnackenberg, Helene Lauterböck: Therese von Schnackenberg, Erik Frey: Rudolf von Schnackenberg, Ferdinand Maierhofer: Schönthaler, Bürgermeister, Hans Holt: Leopold Forster, Turnlehrer, Bruno Hübner: Auzinger, Physik-Professor, Maria Schnorpfeil: Rosa, Ladenmädchen, Hans Schulz: Nepomuk, Olly Holzmann: Josefine Pawelek, Gertrud Wolle: Ottilie Sedlmeyer, Mimmi Shorp: Fritzi Strohmeyer, Herta Mayenjunge Ehefrau, Louise Kartousch, Otto Schmöle, Ferry Wondra, Wilhelm Schich, Josef Egger, Richard Waldemar, Karl Bachmann, Camilla Gerzhofer, Polly Koß, Otto Hartmann, Otto Glaser, Hans Unterkircher, Kurt von Lessen",,,,"Franz Seitz Sr., Walter Reichhardt",,,Erich von Neusser,,Walter Robert Lach,,,,,,Hans Lang,,,,Wien-Film Gmb: H (Wien),Franz Antel,Karl Hartl,Franz Seitz Sr.,Ludwig Ptack,,Axel von Werner,,,,Emil Versbach,,,,,,,
Kennwort Machin,https://www.filmportal.de/film/kennwort-machin_8a66e5bd77644250b71ed2de7d781629,Spielfilm,1939,Deutschland,,,"Erich Czerwonski, Karl Böhm",,"Paul Dahlke: Jürgen Borb, Kassierer der Dadag, alias A. Machin, Viktoria von Ballasko: Marie-Henriette Borb, genannt Mette, Albert Hehn: Hans Forst, Kriminalkommissar, Hilde Weissner: Norah Hackett, Hochstaplerin, Harald Paulsen: Ramon Tomasa, Will Dohm: Gnerlich, Direktor der Dadag, Ernst Dumcke: Traut, Direktor der Dadag, Ellen Bang: Puppe Lieschen, Hans Meyer-Hanno: Humbold, Klaus Pohl: Schreibstengel, Willi Schur: Maschke, Ganove, Lotte Spira: Frau Beck, Pensionsinhaberin, Mettes Wirtin, Ernst Legal: Dinklage, Werkstattvermieter, Lilli Schoenborn: Frau Dimke, Borbs Wirtschafterin, Erik Radolf: Kriminalkommissar, Emmy Harold: Fräulein Kühnemann, Sekretärin der Dadag, Anny Staeger: Renate Heil, Angestellte der Dadag, Günther Ballier: Schiffsoffizier, Wolf Dietrich: Angestellter der Versandfirma, Kurt Felden: Mitglied des Aufsichtsrates, Werner Funck2. Mitglied des Aufsichtsrates, Herbert Gernot1. Geschäftsführer der Herrenmoden Unger, Fred Goebel2. Geschäftsführer der Herrenmoden Unger, Aribert Grimmer: Barkassenführer, Kurt Hagen3. Mitglied des Aufsichtsrates, Knut Hartwig: Hamburger Polizeibeamter, Clemens Hasse: Angestellter bei Dadag, beim Betriebsausflug, Rudolf Klein-Rogge: Schnellrichter in New York, Helmut Heyne: Körner, Verkäufer der Herrenmoden Unger, Bob Iller: Dolmetscher beim englischen Polizeikommissar, Bruno Klockmann: Capitano der Zollbehörde, Franz Jan Kossak: Schiffsoffizier, Otto Kronburger: Hoteldirektor, Kurt Mikulski: Westindische Hotelportier, Hellmuth Passarge: Schaufler in Jürgens Werkstatt, Edmund Pouch: Angestellter der westindischen Frachtfirma, Ernst Rotmund: Gustav, Spelunkenwirt, Hans Schneider2. Angestellter der Dadag beim Betriebsausflug, Michaele Simo: Südamerikanischer Polizeichef, Walter Schramm-Duncker: Angestellte im ersten Reisebüro, Annemarie Schreiner: Angestellte im zweiten Reisebüro, Theo Shall: Englischer Polizeikommissar, Eva Sommer: Inge, Sekretärin der Dadag, Louis Brody: Hotelportier in New York, Max Harry Ernst: Ober beim Betriebsausflug, Werner Schott, Joe Stöckel",,,,"Werner P. Zibaso, C. V. Rock",,,,,Werner Krien,,Gertrud Steckler,,,,Werner Eisbrenner,,,,"Universum-Film AG (UFA) (Berlin), Fanal-Filmproduktion Gmb: H (Berlin)",,,Erich Waschneck,,,Walter Wischniewsky,,,,Alfred Zunft,"C. V. Rock (Roman ""Herr Borb besitzt unser Vertrauen"")",,,"35mm, 1:1,37","s/w, Ton",,
Kitty und die Weltkonferenz,https://www.filmportal.de/film/kitty-und-die-weltkonferenz_79e107cf7ace44a7bf800d0a0b9d46c2,Spielfilm,1939,Deutschland,"Hans Naundorf, Bruno Hoertgens",,Max Mellin,,"Hannelore Schroth: Maniküre Kitty, Fritz Odemar: Englischer Wirtschaftsminister Sir Horace Ashlin, Christian Gollong: Holländischer Journalist Piet Enthousen, Maria Nicklisch: Irene Sorel, Max Gülstorff: Vicomte Tristan de Gavard, Paul Hörbiger: Portier Franz Huber, Charlott Daudert: Kittys Kollegin Mimi, Hermann Pfeiffer: Journalist Paillot, Hubert von Meyerinck: Journalist Carter, Helmut Weiss: Journalist Bradsley, Annemarie Schäfer: Journalistin Erdely, Gertrud Scott-Iversen: Journalistin Holgerson, Franz Arzdorf: Hoteldirektor Füßli, Werner Stock: Portier Neumeier, Beppo Schwaiger3. Portier, Leo Peukert: Enrico Palpiti, Leopold von Ledebur: Englischer Ministerialsekretär Mason, Herbert Hübner: Wirtschaftsminister von Coprador, Ali Ghito: Sekretär des Wirtschaftsministers, Wilhelm Bendow: Französischer Minister, Harald Wolff: Englischer Sekretär Collins, Michael von Newlinski: Oberkellner im Restaurant am See, Armin Münch: Kellner im Restaurant am See, Max Harry Ernst: Friseur bei Enrico Palpiti, Bert Schmidt-Moris: Liftboy im Grand Hotel Eden, Charles  François: Tänzer in der Eden Bar, Eduard Bornträger: Barmann in der Eden Bar, Rudolf Schündler: Rundfunkreporter",,,,Helmut Käutner,,"Heinrich Przygodda, Senta Schlick",Walter Tost,,Willy Winterstein,Gustav Weiss,,,"Helmut Käutner (""Jedes kleine Fräulein braucht im Frühling einen Freund""), Wera von Stollberg (""Jedes kleine Fräulein braucht im Frühling einen Freund"")","Willi Grabow, Emma Doelle",Michael Jary,,,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Walter Tost),Walter Tost,,Helmut Käutner,"Boleslaw Barlog, Rudolf Jugert",,Fritz Stapenhorst,,Kurt Schlawe,,Gustav Bellers,"Stefan Donat (Bühnenstück ""Weltkonferenz"")",,"2645 m, 97 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Aufführung (DE): 25.08.1939, Stuttgart","Zensur (DE): Oktober 1939, Verbot"
Eine kleine Nachtmusik,https://www.filmportal.de/film/eine-kleine-nachtmusik_876a1d38d83a48a1ad72c03b30a2cead,Spielfilm,1939,Deutschland,"Fritz Anton, Karl-Heinz Bock, Roland von Rossi",,Max Knaake,,"Olga Engl: Generalin Volkstett, Ernst Pröckl: Augustin, Hannes Stelzer: Wolfgang Amadeus Mozart, Christl Mardayn: Constanze Mozart, Karl Kneidinger: Anton, Heli Finkenzeller: Komtess Eugenie, Gustav Waldau: Graf Schinzberg, Hans Gareis: Kapellmeister, Hertha von Hagen: Gräfin Schinzberg, Hugo Flink: Orchestervorstand, Kurt Meisel: Sohn Max Schinzberg, Ellen Hille: Therese, Axel von Ambesser: Eugenies Verlobter Baron Egon, Julius Brandt: Kapellmeister in Prag, Senta Foltin: Eugenies Freundin Franziska, Max Gülstorff: Onkel Leopold, Hans Wocke: Don Juan, Annie Rosar: Tante Ludmilla, Ludwig Weber: Commendatore, Lotte Spira: Baronin von Waldstätten, Hans Hermann Nissen: Leporello, Charlotte Schellhorn: Nichte Marianne von Waldstätten, Elfriede Hoffmann: Fräulein vom Balett, Hanni Weisse: Baronin von Trattner, Franz Pfaudler: Postbote, Werner Stock: Ballettmeister, Karl Etlinger: Gärtner Maschek, Poldi Pokorny: Tänzerin, Erwin Pokorny1. Tänzer, Kurt Kaiser2. Tänzer, Willy Fränzl: Leiter des Wiener Staatsopernballett, Lizzi von Kalmar",,,,Rolf Lauckner,,,Gerhard Staab,,Richard Angst,,Ilse Fehling,,,,,"Hans Knappertsbusch, Alois Melichar","Hans Knappertsbusch, Alois Melichar",,Tobis-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Gerhard Staab),,,Leopold Hainisch,Willy Zeyn jun.,,Willy Zeyn jun.,,,,Erich Lange,"Eduard Mörike (Frei nach der Novelle ""Mozart auf der Reise nach Prag"")",,"2364 m, 86 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"FSK-Prüfung (DE): 13.03.1956, B 275, Jugendfrei ab 16 Jahre / nicht feiertagsfrei"
Die kluge Schwiegermutter,https://www.filmportal.de/film/die-kluge-schwiegermutter_87991088d46d4a42ad014e3aa9edcb90,Spielfilm,1939,Deutschland,"Wolfgang Schubert, Charles Rohr",,"Hanns H. Kuhnert, Franz Koehn",,"Charlott Daudert: Anni Böhler, Christian Gollong: Robert Schmidt, Ida Wüst: Frau Böhler, Friedrich Otto Fischer: Speckmann, Erich Fiedler: Bockelmann, Walter Steinbeck: Techn. Direktor Pfister, Georg Alexander: Direktor Schmidt, Karl Stepanek: Hans, Ernst Waldow: Toni, Dorit Kreysler: Liselott, Dieter Borsche: Peter, Oscar Sabo: Portier Krüger, Ewald Wenck: Kellner, Lotte Rausch: Die Stütze, Rosita Serrano: Rosita, Sängerin, Friedrich Beug: Jean, Diener, Lucie Euler",,,,"Max Wallner, Werner P. Zibaso, Heinz Becker-Trier",,Walter Leder,,,Herbert Körner,Ted Kornowicz,,,Günther Schwenn,"Wilhelm Weber, Eva Weber",Ludwig Schmidseder,,,,"Tonlicht-Film Gmb: H, Peter Ostermayr (Berlin)",,Peter Ostermayr,Hans Deppe,Wolfgang Schubert,,Paul May,,Reinhold Draber,,Carl-Erich Kroschke,,Universum-Film AG (UFA) (Berlin),,"35mm, 1:1,37","s/w, Ton",,
Kongo-Express,https://www.filmportal.de/film/kongo-express_01caa3835594449092d2af05cab61caa,Spielfilm,1939,Deutschland,"Günther Grau, Waldemar Albert",,"Anton Weber, Franz Koehn",,"Marianne Hoppe: Renate Brinkmann, Willy Birgel: Viktor Hartmann, René Deltgen: Gaston Thibault, Hermann Speelmans: Chagrin, Max Gülstorff: Dr. Mac Phearson, Lotte Spira: Schwester Mary, Malte Jäger: Pierre Dufour, Heinz Engelmann: Raoul Burell, Hans Adalbert Schlettow: André, Hans Hermann SchaufußHerr Mollison, Toni von Bukovics: Raouls Mutter, Leonie Duval: Frau Mollison, Willi Schur: Mathieu, Ernst Rotmund: Stationsvorsteher von Tsessebe, Edwin Jürgensen: Präfekt, Fritz Hube: Stationsvorsteher von Mondombe, Walter Lieck: Sekretär des Präfekten, Lutz Götz: Distriktkommissar, Albert Ihle: Bürgermeister von Lukanga, Erik Radolf1. Farmer, Manfred Meurer2. Farmer, Hans Schneider3. Farmer, Walter Schramm-Duncker4. Farmer, Kurt Hagen5. Farmer, Angelo Ferrari6. Farmer, Louis Ralph7. Farmer, Herbert Schimkat8. Farmer, Rudolf Vones9. Farmer, Hermann Mayer-Falkow10. Farmer, Fritz Eckert: Kolonialoffizier, Wilhelm Bendow: Onkel Augustus, Toni Tetzlaff: Tante Estella, Antonie Jaeckel1. Tante, Maria Krahn2. Tante, Anneliese Würtz3. Tante, Luise Moorland: Sophie",,,,"Ernst von Salomon, Eduard von Borsody",,,,Johanna Sibelius,Igor Oberberg,Werner Krien,Bert Hoppmann,,Eduard von Borsody,,Werner Bochmann,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Georg Witt),Georg Witt,,Eduard von Borsody,,,Elisabeth Neumann,,Walter Weisse,,Bruno Suckau,,,"2533 m, 92 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Kornblumenblau,https://www.filmportal.de/film/kornblumenblau_9a22859f5c8f43aaab224ef397755a9c,Spielfilm,1939,Deutschland,,,,,"Leni Marenbach, Axel Monjé, Armin Münch, Ludwig Schmitz, Paul Kemp, Werner Stock, Claire Schlichting, Josef Camper, Lucy Millowitsch, Walter Werner, Franz Stein, Werner Pledath, Erich Ziegel, Diana Althoff, Charlotte Krause-Walter, Rudolf Schaffganz, Cordy Millowitsch, Irene Fischer, Friedrich Petermann, Eduard Bornträger, Fritz Busch, Franziska Dörr, Wilhelm Egger-Sell, Ludwig Linkmann, Erhart Stettner, Dorothea Thiess, Heinz Müller, Maria Michael",,,,"Hans Heise, Hermann Pfeiffer",,,,,Carl Drews,,,,,,Hans Ebert,,,,,,,Hermann Pfeiffer,,,,,,,,,,,,,,
Legion Condor,https://www.filmportal.de/film/legion-condor_36f2b4efb2ea47e5acb83d910c92ea2f,Spielfilm,1939,Deutschland,,,Walter Röhrig,,"Paul Hartmann: Der Kommandant der Jagdflieger, Albert Hehn: Ein Jagdflieger, Fritz Kampers: Oberfeldwebel Moebius, Josef Dahmen: Unteroffizier, Willi Rose: Unteroffizier, Otto Graf, Karl John, Wolfgang Staudte, Heinz Welzel, Herbert A. E. Böhme, Carsta Löck, Marina von Ditmar, Lilli Schoenborn, Karl Klüsner, Friedrich Gnaß, Andrews Engelmann, Malte Jäger, Franz Jan Kossak, Lutz Götz, Lothar Körner, Lea Niako, Ernst von Klipstein, Ernst Bader, Ursula Ulrich, Ruth Nimbach, Irene Fischer",,,,"Felix Lützkendorf, Karl Ritter",,"Gisela Bornkessel, Paul Haupt",Karl Ritter,,Günther Anders,Heinz von Jaworsky,,,,"Wilhelm Weber, Adolf Arnold",Herbert Windt,,,,Universum-Film AG (UFA) (Berlin),,,Karl Ritter,"Gottfried Ritter, Helmuth Wilberg (Regie-Mitarbeit - Beratung)",,Gottfried Ritter,,Josef Klietsch,,Heinz Martin,,,,"35mm, 1:1.33",,,
Leinen aus Irland,https://www.filmportal.de/film/leinen-aus-irland_e99a42f206014f958bfa73ebdf9a5397,Spielfilm,1939,Deutschland,,,Artur Günther,,"Otto Tressler: Kommerzialrat Kettner, Irene von Meyendorff: Lilly, seine Tochter, Friedl Haerlin: Frau von Gebhardt, seine Schwester, Rolf Wanka: Ministerialsekretär Dr. Franz Goll, Georg Alexander: Sektionsrat Freiherr von Falsz-Prennwiel, sein Freund, Hans Olden: Ministerialrat von Kalinski, Maria Olszewska: Frau von Kalinsky, Anny Kupfner: Wanda, beider Töchter, Oskar Sima: Handelsminister Meier, Robert Valberg: Adjudant des Ministers, Siegfried Breuer: Generalsekretär Dr. Egon Kuhn, Fritz Imhoff: Sigi, Pollack, sein Onkel, Tibor von Halmay: Ministerialrat Graf Horbath, Ernst Arnold: Dr. Seligmann, Otto Schmöle: Arnold Nagel, Karl Skraup: Alois Hubermayer, Karl Kneidinger: Bieringer, Buchhalter bei Hubermayer, Oskar Wegrostek: Wenzel, Leinenweber, Ernst Nadherny2. Leinenweber, Wilhelm Sichra3. Leinenweber, Rudolf Carl: Portier im Handelsministerium",,,,Harald Bratt,,,,,Hans Schneeberger,,,,,Leopold Kuhnert,Anton Profes,,,,Styria-Film Gmb: H (Wien),,,Heinz Helbig,,,,,,,Alfred Norkus,Stefan von Kamare (Bühnenstück),,,,,,
