Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Krach um Jolanthe,https://www.filmportal.de/film/krach-um-jolanthe_b4676a032cf546dbb60bc0adf1188b09,Spielfilm,1934,Deutschland,Hugo Froelich,,Franz Schroedter,,"Wilhelm P. Krüger: Bauer Lampken, Marianne Hoppe: Anna, Lampkens Tochter, Olaf Bach: Müller Bunjes, Marieluise Claudius: Sophie, seine Schwester, Albert Lieven: Wesemeier, Lehrer, Karl Dannemann: Rupf, Gendarm, Carsta Löck: Stine, Fritz Hoopts: Hinnerk, Knecht, Max Eckard1. Bauernbursche, Jaspar von Oertzen2. Bauernbursche, Willi Schur: Mahnke, Gerichtsvollzieher, Fita Benkhoff: Erna, Mahnkes Braut, Hugo Froelich: Oncken, Bauer, Richard Handwerk: Borchers, Bauer, Willi Parshen3. Bauernbursche",,,,"Robert A. Stemmle, Walter Supper",,"Edwin Stempel, Elise Bollenhagen",,,Reimar Kuntze,,,,Peter Kirsten,"Max Patyna, Bruno Cieslewicz","Hansom Milde-Meißner, Willy Richartz",,,,Froelich-Film Gmb: H (FFG) (Berlin),Friedrich Pflughaupt,Carl Froelich,Carl Froelich,Arno Winckler,Fritz Bollenhagen,Gustav Lohse,,Alexander Schmoll,,Hans Grimm,,,"2706 m, 99 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Der kühne Schwimmer,https://www.filmportal.de/film/der-kuehne-schwimmer_60f5408b60ad45feb5802fdf128b1fb9,Spielfilm,1934,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Georg Jacoby,,,,,,,,,,,,,,
The Last Waltz,https://www.filmportal.de/film/the-last-waltz_03003affd048424e9e3bcd8fc87f3cdc,Spielfilm,1934,Deutschland/Großbritannien,,,"Emil Hasler, Robert Gys",,"Jarmila Novotna: Countess Vera Lisavetta, Harry Welchman: Count Dmitri, Gerald Barry: Prince Paul, Josephine Huntley Wright: Babushka, Tonie Edgar-Bruce: Countess, Betty Huntley Wright, Bruce Winston, Paul Sheridan",,,,Reginald Arkell,,,,,Carl Drews,,,,,,Oscar Straus (unter Verwendung eigener Kompositionen),,Paul Hühn,,"Gnom-Tonfilm Gmb: H (Berlin), Warwick Films Ltd. (London)",,Gina Carlton,"Leo Mittler, Gerald Barry",Hanns Theo Grust,,,,,,Carl Becker,,,"6580 ft = 2006 m, 72 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
The Legend of William Tell,https://www.filmportal.de/film/the-legend-of-william-tell_ee66d799f3ce4bc0a4377d82b5b74cce,Spielfilm,1934,Deutschland/Schweiz,,,"Robert A. Dietrich, Bruno Lanz",,"Hans Marr: Wilhelm Tell, Conrad Veidt: Landvogt Gessler, Emmy Sonnemann: Hedwig Tell, Charles Cullum: Arnold von Melchthal, Eugen Klöpfer: Heinrich von Melchthal, Maly Delschaft: Barbara von Melchthal, Dennis Aubrey: Werner Stauffacher, Franziska Kinz: Gertrud Stauffacher, Carl de Vogt: Konrad Baumgarten, Käte Haack: Baumgartnerin, seine Frau, Edmond Willard: Walter Fürst, Detlef Willecke: Walter, Tells Sohn, Wolfdieter Hollender: Klein-Wilhelm, Tells jüngster Sohn, Werner Schott: Vogt Landenberg, Friedrich Ettel: Vogt Wolfenschiess, Josef Peterhans: Pfarrer Rösselmann, Herma Clement: Armgard, Paul Bildt: Schultheiss von Luzern, Max Hochstetter, Wilhelm Haardt, Heinrich Schroth, Georg Heinrich Schnell",,,,"Hanns Johst, Heinz Paul, Hans Curjel, Wilhelm Stöppler",,,,,"Sepp Allgeier, Franz Weihmayr, Franz Josef Dahinden",,Alfred Bader,,,,Herbert Windt,,,,"Terra-Film AG (Berlin), Schweizer-Produktion der Terra-Film AG (Zürich), Schweizer Film-Finanzierungs-AG (Zürich)","Max G. Hüske, C. A. Schlaepfer",Ralph Scotoni (Gesamtleitung),"Heinz Paul, Manning Haynes",,Alfred Bader,Paul May,,Niedecken,,Emil Specht,Friedrich Schiller (Bühnenstück),,,"35mm, 1:1,37","s/w, Ton",,
Der letzte Walzer,https://www.filmportal.de/film/der-letzte-walzer_dbb9630d6e464092911f772ef82bea90,Spielfilm,1934,Deutschland,,,Emil Hasler,,"Adele Sandrock, Eduard von Winterstein, Helmut Rudolph, Camilla Horn, Walter Steinbeck",,,,,,,,,,,,,,,,,,,,,,Georg Jacoby,,,,,,,,,,,,,,
Liebe dumme Mama,https://www.filmportal.de/film/liebe-dumme-mama_ceb58868fc784777be0ea03fb0d75adc,Spielfilm,1934,Deutschland,"Gustav Lautenbacher, Karl Sander",,Max Seefelder,,"Leopoldine Konstantin: Helene Burkhardt, Luise Ullrich: Hedie, ihre Tochter, Hermann Thimig: Leo Heiderich, Gustav Waldau: Heiderich sen., Theo Lingen: Fischer, Hoteldirektor, Walter Lantzsch: Portier, Otto Wernicke: Inspektor Beneke, Paul Henckels: Professor im Pensionat, Hans Richter: Boy, Liesl Karlstadt: Almwirtin, Philipp Veit: Notar",,,,Walter Wassermann,,,,,Franz Koch,,,,Hans Martin Cremer,,Hans Carste,,Lewis Ruth,,"Atalanta-Film Gmb: H (Berlin), Bavaria Film AG (München-Geiselgasteig)",,Otto Ernst Lubitz,Carl Boese,,,"Ella Ensink, Gottlieb Madl",,Rudolf Reißner,,"Karl-Albert Keller, Friedrich Wilhelm Dustmann",,,,,,,
Die Liebe siegt,https://www.filmportal.de/film/die-liebe-siegt_d91d330b694445e2a104e795963fefcd,Spielfilm,1934,Deutschland,,,Erich Czerwonski,,"Trude Marlen: Renée Neumann, Stenotypistin, Susi Lanner: Elli, ihre Schwester, Sängerin, Jakob Tiedtke: Ihr Vater, Hausverwalter, Carl Esmond: Willy Schneider, Fotograf, Rudolf Platte: Max Brehmer, Willys Freund, Musiker, Alfred Abel: Direktor Berger, Blandine Ebinger: Annie,  Bergers Frau, Werner Finck: Döring, Bergers Reklamechef, Otto Krone: Hagemann, Bergers Sekretär, Hans Albin, Traute Bengen, Heinz Berghaus, Erich Fiedler, Annemarie Hase, Antonie Jaeckel, Inge Kadon, Ernst Legal, Gustav Mahncke, Hadrian Maria Netto, Josef Reithofer, Arthur Reppert, Otto Sauter-Sarto, Felicitas Scholz, Valeska Stock, Emmy Wyda",,,,"Sybil Moholy-Nagy, Georg Zoch",,,,,Ewald Daub,,,,Richard Busch,,Harald Böhmelt,,,,Westropa-Film AG (Berlin),Hans Conradi,,Georg Zoch,,,,,,,Adolf Jansen,,,"2415 m, 87 min","35mm, 1:1.,33","s/w, Tobis-Klangfilm",,"Zensur (DE): 17.10.1934, B.37518, Jugendvebot"
Die Liebe und die erste Eisenbahn,https://www.filmportal.de/film/die-liebe-und-die-erste-eisenbahn_e016df67fbba4bbcbde9f5de0900aa7c,Spielfilm,1934,Deutschland,,,Otto Gülstorff,,"Jakob Tiedtke: Friedrich W. Eichmann, Posthalter in Zehlendorf, Ida Wüst: Helene Eichmann, Hans Schlenck: Dampfwagen-Ingenieur Ferdinand Miller, Karin Hardt: Brigitte, Fritz Kampers: Faktotum Paul Kluthammer, Genia Nikolajewa: Nanette, Max Gülstorff: B.C. Fechner, Paul Westermeier: Eckensteher Nante, Hans Zesch-Ballot: Schelling, Ernst Behmer: Landbriefträger, Josefine Dora",,,,Curt J. Braun,,,,,Carl Drews,,,Robert Neppach,,,Harald Böhmelt,,,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",,Robert Neppach,Hasso Preiß,,,,,,,Carlheinz Becker,,,,,,,
"Liebe, Tod und Teufel",https://www.filmportal.de/film/liebe-tod-und-teufel_a3dad86ac3324da48c9224bf36779634,Spielfilm,1934,Deutschland,Fritz Koch,,Otto Hunte,,"Käthe von Nagy: Kokua, Albin Skoda: Matrose Kiwe, Brigitte Horney: Sängerin Rubby, Karl Hellmer: Lopaka, Aribert Wäscher: Mounier, Erich Ponto: Alter Flaschenverkäufer, Paul Dahlke: Gouverneur, Rudolf Platte: Wirt Spunda, Oskar Sima: Händler Kiano, Albert Florath: Notar, S. O. Schoening: Collins, Walter Ladengast: Matrose Jerry, Josef Dahmen: Matrose Macco, Hans Kettler: Balmer, Karl Hannemann: Matrose Hein, Fred Immler: Matrose Wikham, Kurt Uhlig: Matrose Tirill, Charly Berger, Gertrud Boll, Fritz Digruber, Marita Gründgens, Nico Habel, Oskar Höcker, Jutta Jol, P. Luca-Kammerer, Eugen Malkowski, Hellmuth Passarge, Klaus Pohl, Herbert Spalke, Arnim Süssenguth, Hedy Swedenburg",,,,"Kurt Heuser, Josef Pelz von Felinau, Liselotte Gravenstein",,"Paul Haupt, Max König, Ida Revelli",Karl Ritter,,Fritz Arno Wagner,Werner Krien,Herbert Ploberger,,Hans Fritz Beckmann,Waldemar Jabs,Theo Mackeben,,Theo Mackeben,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Karl Ritter),Karl Ritter,,"Heinz Hilpert, Reinhart Steinbicker",,"Otto Rülicke, Otto Arndt",Wolfgang Becker,,Horst von Harbou,,Erich Leistner,"Robert Louis Stevenson (Erzählung ""The Bottle Imp"" / ""Das Flaschenteufelchen"")",,"11 Akte, 2854 m, 104 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Lockvogel,https://www.filmportal.de/film/lockvogel_624d42f7a6314a2d8579a21b61d6f0a5,Spielfilm,1934,Deutschland,Fritz Koch,,"Fritz Maurischat, Artur Günther",,"Viktor de Kowa: Viktor Schott, Jessie Vihrog: Sybil Termeer, Hilde Weissner: Delia Donovan, Jakob Tiedtke: Juwelier Schott, Fritz Rasp: Sybils Vormund de Groot, Oskar Sima: Schmuggler Makarian, Paul Westermeier: Kapitän Robert, Gerhard Bienert1. Offizier, Hugo Fischer-Köppe2. Offizier, Gertrud Wolle: Dame an Bord, Hans Hermann SchaufußHerr an Bord, Josef Dahmen1. Bandit, Louis Ralph2. Bandit, Alfred Gerasch: Perser, Inge Kadon: Perserin, Werner Stock1. Matrose, Gustav Püttjer2. Matrose, Ernst Rotmund: Kriminalkommissar, Sonja Krenzisky: Bumbawa, Hede Mehrmann: Weiße Tänzerin",,,,"Ludwig von Wohl, Lothar Philipp August Mayring, Philipp Lothar Othello Mayring",,"Paul Haupt, Berta Grützmacher",Karl Ritter,,Konstantin Tschet,Erich Rudolf Schmidtke,,,Friedrich Wilhelm Rust,Waldemar Jabs,"Friedrich Wilhelm Rust, Walter Schütze",,Walter Schütze,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Karl Ritter),,,Hans Steinhoff,Friedrich Karl von Puttkamer,"Otto Rülicke, Otto Arndt",Willy Zeyn jun.,,Otto Schulz,,Hermann Fritzsching,,,"2719 m, 99 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Ein Mädchen mit Prokura,https://www.filmportal.de/film/ein-maedchen-mit-prokura_691b78c9cfa4493895ed3c1dfe72c151,Spielfilm,1934,Deutschland,,,Emil Hasler,,"Gerda Maurus: Thea Iken, Prokuristin, Ernst Dumcke: Bankdirektor Brüggemann, Rolf von Goth: Joachim, sein Sohn, Jessie Vihrog: Fräulein Prill, Theodor Loos: Holsten, Strafverteidiger, Paul Henckels: Paschen, Vorsitzender des Schwurgerichts, Paul Heidemann: Finanzrat Spelzig, Veit Harlan: Scheartzkopf, Alfred Beierle: Chefredakteur, Hans Adalbert Schlettow: Veidt, Devisenbuchhalter, Hans Hermann SchaufußStolp, Kassierer, Katrin Weigle: Fräulein Graff, Karl Morvilius: Roderich, Lieselotte Ebel: Fräulein Kablitz, Schwartzkopfs Braut, Josefine Dora: Frau Stohp, Kurt Höllger: Haffke, Maria Krahn: Frau Kersten, Hugo Flink: Kommissar, Hermann Mayer-Falkow: Justizwachtmeister, Lotte Werkmeister, Karl Harbacher, Wolfgang von Schwindt, Arthur Reppert, Arthur Reinhardt, Anita Mey, Ernst Rückert, Hertha Guthmar",,,,Hans Hömberg,,,,,Guido Seeber,,,,,,Marc Roland,,,,Normaton Gmb: H (Berlin),,Arsen von Cserépy,Arsen von Cserépy,,,Willy Zeunert,,,,Adolf Jansen,,,,,,,
Ein Mann will nach Deutschland,https://www.filmportal.de/film/ein-mann-will-nach-deutschland_5b956087e24d4160a120193b3bbf057b,Spielfilm,1934,Deutschland,Fritz Schwarz,,Werner Schlichting,,"Karl Ludwig Diehl: Ingenieur Hagen, Brigitte Horney: Fabrikantin Manuela Ortiguez, Hermann Speelmans: Werkmeister Brack, Siegfried Schürenberg: Ingenieur Corner, Ernst Rotmund: Ingenieur Duval, Charlotte Schultz: Manuelas Vertraute Pedra, Hans Leibelt: Manuelas Vermögensverwalter Morron, Willy Birgel: Englischer Lagerkommandant, Hans Zesch-Ballot: Englischer Seeoffizier, Willi Schur: Monteur Dohm, Ludwig Trautmann: Kapitän Jefferson, Günther Hadank: Dr. Hellfritz, Paul Wegener: Heizer, Else Reval: Schiffsreisende, Gerhard Bienert, Richard Glahn, Paul Hildebrandt, Max W. Hiller, Gustav Püttjer, Erich Harden, Ernst Behmer, Willi Sieber, Harry Hardt, Aribert Mog, Hans Spielberg, Werner Schott",,,,"Lothar Philipp August Mayring, Philipp Lothar Othello Mayring, Fred Andreas",,"Anton Walkenbach, Paul Haupt, Maria Spindler",Bruno Duday,,Fritz Arno Wagner,"Werner Krien, Igor Oberberg",,,,Waldemar Jabs,Hans-Otto Borgmann,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),Erich Holder,,Paul Wegener,Erich Kobler,"Alfred Schmidt, Max Linde",Milo Harbich,,Heinz Ritter,,Walter Tjaden,Fred Andreas (Roman),,"2670 m, 97 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Mein Herz ruft nach Dir,https://www.filmportal.de/film/mein-herz-ruft-nach-dir_c26ec42ea1874a0088112605ef69ee86,Spielfilm,1934,Deutschland,,,"Werner Schlichting, Kurt Herlth",,"Jan Kiepura: Mario Delmonti, Marta Eggerth: Carla Schmidt, Paul Kemp: Direktor Rosé, Paul Hörbiger: Operndirektor Arvelle, Theo Lingen: Coq, sein Sekretär, Hilde von Stolz: Vera Valetti, Trude Hesterberg: Direktrice eines Modesalons, Hilde Hildebrand: Margot, Fritz Soot: Tenor, Sigrid Eschborn: Sopranistin, Anton Imkamp: Linsemann, Kurt Mühlhardt: Wolfram Peters, Willi Schur, Hans Leibelt, Gerhard Bienert, Louis Ralph, Franz Sauer, Karl Platen, Tibor von Mindszenty, Hedwig von Debicka, Georg Frigge, Max Vierlinger, Hans von Bachmayr",,,,"Ernst Marischka, Emeric Pressburger",,"Walter Leder, Elisabeth Massary",,,Friedl Behn-Grund,Franz von Klepacki,,,Ernst Marischka,Waldemar Jabs,Robert Stolz,,Werner Schmidt-Boelcke,,Cine-Allianz Tonfilm Gmb: H (Berlin),Fritz Klotzsch,"Arnold Pressburger, Gregor Rabinowitsch",Carmine Gallone,Viktor Eisenbach,"Arthur Schwandt, Heinz Schmidt",Eduard von Borsody,,Horst von Harbou,,Hermann Fritzsching,,,"2421 m, 88 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
"Meine Frau, die Schützenkönigin",https://www.filmportal.de/film/meine-frau-die-schuetzenkoenigin_040274a0bcae412a9142b10a43ee2242,Spielfilm,1934,Deutschland,,,Otto Gülstorff,,"Lucie Englisch: Anni Bauer, Oskar Sima: Karl Bauer, ihr Mann, Ralph Arthur Roberts: Gustav Bauer, Generaldirektor, Paul Beckers: Huber, Hugo Fischer-Köppe: Juseph, Fritz Servos: Franzl, Gerhard Dammann: Ferdinand, Sabine Peters: Eva, Leo Peukert: Bergen, ihr Vater, Heinz Berghaus, Hans Hemes, Melitta Klefer, Paul Moleska, Hellmuth Passarge, Josef Peterhans, Franz Seitz Sr., Christiane von Trümbach, Heinz Wemper",,,,Walter Wassermann,,Otto Zander,,,Georg Bruckbauer,Hugo Schott,,,G. von Otten,,Gerhard Winkler,,Lewis Ruth,,Aco-Film Gmb: H (Berlin),Gustav Althoff,Gustav Althoff,Carl Boese,,Max Balzer,Hildegard Grebner,,Reinhold Draber,,"Bruno Suckau, Joachim Thurban",,,,,,,
Der Meisterboxer,https://www.filmportal.de/film/der-meisterboxer_5b488f03c6f449838ebbcb7246d5a221,Spielfilm,1934,Deutschland,,,,,"Weiß-Ferdl, Käte Haack, Eduard Wesener, Margot Wagner, Franz Nicklisch, Fita Benkhoff, Hans Junkermann, Paul Henckels, Genia Nikolajewa, Rudolf Platte, Luise Stösel",,,,Peter Francke,,,,,Karl Hasselmann,,,,,,"Hermann Krome, Rudolf Perak",,,,,,,Fred Sauer,,,,,,,,,,"2476 m, 90 min","35mm, 1:1.33",s/w,,
Le miroir aux alouettes,https://www.filmportal.de/film/le-miroir-aux-alouettes_299ac3a3794641f88ea170d5df92651d,Spielfilm,1934,Deutschland,,,"Fritz Maurischat, Artur Günther",,"Pierre Brasseur: Jean Forestier, Jessie Vihrog: Jenny, Edwige Feuillère: Délia, Lucien Dayle: H. Forestier, Pierre Labryle commandant, Daniel Mendaillele premier officier, Bill-Bockettsle deuxième officier, Jeanne Fusier-Girla passagière, Henri Mairetle passager, Raymond Aimos: Dimitri, Max Maxudianle Persan, Germaine Godefroid, Roger Karl: Dekalf, Edouard Hamel",,,,"Ludwig von Wohl, Lothar Philipp August Mayring, Philipp Lothar Othello Mayring",,"Paul Haupt, Berta Grützmacher",Karl Ritter,,Konstantin Tschet,Erich Rudolf Schmidtke,,,,Waldemar Jabs,Friedrich Wilhelm Rust,,Walter Schütze,,Universum-Film AG (UFA) (Berlin),,,"Hans Steinhoff, Roger Le Bon",Friedrich Karl von Puttkamer,"Otto Rülicke, Otto Arndt",Willy Zeyn jun.,,Otto Schulz,Raoul Ploquin,Hermann Fritzsching,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
Mon coeur t'appelle,https://www.filmportal.de/film/mon-coeur-tappelle_363a0ffc9abc461f802c8a1dadd6dc7c,Spielfilm,1934,Deutschland/Frankreich,,,"Werner Schlichting, Kurt Herlth",,"Jan Kiepura: Mario Delmonti, Danielle Darrieux: Nicole Nadin, Rolla France: Vera Valetti, Colette Darfeuil: Margot, Jeanne Cheirel: Direktorin eines Modesalons, Lucien Baroux: Rosé, le directeur, André Gabriello: Favrolles, Nono Le Corre: Casserole, Charles Dechamps: Arvelle, Direktor der Oper, Julien Carette: Coq, Edouard Hamel, Bill-Bocketts, Pierre Piérade, Hermant",,,,"Ernst Marischka, Emeric Pressburger",,"Walter Leder, Elisabeth Massary",,,Friedl Behn-Grund,Franz von Klepacki,,,,Waldemar Jabs,Robert Stolz,,Werner Schmidt-Boelcke,,Cine-Allianz Tonfilm Gmb: H (Berlin),Fritz Klotzsch,"Arnold Pressburger, Gregor Rabinowitsch","Carmine Gallone, Serge Véber",,,Eduard von Borsody,,Horst von Harbou,,Hermann Fritzsching,,Gaumont-Franco-Film Aubert (Paris),"2274 m, 84 min","35mm, 1:1,37","s/w, Ton",,
Die Mühle im Schwarzwald,https://www.filmportal.de/film/die-muehle-im-schwarzwald_1cc47eddbbc744208e1500dd4730d6ad,Spielfilm,1934,Deutschland,,,,,"Max Weydner: Martin Tanner, Gretl Theimer: Seine Tochter Anne, Josef Berger: Bastian Hofer, Marie Mayerhofer: Seine Frau Margret, Robert Eckert: Ihr Sohn Franz, Elise Aulinger: Walburga Dörfel, Beppo Brem: Ihr Sohn Hannes, Heinrich Hauser: Bernauer, Erna Fentsch: Seine Tochter Liesle, Hans Imhof: Postbote Wendig",,,,Willy Rath,,,,Josef Joseffi,"Karl Attenberger, Peter Haller",,,,Just Scheu,,"Toni Thoms, Just Scheu",,,,Georg Ziegler-Filmproduktion (Nürnberg),,,Josef Berger,,,Max Michel,,,,Karl-Albert Keller,,,,,,,
Musik im Blut,https://www.filmportal.de/film/musik-im-blut_5113f4f7bd3a42cfa41c4395581969b8,Spielfilm,1934,Deutschland,,,,,"Leo Slezak: Friedrich Hagedorn, Kapellmeister, Elsa Wagner: Mathilde, seine Frau, Hanna Waag: Hanna, seine Tochter, Sybille Schmitz: Carola, seine Nichte, Wolfgang Liebeneiner: Hans Peters, Walter Ladengast: Franz Zahlinger, Korrepetitor, Alexander Engel: Klinkermann, erster Geiger, Hans Junkermann: Direktor Gregor, Wilhelm Kaiser-Heyl: Prof. Forster, Ernst Behmer: Wittig, Diener, Gertrud Wolle, Leopold von Ledebur, Karl Platen, Klaus Pohl, Willi Schur, Horst Birr, Erika Streithorst, Olga Engl, Wolfgang von Schwindt, Franz Stein, Carl Walther Meyer, Trude Haefelin",,,,Erich Waschneck,,,,,Friedl Behn-Grund,,,,,,Clemens Schmalstich,,,,,,,Erich Waschneck,,,,,,,,,,"2373 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Mutter und Kind,https://www.filmportal.de/film/mutter-und-kind_43c163ac9c2e4ce6a526d4a6cb028c3a,Spielfilm,1934,Deutschland,,,Franz Schroedter (Gesamtausstattung),,"Henny Porten: Anna, Peter Voss: Jürgen, Wolfgang Keppler: Herr Petersen, Elisabeth Wendt: Frau Petersen, Hansi Arnstaedt: Frau Kröger, Werner Pledath: Dr. Fiedler, Arzt, Paul Westermeier: Tischlermeister Larsen, Louise Morland: Frau Larsen, Dörthe Kühne: Fiete Larsen, Alexandra Schmitt: Großmutter Larsen, Fita Benkhoff: Frau Hellinger, Walter Steinbeck: Herr Hellinger, Hermann Picha: Landbriefträger Rippe, Ilse Nast: Zofe bei Petersen, Bruno Ziener: Diener bei Petersen, Gustav Püttjer: Kellner, Rose Borgh, Inge Kadon, Marina von Ditmar, Hanni Peters, Liselotte Krämer, Dorothea Köppen, Fritz Hube, Ernst Rotmund, Nora von Schrenck",,,,Robert A. Stemmle,,,,,Karl Puth,Gerhard Brieger,,,,,Richard Ralf,,Richard Ralf,,Tofa Tonfilm-Fabrikations Gmb: H (Berlin),Hans Conradi,Guido Bagier,Hans Steinhoff,Gottfried Ritter,"Alfred Schütz, Ernst Thege",Ludolf Grisebach,,,,Adolf Jansen,,,"2490 m, 121 min",35mm,"s/w, Ton",,
My Heart Is Calling,https://www.filmportal.de/film/my-heart-is-calling_4abbf286072c42989c4d2cc3802adc1e,Spielfilm,1934,Großbritannien/Deutschland,,,"Norman G. Arnold, John Harman",,"Jan Kiepura: Mario Delmonte, Marta Eggerth: Carla, Sonnie Hale: Alphonse Rosée, Hugh Wakefield: Arvelle, Direktor der Oper von Monte Carlo, Ernest Thesiger: Fevrier, Marie Löhr: Modistin, Jeanne Stuart: Margot, John Singer: Page, Parry Jones1. Mitglied der Alphonse Rosée Oper, Anthony Hankey2. Mitglied der Alphonse Rosée Oper, Mickey Brantford3. Mitglied der Alphonse Rosée Oper, Frederick Peisley4. Mitglied der Alphonse Rosée Oper, Hilde von Stolz5. Mitglied der Alphonse Rosée Oper, Anton Imkamp6. Mitglied der Alphonse Rosée Oper, C. Denier Warren: Polizist, Charles Farrell: Gefangener","Sidney Gilliat, Robert Edmunds (Zus. Komödien-Szenen)",,,Richard Benson,,,,,Glen Mac: Williams,,,,"Harry S. Pepper, T. Connor",,Robert Stolz,,Louis Levy,,"Gaumont British Picture Corporation (London), Cine-Allianz Tonfilm Gmb: H (Berlin)",,"Michael Balcon, Arnold Pressburger, Gregor Rabinowitsch",Carmine Gallone,,,Ralph Kemplen,,,,Harold King,,,"7459 ft = 2274 m, 91 min","35mm, 1:1,33","s/w, Ton","Trade Show (GB): 08.01.1935, London",
My Song for You,https://www.filmportal.de/film/my-song-for-you_356b1b378967494482056ebefca05f00,Spielfilm,1934,Großbritannien/Deutschland,,,Alfred Junge,,"Jan Kiepura: Gatti, Sonnie Hale: Charlie, Aileen Marson: Mary Newberg, Emlyn Williams: Theodore, Gina Malo: Fifi, Muriel George: Mrs. Newberg, George Merritt: Mr. Newberg, Reginald Smith: Kleeberg, Bruce Winston","Austin Melford, Robert Edmunds (Additional comedy scenes)",,,Richard Benson,,,,,Charles Van Enger,,Berleo,,Frank Eyton,,"Bronislau Kaper, Walter Jurmann, Mischa Spoliansky (zusätzliche Songs)",,Louis Levy,,"Gaumont British Picture Corporation (London), Cine-Allianz Tonfilm Gmb: H (Berlin)",,Michael Balcon,Maurice Elvey,,,Charles Frend,,,,Philip Dorté,,,"7960 ft = 2426 m, 85 min","35mm, 1:1.33","s/w, British Acoustic System","Trade Show (GB): 30.07.1934, London, Prince Edward Theatre",
Nuit de mai,https://www.filmportal.de/film/nuit-de-mai_e1a30632d3a24653a70039f361b1fe7a,Spielfilm,1934,Deutschland,Otto Lehmann,,"Robert Herlth, Walter Röhrig",,"Käthe von Nagy, Fernand Gravey: Baron Neuhaus, Monette Dinay: Toni, Lucien Baroux: M. Stockel, Annie Ducauximpératrice, Marguerite Templey: Mme Stockel, Katia Lova: Josefa, Alexandre Rignault: Gaysberger, Lucien Dayle: Leiner, Georges Mortonjuge, Raoul Marcosergent, Raymond Aimos, Lilian Claude Barghonpetite fille, Jean Bara, Eugène Dumas, Jeanne de Carol, Philippe Richard, Pierre Piérade, Henri Chomette, Dina Cocéa, Fernand Frey, Micheline Masson, Jean Sinoël","Jacques Bousquet, Henri Chomette",,,"Gustav Ucicky, Gerhard Menzel",,"Fritz Schilling, Willi Schlick, Ida Revelli, Elisabeth Massary, Auguste Zademach",Günther Stapenhorst,,Friedl Behn-Grund,"Franz von Klepacki, Herbert Stephan",,Raoul Ploquin,,"Wilhelm Weber, Emil Neumann, Adolf Arnold, Arthur Schramm, Werner Noack, Maria Jamitzky",Alois Melichar,,Alois Melichar,,Universum-Film AG (UFA) (Berlin),,,"Gustav Ucicky, Henri Chomette",Kurt Hoffmann,"Erich Düring, Karl Mühlberger",Eduard von Borsody,,Horst von Harbou,,Fritz Thiery,,Alliance Cinématographique Européenne (A.C.E.) (Paris),"2329 m, 85 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
L'Or,https://www.filmportal.de/film/lor_f6991a2fb2064099800bb2ff32867151,Spielfilm,1934,Deutschland,,,"Otto Hunte, Albert Berthold Henninger (Technische Beratung)",,"Brigitte Helm: Florence Wills, Roger Karl: John Wills, Rosine Deréan: Hélène, Louis Gauthier: Lefèvre, Jacques Dumesnil: Malescot, Marc Valbel: Harris, Robert Goupille journaliste, Pierre Piéradeun domestique, Raoul Marco: O'Kelly, Maurice Rémy, Georges Tourreilles secrétaires, Georges Malkine: Zorloff, André Fouché, Line Norol'infirmière, Edouard Hamel, Yvonne Hébert, Jeanne de Carol, Ernest Ferny",Jacques Théry (Französische Dialoge),,,Rolf E. Vanloo,,,,,"Günther Rittau, Otto Baecker, Werner Bohne",,,,,,Hans-Otto Borgmann,,,,Universum-Film AG (UFA) (Berlin),Alfred Zeisler,,"Karl Hartl, Serge de Poligny","Raoul Ploquin (Supervision), Ernst Rechenmacher",,Wolfgang Becker,,,,"Erich Leistner, Bruno Suckau",,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
