Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
"Der Mann, der Sherlock Holmes war",https://www.filmportal.de/film/der-mann-der-sherlock-holmes-war_184bcfc5c5db4d2384082b489f67715f,Spielfilm,1937,Deutschland,"Hans Tost, Hans Joachim Wieland",,"Otto Hunte, Willy Schiller",,"Hans Albers: Sherlock Holmes alias Morris Flynn, Heinz Rühmann: Dr. Watson alias Macky, Marieluise Claudius: Mary Berry, Hansi Knoteck: Jane Berry, Hilde Weissner: Madame Ganymar, Siegfried Schürenberg: Gangsterboß Lapin, Paul Bildt: Lachender Mann / Kriminalschriftsteller Sir Arthur Conan Doyle, Franz W. Schröder-Schrom: Polizeidirektor, Hans Junkermann: Exzellenz Vangon, Eduard von Winterstein: Gerichtsvorsitzender, Edwin Jürgensen: Staatsanwalt, Ernst Legal: Diener Jean, Günther Ballier1. Kriminalbeamte, Aribert Grimmer2. Kriminalbeamte, Theodor Thony3. Kriminalbeamte, Erich Dunskus: Chef der Kriminalpolizei, Angelo Ferrari: Gangster Fred im Expresszug, Harry Hardt: Freds Kumpan Billy, Lothar Geist: Erwin Wutzke, Clemens Hasse: Ganove Peter, Paul Schwed: Der lange Poll, sein Kumpan, Willi Schur: Bahnbeamter bei der Gerichtsversammlung, Ernst Waldow: Hoteldetektiv, Erich Walter: Hoteldirektor, Heinz Wemper: Verwalter des Lombard-Hauses, Walter Werner: Dr. Balderin, Charly Berger: Beisitzender Richter, Katharina Berger: Blumenmädchen im Hotel, Hans Bergmann: Taxator, Horst Birr2. Schlafwagenschaffner, Max Harry Ernst1. Gerichtsreporter, Ernst Behmer1. Schlafwagenschaffner, Fritz Draeger2. Gerichtsreporter, Gerhard Dammann3. Schlafwagenschaffner, Fred Goebel: Hotel-Empfangschef, Karl Jüstel1. Polizeioffizier, Kurt Kramer2. Polizeioffizier, Erich Nadler3. Polizeioffizier, Friedrich Ohse: Polizeileutnant, Boris Alekin: Hotelkellner, Otto Krieg-Helbig: Fotoreporter, Fredy Walden1. Zuschauer bei der Gerichtsverhandlung, Albert Karchow2. Zuschauer bei der Gerichtsverhandlung, Walter Steinweg: Zivilbeamter im Polizeipräsidium, Herbert Gaidzik, Hellmuth Passarge, Arthur Orlop, Theodor Popp, Alfred Schwarz, Fred Tasso, Georg Henry Tschersich, Friedrich Weigelt, Hans Weidner, Kurt Alexander Duma",,,,"Robert A. Stemmle, Karl Hartl",UFA-Filmverleih Gmb: H (Berlin),"Otto Sucrow, Fritz Strack",Alfred Greven,,"Karl Plintzner, Fritz Arno Wagner",Karl Plintzner,Manon Hahn,,Richard Busch,"Wilhelm Weber, Fredy Arnold, Hans Dublies",Hans Sommer,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Alfred Greven),,,Karl Hartl,Eduard von Borsody,,Gertrud Hinz,,"Arthur Hämmerer, Erich Tannigel",,Hermann Fritzsching,,,"3072 m, 112 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
"Mein Sohn, der Herr Minister",https://www.filmportal.de/film/mein-sohn-der-herr-minister_017a0721250f4c32b68b90e42e43cbd8,Spielfilm,1937,Deutschland,Herbert Junghanns,,"Walter Röhrig, Franz Koehn",,"Heli Finkenzeller: Nanette Fabre-Marines, Hilde Körber: Chansonette Betty Joinville, Hans Moser: Gabriel Fabre, Hans Brausewetter: Kulturminister Robert Fabre-Marines, Paul Dahlke: Abgeordneter Vaccarès, Françoise Rosay: Mutter Sylvie Fabre-Marines, Aribert Wäscher: Ex-Minister Baroche, Hadrian Maria Netto: Ministerpräsident, Carl Jönsson: Amtsdiener Aristide, Bruno Ziener: Diener Pierre, Leo Peukert: Kabarett-Direktor, Josef Dahmen: Zwischenrufer, Carl Auen: Zeitungsreporter, Hermann Mayer-Falkow: Polizist vor dem Ministerium, Walter Schramm-Duncker: Portier im Ministerium, Wolfgang Dohnberg, Rudolf Klicks, Erika Raphael, Annie Lorenz, Fred Köster",,,,"Karl Georg Külb, Edgar Kahn",,"Fritz Schilling, Otto Zander, Ida Revelli, Berta Schindler",Erich von Neusser,,Günther Anders,,Manon Hahn,,Karl Georg Külb,"Paul Albert Lange, Emil Neumann, Maria Jamitzky",Leo Leux,,Leo Leux,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Erich von Neusser),Erich von Neusser,,Veit Harlan,Ludwig Ptack,,Marianne Behr,,Otto Schulz,,Joachim Thurban,"André Birabeau (Bühnenstück ""Fiston"")",,"2220 m, 81 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
"Meine Frau, die Perle",https://www.filmportal.de/film/meine-frau-die-perle_87dd67a803934ba2a69c9a195ea9adf5,Spielfilm,1937,Deutschland,,,,,"Gerhard Dammann, Günther Lüders, Robert Dorsay, Genia Nikolajewa, Ralph Arthur Roberts",,,,,,,,,,,,,,,,,,,,,,Alwin Elling,,,,,,,,,,,,,,
Meine Freundin Barbara,https://www.filmportal.de/film/meine-freundin-barbara_4a43e775ea514157a506e495114fe226,Spielfilm,1937,Deutschland,Heinz Fiebig,,"Gustav A. Knauer, Alexander Mügge",,"Grethe Weiser: Barbara, Elisabeth Ried: Stefanie, Paul Hoffmann: Dr. Reinerz, Franz Zimmermann: Frank, Arthur Schröder: Hotelchef, Jakob Tiedtke: Stockinger, Hans Leibelt: Andermann sen., Wilhelm P. Krüger, Ingeborg von Kusserow: Lucie, Manny Ziener: Frau Werner, Louise Morland: Emilie, Ellen Bang: Ursula, Günther Ballier: Oberkellner, Gudrun Ady: Klara, Angelo Ferrari: Geschäftsführer",,,,"Willi Kollo, Fritz Kirchhoff",,,Hermann Grund,,Georg Bruckbauer,Arndt von Rautenfeld,"Johannes Krämer, Otto Sucrow",,Willi Kollo,"Max Schories, Anton Terburg",Willi Kollo,,Willi Kollo,,Fanal-Filmproduktion Gmb: H (Berlin),,Erich Waschneck,Fritz Kirchhoff,Milo Harbich,,Milo Harbich,,Hans Natge,,"Bruno Suckau, Erich Schmidt",,Universum-Film AG (UFA) (Berlin),,,,,
Meiseken,https://www.filmportal.de/film/meiseken_a4a249229aba4fc3972da3ba7c0dca7d,Spielfilm,1937,Deutschland,Karl Gillmore,,"Robert A. Dietrich, Artur Günther",,"Josef Eichheim: Kleinbauer Alois Brüggler, Rotraut Richter: Brügglers Enkelin Hedwig, Susi Lanner: Ursula Meiseken, Franz Zimmermann: Direktor Toni Hämmerlein, Fritz Kampers: Gastwirt Sebastian Huber, Irmgard Hoffmann: Gastwirtin Resi Huber, Oskar Sima: Handwerker Aulinger, Maria Wolf: Magd Vevi, Beppo Brem: Knecht Michel, Albert Karchow: Hämmerleins Abteilungsdirektor, Klaus Pohl: Hämmerleins Abteilungsdirektor, Josef Reithofer: Hämmerleins Abteilungsdirektor, Ewald Wenck: Hämmerleins Abteilungsdirektor, Leo Peukert: Hämmerleins Bürodiener, Josef Berger: Gendarm, Arnulf Schröder: Finanzbeamter, Franz Fröhlich: Feuerwehrhauptmann, Helene Fichtmüller: Hämmerleins Sekretärin Frl. Hoffmann, Michael Distler: Beschwipster Bauernbursche, Walter Schuller",,,,"Max Wallner, Anderl Kern",,,,,"Georg Muschner, Paul Rischke",,,Hans von Wolzogen,,,Walter Sieber,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),Otto Lehmann,,Hans Deppe,Wolfgang Becker,,Wolfgang Becker,,Reinhold Draber,,Eugen Hrich,Hans Alfred Kihn (Bühnenstück),,"2376 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"FSK-Prüfung (DE): 13.12.1951, 03583, Jugendfrei / nicht feiertagsfrei"
Menschen ohne Vaterland,https://www.filmportal.de/film/menschen-ohne-vaterland_cba90f383efd4447b3cac20f40f96039,Spielfilm,1937,Deutschland,Dietrich von Theobald,,Erich Kettelhut,,"Willy Fritsch: Oberleutnant Maltzach, Maria von Tasnady: Irene Marellus, Willy Birgel: Baron Falen, Grethe Weiser: Chansonette Jewa, Siegfried Schürenberg: Hauptmann Angermann, Werner Stock: Leutnant Berndt, Josef Sieber: Bursche Pleikies, Alexander Golling: Ischnikoff, Erich Dunskus: Unteroffizier Steputat, Nikolaj Kolin: Diener Stepan, Willy Schaeffers: Landesrat Soykas, Lissy Arna: Agentin Mila Wentos, Hans Stiebner: Kigull, Louis Rainer: Wolynski, Aribert Grimmer: Bauer Rauta, Maria Loja: Wirtin Orla, Valy Arnheim: Russischer Kommandeur, Werner Kepich: Russischer Agent, Erich Nadler: Russischer Agent, Johannes Bergfeldt: Russischer Offizier, Jur Arten: Russischer Offizier, Karl Meixner: Aufwiegler, Jakob Sinn2. Unteroffizier der Kompanie Maltzach, Trude Baumbach: Russisches Bauernmädchen Maruschka, Tamara Höcker: Kommunistisches Bauernmädchen, Hellmuth Passarge: Soldat der Kompanie Maltzach, Herbert Klatt: Soldat der Kompanie Maltzach, Arthur Reinhardt: Soldat der Kompanie Maltzach, Kai Möller: Soldat der Kompanie Maltzach, Theo Stolzenberg: Tanzlokalbesitzer Popott, Boris Alekin: Kellner im ""Sarasan"", Walter Raat-Kraatz: Kommunist, Hans Sobierayski: Kapellmeister, Hermann Mayer-Falkow, Hans Meyer-Hanno, Gustav Püttjer, Anny von Bomsdorff, Hugo Gau-Hamm, Zlatan P. Kascheroff, Emmi de Néve, Albert Venohr",,,,"Walter Wassermann, Lotte Neumann, Ernst von Salomon, Herbert Maisch",,"Max König, Walter Salemann",Bruno Duday,,Konstantin Tschet,Erich Rudolf Schmidtke,"Willi Ernst (Filmkostümhaus), Filmkostümhaus Willi Ernst (Berlin)",,Hans Fritz Beckmann,,Harold M. Kirchstein,,Harold M. Kirchstein,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),Bruno Duday,,Herbert Maisch,Milo Harbich,"Emil Freude, Max Linde","Milo Harbich, Gottfried Ritter",,Willi Klitzke,,Hermann Fritzsching,"Dr. Gertrud von Brockdorff (Roman in der ""Berliner Illustrierten Zeitung"" ""Der Mann ohne Vaterland"")",,"10 Akte, 2877 m, 105 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Das Milliardengrab,https://www.filmportal.de/film/das-milliardengrab_73f39b3cb66a429badb6a3d08888295b,Spielfilm,1937,Deutschland,,,,,"Toni Tetzlaff, Ursula Herking, Ernst Karchow, Ilse Abel, Margarete Kühnert",,,,,,,,,Erwin Schmücker,,,,,,Richard Ralf,,,,,,,Karl G'schrey,,,Carl Forcht,,,,,,,"452 m, 17 min",35mm,Ton,,
Mit versiegelter Order,https://www.filmportal.de/film/mit-versiegelter-order_f03401d295524ed8835f7ed3dae7354f,Spielfilm,1937,Deutschland,"Paul Goergens, Erich Roehl",,"Robert A. Dietrich, Artur Günther",,"Viktor de Kowa: Willi Reinhardt, Paul Hartmann: Ingenieur Keßler, Suse Graf: Sekretärin Irmgard Dorp, Tatjana Sais: Barmädchen Margot, Ernst Leudesdorff: Gesandter Dr. Reinhardt, Rudolf Schündler: Legationsrat Holzmann, Paul Westermeier: Werkmeister Paul Schulze, Hans Stiebner: Ibrahim Speere, Curt Lukas: Koch Batscheff, Georg Heinrich Schnell: Ministerpräsident Resa Khan, Hans Richter: Polizeipräsident Dagor Khan, Friedrich Beug: Diener Albert, Karl Dannemann: Matrose Thomsen, Hans Adalbert Schlettow: Falscher Matrose Thomsen, Carl Auen, Herbert Gernot, Bob Iller, Karin Lüsebrink, Alfred Maack, Edith Meinhard, Serag Monier, Heinz B. Klockow, W. Ramonia",,,,"Felix von Eckardt, Georg C. Klaren, Karl Anton (ungenannt)",,"Ernst Erdmann, Anni Loretto",Ludwig Behrends,Wilhelm Biermann,"Herbert Körner, Wilhelm Schmidt",Ted Kornowicz,,,Kurt Feltz,"Robert Stritzke, Harry Pantzer","Willy Engel-Berger, Fritz Wenneis",,Fritz Wenneis,,Majestic-Film Gmb: H (Berlin),Bruno Lopinski,"Franz Tappers, Helmut Eweler",Karl Anton,Munkel,,Martha Dübber,,Kurt Wunsch,,Adolf Jansen,"Fritz Peter Buch (Bühnenstück ""Vertrag um Karakat"")",Tobis-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Ludwig Behrends),"2876 m, 105 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Monika. Eine Mutter kämpft um ihr Kind,https://www.filmportal.de/film/monika-eine-mutter-kaempft-um-ihr-kind_96a9c0808b2e46cfbc2d4a40da6c1cbc,Spielfilm,1937,Deutschland,,,,,"Maria Andergast: Barbara Daalen, Iván Petrovich: Dr. Michael Holt, Carmen Lahrmann: Monika, Theodor Loos: Professor Waldeck, Willy Schaeffers: Regisseur, Rudolf Platte: Kameramann, Julia Serda: Frau von Schadow, Ilse Petri: Inge, Monikas Friend, Walter Steinbeck: Manager Wallen, Erich Dunskus: Hoteldirector, Gustav Püttjer: Oberleutnant, Karl Platen: Diener, Peer Baedeker: Knapp, Max Wilmsen: Geheimrat, Ilse Abel: Krankenschwester, Herbert Ernst Groh: Sänger ""Heimatland"", Bob Iller: Gast der Kaschemme, Oskar Höcker: Thielmann, Eugen von Bongardt: Dr. Scherber, Fanny Cotta: Krankenschwester, Gerhard Dammann: Schalplattenverkäufer, Fritz Draeger: Statist bei der Aufnahme in Hotel, Peter Busse: Wirt",,,,Heinz Helbig,,,Gustav Althoff,,Edgar S. Ziesemer,,,,,,Gerhard Winkler,,,,Aco-Film Gmb: H (Berlin),,,Heinz Helbig,,,,,,,,Erich Ebermayer (Roman),,"2463 m, 90 min",35mm,"s/w, Tobis-Klangfilm",,
Der Mustergatte,https://www.filmportal.de/film/der-mustergatte_0a4cf33e800248899d3faa5f256d80fb,Spielfilm,1937,Deutschland,,,"Otto Gülstorff, Hans Minzloff",,"Heinz Rühmann: Billy Bartlett, Bankier, Heli Finkenzeller: Doddy, dessen Frau, Werner Fuetterer: Fred Evans, Tennis-Champion, Leopold von Ledebur: Sparkins, Buchhalter bei Bartlett, Alexa von Porembsky: Mary, Zofe bei Bartlett, Georg Heinrich Schnell: Bennet, Bankangestellter, Otto Matthies: Gordon, Bankangestellter, Hans Stiebner: Peeperkorn, englischer Geschäftsmann, Armin Schweizer: Fuessli, schweizer Geschäftsmann, André Saint-Germain: Bernard, französischer Geschäftsmann, Josy Holsten: Elegante Dame, Rudolf Essek: Clubdirektor, Liska Bonney: Alte Engländerin, Angelo Ferrari: Schiedsrichter, Karl-Heinz Reppert: Page in Bartletts Bank, Eva Genschow1. Zuschauerin bei Billys Tennistraining, Eva-Maria Behmer2. Zuschauerin bei Billys Tennistraining, Theo Stolzenberg: Bankdiener, Edgar Nollet: Gepäckträger, Max Wagner: Diener im Tennisclub in Venedig, Kurt Felden: Mr. Harding, Geschäftsmann, Michael von Newlinski: Sein Geschäftspartner, Walter Schenck: Jacks Freund in der Bar, Georg A. ProféJacks Freund in der Bar, Hans Albin: Jacks Freund in der Bar, Oskar Höcker1. Möbelpacker, Ernst Legal2. Möbelpacker, Carl-August Dennert: Barmixer, Hella Gantzert: Zimmermädchen, Erik von Loewis: Linienrichter, Leni Marenbach: Margret, Hans Söhnker: Wheeler, Jola Jobst: Miss Willson, Max Holsboer: Trainer, Antonie Jaeckel: Engländerin, Richard Ulrich: Georg, Werner Pledath: Bumburry, Walter Bechmann, Olly von Bongardt",,,,"Jacob Geis, Hans Albin, Heinz Rühmann",,,Herbert Engelsing,,Werner Bohne,,,Heinz Rühmann,"Erwin Lehnow (""Liebes kleines Mädchen, wenn Du wüßtest..."")",,Hans Sommer,,,,Imagoton-Film Gmb: H (Berlin),Otto Ernst Lubitz,,Wolfgang Liebeneiner,"Hans Albin, Gustav Lohse",,Gustav Lohse,,,,Alfred Norkus,"Avery Hopwood (Bühnenstück ""Fair and Warmer"")",Tobis-Filmkunst Gmb: H (Berlin),95 min,"35mm, 1:1,37","s/w, Ton",,
Mutterlied,https://www.filmportal.de/film/mutterlied_dd072b01ff5d4851b7a20bc2fff10056,Spielfilm,1937,Deutschland/Italien,Max Paetz,,"Heinrich Richter, Gabriel Pellon, Giorgio Pinzauti",,"Beniamino Gigli: Ettore Vanni, Sänger, Maria Cebotari: Fiamma Appiani, seine Frau, Peter Bosse: Mario, ihr Sohn, Hans Moser: Walden, Vannis Faktotum, Michael Bohnen: Cesare Doret, Sänger, Hilde Hildebrand: Ricarda, seine Frau, Alfred Gerasch: Matty, Intendant, Josef Dahmen: Inspizent, Werner Pledath: Chefarzt in der Charité, Hilde Maroff: Krankenschwester, Herbert Gernot: Dr. Luciani, Rechtsanwalt, Max Paetz: Luigi, Garderobier bei Cesare Doret, Rio Nobile: Chauffeur, Anton Lothar Philipp August Mayring: Konzertdirektor",,,,"Thea von Harbou, Bernd Hofmann",,,,,"Georg Bruckbauer, Massimo Terzano",Arndt von Rautenfeld,,,,"Paul Dannenberg, Maria Jamitzky","Alois Melichar, Cesare Andrea Bixio",,,,"Itala-Film Gmb: H (Berlin), Itala-Film SA (Rom)","Max G. Hüske, Nino Ottavi",Alberto Giacalone (Gesamtleitung),Carmine Gallone,,,Oswald Hafenrichter,,,,Hans Grimm,"Leonhard Fürst (Motive), Lothar Philipp August Mayring (Motive), Iwa Raffay (Motive), E. G. Techow (Motive)",,"9 Akte, 2562 m, 93 min","35mm, 1:1,37","s/w, RCA-Photophone",,
Pan,https://www.filmportal.de/film/pan_46010bbfb5394670b1124f7bfcbca942,Spielfilm,1937,Deutschland,Karl Buchholz,,"Bruno Lutz, Robert A. Dietrich",,"Christian Kayßler: Leutnant Thomas Glahn, Marieluise Claudius: Eva, Hilde Sessak: Edwarda, Hugo Werner-Kahle: Edwardas Vater Kaufmann Mack, Werner Schottder Doktor, Heinrich Schrothder Kapitän, Ernst Dumckeder Baron, Horst Birrder Verkäufer, Antonie Jaeckel: Frau des Pfarrers, Sigrid Engström: Tochter des Pfarrers, Karin Lüsebrink: Tochter des Pfarrers, Ewald Wenckder Gerichtsschreiber, Aribert Grimmer: Evas Mann der Schmied, Olly von Bongardt: Wirtschafterin bei Mack",,,,"Paul Knudsen, Josef Rovenský",,,,,"Bruno Timm, Karel Degl",,,,,,Wolfgang Zeller,,,,Olaf Fjord Film-Produktion Gmb: H (Berlin-Halensee),Alfred Bittins,Olaf Fjord,"Olaf Fjord, Josef Rovenský",,,,,Josef Höfer,,Tonbild-Syndikat AG (Tobis) (Berlin),Knut Hamsun (Roman),,"11 Akte, 2563",,s/w,,
Patrioten,https://www.filmportal.de/film/patrioten_c7da2a070be148a0812c9bd09b881376,Spielfilm,1937,Deutschland,"Wilhelm Marchand, Gerd Kautzer, Ludwig Kühr",,"Walter Röhrig, Franz Koehn",Sabine Ress,"Mathias Wieman: Deutscher Flieger Peter Thomann, genannt Pierre, Lída BaarováThérèse, genannt Jou-Jou, Bruno Hübner: Fronttheaterdirektor Jules Martin, Hilde Körber: Suzanne, Paul Dahlke: Tenor Charles, Kurt Seifert: Alphonse, Nikolaj Kolin: Nikita, Arthur Fritz Eugens: Suzannes Sohn Jean Baptiste, Edwin Jürgensen: Ortskommandant, Willi Rose: Büro-Offizier, Ewald Wenck: Polizeibeamter, Otz Tollen: Kriegsgerichtsvorsitzender, Ernst Karchow: Ankläger, André Saint-Germain: Verteidiger, Paul Schwed1. Deutscher Kriegsgefangener, Lutz Götz2. Deutscher Kriegsgefangener, Karl Hannemann: Sanitäter, Gustav Mahncke: Sergeant, Karl Wagner: Hoteldiener, Jim Simmons: Flugzeugführer, Hans Reinhard Knitsch: MG-Schütze, Hermann Pfeiffer: Hotelier",,,,"Lothar Philipp August Mayring, Philipp Lothar Othello Mayring, Felix Lützkendorf",,"Paul Haupt, Maria Kühr",,Karl Ritter,Günther Anders,Karl Plintzner,Arno Richter,,Hans Fritz Beckmann,"Wilhelm Weber, Maria Arnold",Theo Mackeben,,Theo Mackeben,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Karl Ritter),Karl Ritter,,Karl Ritter,Friedrich Karl von Puttkamer,,Gottfried Ritter,,Willi Klitzke,,Ludwig Ruhe,,,"10 Akte, 2334 m, 96 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 14.08.1937, Venedig, IFF",
Petermann ist dagegen!,https://www.filmportal.de/film/petermann-ist-dagegen_a704f2fceb764fc29baa7a3cde2c754f,Spielfilm,1937,Deutschland,,,,,"Fita Benkhoff, Beppo Brem, Ernst Waldow, Walter Gross",,Alf Teichs (Chefdramaturg),,,,,,,,,,,,,Wolfgang Zeller,,,,Neucophon Tonfilm-Produktion und Vertriebs-Gmb: H (Berlin),,,Frank Wysbar,,,,,,,,,,,,,,
Revolutionshochzeit,https://www.filmportal.de/film/revolutionshochzeit_b6821ae9fcbe4cb4a3353c028da467b4,Spielfilm,1937,Deutschland,,,Karl Machus,,"Brigitte Horney: Aline, Enrico Benfer: Ernest, Paul Hartmann: Marc Arron, Bernhard Minetti: Montaloup, Hugo Gau-Hamm: General Davout, Carla Rust: Leontine, Peter Elsholtz: Prosper, Heinz Welzel: Jean Lasque, Eva Tinschmann: Jeanette, Ernst-Albert Schaah: Jerome, Franz Lichtenauer: Pierre, Erwin Biegel: Soldat Biron, Berthold Reissig, Jens von Hagen, Hedi Höpfner, Fred Goebel, Anatol Dobrianski, Kurt Brenkendorf, Erich Mack, Michael von Newlinski, Georg A. Profé, Charlie Albert Huber, Jochen Nickau, Karl Jüstel, Allan Durant, Ullrich Klein, Curt Eckert, Peter Lau, Willy Meyer-Sanden, Max Hochstetter, Kurt Alexander Duma, Hermann Lindt, Friedrich Ohse, Kurt Mikulski",,,,Hans H. Zerlett,,,,,Georg Krause,,Willi Ernst,,,,Walter Gronostay (unter Verwendung französischer Melodien),,,,Euphono-Film Gmb: H (Berlin),,Franz Vogel,Hans H. Zerlett,Eckart Beelitz,,Ella Ensink,,Kurt Wunsch,,Eugen Hrich,,Terra-Filmkunst Gmb: H (Berlin),,,,,
Rotkäppchen und der Wolf,https://www.filmportal.de/film/rotkaeppchen-und-der-wolf_68cee397a85a488a812148743f82aac4,Spielfilm,1937,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fritz Genschow, Renée Stobrawa",,,,,,,,,,,,,,
Der Scheidungsgrund,https://www.filmportal.de/film/der-scheidungsgrund_82f092524b7044358b30636ae348374d,Spielfilm,1937,Tschechoslowakei/Deutschland,,,Stepán Kopecký,,"Anny Ondra: Anny Storm, Paul Hörbiger: Toni Bernhof, Komponist, Ruth Eweler: Alice, seine Frau, Jack Trevor: Ralph Fenton, Willi Volker: Dr. Werkmann, Justizrat, Robert Dorsay: Spargel, sein Faktotum, Raoul Schránil: Grimm, Theodor Pištěk: Gerichtsvollzieher, Ferenc Futurista, Eliška Pleyová, Jan W. Speerger",,,,"Aldo von Pinelli, Václav Wasserman",,,,,Ferdinand Pecenka,,,,,,Jára Beneš,,Jára Beneš,,"Ondra-Lamac-Film Gmb: H (Berlin), Moldavia-Film AG (Prag)",Vladimír Kabelík,"Carl Lamač, Anny Ondra",Carl Lamač,,,Erwin Dressler,,,,Josef Zora,,,,,,,
Der Schimmelkrieg in der Holledau,https://www.filmportal.de/film/der-schimmelkrieg-in-der-holledau_1f146312a7b847f1b871059746678282,Spielfilm,1937,Deutschland,"Werner Drake, Otto Jahn, William Neugebauer",,"Otto Moldenhauer, Paul Markwitz",,"Eduard Köck: Bürgermeister Blasl aus Haselbach, Heli Finkenzeller: Anna Blasl, Richard Häußler: Anderl Ziechnaus, Erika Pauli: Dienstmagd Maria, Gustav Waldau: Ziberl-Toni, Kurt Meisel: Bräubursche Thomas Ziberl, Kurt Klotz-Oberland: Greislinger, Elise Aulinger: Rosa Blasl, Theodor Auzinger: Bürgermeister Ziechnaus aus Banzing, Josef Eichheim: Nachtwächter Dodl, Hans Schulz1. Amtsdiener, Josefine Dora: Walperin, Franz Lichtenauer2. Amtsdiener, Albert Florath: Landrichter, Paul Luka: Eigelsperger, Leopold Kerscher: Schmied Huss aus Banzing, Grete Schünemann: Moni, Philipp Weichand: Schneider Stierl aus Banzing, Georg Schmieter, Rudolf Kunig: Gemeinderat Rabhendl aus Haselbach, Kurt Bierbaum, Heinrich Hauser: Bauer Bifang aus Banzing, Benno Müller, Hanns Hunkele: Bauer Stülpnagel aus Haselbach, Georg-Richard Wenkhaus, Oscar Aigner: Bauer Blunz aus Banzing, Hansi Thoms, Gerti Kammerzell, Lotte Schüler, Hedi Lipperer, Josef Voggenauer, Hans Schneider, Leo Reiter, Rolf Rolphs, Rudolf Vones, Max Vierlinger: Postillon, Reinhold Gerstenberg, Karl Harbacher, Karl Klöckner, Max Pietsch, Rudolf Wendl, Franz Pollandt, Karl Heyer, Teddy Wulff, Hugo Drahower, Conrad Curt Cappi, Erik Schubert, Ida Krill, Ilse Braun",,,,Alois Johannes Lippl,,"Walter Schröder, Luise Lehmann","Robert Wuellner, Hans Herbert Ulrich",,Willy Winterstein,"Gustav Weiss, Wolfgang Hofmann",,,,"Hermann Rosenthal, Hans Dublies",Karl List,,,,Euphono-Film Gmb: H (Berlin),Franz Vogel,,Alois Johannes Lippl,Ludolf Grisebach,,Ludolf Grisebach,,Josef Höfer,,Werner Pohl,"Alois Johannes Lippl (Bühnenstück ""Der Holledauer Schimmelkrieg"")",Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Wuellner-Ulrich),"2335 m, 85 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"FSK-Prüfung (DE): 16.01.1950, 00748, Jugendfrei / nicht feiertagsfrei"
Das schöne Fräulein Schragg,https://www.filmportal.de/film/das-schoene-fraeulein-schragg_e208a95c39104bc2ae60dac8592e7f90,Spielfilm,1937,Deutschland,,,"Hanns H. Kuhnert, Hermann Asmus",,"Hansi Knoteck: Anna-Maria Schragg, Otto Gebühr: König Friedrich II, Paul Klinger: Ludwig Krüll, Hans Adalbert Schlettow: Paul Wittekind, Hilde Schneider: Charlotte von Drewitz, Jack Trevor: James Mac: Kerry, Werner Stock: Hannes Blume, Paul Bildt: Geheimrat Schragg, Eduard von Winterstein: Landrat Schragg, Elsa Wagner: Antonie Schragg, Hellmuth Bergmann: Leutnant von Meerheimb, Carla Rust: Berta Wittekind, Werner Pledath: Pfarrer Hondewerper, Arthur Schröder: Graf Arnsfeld, Heinrich Schroth: Freiherr von Weddien, Wilhelm P. Krüger: Bauer Dreiband, Lena Haustein: Magd Trine, Franz Stein: Schreiber, Lucie Euler: Kupplerin, Hellmuth Passarge, Alfred Haase, Charlie Albert Huber",,,,"Joseph Dalmann, Lothar Philipp August Mayring, Philipp Lothar Othello Mayring, Fred Andreas",,"Alfred Heinke, Anna Balzer","Ernst Krüger, Hans Herbert Ulrich",,Werner Bohne,"Kurt Schulz, Pandar",,Peter Ostermayr,Richard Busch,"Arthur Schramm, Bruno Cieslewicz",Herbert Windt,,,,"Tonlicht-Film Gmb: H, Peter Ostermayr (Berlin)",,Peter Ostermayr,Hans Deppe,Paul May,"Otto Ahrens, Otto Karge",Paul May,,Horst von Harbou,,Werner Pohl,,Universum-Film AG (UFA) (Berlin),,,,,
