Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Liebe muß verstanden sein,https://www.filmportal.de/film/liebe-muss-verstanden-sein_7798cf3c656e440daef1628b304864e9,Spielfilm,1933,Deutschland,Fritz Koch,,Benno von Arent,,"Rose Barsony: Stenotypistin Margit Raday, Georg Alexander: Ingenieur Peter Lambach, Wolf Albach-Retty: Bobby Brandt, Hilde Hildebrand: Lambachs Braut Ellen Parker, Käte Haack: Lisa Plaumann, Max Gülstorff: Fabrikant Bruno Plaumann, Oscar Sabo: Lambachs Faktotum Oskar Nickel, Oskar Sima: Kriminalbeamter, Theo Lingen: Hotel-Emil, Wera Schultz: Zofe, Ernst Behmer, Hansi Arnstaedt, Rudolf Biebrach, Gerhard Dammann, Aenne Görling, Harry Halm, Anna Müller-Lincke, Paul Rehkopf, Walter Steinbeck",,,,Herbert Juttke,,"Fritz Schilling, Berta Grützmacher",Karl Ritter,,"Konstantin Tschet, Otto Baecker",Fred Fernau,,,Willi Kollo,,Willi Kollo,,Walter Schütze,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Karl Ritter),Karl Ritter,,Hans Steinhoff,,,Milo Harbich,,Günther Pilz,,Erich Leistner,,,"8 Akte, 2372 m, 87 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Liebelei,https://www.filmportal.de/film/liebelei_ad1843a93faf4ab4852efeda6cf69299,Spielfilm,1933,Deutschland,Heinz Landsmann,,Gabriel Pellon,,"Magda Schneider: Christine Weiring, Wolfgang Liebeneiner: Leutnant Fritz Lobheimer, Gustaf Gründgens: Baron Rudolf von Eggersdorf, Olga Tschechowa: Baronin von Eggersdorf, Luise Ullrich: Modistin Mizzi Schlager, Christines Freundin, Carl Esmond: Oberleutnant Theo Kaiser, Paul Hörbiger: Der alte Hans Weiring, Kammermusiker, Paul Otto: Major Leopold von Eggersdorf, Werner Finck: Binder, Cellist, Werner Pledath: Oberst Placzek, Ekkehard Arendt: Leutnant von Lensky, Ossy Kratz-Corell: Der Zugführer, Else Reval: Handschuhladenbesitzerin, Lotte Spira, Walter Steinbeck: Gast beim Empfang von Baron von Eggersdorf, Fritz Draeger: Junger Offizier in der Offiziersmesse, Fred Goebel: Junger Offizier in der Offiziersmesse, Michael von Newlinski: Junger Offizier in der Offiziersmesse, Friedrich Honna: Fizzberger Hausmeister, Antonie Jaeckel: Gattin des Majors von Eggersdorf, Lewis Ruth: Theaterportier, Elisabeth von Rüts: Eine alte Dame, Gast bei Major von Eggersdorf, Helmuth Bautzmann, Monika Horst",,,,"Hans Wilhelm, Curt Alexander, Max Ophüls",,Hans Dupke,,,Franz Planer,Bruno Stephan,"Adolf Braun, Charlotte Pfefferkorn",,,"Adolf Braun, Charlotte Pfefferkorn",Theo Mackeben,,Theo Mackeben,"Ludwig van Beethoven (Motive ""1. Satz, 5. Symphonie""), Johannes Brahms (Motive), Wolfgang Amadeus Mozart (Motive ""Entführung aus dem Serail""), Josef Lanner (Motive), Johann Strauß jr. (Motive), Carl Maria Weber (Motive), Joseph Haydn (Motive), Charles Gounod (Motive), Richard Wagner (Motive)",Elite Tonfilm-Produktion Gmb: H (Berlin),"Fred Lyssa, Ernst Reicher",Christoph Mülleneisen Jr.,Max Ophüls,"Walter Sternheim, Max Boenisch",,Friedel Buckow,,Walter Lichtenstein,,Hans Grimm,Arthur Schnitzler (Bühnenstück),,"7 Akte, 2412 m, 88 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (AT): 24.02.1933, Wien, Theater-Kino",
Liebesfrühling,https://www.filmportal.de/film/liebesfruehling_55d9d2fbd5a046e9a5f6b3042b17f229,Spielfilm,1933,Deutschland,,,,,"Erna Morena, Ernst Rückert, Carl de Vogt, Helmut Kionka, Anna von Palen, Ines von Taube",,,,Karl Otto Krause,,,,,"Emil Schünemann, Hugo von Kaweczynski",,,,,,Karl Otto Krause,,,,Karl Otto Krause-Film (Berlin),,,Karl Otto Krause,,,,,,,,,,,,,,
Das Lied der schwarzen Berge,https://www.filmportal.de/film/das-lied-der-schwarzen-berge_0628fbc382c04bde8b4e9a8b2bb5fff6,Spielfilm,1933,Deutschland/Jugoslawien,,,Willi Depenau,,"Karl Platen, Otto Kronburger, Carl de Vogt, Arndt von Rautenfeld, Ernst Dumcke, Blandine Ebinger, H. A. Löhr, Paul Günther, Albert von Kersten, Heinz Salfner, Ita Rina",,,,"Hans Klaehr, Josef Pelz von Felinau",,,,,"Kurt Neubert, Herbert Körner",,,,,,,,,,,,,Hans Natge,,,,,,,,,,,,,,
Das Lied der Sonne,https://www.filmportal.de/film/das-lied-der-sonne_3a4b24bfc3d24038864cdd8d5adae933,Spielfilm,1933,Deutschland,,,"Gustav A. Knauer, Alexander Mügge",,"Giacomo Lauri Volpi: Giacomo Volpi, Tenor, Vittorio De Sica: Dr. Giuseppe Paladino, Volpis Rechtsanwalt, Lilian Dietz: Friedel Brandt, Gesangstudentin, Erhard Siedel: Max Adler, Manager, Vera Witt: Helene, seine Frau, Oscar Sabo: Dr. H. Fischer, Rechtsanwalt, Ada Lübben: Maxi, Friedels Freundin, Gertrud Wolle: Volpis Sekretärin, Ida Wüst",,,,Hans Fritz Köllner,,,,,Eduard Hoesch,Karl Hoesch,,,C. Risso,Friedrich Havenstein,Giuseppe Becce,,Giuseppe Becce,Pietro Mascagni,Itala-Film Gmb: H (Berlin),,Alberto Giacalone,Max Neufeld,,,,,Karl Ewald,,Erich Lange,Pietro Mascagni,,,,,,
Ein Lied für Dich,https://www.filmportal.de/film/ein-lied-fuer-dich_fb19a5449ee44bddb31b4fcd487cc4a2,Spielfilm,1933,Deutschland,,,Werner Schlichting,,"Jan Kiepura: Ricardo Gatti, Tenor, Jenny Jugo: Lixie Hausner, Ralph Arthur Roberts: Baron Kleeberg, Paul Hörbiger: Schindler, Paul Kemp: Charlie, Ida Wüst: Tante Ida, Hans Junkermann: Hausner, Lixies Vater, Julius Falkenstein: Rundfunkbeamter, Karl Stepanek: Theo Bruckner, Musiker, Jessie Vihrog: Fifi, Leonard Steckel: Opernregisseur, Theodor Thony: Kellner, Theresa Gerson: Aida, Maria Koppenhöfer, Hilde Hildebrand, Fritz Oesterreicher",,,,"Irma von Cube, Ernst Marischka, Rudolf Bernauer",,"Walter Leder, Margarete Scholz",,,"Otto Kanturek, Bruno Timm",Fritz Wunderlich,,,"Ernst Marischka, Fritz Rotter",Waldemar Jabs,"Bronislau Kaper, Walter Jurmann, Giuseppe Verdi",,Willy Schmidt-Gentner,,Cine-Allianz Tonfilm Gmb: H (Berlin),,"Arnold Pressburger, Gregor Rabinowitsch",Joe May,,,Konstantin Mick,,Josef Höfer,,Hermann Fritzsching,,Universum-Film AG (UFA) (Berlin),89 min,"35mm, 1:1,37","s/w, Klangfilm",,
Ein Lied geht um die Welt,https://www.filmportal.de/film/ein-lied-geht-um-die-welt_12b9fc9a427d49fa922cdccd415163d7,Spielfilm,1933,Deutschland,,,Franz Schroedter,,"Joseph Schmidt: Riccardo, Tenor, Viktor de Kowa: Rigo, Musikal-Clown, Charlotte Ander: Nina, Schallplattenverkäuferin, Fritz Kampers: Simoni, Carl de Vogt: Theaterdirektor, Carl Auen: Danto, Operndirektor, Edith Karin: Seine Sekretärin, Ida Perry: Wirtin, Erich Bartels, Karl Morvilius, Philipp Cervantes, Ernst Pistulla, Jutta Jol, Friedrich Bronnen, Michael von Newlinski, Wolfgang von Schwindt",,,,Heinz Goldberg,,Walter Leder,,,Reimar Kuntze,Benno Stinauer,,,Ernst Neubach,Adolf Doelle,Hans May,,Rolf Jacoby,,Rio-Film Gmb: H (Berlin),,Richard Oswald,Richard Oswald,,,Friedel Buckow,,Karl Ewald,,Eugen Hrich,,Terra-Film AG (Berlin),,,Tobis-Klangfilm,,
Das Lied vom Glück,https://www.filmportal.de/film/das-lied-vom-glueck_49c9e7c511d94dc6bdcda7a8cc44b6da,Spielfilm,1933,Deutschland,"Kurt Ulrich, Karl Sander",,Emil Hasler,,"Herbert Ernst Groh: Carl Roland, Paul Kemp: Bernhard Probst, sein Freund, Ilse Stobrawa: Erna Vogel, Pianistin, Jakob Tiedtke: Mister Warner, Olga Limburg: Mrs. Warner, Ery Bos: Thea Warner, Theo Lingen: François, Haushofmeister, Jane Talmar: Suzette, Theas Gesellschafterin, Amanda Lindner: Tante Leonie, Friedrich Schrader: Rundfunkreporter, Erich Fiedler, Anton Pointner",,,,Hans Ritter,,,,,Georg Krause,G. F. Peters,,,Konrad Drey,Franz Siebert,"Willy Engel-Berger, Paul Hühn",,"Richard Dochan, Paul Hühn",,Gnom-Tonfilm Gmb: H (Berlin),Hans Wolf,"Jacob Brodsky, Max Brodsky",Carl Boese,Georg Roethe,"Otto Karge, Eduard Brenner",Putty Krafft,,,,Walter Scholz,,,,,,,
Lisetta,https://www.filmportal.de/film/lisetta_ddab972873c84e2886393aa5fa6b4302,Spielfilm,1933,Deutschland/Italien,Karl Sander,,"Gustav A. Knauer, Alexander Mügge",,"Elsa Merlini: Lisetta, Blumenmädchen, Memo Benassi, Gianfranco Giachetti, Vittorio De Sica",,,,Robert A. Stemmle,,"Fritz Pietsch, Ida Hilgert",,,Eduard Hoesch,,,,,"Friedrich Havenstein, Paul Albert Lange",Eduard Künneke,,Eduard Künneke,,"Itala-Film Gmb: H (Berlin), Italfonosap (Rom)",Angelo Besozzi,Alberto Giacalone,Carl Boese,,,Hildegard Grebner,,Karl Ewald,,Erich Lange,,,"2387 m, 87 min","35mm, 1:1.33",s/w,,
Das lustige Kleeblatt,https://www.filmportal.de/film/das-lustige-kleeblatt_a14a63a7d80e4e2fad482d272a3ad684,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Erich Engels,,,,,,,,,,,,,,
Madame wünscht keine Kinder,https://www.filmportal.de/film/madame-wuenscht-keine-kinder_c294a98983e449bb96d62e564e4c2d9a,Spielfilm,1933,Deutschland,,,"Hans Sohnle, Otto Erdmann, Emil Stepanek",,"Liane Haid: Madelaine Wengert, Georg Alexander: Dr. Felix Rainer, Lucie Mannheim: Luise, Otto Wallburg: Herr Balsam, Erika Glässner: Frau Wengert, Willy Stettner: Adolf, eine Begleiterscheinung, Hans Moser: Ein aufgeweckter Schlafwagenschaffner, Lilia Skalaungenannt",,,,Fritz Rotter,,,,,"Willy Goldberger, Hans Androschin",,,,"Fritz Rotter, Max Kolpé",,"Bronislau Kaper, Walter Jurmann",,Hans J. Salter,,Lothar Stark-Film Gmb: H (Berlin),Arthur Rosen,Anatol Potok (Gesamtleitung),Hans Steinhoff,,,Ella Ensink,,,,Alfred Norkus,"Clément Vautel (Roman ""Madame ne veut pas d'enfants"")",,"5 Akte, 2352 m, 86 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (AT): 06.01.1933, Wien","Zensur (DE): 16.01.1933, B.22147, Verbot"
Mädels von heute,https://www.filmportal.de/film/maedels-von-heute_b632130e5ed047cf86697cd0ffb8c8b1,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Selpin,,,,,,,,,,,,,,
"Manolescu, der Fürst der Diebe",https://www.filmportal.de/film/manolescu-der-fuerst-der-diebe_63ea3ceb1f794a7daf6405aeef1b7473,Spielfilm,1933,Deutschland,,,Hans Jacoby,,"Iván Petrovich: George Manolescu, Mady Christians: Comtesse Maria Freyenberg, Alfred Abel: Jan Hendricks, Generaldirektor der Introp-Versiche, Ellen Richter: Olivia, seine Frau, Hilde Hildebrand: Marion Lamond, Detektivin, Fritz Kampers: Max Krause, ehemaliger Rennfahrer, Hubert von Meyerinck: Kellner im Hotel Ritz, Olly Gebauer: Dame im Wartesaal, Kurt Lilien: Nachtportier, Wilhelm Bendow, Julius Falkenstein, Alfred Gerasch, Arthur Mainzer, Albert Paulig, Emil Rameau, Hans Richter, Emilie Unda, Bruno Ziener",,,,Georg C. Klaren,,"Anna Hesse, Paul Haupt",,,Emil Schünemann,"Wilhelm Schmidt, Harro Ernst Bremer",,,Willi Wolff,"Max Patyna, Ilse Siebert",Willy Rosen,,Alfred Strasser,,Ellen Richter-Tonfilm Gmb: H (Berlin),Leon Sklarz,"Ellen Richter, Willi Wolff",Willi Wolff,,,Roger von Norman,,Fritz Vopel,,Hermann Birkhofer,,,"2267 m, 83 min","35mm, 1:1.33",s/w,,
"Marion, das gehört sich nicht",https://www.filmportal.de/film/marion-das-gehoert-sich-nicht_8599a24a044040f69c60738e1b40e8d1,Spielfilm,1933,Deutschland,,,Max Heilbronner,,"Magda Schneider: Marion, Satorius` Tochter, Hermann Thimig: Kurt Bach, Kunstmaler, Otto Wallburg: Direktor Satorius, Seifenfabrikant, Julius Falkenstein: Brammel, sein Kammerdiener, Elli Schmid: Hella, Marions Freundin, Henry Bender: Oskar, Marions Onkel, Erich Fiedler1. Reklamechef bei Satorius, Theo Lingen2. Reklamechef bei Satorius, Olly Gebauer: Mädel aus der Bar, Eugen Rex: Der Gasmann",,,,Kurt Siodmak,,,,,Hugo von Kaweczynski,,,,,,Otto Stransky,,,,,,,E. W. Emo,,,,,,,Carlo Paganini,"Georg Jacoby (Novelle), Charlie K. Roellinghoff (Novelle)",,82 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Das Meer ruft,https://www.filmportal.de/film/das-meer-ruft_ad40f09dcf8f4855a347d37f1bd1264a,Spielfilm,1933,Deutschland,,,"Ernö Metzner, Erich Zander",,"Heinrich George: Terje Wiggen, Erika Helmke: Antje Wiggen, Franz Stein: Der alte Janssen, Hans Mierendorff: Kapitän Peters, Ludwig Andersen: Kapitän vom Torpedoboot 81, Ernst Busch: Mannschaft der ""Carola"", Josef Dahmen: Mannschaft der ""Carola"", Herbert Gernot: Mannschaft der ""Carola"", Charly Kracker: Mannschaft der ""Carola"", Roland von Rossi: Mannschaft der ""Carola"", Franz Sutton: Mannschaft der ""Carola"", Herbert Schmidt: Mannschaft der ""Carola""",,,,Josef Pelz von Felinau,,,,,"Willy Winterstein, Kurt Neubert",,,,,,Werner Schmidt-Boelcke,,,,Deutsche Eidophon-Film Gmb: H (Berlin),,,Hans Hinrich,,,,,,,Hans Strobel,,,"2321 m, 98 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Meisterdetektiv,https://www.filmportal.de/film/der-meisterdetektiv_97bf761520484b788cbc3fcb87bb38ac,Spielfilm,1933,Deutschland,,,Max Seefelder,,"Weiß-Ferdl: Jakob Hase, genannt der ""Schnauzer"", Ria Waldau: Betty, seine Nichte, Ery Bos: Alice Radley, Hans Stüwe: Max Müller, Rolf von Goth: Fritz Körner, Fritz Kampers: Paul Krause, Joe Stöckel: Dr. Flint, Therese Giehse: Frl. Holzapfel",,,,"Joseph Dalmann, Joe Stöckel",,,,,Franz Koch,Josef Koch,,,"Joe Stöckel, Toni Thoms",Heinrich Beckmann,Toni Thoms,,Toni Thoms,,"Bavaria Film AG (München-Geiselgasteig), Tonfilm-Produktion Franz Seitz (München)",,Franz Seitz Sr.,Franz Seitz Sr.,,,Gottlieb Madl,,Heinz Ritter,,Friedrich Wilhelm Dustmann,,,,,,,
Mensch im Schnee,https://www.filmportal.de/film/mensch-im-schnee_93f372e1507e4777af9c949c299847d6,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,Franz Josef Dahinden,,,,,,Alfred Uhl,,Fritz Wenneis,,Tofa Tonfilm-Fabrikations Gmb: H (Berlin),,,,,,,,,,Hans Rütten,,,,,,,
Metall,https://www.filmportal.de/film/metall_6f01c4f96ce44d308a92fbb5d35a68b1,Spielfilm,1933,UdSSR/Deutschland,,,,,"Ivan Cuvilov, Maksim Štrauh",,,,"Hans Richter, Pera Ataševa",,,,,M. Kotelnikov,,,,,,,,,,"Mežrabpom-fil'm (Moskau), Prometheus Film-Verleih und Vertrieb Gmb: H (Berlin) (bis Konkurs Anfang 1932.)",,,Hans Richter,"Pera Ataševa, Ogonesov",,,,,,,,,,"35mm, 1:1.33",,,
Mit Dir durch dick und dünn,https://www.filmportal.de/film/mit-dir-durch-dick-und-duenn_391edfe03f87465dabd96b5d63d070d0,Spielfilm,1933,Deutschland,,,"Max Seefelder, Ossi Zeh",,"Paul Kemp: Kasimir Lampe, Bildhauer, Adolf Gondrell: Rudi Specht, Kunstmaler, Joe Stöckel: Lukas Wurmdobler, Dienstmann, Liesl Karlstadt: Therese, seine Frau, Hilde von Stolz: Luise, beider Tochter, Walter Lantzsch: James Forster, Else Kündinger: Eveline, seine Frau, Ery Bos: Nelly, deren Tochter, Liane Kopf: Marlene Kiermeier, Spechts Freundin",,,,"Joseph Dalmann, Joe Stöckel",,"Hermann Dor, Dorothea Saumweber",,,Franz Koch,Josef Illig,,,,Heinrich Beckmann,Alfred von Beckerath,,Alfred von Beckerath,,Bavaria Film AG (München-Geiselgasteig),Franz Seitz Sr.,,Franz Seitz Sr.,,,Max Michel,,Rudolf Reißner,,Karl-Albert Keller,,,,,,,
Moi et l'Impératrice,https://www.filmportal.de/film/moi-et-limperatrice_5d64530499b64a10ae29d4729bbba537,Spielfilm,1933,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Lilian Harvey: Juliette, Charles Boyerduc de Campo-Formio, Danièle Brégisimpératrice, Pierre Brasseur: Didier, Renée Devilder: Arabella, Nilda Duplessy: Marianne, Pierre Stéphenl'empereur, Julien Carettele médecin-major, Michel Duranl'infirmier, Julius Falkenstein: Offenbach, Willy Leardy, Fernand Frey, Michèle Verly, Jacques Ehrem",Bernard Zimmer,,,"Walter Reisch, Robert Liebmann",,,,,Friedl Behn-Grund,,Robert Herlth,,Bernard Zimmer,,"Franz Wachsmann, Friedrich Hollaender",,,"Charles Lecocq (Melodien), Edmond Audran (Melodien), Jacques Offenbach (""La Grande-Duchesse de Gerolstein"", ""La belle Helene"")",Universum-Film AG (UFA) (Berlin),,Erich Pommer,"Friedrich Hollaender, Paul Martin",,,,,,,Gerhard Goldbaum,"Charles Lecocq (Melodien), Edmond Audran (Melodien), Jacques Offenbach (""La Grande-Duchesse de Gerolstein"", ""La belle Helene"")",Alliance Cinématographique Européenne (A.C.E.) (Paris),98 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Moral und Liebe,https://www.filmportal.de/film/moral-und-liebe_cef50751cea54d20a723e9650ce6327e,Spielfilm,1933,Deutschland,,,Hans Jacoby,,"Grete Mosheim: Hedda Kessler, Oskar Homolka: Robert Kessler, Petra Unkel: Sohn Peter Kessler, Hilde Hildebrand: Lissy, Camilla Horn: Vera Lenhardt, Johannes Riemann: Konsul Nehrungen, Ernst Dumcke: Generaldirektor Jörns, Paul Heidemann: Bully, Veras Freund, Franz W. Schröder-Schrom: Gerichtspräsident, Bernhard Goetzke: Staatsanwalt, Sigurd Lohde: Rechtsanwalt, Otto Kronburger: Kommissar, Anton Edthofer, Rosa Valetti",,,,Georg C. Klaren,,,,,Reimar Kuntze,Benno Stinauer,,,Gerd Karlick,"Paul Albert Lange, Karl Weitschat",Franz Grothe,,Alfred Strasser,,Kristall-Film Gmb: H (Berlin),Paul Glass,Max Glass,Georg Jacoby,,,Alwin Elling,,Karl Lindner,,Emil Specht,,,"2283 m, 83 min",,Tobis-Klangfilm,,
Morgen beginnt das Leben,https://www.filmportal.de/film/morgen-beginnt-das-leben_5823cae41217447d88254d3ffbb55ea4,Spielfilm,1933,Deutschland,,,"Gustav A. Knauer, Alexander Mügge",,"Erich Haußmann: Robert, Hilde von Stolz: Marie, Harry Frank: Stehgeiger, Walter von Lennep: Sänger, Edith Schollwer: Kellnerin, Etta Klingenberg, Alfred Beierle, Gustav Püttjer, Arthur Wilke",,,,Carl Behr,,,,,Herbert Körner,,,,Carl Behr,,Hansom Milde-Meißner,,,,Ethos-Film Gmb: H (Berlin),Emil Unfried,,Werner Hochbaum,,,,,,,Eugen Hrich,,,,,,,
Morgenrot,https://www.filmportal.de/film/morgenrot_70e8ee9b851d4d6b80c5234540864c9d,Spielfilm,1933,Deutschland,Erich von Neusser,,"Robert Herlth, Walter Röhrig",,"Rudolf Forster: Kapitänleutnant Liers, U-Boot-Kommandant, Adele Sandrock: Mutter Liers, Fritz Genschow: Oberleutnant Fredericks, Camilla Spira: Tochter Grete Jaul, Paul Westermeier: Bordfunker Jaul, Gerhard Bienert: Steuermann Böhm, Friedrich GnaßTorpedomatrose Juraczik, Franz Nicklisch: Matrose Petermann, Hans Leibelt: Bürgermeister von Meerskirchen, Else Knott: Helga, Tochter des Bürgermeisters, Eduard von Winterstein: Hauptmann Kolch, Charles Bush: Englischer Seemann, Frank Perfitt: Englischer Seemann, William Cavanagh: Englischer Seemann, G. W. Stroud: Englischer Seemann, A. A. F. Trebes: Englischer Seemann, Oscar Aigner, Gerhard Dammann, Kate Kühl, Walter Kuhle, Gerhard Menzel, Rudolf Platte, Hedwig Schlichter, Ludwig Stössel, Elsa Wagner, Gertrud Wolle",,,,Gerhard Menzel,Universum-Film Verleih Gmb: H (Ufa) (Berlin),Fritz Schilling,,E. Freiherr von Spiegel,Carl Hoffmann,Günther Anders,,,,Wilhelm Weber,Herbert Windt,,,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,,Gustav Ucicky,,,Eduard von Borsody,,Horst von Harbou,,Hermann Fritzsching,,,"2338 m, 85 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 31.01.1933, Essen, Schauburg","Zensur (DE): 20.01.1933, B.32990, Verbot"
Muß man sich gleich scheiden lassen?,https://www.filmportal.de/film/muss-man-sich-gleich-scheiden-lassen_41176cf04a1a4043a6169659733e899d,Spielfilm,1933,Deutschland,Fritz Klotzsch,,Max Knaake,,"Aribert Mog: Gottfried Lüders, Rechtsanwalt, Else Elster: Anni, seine Frau, Iván Petrovich: Edgar Radek, Tennismeister, Beppo Bremsein Trainer, Szöke Szakall: Prof. Friedrich Hornung, Rutengänger, Martha Ziegler: Irmgard, seine Frau, Inez Allegri: Olly Rode, Annis Freundin, Lotte Lang: Lissi Dorfmüller, Operettensängerin, Liesl Karlstadt: Wirtschafterin bei Hornung, Georg Henrich: Gerichtsvorsitzende, Kurt Horwitz: Annis Rechtsanwalt, Richard Révy: Gottfrieds Rechtsanwalt, Josef Eichheim: Hubermann, Gerichtsdiener, Herbert Langhofer: Portier Lemke, O. E. Hasse: Friseur",,,,"Hans von Wolzogen, Hans Behrendt",,Dorothea Saumweber,,,"Otto Kanturek, Bruno Timm",,,,Fritz Rotter,"Heinrich Beckmann, Max Rauffer",Mischa Spoliansky,,Alfred Strasser,,Reichsliga-Film Gmb: H (München),Karl Ritter,"Ludwig Scheer, Hermann Rosenfeld",Hans Behrendt,,,,,Josef M. Rubner,,Friedrich Wilhelm Dustmann,,,,,,,
Die Nacht der großen Liebe,https://www.filmportal.de/film/die-nacht-der-grossen-liebe_e72b0daa3c2243b29811ad714c85f08f,Spielfilm,1933,Deutschland,,,Emil Hasler,,"Jarmila Novotna: Frau Thormaelen, Christiane Grautoff: Ulla, ihre Tochter, Gustav Fröhlich: Holger Rhon, Oberleutnant zur See, Fritz Odemar: Der Generalkonsul, Hubert von Meyerinck: Der Konsulatssekretär, Max Gülstorff: Martini, Impressario, Carl de Vogt: Der Kapitän, Walter Gross: Baron Danner, Leutnant zur See, Ellen Frank: Hanum, Lore Mosheim: Anna, Dienstmädchen",,,,Martha Albrand,,,,,Fritz Arno Wagner,Werner Krien,Jenny Pieper,,Bruno Hardt-Warden,"Willi Grabow, Alois Strasser",Robert Stolz,,Robert Stolz,,Super-Film Gmb: H (Berlin),Julius Haimann,Julius Haimann,Géza von Bolváry,Rudolf van der Noss,,Käthe Kopitzke,,Rudolf Brix,,Fritz Seeger,,,,,,,
Die Nacht im Forsthaus,https://www.filmportal.de/film/die-nacht-im-forsthaus_30bb9512d75247b5abede40c3c87b5fa,Spielfilm,1933,Deutschland,,,Herbert Lippschitz,,"Hermann Speelmans: Förster Walther Hartwig, Camilla Spira: Maria Hartwig, Franz W. Schröder-Schrom: Bauunternehmer Roberts, Eduard von Winterstein: Bürgermeister Bergmann, Dorothea Thiess: Frau des Bürgermeisters, Paul Henckels: Apotheker Heßling, Eugen Rex: Kaufmann Dennert, Kurt Lilien: Amtsdiener Zwiebel, Julius Falkenstein: Kümmelmann, Hans Adalbert Schlettow: Kriminalkommissar Reimann",,,,"Erich Engels, Arnold Lippschitz",,"Senta Schlick, Willi Schlick",,,Karl Hasselmann,,,,,,Heinz Letton,,,,Märkische Film Gmb: H (Leipzig),,"Detlef von Moltke, Gertrud Keitzschner, Curt Schwecht",Erich Engels,,,Paul May,,Karl Lindner,,Hans Grimm,,,"9 Akte, 2587 m, 95 min",35mm,s/w,,
Nordpol - Ahoi!,https://www.filmportal.de/film/nordpol-ahoi_a7c198c642e3439284cc63ffaa3bf19e,Spielfilm,1933,Deutschland/USA,,,Fritz Maurischat,,"Walter Riml: Fietje, Guzzi Lantschner: Tietje, Jarmila Marton: Rita Nora, Gibson Gowland: Maat, Karl Buchholz: Regisseur, Ludwig Stössel: Direktor, Hans Hermann SchaufußProfessor Pierson, Senta Söneland: Frau Pierson, Walter Gross, Nora Nord, Charly Berger, Louis Adlon",,,,Charlie K. Roellinghoff,,,,Arnold Fanck,Richard Angst,,,,,,Paul Dessau,,,,"Universal Pictures Corporation Co. Inc. (Universal City) (? nicht in Z), Deutsche Universal-Film AG (Berlin)",,Carl Laemmle,Andrew Marton,,,,,,,Erich Lange,,,"2237 m, 82 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
The Only Girl,https://www.filmportal.de/film/the-only-girl_d35581cb8dca4b91b4c54737a48d971c,Spielfilm,1933,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Lilian Harvey: Juliette, Charles Boyer: Duke, Mady Christians: Empress, Ernest Thesiger: Chamberlain, Maurice Evans: Didier, Friedel Schuster: Annabel, Julius Falkenstein: Offenbach, Huntley Wright: Doctor, Ruth Maitland: Marianne, O. B. Clarence: Etienne, Reginald Smith","Robert Stevenson, John Heygate",,,"Walter Reisch, Robert Liebmann",,,,,Friedl Behn-Grund,,Robert Herlth,,,,"Franz Wachsmann, Friedrich Hollaender",,,"Charles Lecocq (Kompositionen), Edmond Audran (Kompositionen), Jacques Offenbach (Aus ""La Grande-Duchesse de Gerolstein"", ""La belle Helene"")",Universum-Film AG (UFA) (Berlin),Fritz Wechsler,Erich Pommer,Friedrich Hollaender,,,,,,,,"Charles Lecocq (Kompositionen), Edmond Audran (Kompositionen), Jacques Offenbach (Aus ""La Grande-Duchesse de Gerolstein"", ""La belle Helene"")",Gaumont-British Distributors (London),"7545 ft = 2300 m, 84 min","35mm, 1:1.33","s/w, Ton","Uraufführung (GB): 16.06.1933, London, Prince Edward Theatre [Trade Show]",
