Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Jagd nach der Frau,https://www.filmportal.de/film/die-jagd-nach-der-frau_cc405468cbae479b947f75cadcf8fdde,Spielfilm,1922,Deutschland,,,Jacek Rotmil,,"Maud Marion, Rudolf Forster, Alfred Abel, Hans Waßmann, Wilhelm Diegelmann, Lili Dominici, Hans Unterkircher, Eduard Rothauser, Hans Felix",,,,"Carl Heinz Járosy, Ruth Goetz",,,,,Gustave Preiß,,,,,,,,,,,,,Bruno Ziener,,,,,,,,,,,,,,
Jenseits des Stromes,https://www.filmportal.de/film/jenseits-des-stromes_f38bf94b45dc4f99b5aef850b36ef069,Spielfilm,1922,Deutschland,,,"Fritz Kraencke, Karl Machus",,"Walter Janssen, Ada Svedin, Lyda Salmonova, Rudolf Laubenthal, Ilka Grüning, Karl Armster, Hermann Bachmann, Hilde Wolter",,,,Gustave Helene Witte-Krefeld,,,,,Ewald Daub,,,,,,Ferdinand Hummel,,,,,,,Ludwig Czerny,,,,,,,,,,,,,,
"Jimmy, ein Schicksal von Mensch und Tier",https://www.filmportal.de/film/jimmy-ein-schicksal-von-mensch-und-tier_ff926b2a917043f992d343cd3d36e2e3,Spielfilm,1922,Deutschland,,,Georg Meyer,,"Mia Pankau: Artistin Maud, Ernst Hofmann: Herzog Percy von Glauburne, Margarete Lanner: Percys Freundin Ethel, Hermann Wlach: Lord O'Cornell, Julius Kobler: Bärenwärter Rove, Fred Marcussen: Kapitän Bryde, Hans Hermann Schaufuß, Max Laurence, Konrad Gebhard, Maria Forescu",,,,Helmuth Ortmann,,,,,"Max Lutze, Hans Kämpfe",,,,,,Hansheinrich Dransmann (1923),,,,Vera-Filmwerke AG (Hamburg),,,Jaap Speyer,,,,,,,,,,,35mm,"s/w, stumm",,
Jiu-Jitsu-Meisterin,https://www.filmportal.de/film/jiu-jitsu-meisterin_b127b75a4dea4ad7a0d7d5561049e764,Spielfilm,1922,Deutschland,,,Edmund Heuberger,,"Wilhelm Diegelmann: Mandarin Ting-Sing-Ling-Hai-Shang-Ho-Du-Li, Evi Eva, Emil Stammer: Redakteur, Wilhelm Kaiser-Heyl: Reporter, Hermann Picha: Tyrann des Weltblattes ""News"", Karl Geppert, Nien Sön Ling",,,,Simon Konarski,,,,,László Schäffer,,,,,,,,,,,,,Simon Konarski,,,,,,,,,,,,,,
"John Barker, der große Abenteurer",https://www.filmportal.de/film/john-barker-der-grosse-abenteurer_9f8bf81f57034a7ba4c816c071525b1b,Spielfilm,1922,Deutschland,,,Siegfried Wroblewsky,,Louis Ralph,,,,Paul Merzbach,,,,,,,,,,,,,,,,,,Louis Ralph,,,,,,,,,,,,,,
Jugend,https://www.filmportal.de/film/jugend_4d5f40afb35c4979a0659c9622ac0de8,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Grete Reinwald: Annchen, Fritz Schulz: Hans Hartwig, Student, Heinz Salfner: Pfarrer Hoppe, Fritz Rasp: Amadeus, Theodor Loos: Kaplan Schigorski, Ilka Grüning: Maruschka, Herbert Stock: Rat Hartwig, Ida Perry: Frau Rat, Alfred Schmasow: Nachtigall, Landstreicher, Rolf Jäger: Lerche, Landstreicher, Käte Haack: Jettchen, Jori Saarnio: Brander, Student, Ernst Pröckl: Klein, Tischler",,,,Fred Sauer,,,,,Heinrich Gärtner,,,,,,,,,,Hermes-Film Gmb: H (Berlin),,,Fred Sauer,,,,,,,,,,,,,,
Jugendglück und Liebesleid,https://www.filmportal.de/film/jugendglueck-und-liebesleid_2b8914a3991c4c37b30863de7913627e,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jussuff el Fanit, der Wüstenräuber",https://www.filmportal.de/film/jussuff-el-fanit-der-wuestenraeuber_62221c26e3184ec39c0501695073a31f,Spielfilm,1922,Deutschland,,,Bernhard Schwidewski,,"Sylvester Schäffer jun., Karl Gebhardt: Zeitungskönig, Josef Commer: Reporter, Karl Platen: Varietédirektor, Fred Immler, Lili Dominici, Irene Maraja",,,,,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,"Karl Gerhardt, Josef Stein",,,,,,,,,,,,,,
Kämpfende Welten,https://www.filmportal.de/film/kaempfende-welten_692639dd05df4e8bb5fe230d20ee66c7,Spielfilm,1922,Deutschland,,,Paul Leni,,"Hans Mierendorff: Enrico Fiori, Grit Hegesa: Lilian Grey, Adele Sandrock: Maud Gray, ihre Mutter, Friedrich Kühne: James Stone, Marija Leiko: Maria Geone, Fritz Schulz",,,,E. A. Dupont,,,,,"Helmar Lerski, Karl Freund",,,,,,,,,,Gloria-Film Gmb: H (Berlin),,Hanns Lippmann,E. A. Dupont,,,,,,,,"Max Jungk, Julius Urgiß",,"5 Akte, 1375 m","35mm, 1:1,33","s/w, stumm",,
Der Kampf ums Ich,https://www.filmportal.de/film/der-kampf-ums-ich_6090706aebb04f4e90751792ebb815b2,Spielfilm,1922,Deutschland,,,Rochus Gliese,,"Ernst Deutsch, Theodor Loos, Alfons Fryland, Olga Tschechowa, Alice Hechy, Grete Diercks, Max Laurence, Julius Falkenstein, Karl Platen",,,,"Heinrich Brandt, Arthur Rosen",,,,,Stefan Lorant,,,,,,,,,,Deulig Film AG (Berlin),,,Heinrich Brandt,,,,,,,,,,,,,,
Karlchen auf der Wanderschaft,https://www.filmportal.de/film/karlchen-auf-der-wanderschaft_243c81743f5e4bb29554766ba5ce95d7,Spielfilm,1922,Deutschland,,,,,Karl Victor Plagge?,,,,Dr. Georg Victor Mendel,,,,,Friedrich Paulmann,,,,,,,,,,,,,Preben J. Rist,,,,,,,,,,,,,,
Die Kartenlegerin,https://www.filmportal.de/film/die-kartenlegerin_3c8ba07fa4814e00a945ef60080d4b34,Spielfilm,1922,Deutschland,,,Mathieu Oostermann,,"Bella Polini: Lona, Franz Verdier: Baron Dubois, Fred Goebel, Harry Berber: Fred Dubois, Eva Lundtseine Frau, Erna Böwe: Milly, Lonas Freundin, Fritz Kampers: Stehkragen-Emil, Maud Zschenderlein: Nelly von der Heyden, Robert Leux: Kern, ihr Vormund, Hermann Picha: Geizhals, Helene Voßalte Kartenlegerin, Irina Vandackiverschleierte Dame",,,,,,,,,Willy Goldberger,,,,,,,,,,Hegewald-Film Gmb: H (Leipzig),,,Bruno Eichgrün,,,,,,,,,,,,,,
Kaschemmengräfin,https://www.filmportal.de/film/kaschemmengraefin_bdbbc4ffa24548ec90634b4c19e5cda4,Spielfilm,1922,Deutschland,,,Franz Schroedter,,"Loo Hardy: Henriette Toselli, Kurt MathéFritz Lautern, Sadjah Gezza: Komtesse Irmgard von Ayx / Mizzi, Maria Grünkedie alte Christine, Karl Falkenberg: Frank Dorge, Sigmund Aschenbach: Graf von Ayx",,,,Jane Bess,,,,,Joseph Rona,,,,,,,,,,Hegewald-Film Gmb: H (Leipzig),,,Wolfgang Neff,,,,,,,,,,,,,,
Kauft Mariett-Aktien,https://www.filmportal.de/film/kauft-mariett-aktien_9bdf57205bed4b20b93bf98242ec06ce,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander von Antalffy,,,,,,,,,,,,,,
Kinder der Zeit,https://www.filmportal.de/film/kinder-der-zeit_c3b9855b3cfa46e39b98047c4d3ba531,Spielfilm,1922,Deutschland,,,Jack Winter,,"Paul Hartmann: Verschollener, Mady Christians: Eva, Ludwig Hartau: Bankier, Paul Bildt: Bankkassierer, Georg Heinrich Schnell1. Staatsanwalt, Richard Starnburg2. Staatsanwalt, Martha Angerstein: Frau des Bankkassierers, Leopold von Ledebur: Kaufmann aus den Kolonien, Wilhelm Bendow: Erbe, Hans Sternberg: Polizeikommissar, Hans Wallemer: Direktor der Depositenbank, Adolf Edgar Licho: Wucherer",,,,"Adolf Edgar Licho, Alfred Fekete",,,,,Willibald Gaebel,,,,,,,,,,,,,Adolf Edgar Licho,,,,,,,,,,,,,,
Der Kindesraub im Zirkus Buffalo,https://www.filmportal.de/film/der-kindesraub-im-zirkus-buffalo_4052363eede442b484319d7e498cb41d,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die kleine Stenotypistin,https://www.filmportal.de/film/die-kleine-stenotypistin_10dbc81fe26f47e3a640c1ac967daa65,Spielfilm,1922,Deutschland,,,Georg Meyer,,"Alf Blütecher: Hans Titenius, Schriftsteller, Hermann Wlach: Dr. Hart, Gelehrter, Magdalen Nagy: Sybill Mell, Schauspielerin, Margarete Lanner: Hete Sunfeld, Stenetypistin, Julius Kobler: Franz Zador, Geiger, Poldi Karl: Frau Mell, Sybills Mutter, Alex Otto: Regisseur",,,,"Artur Landsberger, Friedrich Sieburg",,,,,Hans Kämpfe,,,,,,,,,,,,,Emmerich Hanus,,,,,,,,,,,,,,
Die Kleine vom Film,https://www.filmportal.de/film/die-kleine-vom-film_0e6877063bd64aa6bbb27aa976a0ef93,Spielfilm,1922,Deutschland,,,,,"Hugo Landsberger, Claire Lotto, Carl de Vogt, Boris Michailow",,,,Hugo Landsberger,,,,,Emil Schünemann,,,,,,,,,,,,,Hans Werckmeister,,,,,,,,,,,,,,
Die Königin von Whitechapel,https://www.filmportal.de/film/die-koenigin-von-whitechapel_a167bc5923b6414b97059dd06f091038,Spielfilm,1922,Deutschland,,,"Franz Schroedter, Desider Gerö (Titel-Handschnitte)",,"Esther Carena: Ninette, Hermann Vallentin: Bertot, ein Landstreicher, Claire Rommer: Harriet Wolsey, Adele Hartwig: Lady Wolsey, Marian Alma: Parker, der alte Hausmeister, Max Ruhbeck: Notar Graham, Magnus Stifter: Lord Wolsey, Hugo Fischer-Köppe: Harper, Bertots Freund, Olaf Storm: Viscont Chalton, Schlee-Müller?, Hermann Picha: Komiker",,,,Walter Wassermann,,,,,Willi Briesemann,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Das Komödiantenkind,https://www.filmportal.de/film/das-komoediantenkind_75c6bf3414be4a2886bc407e4b49add6,Spielfilm,1922,Deutschland,,,F.W. Krohn,,"Grete Reinwald, Harry Hardt, Robert Leffler, Frick Sievers, Sta-Ni-Or (DE), Philipp Manning, Gustav Trautschold",,,,"Walter Wassermann, Fred Sauer",,,,,Heinrich Gärtner,,,,,,,,,,Hermes-Film Gmb: H (Berlin),,,Fred Sauer,,,,,,,,,,"6 Akte, 2148 m","35mm, 1:1.33","s/w, stumm",,
Die Kreutzersonate,https://www.filmportal.de/film/die-kreutzersonate_6f3c6b17d1b44360841efda4bf2dbaed,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Friedrich Zelnik, Alfons Fryland, Erich Kaiser-Titz, Stepan Kusnezoff, Ilka Grüning, Erika Glässner, Margarete Schlegel",,,,Fanny Carlsen,,,,,Paul Holzki,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Rolf Petersen,,,,,,,,Leo Tolstoi (Erzählung),,220 m,,,,
Die Küsse der Ira Toscari,https://www.filmportal.de/film/die-kuesse-der-ira-toscari_e7c8940d0f8847acbbc51f5467519cfe,Spielfilm,1922,Deutschland,,,Fritz Kraencke,,"Irmgard FoßIra Toscari, Albert Steinrück, Hermann Thimig, Josefine Dora, Albert Patry, Olga Engl, Georg Popper, Martin Herzberg: Knabe Bappino",,,,"Eddy Beuth, Karl Lerbs",,,,,"Mutz Greenbaum, Karl Wellert",,,,,,,,,,Erdmann-Jesnitzer-Film,,,Alexander Erdmann-Jesnitzer,,,,,,,,,,,,,,
Lady Violetta,https://www.filmportal.de/film/lady-violetta_283d3394e38c4c299b6b63949239d90c,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die lebende Mumie,https://www.filmportal.de/film/die-lebende-mumie_eb378bdf941e4be6b8814a88fcb02f18,Spielfilm,1922,Deutschland,,,,,"Oskar Dènes: Sir Richard, Paul Lucacs: Der Lord Sir Arthur, Sibyl Smolowa: Lady Evelyn?, Lady Elisabeth?",,,,Anton Rado jr.,,,,,,,,,,,,,,,,,,Márton Garas,,,,,,,,,,,,,,
Lebenshunger,https://www.filmportal.de/film/lebenshunger_089207af45e949d485eeb72b9aed2e6a,Spielfilm,1922,Deutschland,,,Erich Czerwonski,,"Ressel Orla: Mabel Ray, Karl Huszar-Puffy: Bobby, Hans Merkwitzeifersüchtiger Liebhaber, Elga Brink: Inge Wendhusen, Gustav May: Fred Düsedau, Walter Janssen: Johannes Düsedau, Louis Brody: Jimmy, Josef Roemer: Konsul Wendhusen, Auguste Prasch-Grevenberg: Mutter Düsedau, Max Adalbert, Wilhelm Bendow, Ferry Sikla",,,,Arthur Zickler,,,,,Fritz Arno Wagner,,,,,,,,,,Dea-Film Gmb: H Albert Pommer (Berlin),,,"Johannes Guter, Leo Lasko",,,,,,,,,,,,,,
Das Lebensroulette,https://www.filmportal.de/film/das-lebensroulette_ed3a21822f3f4db6892f15481b036318,Spielfilm,1922,Deutschland,,,F.W. Krohn,,"Maria Zelenka, Karl Falkenberg, Anna von Palenihre Mutter, Claire Dessauerdie Perle aller Mädchen, Gustav Kiebel: Amor, der Liebesbote, Eduard Rothauser: Herr Lassen, Hans Tillo: Hans Raumer",,,,Jane Bess,,,,,Willi Briesemann,,,,,,,,,,,,,Siegfried Dessauer,,,,,,,,,,"6 Akte, 1817 m",,stumm,,"Zensur (DE): 07.11.1922, B.06704, Jugendverbot"
Leidendes Land,https://www.filmportal.de/film/leidendes-land_2c4e0f0b05a9469cb9af29ecc19c5409,Spielfilm,1922,Deutschland,,,Walter Eisold,,"Albert Martens, Curt Paulus, Alfred Wötzel, Rudolf Haas, Lina Carstens, Tilly Wötzel",,,,"Robert Overweg, Fritz Mack",,,,,Carl Dittmann,,,,,,,,,,,,,Hanns Lampadius,,,,,,,,,,,,,,
Leos Eheroman,https://www.filmportal.de/film/leos-eheroman_c6aea9c0df9b411bb483769756a2997b,Spielfilm,1922,Deutschland,,,,,Leo Peukert,,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,Leo Peukert,,,,,,,,,,,,,,
Das letzte Ghetto,https://www.filmportal.de/film/das-letzte-ghetto_b2c44c74a06748a59ef67ba4c8088bcb,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die letzte Maske,https://www.filmportal.de/film/die-letzte-maske_cf9f591cabef4ce583e90e30c3c84987,Spielfilm,1922,Deutschland,,,,,"Margarete Lanner, Alf Blütecher, Arnold Korff, Louis Ralph, Wilhelm Diegelmann, Martin Lübbert",,,,,,,,,Hans Kämpfe,,,,,,,,,,,,,Emmerich Hanus,,,,,,,,,,,,,,
Das Licht um Mitternacht,https://www.filmportal.de/film/das-licht-um-mitternacht_9b235a21369246bb86fd4ded78f96a17,Spielfilm,1922,Deutschland,,,Fritz Kraencke,,"Max Landa, Rudolf Forster, Thea Sandten, Liane Rosen, Max Kronert, Emil Mamelok, Elsa Wagner, Paul Rehkopf, Lotte Stein, Ulrich Bettac, Henri Peters-Arnolds",,,,"Erik Sanden, Hans von Wolzogen",,,,,Rudolf Schlesinger,,,,,,,,,,,,,Hans von Wolzogen,,,,,,,,,,"5 Akte, 2016 m","35mm, 1:1.33","s/w, stumm",,
Die Liebe der Asra,https://www.filmportal.de/film/die-liebe-der-asra_f46b7bf9e03f4d34aba066e3a32b2c18,Spielfilm,1922,Deutschland,,,,,"Ernst Rückert, Dary Holm, Rolf Pinegger, Josef Berger, Carla Ferra",,,,,,,,,,,,,,,,,,,,,,Josef Berger,,,,,,,,,,,,,,
Liebe kann man nicht kaufen,https://www.filmportal.de/film/liebe-kann-man-nicht-kaufen_84bf6a6f403f49efb007659d3747e97d,Spielfilm,1922,Deutschland,,,,,"Ernst Deutsch, Hermann Vallentin",,,,,,,,,,,,,,,,,,,,,,Bruno Lange,,,,,,,,,,,,,,
"Liebe, Tor und Teufel",https://www.filmportal.de/film/liebe-tor-und-teufel_7dd283a130234c7a8554c27099b4f332,Spielfilm,1922,Deutschland,,,,,"Charles Willy Kayser, Margarete Schlegel",,,,,,,,,Ewald Daub,,,,,,,,,,,,,Adolf Wenter,,,,,,,,,,,,,,
Liebes-List und -Lust,https://www.filmportal.de/film/liebes-list-und-lust_9feaea7dc98741cd877f4dc621097a1e,Spielfilm,1922,Deutschland,,,"Fritz Seyffert, Heinrich Beisenherz",,"Heinrich Witteein fremder Gast, Carl de Vogt: Dioneo / Bertram / Pyrries, Claire Lotto: Fiameta / Giletta / Lydia, Hermann Leffler: Gilettas Vater, der Leibarzt des Grafen, Arthur Kraußneckder alte Graf, Leopold von Ledeburder König, Dora Bergner: Violanta, Elsa Wagnerihre Mutter, Eugen Thyssen: Nikostratos, Paula Conrad-Schlenther: Lydias Mutter, Julius Sachsder Herr Papa, Margarete Kupfer: Luska, eine tüchtige Hausangestellte",,,,Reinhard Bruck,,,,,Mutz Greenbaum,,,,,,,,,,,,,Reinhard Bruck,,,,,,,,,,,,,,
Die Liebeslaube,https://www.filmportal.de/film/die-liebeslaube_cd3406070bb942df9293d0348054a379,Spielfilm,1922,Deutschland,,,"Franz Schroedter, Willy Zierath",,"Maria Zelenka, Bruno Decarli, Ruth Weyher, Meinhardt Maur, Leonhard Haskel, Sophie Pagay",,,,Marie-Louise Droop,,,,,Joseph Rona,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Das Liebesnest. 1. Teil,https://www.filmportal.de/film/das-liebesnest-1-teil_b0a26dd088e34cb880851c8565bd0211,Spielfilm,1922,Deutschland,,,Rochus Gliese,,"Paul Wegener, Reinhold Schünzel, Lyda Salmonova, Hans Adalbert Schlettow, Olga Limburg, Käte Haack, Erich Kaiser-Titz, Hermine Sterler, Wilhelm Diegelmann, Hermann Picha, Hugo Flink, Max Gülstorff",,,,Hans Brennert,,,,,"Kurt Lande, Willy Großstück",,,Rudolf Dworsky,,,,,,,Aafa-Film AG (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,"6 Akte, 2223 m","35mm, 1:1.33","s/w, stumm",,
Das Liebesnest. 2. Teil,https://www.filmportal.de/film/das-liebesnest-2-teil_706db2c32c374a8f889ef9a680b5278a,Spielfilm,1922,Deutschland,,,Rochus Gliese,,"Paul Wegener, Reinhold Schünzel, Lyda Salmonova, Hans Adalbert Schlettow, Olga Limburg, Käte Haack, Erich Kaiser-Titz, Hermine Sterler, Wilhelm Diegelmann, Hermann Picha, Hugo Flink, Max Gülstorff",,,,Hans Brennert,,,,,"Kurt Lande, Willy Großstück",,,Rudolf Dworsky,,,,,,,Aafa-Film AG (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,2223 m,"35mm, 1:1,33","s/w, stumm",,
Der Liebesroman des Cesare Ubaldi,https://www.filmportal.de/film/der-liebesroman-des-cesare-ubaldi_e6ec3cba3012462fa56c621e6a43bd10,Spielfilm,1922,Deutschland,,,,,"Johannes Riemann, Margit Barnay, Ferdinand von Alten, Ernst Dernburg, Dora Bergner, Paula Eberty, Martin Wolfgang, Eugen Rex, Leonhard Haskel, Maria Reisenhofer, Paul Rehkopf, Joseph Klein, Emil Albes, Gustav Botz",,,,"Max Jungk, Julius Urgiß",,,,,,,,,,,,,,,,,,Heinz Schall,,,,,,,,,,,,,,
Das Logierhaus für Gentlemen,https://www.filmportal.de/film/das-logierhaus-fuer-gentlemen_afc848738cf443318fc9a40bb93e2e6e,Spielfilm,1922,Deutschland,,,,,"Louis Ralph, Karl Etlinger, Friedrich Kühne: Der ""Alte"", Ludwig Trautmann, Dina Harbitschenko, Daisy Torrens, Maria Voigtsberger, Dagmar Muthardt, Inge Helgard",,,,Adelaide Renée,,,,,Willy Goldberger,,,,,,,,,,Richard Oswald-Film AG (Berlin),,,Louis Ralph,,,,,,,,,,"5 Akte, 2004 m","35mm, 1:1.33","s/w, stumm",,
Lohengrins Heirat,https://www.filmportal.de/film/lohengrins-heirat_867b1e90477d4f3e8132c832a036bd2b,Spielfilm,1922,Deutschland,,,,,"Leo Peukert: Der Vergötterte, Hilde Hildebrand: Elsa, Marie Burke: Frau Bankier Forchheimer, Sabine Impekoven: Primadonna, Renate Rosner: Wäscherin, Rudolf Horsky: Handschuhfabrikant Müller, Leona Bergereseine Frau, Hans Stock: Diener, Gustav Rudolph: Klemm-Ede",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,Leo Peukert,,,,,,,,,,,,,,
"Lola Montez, die Tänzerin des Königs",https://www.filmportal.de/film/lola-montez-die-taenzerin-des-koenigs_3efb2599370d4f1ab2c29aa96b3cd1d9,Spielfilm,1922,Deutschland,,,Stefan Lhotka,,"Ellen Richter: Lola Montez, Arthur Bergen: Madras, Zigeuner, Hugo Döblin: Gouverneur von Barcelona, Heinrich George: Don Miguel, Infant von Spanien, Georg Alexander: Studiosus Ludwig von Hirschberg, Max Gülstorff: Journalist Beauvallon, Leonhard Haskel: Pillet, Direktor der Pariser Oper, Robert Scholz: Louis Napoleon, Georg Baseltvon Pechmann, Polizeipräsident von München, Hans Junkermann: Hoftheaterintendant, Fritz Kampers: Lieutenant Nussbaum, Arnold Korff: Ludwig I., König von Bayern, Friedrich Kühne: Staatsrat von Berks, Ernst Pittschau: Studiosus Peisner, Frida Richard: Zigeunerin, Toni Tetzlaff: Primaballerina, Julius Falkenstein, Alfred Walters, Kurt von Wolowski, Maria Forescu, Wilhelm Diegelmann, Karl Geppert, Martha Hoffmann, Rudolf Meinhardt-Jünger, Fritz Schulz, Fritz Beckmann, Gustav Botz, Albert Patry, Herbert Paulmüller, Mizzi Schütz, Emil Rameau, Fritz Richard, Julia Serda, Rudolf del Zopp, Hermann Picha",,,,"Willi Wolff, Paul Merzbach",,,,,Arpad Viragh,,,,,,,,,,Ellen Richter Film Gmb: H (Berlin),,,Willi Wolff,,,,,,,,,,3096 m,"1:1,33","s/w, stumm",,
Lucifer,https://www.filmportal.de/film/lucifer_1851fa953c0b4a7f8be4619a2f5c7667,Spielfilm,1922,Deutschland,,,Edmund Heuberger,,"Sylvester Schäffer jun.Nobody, Lili Dominici: Gabriele, seine Frau, Paul Hansen: Flederwisch, beider Freund, Ernst Pittschau: Baron Wennendorf, Georg Heinrich Schnell: Lucifer, Edmund Löwe: Ralph, Ludwig Rexbankier Friesholm, Mara Marlice: Sieglinde, dessen Tochter, Grete Hollmann: Olga, Tänzerin, Leonhard Haskel: Schimek, Notar, Walter Doerry: Vouk",,,,Peter Heuser,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,Josef Stein,,,,,,,,,,,,,,
Lucrezia Borgia,https://www.filmportal.de/film/lucrezia-borgia_0007db58d62f44668532706943b8e0e6,Spielfilm,1922,Deutschland,Alfred Kern,,"Robert Neppach, Botho Höfer",,"Liane Haid: Lucrezia Borgia, Conrad Veidt: Cesare Borgia, Albert Bassermann: Pabst Alexander VI. - Rodrigo Borgia, Paul Wegener: Micheletto, Heinrich George: Sebastiano, Adolf Edgar Licho: Lodovico, Wilhelm Dieterle: Giovanni Sforza, Lothar Müthel: Juan Borgia, Alfons Fryland: Alfonso von Arragon, Käte Oswald: Naomi, Alexander Granach: Gefangener, Anita Berber: Gräfin Julia Orsini, Lyda Salmonova: Tigerbändigerin Diabola, Mary Douce: Florentina, Max Pohl: Fratelli, Waffenschmied, Adele SandrockÄbtissin, Wilhelm Diegelmann: Wirt, Philipp Manning1. Diener Cesares, Hugo Döblin2. Diener Cesares, Clementine Plessner: Fratellis Frau, Viktoria StraußRosaura, Tibi Lubinsky: Page Gennaro, Ernst Pittschau, Else Bassermann",,,,Richard Oswald,,,,,"Karl Freund (Technische Leitung der Aufnahmen), Karl Vass, Carl Drews, Frederik Fuglsang",Robert Baberske,Robert Neppach,,,,,,,,Richard Oswald-Film AG (Berlin),,Richard Oswald,Richard Oswald,,,,,,,,"Harry Scheff (Roman), Burcadus (Tagebuchaufzeichnungen), Ferdinand Gregorovius (Aufzeichnungen)",,"7 Akte, 3284 m, 120 min bei 24 b/s","35mm, 1:1,33","s/w, stumm",,
Die Lüge eines Sommers,https://www.filmportal.de/film/die-luege-eines-sommers_88fbbd7493144191b34e1dc75f7b8fd3,Spielfilm,1922,Deutschland,,,,,"Bruno Kastner, Edith Meller, Uschi Elleot, Esther Hagan, Eugen Burg, Carl Ludwig Achaz-Duisberg, Heinrich Peer",,,,,,,,,,,,,,,,,,,Kastner-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,,,,
Luise Millerin,https://www.filmportal.de/film/luise-millerin_b131a8ca097846c78c800c4f495c230e,Spielfilm,1922,Deutschland,,,"Robert Herlth, Walter Röhrig, Stefan Lhotka, Max Frick, Hans Sohnle",,"Lil Dagover: Luise, Paul Hartmann: Ferdinand, Walter Janssen: Fürst von Anspach, Gertrud Welcker: Lady Emilie Milford, Friedrich Kühne: Präsident, Fritz Kortner: Miller, Ilka Grüning: Millerin, Reinhold Schünzel: Hofmarschall Kalb, Werner KraußSekretär Wurm",,,,"Walter Supper, G. W. Pabst",,,,,"Kurt Lande, Vilmos Fényes",,,,,,,,,,Froelich-Film Gmb: H (FFG) (Berlin),,,Carl Froelich,G. W. Pabst,,,,,,,,,,,,,
Lyda Ssanin,https://www.filmportal.de/film/lyda-ssanin_c5e724fdf00448f4b53293bca2bc50e5,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Lya Mara, Hans Albers, Frida Richard, Carl Auen, Stefan Kuzniezoff: Philosoph Piotr Ilitsch, Rudolf Forster, Jacob Schigorin: Kammerdiener Jegor, Ernst Hofmann, Tatjana Tarydina, Josef Niedt: Kutscher",,,,Fanny Carlsen,,,,,Otto Tober,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,Karl Sander,,,,,,,"M. Artzibaschew (Motive des Romans ""Ssanin"")",,2124 m,,,,
Mabel und ihre Freier,https://www.filmportal.de/film/mabel-und-ihre-freier_7729b388d2964a18845a7c739abb4c62,Spielfilm,1922,Deutschland,,,Georg Meyer,,"Eva Christa: Mabel, die junge Witwe, Emil von Dollen: Harry Straten, Opernsänger, Alois Pennarini: Kammersänger, Arnold Risch: Seeoffizier, Phylax Lüdecke: Kommandant, Friedrich Kurth: Flieger, Vera Nordegg: Lilly, Aida Montes: Helga, die Diva, Peter Kreuder Sr.Theaterdirektor, Wilhelmine They: Margret",,,,Lissy Reincke,,,,,"Hans Kämpfe, Charles Paulus",,,,,,,,Rudolf Peterswald,,,,,Eva Christa,,,,,,,,,,,,,,
"Mac Bluff, der Sportskönig",https://www.filmportal.de/film/mac-bluff-der-sportskoenig_47bca37949da4120a11f2968d23a3570,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Josef Coenen (München),,,,,,,,,,,,,,,,,
